k,yx,yy,Sx,Sy,NIS,q,r
0,-0.078672,4.288628,29.004000,29.004000,0.634344,1.000000,4.000000
1,5.754012,-3.494335,7.453455,7.453455,6.080271,1.000000,4.000000
2,-16.055080,2.930115,5.862227,5.862227,45.435151,1.000000,4.000000
3,11.995242,-6.791841,5.283440,5.283440,35.964247,1.000000,4.000000
4,0.489590,-0.165635,4.988342,4.988342,0.053552,1.000000,4.000000
5,4.720285,-3.714086,4.813035,4.813035,7.495379,1.000000,4.000000
6,-6.287572,4.412311,4.699955,4.699955,12.553749,1.000000,4.000000
7,-10.859467,-3.048709,4.623583,4.623583,27.516030,1.000000,4.000000
8,13.005072,-1.510925,4.570779,4.570779,37.502310,1.000000,4.000000
9,-8.020451,16.777224,4.534005,4.534005,76.268743,1.000000,4.000000
10,1.104366,-8.186863,4.508548,4.508548,15.136658,1.000000,4.000000
11,0.105208,-10.184355,4.491253,4.491253,23.096485,1.000000,4.000000
12,8.681552,-6.428624,4.479879,4.479879,26.049040,1.000000,4.000000
13,-2.495270,-12.406792,4.472769,4.472769,35.806642,1.000000,4.000000
14,0.434120,-3.903932,4.468656,4.468656,3.452749,1.000000,4.000000
15,-5.585932,5.206600,4.466553,4.466553,13.055105,1.000000,4.000000
16,-7.043215,-3.818602,4.465694,4.465694,14.373714,1.000000,4.000000
17,-3.542207,8.135921,4.465482,4.465482,17.633135,1.000000,4.000000
18,-0.609638,-1.042499,4.465466,4.465466,0.326609,1.000000,4.000000
19,4.879433,-3.270558,4.465314,4.465314,7.727432,1.000000,4.000000
20,-1.556391,3.193934,4.464793,4.464793,2.827357,1.000000,4.000000
21,1.791130,4.547653,4.463751,4.463751,5.351843,1.000000,4.000000
22,5.830529,-9.171778,4.462101,4.462101,26.471065,1.000000,4.000000
23,-4.930505,12.163808,4.459808,4.459808,38.626799,1.000000,4.000000
24,0.840079,9.899959,4.456873,4.456873,22.148919,1.000000,4.000000
25,4.456123,-11.133571,4.453326,4.453326,32.293494,1.000000,4.000000
26,4.462469,-5.280907,4.449213,4.449213,10.743832,1.000000,4.000000
27,-6.255657,-2.645079,4.444595,4.444595,10.378828,1.000000,4.000000
28,-2.328957,3.900295,4.439535,4.439535,4.648312,1.000000,4.000000
29,-4.055004,1.149285,4.434099,4.434099,4.006206,1.000000,4.000000
30,14.937909,-1.193417,4.428351,4.428351,50.710833,1.000000,4.000000
31,7.881761,3.717252,4.422353,4.422353,17.171882,1.000000,4.000000
32,-8.539964,3.628020,4.416161,4.416161,19.495103,1.000000,4.000000
33,-0.612677,-5.690558,4.409826,4.409826,7.428370,1.000000,4.000000
34,6.016673,-5.139414,4.403395,4.403395,14.219467,1.000000,4.000000
35,-6.164525,11.669976,4.396907,4.396907,39.616422,1.000000,4.000000
36,9.318634,4.364406,4.390396,4.390396,24.117406,1.000000,4.000000
37,-14.127780,5.973480,4.383895,4.383895,53.668407,1.000000,4.000000
38,22.794267,4.498597,4.377426,4.377426,123.318123,1.000000,4.000000
39,4.502966,13.199395,4.371013,4.371013,44.497862,1.000000,4.000000
