k,x,y,vx,vy
0,-0.067822,3.697175,-0.000543,0.029573
1,2.598209,2.078715,0.175138,-0.077115
2,-2.498432,3.007969,-0.706682,0.083820
3,0.401288,1.359789,0.245062,-0.455068
4,0.503192,1.317870,0.295728,-0.472209
5,1.306473,0.681029,0.895674,-0.944267
6,0.387991,1.319261,-0.046991,-0.282751
7,-1.077565,0.902426,-1.911490,-0.806194
8,0.508223,0.697624,0.587203,-1.096492
9,-0.424664,2.651679,-1.104948,2.443160
10,-0.322194,1.777093,-0.853154,0.576565
11,-0.327750,0.674661,-0.827589,-1.898158
12,0.585656,-0.051929,1.393283,-3.542696
13,0.349773,-1.434174,0.728593,-6.847614
14,0.409874,-1.980556,0.847830,-7.919879
15,-0.156648,-1.595099,-0.720155,-6.458373
16,-0.905535,-2.122480,-2.724596,-7.545116
17,-1.329267,-1.425293,-3.739337,-5.214410
18,-1.467600,-1.638248,-3.914008,-5.513102
19,-1.037412,-2.089324,-2.523731,-6.444969
20,-1.249910,-1.885728,-2.962497,-5.544559
21,-1.123074,-1.524152,-2.465118,-4.281722
22,-0.568559,-2.559628,-0.876495,-6.780722
23,-1.094426,-1.441149,-2.190167,-3.539826
24,-1.052113,-0.497103,-1.971929,-0.967981
25,-0.637941,-1.649803,-0.846024,-3.781040
26,-0.204310,-2.258609,0.248270,-5.076033
27,-0.825101,-2.624718,-1.237925,-5.704441
28,-1.080437,-2.352659,-1.773189,-4.808036
29,-1.512886,-2.336305,-2.673676,-4.552817
30,-0.121427,-2.542800,0.528405,-4.808637
31,0.641881,-2.283960,2.158031,-4.040061
32,-0.119729,-2.022871,0.455925,-3.316957
33,-0.167550,-2.618061,0.338262,-4.409812
34,0.390402,-3.177079,1.451300,-5.360564
35,-0.137040,-2.230847,0.353005,-3.281397
36,0.698638,-1.908390,1.951828,-2.532585
37,-0.499485,-1.435948,-0.382440,-1.545614
38,1.458212,-1.078986,3.244687,-0.829777
39,1.905319,0.024787,3.934855,1.193290
40,2.268530,0.524651,4.437671,2.034513
41,2.346817,1.052999,4.419562,2.878258
42,2.046015,0.172712,3.760103,1.289135
43,1.389280,0.325198,2.545146,1.499452
44,0.296197,0.138182,0.684301,1.146465
45,0.360741,-0.137298,0.765395,0.670647
46,0.145966,-0.445039,0.405657,0.168518
47,-0.030998,-0.940691,0.121822,-0.596785
48,0.401187,-1.194547,0.768474,-0.960809
49,-0.121423,-1.540256,-0.026032,-1.442985
50,0.392283,-1.593938,0.719541,-1.478975
51,0.163967,-1.873368,0.373960,-1.834729
52,-0.335072,-1.377435,-0.334510,-1.089738
53,0.468310,-1.032560,0.778836,-0.585795
54,0.665013,-0.989250,1.023512,-0.511462
55,0.432369,-0.427586,0.687354,0.248062
56,1.074462,-0.589976,1.508009,0.029492
57,0.488758,-0.247523,0.716793,0.468691
58,0.879180,0.137523,1.192190,0.943565
59,0.699361,0.113233,0.938823,0.889871
60,0.646673,0.422017,0.851305,1.246228
61,0.707026,0.318190,0.903551,1.090974
62,1.023865,0.421577,1.258367,1.187843
63,1.058920,-0.034496,1.269936,0.626487
64,0.253774,-0.396512,0.312537,0.194735
65,0.029024,-0.564434,0.050106,-0.000461
66,-0.219285,0.022567,-0.229093,0.656919
67,0.452122,0.446339,0.517304,1.110323
68,0.691191,0.681337,0.766355,1.342027
69,0.378303,2.067574,0.413843,2.802060
70,0.482968,2.228647,0.515974,2.913351
71,0.079626,2.623086,0.083467,3.264839
72,0.399005,2.280569,0.411313,2.844014
73,0.324305,1.931190,0.326843,2.430190
74,0.608002,2.021905,0.605580,2.472541
