k,zx,zy,valid
0,9.912303,-1.741005,1
1,7.463826,-2.230222,1
2,-4.425779,-1.214089,1
3,-15.606790,4.866611,1
4,9.096643,-0.603427,1
5,-6.446582,-0.869014,1
6,0.675824,-4.585157,1
7,3.274329,7.702411,1
8,-3.801202,6.045831,1
9,5.665425,21.270548,1
10,3.197418,0.910656,1
11,0.959119,1.076582,1
12,-9.602691,5.921757,1
13,-1.739663,-3.881232,1
14,2.681384,-5.511077,1
15,-1.787410,2.267363,1
16,3.904534,7.093947,1
17,3.645710,0.099781,1
18,9.182090,-1.962049,1
19,4.637570,-2.056531,1
20,-1.956934,-7.667429,1
21,-4.712509,-12.391405,1
22,-5.294161,2.022347,1
23,2.379977,-8.385210,1
24,-10.503057,-5.935539,1
25,5.079462,4.526927,1
26,-1.891267,-4.136686,1
27,3.306716,0.954062,1
28,4.267231,5.670518,1
29,-0.741876,3.924159,1
30,-10.131495,-4.061353,1
31,4.238704,-4.317634,1
32,6.807080,-9.356513,1
33,-8.293692,0.413155,1
34,-1.768694,-6.451021,1
35,5.351841,-2.884722,1
36,2.506845,-10.202490,1
37,-7.205513,0.993668,1
38,1.205316,5.676831,1
39,-3.297866,11.376707,1
40,-0.819546,-6.804531,1
41,2.833911,7.202533,1
42,2.629993,13.327358,1
43,-2.216873,5.938506,1
44,5.773581,-1.858627,1
45,-6.661968,1.266263,1
46,-1.662957,2.793838,1
47,11.292574,2.003875,1
48,-6.987948,5.048763,1
49,-2.817124,-8.267102,1
50,-1.976941,-3.802176,1
51,1.260943,3.155275,1
52,11.653937,-2.731281,1
53,3.077317,-3.223050,1
54,0.474682,1.094907,1
55,-10.085253,-3.225060,1
56,-0.334216,6.487222,1
57,2.463574,-9.202484,1
58,5.823786,2.113538,1
59,4.997904,-8.153823,1
60,12.396578,1.201864,1
61,1.906357,3.114874,1
62,5.767119,-4.723745,1
63,3.295139,3.400108,1
64,-10.873843,-5.368971,1
65,-2.151615,-5.247767,1
66,0.874052,5.850954,1
67,5.842750,11.953207,1
68,5.779286,1.933818,1
69,5.293992,-3.325306,1
70,2.309463,0.392311,1
71,9.056134,-0.462581,1
72,5.148525,2.163990,1
73,-4.573722,-4.158237,1
74,-6.773517,0.608462,1
75,-10.738254,4.423824,1
76,-13.339733,-10.354099,1
77,7.494442,0.042185,1
78,-3.151470,4.755386,1
79,-2.383220,0.902942,1
80,0.993302,3.426605,1
81,-2.072636,-0.682997,1
82,6.100621,4.839262,1
83,16.902292,-3.547720,1
84,3.672422,-1.690768,1
85,-1.557163,8.454788,1
86,9.947562,0.466172,1
87,9.591452,-1.007545,1
88,-7.038210,9.955519,1
89,6.200150,9.696391,1
90,-0.720786,-2.546374,1
91,7.712701,1.802705,1
92,-1.300398,-1.744317,1
93,9.328549,9.605116,1
94,6.104834,-4.394169,1
95,0.818456,-5.619686,1
96,-0.273641,0.954077,1
97,7.958945,-0.815619,1
98,1.004943,8.504050,1
99,5.701517,-13.517568,1
100,5.850531,6.983783,1
101,3.111687,-8.377225,1
102,-0.058318,0.320061,1
103,13.352510,10.752465,1
104,-8.172982,-0.568452,1
105,8.980236,-0.717677,1
106,2.210268,-7.142799,1
107,5.803999,4.241166,1
108,4.395808,-3.431063,1
109,-4.070093,-2.228791,1
110,8.736140,-1.206782,1
111,-1.187957,0.089208,1
112,8.031883,6.044128,1
113,0.504927,2.464845,1
114,8.071004,-2.319765,1
115,-3.132168,-2.930491,1
116,14.978612,-2.896933,1
117,0.920160,1.273984,1
118,-5.685970,4.672999,1
119,-2.467351,-9.132177,1
120,5.158719,-5.499890,1
121,1.607455,-7.937491,1
122,2.159034,4.829528,1
123,-4.529278,12.620033,1
124,2.542389,3.895332,1
125,10.206010,4.523739,1
126,5.049096,-6.754437,1
127,-5.288095,3.060823,1
128,1.086956,1.475573,1
129,-5.333308,-3.702961,1
130,11.591640,0.312840,1
131,7.726318,-2.987066,1
132,0.580192,3.177778,1
133,0.165080,-3.139459,1
134,-4.591904,10.002601,1
135,-2.485073,4.352531,1
136,4.076856,-0.660086,1
137,-11.458826,-1.324606,1
138,4.862701,-7.207731,1
139,1.331062,10.911652,1
140,3.885404,4.089860,1
141,-8.233956,-10.386715,1
142,3.447622,10.460335,1
143,14.298380,7.310828,1
144,-3.353235,4.901673,1
145,7.884826,6.690635,1
146,-12.342786,11.898771,1
147,0.052353,-1.241631,1
148,1.192805,-7.649673,1
149,8.707985,0.534798,1
150,7.397943,7.371921,1
151,-0.042547,4.079681,1
152,2.017849,-3.989165,1
153,-0.048658,4.091617,1
154,-8.385824,-1.562709,1
155,0.361772,9.323100,1
156,6.075343,-2.585070,1
157,13.570716,-9.131431,1
158,3.956367,15.207481,1
159,0.120317,-4.340055,1
160,0.354296,-6.334294,1
161,-5.274019,8.575000,1
162,4.371899,3.863645,1
163,7.594029,0.939905,1
164,3.441902,8.018226,1
165,-3.781346,-2.724057,1
166,7.103527,1.742397,1
167,-1.496379,6.050950,1
168,6.140728,-2.024688,1
169,2.890891,6.194275,1
170,9.616411,-3.743730,1
171,-2.034895,9.748752,1
172,-1.752813,1.723206,1
173,5.129119,0.468827,1
174,8.021524,-0.920706,1
175,3.505008,1.222447,1
176,7.013011,5.519113,1
177,10.215530,11.657452,1
178,6.108634,-0.234223,1
179,6.740057,3.350106,1
180,4.022687,-7.200808,1
181,-5.468385,-1.881515,1
182,-1.065466,7.032171,1
183,-6.855236,2.804471,1
184,8.211712,2.740329,1
185,6.955185,8.082990,1
186,-2.090386,7.169897,1
187,2.344897,4.937064,1
188,10.748373,-4.279074,1
189,0.085964,-5.827491,1
190,12.663178,-4.148001,1
191,-2.495919,2.468201,1
192,18.284642,-5.101295,1
193,7.393281,-1.281823,1
194,6.363715,12.513145,1
195,10.324751,14.170298,1
196,14.572558,0.780862,1
197,-4.831390,5.962653,1
198,9.560900,-6.368707,1
199,16.077148,-6.810291,1
200,-1.051582,1.993290,1
201,4.631867,4.810311,1
202,1.459334,3.368695,1
203,5.699504,2.149191,1
204,8.732033,-6.879573,1
205,9.078173,2.266945,1
206,6.070807,-0.350929,1
207,17.277480,1.477672,1
208,2.533382,9.809801,1
209,5.430236,1.129676,1
210,9.389591,4.094523,1
211,7.620353,4.564740,1
212,5.190515,11.905709,1
213,-5.029290,-1.888177,1
214,8.822981,3.444896,1
215,2.807547,-14.458880,1
216,14.363096,7.389528,1
217,0.731090,-2.854535,1
218,-4.514916,6.338482,1
219,14.453298,3.779859,1
220,-9.050037,0.819657,1
221,-3.059540,5.138684,1
222,-1.677395,11.951804,1
223,1.951450,1.951043,1
224,21.192537,3.884540,1
225,6.941788,1.809789,1
226,0.455704,7.905326,1
227,4.963939,2.459236,1
228,9.538977,0.669910,1
229,14.585486,-7.901778,1
230,8.010410,-3.169248,1
231,16.036156,0.695781,1
232,2.834763,6.673325,1
233,9.528737,5.517278,1
234,9.397945,4.457679,1
235,11.598742,2.264922,1
236,13.749366,7.267261,1
237,8.288278,0.703969,1
238,9.619586,5.899266,1
239,12.332590,-0.101791,1
240,6.242616,3.448639,1
241,-3.669892,2.091868,1
242,-0.098240,-3.695551,1
243,-2.977222,0.150517,1
244,3.192445,3.110521,1
245,10.107900,0.126037,1
246,6.567344,1.886453,1
247,4.181380,-0.321626,1
248,4.423608,13.133301,1
249,-1.519192,-3.550589,1
250,-3.439836,11.081081,1
251,-2.194762,7.196705,1
252,6.127640,-1.301255,1
253,-3.144173,-4.891196,1
254,2.113881,-4.360269,1
255,15.932395,4.453467,1
256,9.906083,0.011040,1
257,12.155589,0.427779,1
258,7.451752,7.095013,1
259,-1.845129,12.054318,1
260,-1.103717,1.828858,1
261,8.763206,11.110102,1
262,16.063588,5.217032,1
263,7.097443,6.365806,1
264,1.471902,-3.887416,1
265,-5.318143,12.338928,1
266,10.173516,-9.628847,1
267,4.645728,1.118371,1
268,16.374753,10.431413,1
269,3.900802,4.938482,1
270,6.077043,7.147137,1
271,11.937089,10.002159,1
272,4.764845,1.918656,1
273,10.708548,-1.247796,1
274,12.939928,5.520929,1
275,14.200574,13.459099,1
276,9.978702,11.286541,1
277,3.231029,6.887614,1
278,16.296081,8.805707,1
279,12.697714,4.707432,1
280,-0.845377,-5.267040,1
281,6.751034,5.296024,1
282,10.560067,8.522352,1
283,3.497132,3.160769,1
284,2.725050,19.044404,1
285,9.201574,0.681261,1
286,10.942000,-2.376267,1
287,15.692722,0.200718,1
288,11.857914,8.107592,1
289,6.661379,-7.939337,1
290,5.096249,-1.054151,1
291,15.261010,11.073530,1
292,13.117316,12.511035,1
293,8.680355,9.408649,1
294,0.032740,3.097338,1
295,4.432151,2.261740,1
296,11.802022,2.756061,1
297,11.257986,9.082287,1
298,1.218348,10.942034,1
299,-5.618610,1.227784,1
300,1.207704,-4.427023,1
301,14.138444,7.266959,1
302,1.746979,2.269736,1
303,3.887884,8.622320,1
304,10.799134,-2.570586,1
305,23.219241,2.445969,1
306,-3.299108,6.287598,1
307,10.515969,-8.864913,1
308,-6.175276,-3.137235,1
309,-2.795494,-2.517927,1
310,7.555321,-2.040604,1
311,5.158664,2.203369,1
312,12.174513,0.922848,1
313,-4.990741,5.315655,1
314,14.969748,-0.579640,1
315,5.898701,1.289458,1
316,10.347451,0.373039,1
317,-0.287650,-1.794835,1
318,7.434480,-6.219683,1
319,6.444555,-0.383587,1
320,7.218442,1.282234,1
321,7.148900,5.625966,1
322,1.909010,10.239993,1
323,11.057302,7.854792,1
324,3.524607,0.822058,1
325,4.507191,-8.984781,1
326,9.176344,0.071570,1
327,-3.458053,5.037107,1
328,6.365976,-0.651187,1
329,10.767831,12.043279,1
330,8.135829,7.877963,1
331,16.339801,-1.093509,1
332,16.736964,9.809774,1
333,10.148076,-1.861717,1
334,1.728403,1.417074,1
335,-0.139598,7.527239,1
336,14.666259,8.889769,1
337,8.075973,9.381931,1
338,11.891058,8.006576,1
339,1.156607,2.272879,1
340,9.226750,7.884778,1
341,9.529226,9.969070,1
342,3.613062,3.626090,1
343,9.625714,2.188221,1
344,13.638750,-7.944777,1
345,0.371039,0.188394,1
346,2.667717,5.780819,1
347,4.048981,0.443994,1
348,11.910310,-1.486057,1
349,-4.438286,10.714857,1
350,5.072659,-0.519201,1
351,12.897462,9.247126,1
352,6.890085,0.524657,1
353,-3.600678,-2.513872,1
354,6.535885,7.132219,1
355,1.338935,-4.176618,1
356,10.046880,17.400262,1
357,12.899189,-5.415484,1
358,9.628112,0.388056,1
359,10.517764,-6.795403,1
360,14.642329,15.303505,1
361,15.547046,-6.825955,1
362,6.605061,5.616177,1
363,9.172371,1.740492,1
364,7.132496,6.479557,1
365,14.004668,7.797344,1
366,3.670756,4.170236,1
367,12.574641,3.083620,1
368,7.153207,-1.412244,1
369,5.429127,4.456026,1
370,5.875280,2.524245,1
371,-2.440895,2.086350,1
372,13.090626,13.640380,1
373,-4.568646,10.250773,1
374,3.955833,5.041214,1
375,10.273968,2.663193,1
376,15.608762,0.363265,1
377,12.640145,1.797622,1
378,8.253288,-4.143284,1
379,9.863950,3.237217,1
380,3.161875,-4.119024,1
381,2.911228,5.516057,1
382,-0.840410,6.128673,1
383,4.080384,4.845069,1
