k,x,y,vx,vy
0,1.973087,-2.533215,0.015782,-0.020263
1,-0.077498,-1.671911,-0.119363,0.036520
2,1.144475,-1.886884,0.092330,-0.000775
3,0.165165,-1.822055,-0.228142,0.020405
4,0.544021,-1.714609,-0.027878,0.076312
5,0.191569,-1.323627,-0.292646,0.369342
6,0.465321,-1.158709,-0.011169,0.527928
7,0.206650,-0.922992,-0.340180,0.814561
8,0.572487,-1.132395,0.233160,0.467310
9,0.565427,-0.867769,0.212159,0.924603
10,0.221103,-0.779017,-0.492410,1.066622
11,-0.192494,-0.916311,-1.389356,0.714225
12,-0.286761,-0.712115,-1.548120,1.167760
13,-0.577544,-0.506862,-2.202909,1.626172
14,-0.294331,-0.365022,-1.345812,1.912465
15,-0.247430,-0.476354,-1.147441,1.510495
16,-0.129331,-0.476312,-0.762514,1.428164
17,-0.269389,-0.354532,-1.105509,1.684342
18,0.164711,-0.397052,0.148474,1.474871
19,0.182193,-0.453659,0.188157,1.239441
20,0.120586,-0.712778,0.011130,0.470606
21,0.037405,-0.853393,-0.211795,0.069605
22,-0.047045,-0.857953,-0.422834,0.053946
23,0.372004,-0.645299,0.681949,0.600709
24,0.373188,-0.269630,0.650384,1.522295
25,0.482214,-0.001627,0.888712,2.111933
26,0.586423,0.165412,1.098641,2.415047
27,0.467609,0.353192,0.764267,2.746316
28,0.692684,0.597592,1.251274,3.186160
29,0.745172,0.886661,1.313568,3.697316
30,0.757634,1.241223,1.282965,4.319182
31,0.726471,1.093609,1.159951,3.812594
32,0.678224,1.015192,1.008841,3.485465
33,0.797155,0.946231,1.212913,3.198908
34,1.125015,1.098476,1.825990,3.377151
35,0.991646,1.099095,1.490682,3.245062
36,0.888903,1.052100,1.234914,3.029158
37,1.110061,1.031417,1.605594,2.875825
38,1.151341,0.868084,1.622514,2.468239
39,1.170583,1.119883,1.598663,2.833777
40,1.126519,1.342983,1.464285,3.127896
41,0.965011,1.208347,1.134172,2.786711
42,1.004555,1.179290,1.162742,2.643038
43,1.011241,0.980823,1.135239,2.225855
44,0.738661,1.034297,0.654920,2.240424
45,0.576085,1.180066,0.374805,2.401406
46,0.694795,1.173742,0.548688,2.316426
47,0.735002,1.226656,0.593522,2.326525
48,1.019838,0.967929,1.004260,1.867197
49,1.067760,0.672224,1.045370,1.375338
50,1.154008,0.839049,1.140107,1.577336
51,1.038762,0.695912,0.943545,1.328610
52,0.724248,0.590348,0.477238,1.143790
53,0.870668,0.741275,0.665356,1.319781
54,0.718750,0.836107,0.442161,1.412228
55,0.668922,0.641923,0.364240,1.116824
56,0.431750,0.655417,0.044966,1.105275
57,0.428901,0.839288,0.040151,1.313098
58,0.547001,0.678943,0.188422,1.077216
59,0.580928,0.852148,0.225941,1.265889
60,0.687020,1.040104,0.350332,1.465064
