k,yx,yy,Sx,Sy,NIS,q,r
0,2.288730,-2.938465,29.004000,29.004000,0.478309,1.000000,4.000000
1,-4.426377,1.859795,7.453455,7.453455,3.092747,1.000000,4.000000
2,3.854245,-0.679030,5.862227,5.862227,2.612708,1.000000,4.000000
3,-4.039055,0.266943,5.283440,5.283440,3.101241,1.000000,4.000000
4,1.935183,0.540240,4.988342,4.988342,0.809245,1.000000,4.000000
5,-2.083156,2.305513,4.813035,4.813035,2.005995,1.000000,4.000000
6,1.877448,1.057773,4.699955,4.699955,0.988030,1.000000,4.000000
7,-1.916267,1.669447,4.623583,4.623583,1.396997,1.000000,4.000000
8,2.984088,-1.807357,4.570779,4.570779,2.662855,1.000000,4.000000
9,-0.099539,2.167474,4.534005,4.534005,1.038343,1.000000,4.000000
10,-3.090231,0.622893,4.508548,4.508548,2.204152,1.000000,4.000000
11,-3.691250,-1.450237,4.491253,4.491253,3.502034,1.000000,4.000000
12,-0.620621,1.772902,4.479879,4.479879,0.787599,1.000000,4.000000
13,-2.458102,1.720897,4.472769,4.472769,2.013015,1.000000,4.000000
14,3.120543,1.042346,4.468656,4.468656,2.422266,1.000000,4.000000
15,0.706694,-1.432017,4.466553,4.466553,0.570930,1.000000,4.000000
16,1.352557,-0.289294,4.465694,4.465694,0.428400,1.000000,4.000000
17,-1.197310,0.894253,4.465482,4.465482,0.500112,1.000000,4.000000
18,4.376660,-0.731097,4.465466,4.465466,4.409317,1.000000,4.000000
19,0.139273,-0.826284,4.465314,4.465314,0.157244,1.000000,4.000000
20,-0.627948,-2.727212,4.464793,4.464793,1.754169,1.000000,4.000000
21,-0.802786,-1.444060,4.463751,4.463751,0.611543,1.000000,4.000000
22,-0.774551,-0.057470,4.462101,4.462101,0.135190,1.000000,4.000000
23,4.146498,2.052124,4.459808,4.459808,4.799457,1.000000,4.000000
24,-0.121505,3.547513,4.456873,4.456873,2.827008,1.000000,4.000000
25,0.943258,2.333679,4.453326,4.453326,1.422710,1.000000,4.000000
26,0.856080,1.236082,4.449213,4.449213,0.508128,1.000000,4.000000
27,-1.407439,1.394372,4.444595,4.444595,0.883130,1.000000,4.000000
28,2.118987,1.913779,4.439535,4.439535,1.836376,1.000000,4.000000
29,0.280516,2.301798,4.434099,4.434099,1.212640,1.000000,4.000000
30,-0.142761,2.901045,4.428351,4.428351,1.905099,1.000000,4.000000
31,-0.594965,-2.450137,4.422353,4.422353,1.437505,1.000000,4.000000
32,-0.758165,-1.641300,4.416161,4.416161,0.740163,1.000000,4.000000
33,1.062616,-1.492123,4.409826,4.409826,0.760933,1.000000,4.000000
34,3.314066,0.963515,4.403395,4.403395,2.705048,1.000000,4.000000
35,-1.882018,-0.741389,4.396907,4.396907,0.930575,1.000000,4.000000
36,-1.490729,-1.258384,4.390396,4.390396,0.866847,1.000000,4.000000
37,2.243479,-0.928024,4.383895,4.383895,1.344564,1.000000,4.000000
38,0.106335,-2.561427,4.377426,4.377426,1.501388,1.000000,4.000000
39,-0.155614,2.384934,4.371013,4.371013,1.306819,1.000000,4.000000
40,-0.910067,1.991891,4.364672,4.364672,1.098788,1.000000,4.000000
41,-2.320081,-2.397899,4.358419,4.358419,2.554298,1.000000,4.000000
42,0.208321,-1.047609,4.352265,4.352265,0.262135,1.000000,4.000000
43,-0.207997,-3.155010,4.346218,4.346218,2.300241,1.000000,4.000000
44,-3.766287,0.114240,4.340287,4.340287,3.271204,1.000000,4.000000
45,-2.276560,1.308338,4.334477,4.334477,1.590612,1.000000,4.000000
46,1.464205,-0.715584,4.328792,4.328792,0.613556,1.000000,4.000000
47,0.391001,0.088077,4.323233,4.323233,0.037157,1.000000,4.000000
48,3.708625,-4.147353,4.317803,4.317803,7.169025,1.000000,4.000000
49,0.384141,-4.596046,4.312502,4.312502,4.932451,1.000000,4.000000
50,0.915771,1.952593,4.307330,4.307330,1.079846,1.000000,4.000000
51,-1.964770,-2.486180,4.302286,4.302286,2.333971,1.000000,4.000000
52,-4.817834,-1.909540,4.297369,4.297369,6.249839,1.000000,4.000000
53,2.008175,1.878715,4.292577,4.292577,1.761725,1.000000,4.000000
54,-2.460756,1.019248,4.287908,4.287908,1.654464,1.000000,4.000000
55,-0.886897,-3.362307,4.283359,4.283359,2.822947,1.000000,4.000000
56,-3.750115,-0.135654,4.278929,4.278929,3.290956,1.000000,4.000000
57,-0.058338,2.518029,4.274613,4.274613,1.484081,1.000000,4.000000
58,1.852397,-2.946952,4.270410,4.270410,2.837175,1.000000,4.000000
59,0.483131,2.429551,4.266317,4.266317,1.438275,1.000000,4.000000
60,1.650350,2.642550,4.262330,4.262330,2.277328,1.000000,4.000000
61,0.661031,-1.981322,4.258448,4.258448,1.024457,1.000000,4.000000
62,-1.000475,-1.695218,4.254666,4.254666,0.910698,1.000000,4.000000
63,1.192481,-0.227821,4.250982,4.250982,0.346723,1.000000,4.000000
64,0.990425,1.555899,4.247393,4.247393,0.800906,1.000000,4.000000
65,2.823721,3.429937,4.243896,4.243896,4.650884,1.000000,4.000000
66,-1.613684,-0.283013,4.240489,4.240489,0.632963,1.000000,4.000000
