k,yx,yy,Sx,Sy,NIS,q,r
0,-0.273695,-0.568612,29.004000,29.004000,0.013730,1.000000,4.000000
1,-0.025146,1.194338,7.453455,7.453455,0.191465,1.000000,4.000000
2,0.433913,1.892322,5.862227,5.862227,0.642958,1.000000,4.000000
3,-20.989608,6.607605,5.283440,5.283440,91.649404,1.000000,4.000000
4,0.000000,0.000000,4.988342,4.988342,0.000000,1.000000,4.000000
5,4.316234,-5.194680,5.012968,5.012968,9.099317,1.000000,4.000000
6,6.829518,-1.486464,4.835038,4.835038,10.103724,1.000000,4.000000
7,-46.219919,68.171355,4.720105,4.720105,1437.174468,1.000000,4.000000
8,8.346837,-11.161042,4.642185,4.642185,41.842047,1.000000,4.000000
9,9.294846,-11.200471,4.587930,4.587930,46.174355,1.000000,4.000000
10,9.394653,-11.627595,4.549700,4.549700,49.115429,1.000000,4.000000
11,6.138451,-7.194361,4.522738,4.522738,19.775500,1.000000,4.000000
12,11.301852,-7.358928,4.503877,4.503877,40.384252,1.000000,4.000000
13,4.138252,-11.216695,4.490885,4.490885,31.828780,1.000000,4.000000
14,-5.849081,17.771780,4.482125,4.482125,78.098644,1.000000,4.000000
15,4.812453,-6.618661,4.476361,4.476361,14.960002,1.000000,4.000000
16,7.461914,-5.240214,4.472641,4.472641,18.588572,1.000000,4.000000
17,-2.080743,74.297132,4.470227,4.470227,1235.819430,1.000000,4.000000
18,-34.965604,-20.195258,4.468554,4.468554,364.870159,1.000000,4.000000
19,9.199997,-9.250931,4.467192,4.467192,38.104401,1.000000,4.000000
20,10.185891,-7.355810,4.465826,4.465826,35.348510,1.000000,4.000000
21,7.072548,-7.239591,4.464233,4.464233,22.945177,1.000000,4.000000
22,4.335748,-13.157796,4.462263,4.462263,43.010985,1.000000,4.000000
23,-44.055404,-34.494086,4.459827,4.459827,701.982529,1.000000,4.000000
24,33.456071,4.459812,4.456883,4.456883,255.604332,1.000000,4.000000
25,0.000000,0.000000,4.453424,4.453424,0.000000,1.000000,4.000000
26,0.000000,0.000000,4.500342,4.500342,0.000000,1.000000,4.000000
27,5.096946,-4.929453,4.550803,4.550803,11.048242,1.000000,4.000000
28,-3.844648,59.577708,4.531668,4.531668,786.528145,1.000000,4.000000
29,4.180844,-9.988174,4.514166,4.514166,25.972258,1.000000,4.000000
30,7.042754,-11.781930,4.498054,4.498054,41.887948,1.000000,4.000000
31,4.059595,-11.685465,4.483138,4.483138,34.134660,1.000000,4.000000
32,0.515928,-12.184368,4.469262,4.469262,33.277310,1.000000,4.000000
33,3.483018,-6.644548,4.456296,4.456296,12.629645,1.000000,4.000000
34,5.160346,-6.814020,4.444135,4.444135,16.439654,1.000000,4.000000
35,1.014965,-4.294183,4.432689,4.432689,4.392403,1.000000,4.000000
36,47.615214,-43.025187,4.421885,4.421885,931.361957,1.000000,4.000000
37,-2.264738,-0.359138,4.411659,4.411659,1.191847,1.000000,4.000000
38,-1.344250,-3.426293,4.401957,4.401957,3.077380,1.000000,4.000000
39,-3.753256,-1.751480,4.392732,4.392732,3.905227,1.000000,4.000000
40,-2.111757,-1.487234,4.383944,4.383944,1.521777,1.000000,4.000000
