k,x,y,vx,vy
0,-0.235949,-0.490194,-0.001887,-0.003921
1,-0.247638,0.063108,-0.002655,0.032544
2,-0.109852,0.664884,0.021177,0.136479
3,-5.208170,2.272716,-1.644210,0.660750
4,-5.241055,2.285931,-1.644210,0.660750
5,-4.401760,1.249460,-1.028514,-0.080254
6,-3.242834,0.991134,0.055461,-0.316184
7,-10.293094,11.385118,-8.064912,11.660834
8,-9.299717,10.074352,-6.457011,9.510816
9,-8.237750,8.829260,-4.514952,7.170596
10,-7.192976,7.567812,-2.409141,4.564272
11,-6.531676,6.827573,-0.948622,2.852520
12,-5.286240,6.061334,1.877168,1.012576
13,-4.796357,4.855524,2.954259,-1.906870
14,-5.366436,6.729030,1.383340,2.866192
15,-4.826642,6.082015,2.706254,1.046763
16,-3.983988,5.549197,4.790087,-0.416633
17,-4.107061,13.356242,4.203809,20.517606
18,-7.689331,11.649005,-5.674726,14.812011
19,-6.840663,10.977755,-3.083169,12.206106
20,-5.839845,10.454600,-0.236745,10.150541
21,-5.109110,9.904770,1.715115,8.152582
22,-4.625651,8.704756,2.892119,4.580698
23,-9.110106,5.239885,-8.830765,-4.597976
24,-5.857079,5.605109,-0.131044,-3.438272
25,-5.859700,5.536343,-0.131044,-3.438272
26,-5.862321,5.467578,-0.131044,-3.438272
27,-5.248037,4.802180,1.331463,-4.852720
28,-5.672473,11.694952,0.288931,11.302652
29,-5.190494,10.783346,1.362424,8.738040
30,-4.383425,9.653534,3.077740,5.868463
31,-3.884376,8.511586,4.017111,3.164501
32,-3.749863,7.295546,4.130696,0.482037
33,-3.310610,6.624828,4.861217,-0.911578
34,-2.697675,5.925621,5.893568,-2.274754
35,-2.480730,5.460957,6.087459,-3.095081
36,2.183910,1.294092,14.782357,-10.951806
37,2.268230,1.041545,14.386649,-11.014556
38,2.433216,0.508388,14.161704,-11.587907
39,2.380890,0.120039,13.559668,-11.868851
40,2.467137,-0.247590,13.234702,-12.097713
41,2.660316,-0.763635,13.111599,-12.569523
42,2.751853,-0.589442,12.823649,-11.851596
43,2.720492,-0.559689,12.347658,-11.410413
44,1.927539,1.421926,10.661297,-7.826862
45,1.850759,1.192097,10.199986,-7.943447
46,1.920475,1.010277,9.990394,-7.979269
47,4.274134,-1.324760,13.289974,-11.311940
48,-1.581021,3.254838,4.083788,-4.083750
49,-0.983914,2.802334,4.845118,-4.631491
50,-1.847784,-0.115451,3.451050,-8.730750
51,2.567014,-3.398673,9.647037,-13.162843
52,0.416594,-3.675455,6.363227,-13.181796
53,0.790109,-3.937325,6.702481,-13.179363
54,1.905674,-8.786928,8.032218,-19.392404
55,1.319729,-8.029139,7.037317,-17.865734
56,1.386859,-7.667217,6.940799,-16.922748
57,3.760898,-8.985210,9.824797,-18.186598
58,3.957394,-9.348942,9.824797,-18.186598
59,4.153890,-9.712674,9.824797,-18.186598
60,0.426537,-3.784243,5.001349,-10.451866
61,1.482942,-7.995657,6.158196,-15.293193
62,1.606106,-8.301521,6.158196,-15.293193
63,1.590510,-7.853945,5.995604,-14.410343
64,-2.921464,-3.909429,0.652460,-9.527656
65,-5.120734,-0.074994,-1.860788,-4.955174
66,-8.158971,2.031084,-5.219284,-2.487315
67,-7.647701,1.937673,-4.540339,-2.535470
68,-7.097874,1.766750,-3.843944,-2.666146
69,-6.659409,1.496636,-3.291597,-2.898504
70,-6.725241,1.438666,-3.291597,-2.898504
71,-6.791073,1.380695,-3.291597,-2.898504
72,-11.480196,6.135105,-8.042773,2.046991
73,-11.641051,6.176045,-8.042773,2.046991
74,-10.993515,5.844169,-7.234833,1.674383
75,-11.269664,9.323393,-7.364429,5.071474
76,-11.416953,9.424823,-7.364429,5.071474
77,-10.738847,8.964122,-6.572215,4.531940
78,-9.386667,4.460111,-5.166828,0.179584
79,-8.961511,4.134195,-4.672598,-0.128561
80,-8.589811,4.087058,-4.243036,-0.169717
81,-7.929794,4.078528,-3.563563,-0.174402
82,-7.442307,3.784165,-3.059971,-0.436559
83,-7.110138,3.432591,-2.709599,-0.741928
84,-6.533029,3.579362,-2.153766,-0.599638
85,-6.104802,3.377355,-1.743484,-0.765050
86,-4.901723,1.231477,-0.677731,-2.599269
87,-4.516777,1.290224,-0.338384,-2.504974
88,-4.112977,1.261786,0.007515,-2.486724
89,-3.722390,1.328731,0.333015,-2.389450
90,-3.570788,1.120597,0.452609,-2.521754
91,-3.561736,1.070162,0.452609,-2.521754
92,-3.375601,1.047100,0.595773,-2.499624
93,-3.342635,0.922625,0.612621,-2.559236
94,-3.330382,0.871441,0.612621,-2.559236
95,-3.318130,0.820256,0.612621,-2.559236
96,-3.174040,0.737724,0.715023,-2.583585
97,-2.998656,0.903574,0.838912,-2.416289
98,-2.981878,0.855248,0.838912,-2.416289
99,-2.735216,0.682179,1.012310,-2.510382
100,-0.311259,2.616861,2.808149,-1.027450
101,-0.113748,2.461898,2.912767,-1.126936
102,-0.073929,2.247441,2.899246,-1.267687
103,0.293138,2.151967,3.123895,-1.318652
104,0.441670,2.102228,3.185893,-1.335486
105,0.523525,2.102019,3.198847,-1.316558
106,0.716220,2.067379,3.290009,-1.322442
107,-1.381224,3.106083,1.770602,-0.574306
108,-1.331924,3.098471,1.780278,-0.571607
109,-1.296318,3.087039,1.780278,-0.571607
110,-1.064813,2.990450,1.914580,-0.629988
111,-3.793097,1.677199,0.032878,-1.514633
112,-3.452367,1.708711,0.262391,-1.472921
113,-3.215915,1.573250,0.417245,-1.543920
114,-3.065713,1.552671,0.511550,-1.537073
115,-2.856225,1.401563,0.643049,-1.616508
116,-2.523215,1.440367,0.852819,-1.569899
117,-2.412129,1.292356,0.913997,-1.645770
118,-2.154216,1.334689,1.068837,-1.597148
119,-1.946908,1.264490,1.188168,-1.621701
120,-1.772418,1.160223,1.284264,-1.667498
121,-1.503468,1.208275,1.438351,-1.615937
122,-1.318917,1.197472,1.536398,-1.602395
123,-1.129885,1.243115,1.635411,-1.553804
124,-1.097176,1.212039,1.635411,-1.553804
125,-3.204241,-0.468436,0.313561,-2.572724
126,-2.909016,-0.556582,0.490974,-2.595251
127,-1.733240,1.113176,1.202568,-1.544503
128,-1.564028,1.135555,1.290643,-1.512183
129,-1.357729,1.168200,1.399521,-1.474245
130,-1.235736,1.180274,1.455910,-1.449316
131,-1.106541,1.226684,1.515611,-1.404337
132,-0.893053,1.121294,1.624296,-1.450204
133,-0.661033,1.118085,1.742062,-1.434980
134,-0.459619,1.062511,1.839865,-1.450759
135,-0.336893,1.043843,1.890062,-1.444715
136,-0.207791,1.009939,1.943132,-1.447627
137,-0.037857,1.035532,2.018950,-1.416075
138,0.118004,0.963450,2.085433,-1.441268
139,0.248366,0.925273,2.136232,-1.446626
140,0.327199,0.892340,2.156829,-1.448908
141,0.370336,0.863362,2.156829,-1.448908
142,0.413472,0.834383,2.156829,-1.448908
143,0.545900,0.811058,2.207065,-1.445728
144,0.605524,0.847883,2.215736,-1.408911
145,0.687339,0.965166,2.236644,-1.327812
146,0.852049,1.023799,2.303243,-1.280524
147,0.949092,1.014782,2.331421,-1.271352
148,0.995721,0.989355,2.331421,-1.271352
149,1.129177,1.002923,2.379011,-1.249978
150,1.399433,0.972310,2.500552,-1.253042
151,1.453850,1.056654,2.502947,-1.193568
152,1.605819,1.078083,2.558129,-1.169039
153,1.740131,1.007154,2.602979,-1.194687
154,1.889809,1.063302,2.655436,-1.151674
155,1.947474,0.982515,2.657876,-1.182597
156,1.998372,0.887227,2.656671,-1.220816
157,2.180225,0.809954,2.725109,-1.248920
158,2.180938,0.819452,2.696606,-1.230650
159,2.145586,0.784878,2.649448,-1.235912
160,3.751825,1.795721,3.467249,-0.690678
161,3.469754,0.146323,3.282794,-1.549181
162,3.547309,0.173021,3.289021,-1.518995
163,3.649519,0.221436,3.308030,-1.477880
164,3.710644,0.274834,3.305410,-1.434715
165,3.783470,0.300406,3.308896,-1.406555
166,3.734297,-1.816645,3.249197,-2.487653
167,3.856361,-1.928492,3.278663,-2.519706
168,3.907500,-1.795127,3.271230,-2.425085
169,3.881761,-1.795510,3.224401,-2.400367
170,5.426478,-2.133075,3.982993,-2.548760
171,5.506138,-2.184051,3.982993,-2.548760
172,5.756931,-0.130755,4.070288,-1.475375
173,5.838337,-0.160263,4.070288,-1.475375
174,5.838542,0.000644,4.029064,-1.378707
175,5.919123,-0.026930,4.029064,-1.378707
176,5.874563,0.054253,3.965842,-1.323762
177,5.806220,0.022147,3.891422,-1.326600
178,5.726790,0.044224,3.812347,-1.302158
179,5.736736,0.051616,3.779083,-1.285383
180,5.758575,0.024877,3.752177,-1.285899
181,5.833619,-0.000841,3.752177,-1.285899
182,5.908662,-0.026559,3.752177,-1.285899
183,5.909966,0.076875,3.715502,-1.221664
184,5.850333,0.138970,3.649032,-1.178723
185,5.923314,0.115396,3.649032,-1.178723
186,5.996422,0.147363,3.649095,-1.151281
187,6.013418,0.196682,3.621493,-1.115613
188,5.365300,-1.678441,3.266980,-2.027205
189,5.408609,-1.658655,3.256162,-1.997581
190,5.417775,-1.673755,3.228737,-1.985401
191,5.482350,-1.713463,3.228737,-1.985401
192,5.500395,-1.685342,3.206017,-1.952280
193,5.455186,-1.617785,3.152730,-1.900323
194,5.514999,-1.590979,3.151153,-1.868789
195,5.716491,-1.137858,3.218413,-1.630534
196,5.799702,-1.120112,3.227551,-1.606112
197,4.991861,-2.400504,2.805090,-2.210595
198,5.074240,-2.180898,2.817797,-2.083019
199,5.424219,-3.452514,2.959597,-2.677006
200,5.399840,-3.376248,2.919288,-2.614396
201,5.372379,-3.276933,2.877931,-2.541360
202,4.970314,-1.959227,2.656745,-1.882777
203,4.970889,-1.920276,2.631477,-1.845949
204,4.449359,-2.013514,2.355722,-1.872998
205,4.550564,-1.892685,2.381677,-1.797043
206,4.592638,-1.897213,2.379012,-1.781982
207,4.668869,-1.867043,2.392738,-1.750454
208,4.121981,-0.911474,2.108005,-1.276214
209,4.221311,-0.845382,2.135357,-1.232381
210,4.214103,-0.859536,2.111490,-1.227363
211,4.327308,-0.739494,2.145410,-1.158261
212,4.422533,-0.714935,2.170401,-1.135464
213,2.791492,1.052276,1.370859,-0.280785
214,2.866010,1.011062,1.393342,-0.297777
215,2.868154,0.962684,1.381068,-0.318020
216,3.057731,1.050782,1.458328,-0.272959
217,3.022659,1.020529,1.427690,-0.284784
218,3.118343,1.071875,1.459702,-0.257583
219,4.911521,0.067578,2.300775,-0.733978
220,5.011859,0.119727,2.326673,-0.702117
221,5.534740,-1.725490,2.553768,-1.575115
222,5.624757,-1.675027,2.572333,-1.536038
223,5.719291,-1.690205,2.592876,-1.528628
224,5.780495,-1.610873,2.597332,-1.476227
225,5.832441,-1.640397,2.597332,-1.476227
226,5.855981,-1.586937,2.583787,-1.436659
227,5.955173,-1.514330,2.606442,-1.388342
228,5.971815,-1.547256,2.589522,-1.390802
229,6.023605,-1.575072,2.589522,-1.390802
230,6.020559,-1.538178,2.563380,-1.359953
231,7.224556,-0.804322,3.112871,-0.997168
232,7.241010,-0.760742,3.091038,-0.966889
233,7.195580,-0.720086,3.039917,-0.938293
234,7.244165,-0.706056,3.034095,-0.922660
235,7.216090,-0.659709,2.991786,-0.891771
236,7.235511,-0.633924,2.972519,-0.870975
237,7.819966,-1.972052,3.222837,-1.500679
238,7.884423,-2.002065,3.222837,-1.500679
239,7.948879,-2.032079,3.222837,-1.500679
240,8.367471,-2.218065,3.391674,-1.575040
241,8.344676,-2.154753,3.348473,-1.529845
242,8.411645,-2.185350,3.348473,-1.529845
243,8.388586,-2.139105,3.305575,-1.493230
244,8.454697,-2.168970,3.305575,-1.493230
245,8.537632,-2.030859,3.313586,-1.413244
246,8.508431,-1.943600,3.268140,-1.358253
247,7.466231,-2.860788,2.741090,-1.781784
248,6.641109,-2.605335,2.322463,-1.643300
249,6.581419,-2.536935,2.271979,-1.595134
250,6.513726,-2.400438,2.218176,-1.515048
251,6.558089,-2.430739,2.218176,-1.515048
252,6.717868,-0.731669,2.273042,-0.692942
253,5.524599,-1.522423,1.684316,-1.062174
254,6.736501,-1.186661,2.244176,-0.892533
255,4.872337,-1.056330,1.337170,-0.822131
256,4.861842,-1.009585,1.319479,-0.792113
257,4.911805,-0.950688,1.330678,-0.756609
258,5.052886,-1.139882,1.385054,-0.839294
259,4.989681,-1.082868,1.341869,-0.804235
260,5.001649,-1.045932,1.334805,-0.779046
261,5.078632,-0.939042,1.358698,-0.720856
262,5.137159,-0.857814,1.373597,-0.675405
263,5.144744,-0.700936,1.364145,-0.594424
264,5.191360,-0.650410,1.373335,-0.564752
265,5.165984,-0.603492,1.348209,-0.537072
266,5.131002,-0.499079,1.318745,-0.482301
267,5.209812,-0.484689,1.343692,-0.470865
268,5.315358,-0.483543,1.381135,-0.465838
269,5.304255,-0.399551,1.362698,-0.421413
270,5.368400,-0.303817,1.380269,-0.371802
271,5.442892,-0.218122,1.402609,-0.327427
272,5.525098,-0.186207,1.428423,-0.309092
273,5.550950,-0.131736,1.427127,-0.280167
274,5.579492,-0.137339,1.427127,-0.280167
275,5.571779,-0.081499,1.409824,-0.250843
276,5.497037,-0.043510,1.360682,-0.230312
277,5.472785,0.041921,1.336105,-0.187315
278,3.623915,0.987096,0.440106,0.265999
279,3.648674,1.034307,0.447732,0.286018
280,3.661721,1.041869,0.449689,0.286899
281,3.670715,1.047607,0.449689,0.286899
282,3.728846,1.110847,0.473195,0.314406
283,1.896013,-0.334848,-0.408340,-0.380365
284,1.887846,-0.342456,-0.408340,-0.380365
285,1.989426,-0.298752,-0.355809,-0.355804
286,2.047333,-0.211945,-0.324681,-0.310842
287,2.100756,-0.102038,-0.295994,-0.255243
288,2.165796,-0.085672,-0.262014,-0.244962
289,2.160556,-0.090571,-0.262014,-0.244962
290,2.746152,1.510086,0.020975,0.524040
291,2.830321,1.627509,0.061089,0.575263
292,2.847810,1.703151,0.068882,0.605986
293,2.849493,1.803017,0.069028,0.648022
294,2.914222,1.867024,0.099380,0.672481
295,2.898579,1.869774,0.090932,0.667353
296,2.900398,1.883121,0.090932,0.667353
297,3.038882,1.843970,0.156436,0.642191
298,2.997990,1.943953,0.135336,0.683958
299,3.124011,2.009856,0.194447,0.708992
300,3.127900,2.024036,0.194447,0.708992
301,3.173579,2.083010,0.214479,0.730464
302,3.325236,2.087344,0.285118,0.725539
303,3.369143,2.153478,0.303430,0.750284
304,3.460147,2.190952,0.344143,0.761054
305,2.346008,0.688387,-0.193232,0.033485
306,2.418999,0.791790,-0.156387,0.082735
307,2.484039,0.813605,-0.123704,0.092401
308,2.600476,0.815828,-0.066683,0.092581
309,2.727565,0.892823,-0.005091,0.128620
310,2.784358,0.974941,0.022201,0.166778
311,2.867432,1.057902,0.061848,0.204983
312,2.439597,1.579628,-0.144074,0.453404
313,2.547462,1.674362,-0.090910,0.494528
314,2.541397,1.846773,-0.092949,0.572569
315,2.616286,1.871836,-0.056084,0.579107
316,2.467495,1.904470,-0.127039,0.589222
317,2.464954,1.916255,-0.127039,0.589222
318,2.666892,1.873558,-0.028738,0.563031
319,2.725674,1.908314,-0.000197,0.574328
320,2.700573,3.553528,-0.012267,1.360031
321,2.755939,3.628586,0.014484,1.383052
322,2.862123,3.690950,0.065436,1.399750
323,2.936515,3.718457,0.100610,1.399515
324,2.999916,3.761687,0.130164,1.406852
325,3.105045,3.744936,0.179537,1.385235
326,3.163760,3.719031,0.206092,1.359410
327,2.205109,2.935812,-0.257863,0.968879
328,2.259081,2.941532,-0.229359,0.962295
329,2.317545,2.976734,-0.198952,0.969990
