k,yx,yy,Sx,Sy,NIS,q,r
0,-1.109931,0.259267,29.004000,29.004000,0.044793,1.000000,4.000000
1,-2.983473,0.924549,7.453455,7.453455,1.308910,1.000000,4.000000
2,5.649852,-0.584646,5.862227,5.862227,5.503478,1.000000,4.000000
3,-0.309252,-0.495928,5.283440,5.283440,0.064651,1.000000,4.000000
4,-0.234494,-3.884399,4.988342,4.988342,3.035788,1.000000,4.000000
5,2.005223,0.990759,4.813035,4.813035,1.039370,1.000000,4.000000
6,3.363143,4.622014,4.699955,4.699955,6.951927,1.000000,4.000000
7,-1.795870,-0.565892,4.623583,4.623583,0.766804,1.000000,4.000000
8,-0.047821,0.445030,4.570779,4.570779,0.043830,1.000000,4.000000
9,-0.793818,2.317973,4.534005,4.534005,1.324027,1.000000,4.000000
10,0.883150,0.148602,4.508548,4.508548,0.177892,1.000000,4.000000
11,3.472870,-0.858307,4.491253,4.491253,2.849432,1.000000,4.000000
12,1.768438,-5.103101,4.479879,4.479879,6.511117,1.000000,4.000000
13,2.656704,1.093287,4.472769,4.472769,1.845245,1.000000,4.000000
14,-3.512346,2.723557,4.468656,4.468656,4.420644,1.000000,4.000000
15,0.853709,-2.278554,4.466553,4.466553,1.325548,1.000000,4.000000
16,0.260794,0.136644,4.465694,4.465694,0.019411,1.000000,4.000000
17,0.827958,0.283205,4.465482,4.465482,0.171475,1.000000,4.000000
18,1.039211,-1.674308,4.465466,4.465466,0.869622,1.000000,4.000000
19,0.787486,1.612872,4.465314,4.465314,0.721447,1.000000,4.000000
20,-3.903484,0.635731,4.464793,4.464793,3.503262,1.000000,4.000000
21,0.853697,2.759704,4.463751,4.463751,1.869452,1.000000,4.000000
22,1.447561,2.975673,4.462101,4.462101,2.454015,1.000000,4.000000
23,1.085466,-4.317623,4.459808,4.459808,4.444161,1.000000,4.000000
24,-3.466004,0.187878,4.456873,4.456873,2.703348,1.000000,4.000000
25,-2.223679,-0.797574,4.453326,4.453326,1.253193,1.000000,4.000000
26,-0.340997,-2.490139,4.449213,4.449213,1.419818,1.000000,4.000000
27,0.156911,0.394070,4.444595,4.444595,0.040479,1.000000,4.000000
