k,zx,zy,valid
0,0.254877,0.402362,1
1,2.939142,-0.976033,1
2,1.645609,0.717118,1
3,0.952571,-0.256682,1
4,-0.207200,0.635148,1
5,1.343793,1.193754,1
6,4.521209,0.585309,1
7,0.429425,2.158810,1
8,-3.107104,0.967969,1
9,3.217606,1.176092,1
10,2.959698,1.350645,1
11,2.130105,0.065652,1
12,2.451924,3.744360,1
13,1.615747,-1.565036,1
14,-0.930053,1.932948,1
15,1.488148,-5.319287,1
16,3.077334,0.709192,1
17,-1.123416,-0.723253,1
18,1.517200,1.580104,1
19,0.794357,0.307792,1
20,1.121674,-3.581221,1
21,1.866776,4.878950,1
22,1.535957,0.019501,1
23,0.854920,0.389529,1
24,5.425495,-2.061386,1
25,1.596690,-2.329485,1
26,-2.521830,0.145170,1
27,-0.912490,-2.628369,1
28,1.355641,0.120043,1
29,-0.365159,-1.160290,1
30,2.209637,2.600717,1
31,0.936668,2.209677,1
32,-0.123157,0.966412,1
33,-1.547409,-1.955432,1
34,-0.541197,-3.944989,1
35,-3.853450,3.974290,1
36,1.164189,4.227052,1
37,-1.071093,0.694667,1
38,-0.357291,-1.716326,1
39,-1.191831,0.053895,1
40,0.262873,2.796064,1
41,3.150300,3.929184,1
42,3.186554,2.751751,1
43,2.288599,-2.547695,1
44,1.109758,-1.745132,1
45,-0.288061,2.170214,1
46,-2.532364,-1.654149,1
47,1.658668,1.329482,1
48,0.574308,0.369931,1
49,1.462093,-5.283352,1
50,-0.901317,0.805728,1
51,2.441524,-3.599929,1
52,3.877909,0.406328,1
53,2.089227,0.974187,1
54,4.254896,0.263787,1
55,7.487611,1.115001,1
56,-3.208153,1.274514,1
57,3.121942,1.820406,1
58,1.269087,0.467976,1
59,-1.410628,-1.967579,1
60,-3.040997,-1.105582,1
61,1.994310,1.010941,1
62,-1.055802,2.801342,1
63,1.645224,3.329040,1
64,1.150272,0.922104,1
65,3.878059,0.986928,1
66,-0.573152,-2.965450,1
67,-0.887814,0.727178,1
68,0.921392,2.333878,1
69,-4.292063,0.393664,1
70,1.814891,0.054834,1
71,2.188347,0.029145,1
72,4.127078,-3.579466,1
73,-0.268175,-1.362538,1
74,-0.437120,0.324092,1
75,-1.002720,-0.469370,1
76,2.364056,-0.033110,1
77,2.695493,4.537960,1
78,-2.666738,0.523721,1
79,2.479605,-2.268346,1
80,5.674241,4.844268,1
81,-2.066672,-1.394128,1
82,0.746362,0.676096,1
83,1.599884,1.001589,1
84,4.015849,2.992164,1
85,1.315936,-1.261464,1
86,0.766927,2.059422,1
87,2.638072,-0.729444,1
88,2.284943,2.145513,1
89,0.759126,2.978340,1
90,0.627490,2.746084,1
91,1.767902,2.073175,1
92,4.814339,0.794113,1
93,2.481294,-0.567203,1
94,-0.054192,2.064949,1
95,1.249330,0.970838,1
96,-4.036767,7.169000,1
97,3.180629,-2.070668,1
98,2.882887,1.990286,1
99,1.972821,-0.819727,1
100,1.900321,3.076433,1
101,4.735598,-2.925222,1
102,0.863321,-0.947225,1
103,2.849198,2.774260,1
104,6.246320,-2.133144,1
105,0.329473,0.964303,1
106,2.462995,4.327295,1
107,1.387867,1.888251,1
108,0.741505,2.304190,1
109,4.127902,0.444357,1
110,-0.682505,1.344912,1
111,1.880864,2.151495,1
112,0.233860,5.401699,1
113,4.168540,-1.121568,1
114,0.214141,3.525499,1
115,2.844933,0.803346,1
116,5.541674,0.934742,1
117,2.574210,1.957792,1
118,4.470589,2.640010,1
