k,zx,zy,valid
0,-1.119114,-2.615964,1
1,26.822061,57.381780,1
2,1.185406,1.250495,1
3,-0.839554,0.188979,1
4,-14.275345,-9.228763,1
5,0.000000,0.000000,0
6,50.237647,12.976970,1
7,2.025406,3.703952,1
8,2.347566,-0.117938,1
9,-1.556192,-2.367746,1
10,4.413527,1.867373,1
11,-2.340293,-2.709500,1
12,1.778804,0.254737,1
13,-33.967053,-13.346170,1
14,0.868840,-1.299739,1
15,-1.638290,-0.155656,1
16,0.000000,0.000000,0
17,-48.959841,36.262421,1
18,-0.778311,-0.003882,1
19,-1.617186,1.219198,1
20,-3.170676,4.858445,1
21,3.781888,3.100949,1
22,2.195823,-1.452697,1
23,0.000000,0.000000,0
24,0.055098,2.025553,1
25,3.858218,-1.989128,1
26,0.017515,2.171197,1
27,3.145842,1.030218,1
28,1.360294,3.769208,1
29,-1.939933,-1.585685,1
30,-0.502672,2.105875,1
31,1.108451,-0.845653,1
32,-60.077760,62.741917,1
33,2.204642,-0.948462,1
34,-0.027407,-3.121968,1
35,-2.351750,-0.110112,1
36,0.580204,1.394165,1
37,2.107232,-1.574446,1
38,-1.706232,1.161632,1
39,2.301050,-2.968790,1
40,0.807535,1.892944,1
41,0.949325,3.296179,1
42,-3.868242,4.112183,1
43,-31.857342,-64.606921,1
44,0.969023,-0.136685,1
45,2.584412,1.021922,1
46,-0.892865,-0.487152,1
47,56.493706,-12.260499,1
48,-24.762966,50.665275,1
49,0.118034,0.069359,1
50,-34.810885,-40.552470,1
51,3.229870,-2.206941,1
52,-23.896878,39.950671,1
53,29.222920,5.097160,1
54,62.004877,-15.633225,1
55,-1.379800,-1.691449,1
56,0.771196,0.869004,1
57,-52.948779,-70.206714,1
58,0.000000,0.000000,0
59,-6.196009,-0.069040,1
60,2.609508,-2.005927,1
61,1.248606,0.828782,1
62,-1.527237,-0.148270,1
63,2.213695,3.074487,1
64,1.243267,-0.996304,1
65,-3.272037,3.065249,1
66,5.279988,2.926110,1
67,-0.650610,0.321925,1
68,50.939652,69.904987,1
69,-2.651516,2.016896,1
70,0.000000,0.000000,0
71,-77.120116,-4.306917,1
72,1.392782,-1.872352,1
73,-12.065777,-76.639069,1
74,4.298628,0.328642,1
75,4.616893,2.791666,1
76,79.674536,56.016864,1
77,-54.746126,70.135143,1
78,0.000000,0.000000,0
79,3.561716,-0.035219,1
80,-49.448682,-48.995563,1
81,0.000000,0.000000,0
82,0.503857,62.634485,1
83,1.295449,3.396290,1
84,3.155472,-0.487226,1
85,-10.464987,-4.666592,1
86,5.659269,-1.062194,1
87,6.360519,0.846990,1
88,1.240053,-0.200397,1
89,4.531320,3.873547,1
90,3.626359,2.039949,1
91,4.304402,2.210717,1
92,1.766496,3.919836,1
93,0.000000,0.000000,0
94,-0.927531,1.715243,1
95,-1.260804,4.607754,1
96,35.665969,66.010076,1
97,-4.115686,-0.742692,1
98,0.000000,0.000000,0
99,3.969825,3.548921,1
100,-0.591743,-0.681713,1
101,0.640169,4.662597,1
102,0.225230,4.772611,1
103,-2.069356,-3.240709,1
104,-0.558501,0.058057,1
105,-34.582396,-49.989947,1
106,0.000000,0.000000,0
107,7.146666,2.534914,1
108,-18.860478,11.932032,1
109,48.812766,73.946972,1
110,48.556270,-76.754212,1
111,3.810862,4.291967,1
112,1.723168,-0.048761,1
113,0.000000,0.000000,0
114,-23.690600,0.811090,1
115,2.100974,0.070404,1
116,3.562663,0.917788,1
117,0.000000,0.000000,0
118,6.404499,3.805174,1
119,-6.394347,-28.109940,1
120,-0.718133,2.820461,1
121,1.084514,1.297766,1
122,4.433117,0.890383,1
123,0.675337,0.220619,1
124,-23.133743,-40.966062,1
125,1.635226,1.951637,1
126,4.182774,-1.198910,1
127,2.609831,2.193944,1
128,4.225321,5.167382,1
129,0.767471,-0.776667,1
130,1.671626,0.530304,1
131,1.547274,2.099190,1
132,1.991795,1.320843,1
133,0.000000,0.000000,0
134,5.787000,0.184499,1
135,-38.782096,-64.492574,1
136,-65.410090,-35.204947,1
137,-1.865061,1.674199,1
138,6.193924,3.210859,1
139,-23.147898,52.376144,1
140,2.055282,1.507592,1
141,2.907529,2.550196,1
142,1.650813,2.107573,1
143,1.735815,-0.319195,1
144,0.762810,4.952237,1
145,0.498610,1.837668,1
146,2.469373,2.916940,1
147,-69.619273,-13.148812,1
148,2.911782,4.904135,1
149,3.146838,0.800061,1
150,23.446209,-44.614748,1
151,0.000000,0.000000,0
152,78.196368,-52.379633,1
153,0.000000,0.000000,0
154,-64.951665,45.903751,1
155,3.678088,5.291818,1
156,-1.360989,62.371382,1
157,1.128381,-0.746388,1
158,4.280788,0.836529,1
159,0.000000,0.000000,0
160,0.000000,0.000000,0
161,3.071743,-1.363647,1
162,0.374216,-1.169266,1
163,2.816320,-1.102907,1
164,1.495753,3.247135,1
165,5.020565,-2.018068,1
166,2.737041,2.345585,1
167,5.939775,1.658504,1
168,0.000000,0.000000,0
169,0.000000,0.000000,0
170,3.648050,3.252659,1
171,1.527014,3.884709,1
172,-65.206676,-0.905448,1
173,6.828719,2.358562,1
174,4.715416,-0.248883,1
175,0.000000,0.000000,0
176,3.225880,0.099600,1
177,6.456912,0.887931,1
178,6.181514,5.210712,1
179,3.391797,4.653740,1
180,24.742489,53.840560,1
181,5.485351,4.411444,1
182,5.229352,0.844687,1
183,4.789518,-0.877784,1
184,3.860893,2.454300,1
185,20.014049,36.674107,1
186,4.900598,2.968405,1
187,4.393969,5.244363,1
188,2.556310,1.978886,1
189,0.000000,0.000000,0
190,0.843482,-1.538312,1
191,0.934700,3.029619,1
192,-25.656969,-21.926309,1
193,0.000000,0.000000,0
194,3.013866,1.642665,1
195,6.399323,4.467911,1
196,1.296964,-0.869856,1
197,6.610437,2.527844,1
198,4.390809,1.926465,1
199,3.242085,3.357400,1
200,-71.264790,14.311854,1
201,79.659144,35.545466,1
202,3.442478,4.460676,1
203,2.970094,-1.828403,1
204,6.091848,6.105924,1
205,4.174343,5.547648,1
206,4.354750,-2.972257,1
207,0.327617,4.749801,1
208,36.622075,-52.384241,1
209,0.000000,0.000000,0
210,5.375525,3.587138,1
211,6.255881,1.697327,1
212,6.104793,-0.340026,1
213,0.000000,0.000000,0
214,3.210708,1.821595,1
215,6.651487,2.007006,1
216,5.887858,0.667329,1
217,10.416263,71.744163,1
218,-29.083261,54.803317,1
219,6.429783,1.153964,1
220,6.802480,3.084609,1
221,0.000000,0.000000,0
222,48.903923,73.589184,1
223,34.878885,4.004157,1
224,3.072937,3.165805,1
225,5.817105,4.366822,1
226,2.675079,1.596568,1
227,4.643739,1.514880,1
228,53.097440,74.023119,1
229,9.074620,0.987898,1
230,74.893757,40.873895,1
231,3.635260,-1.261238,1
232,74.676972,-12.120789,1
233,10.520306,-40.810656,1
234,10.998080,3.066097,1
235,-29.735733,-34.572674,1
236,5.745126,7.226191,1
237,2.176180,2.334715,1
238,71.895272,-65.401993,1
239,1.463265,2.693879,1
240,-21.858872,-37.906954,1
241,4.164577,3.201894,1
242,0.000000,0.000000,0
243,-27.019823,61.687538,1
244,5.833066,1.051715,1
245,70.121217,-33.536189,1
246,8.577647,-0.431097,1
247,6.895549,2.565779,1
248,5.147958,0.484250,1
249,4.762779,3.643504,1
250,4.692835,4.600622,1
251,0.000000,0.000000,0
252,2.511960,3.518697,1
253,0.000000,0.000000,0
254,5.924560,-0.891719,1
255,4.913787,2.510474,1
256,-12.105677,57.778195,1
257,5.284948,2.680708,1
258,32.437989,-43.239267,1
259,6.839014,6.470305,1
260,5.925958,8.109492,1
261,-60.639458,66.756564,1
262,4.951685,-0.780773,1
263,5.850528,2.330369,1
264,38.493578,71.849494,1
265,5.779506,1.766454,1
266,3.261011,1.668815,1
267,31.578121,-27.964210,1
268,7.460721,2.706344,1
269,69.550124,42.434812,1
270,7.679441,2.963267,1
271,5.832807,4.981845,1
272,6.227652,6.843166,1
273,5.470185,4.190738,1
274,5.676878,1.294711,1
275,3.334444,0.142055,1
276,7.070358,0.535164,1
277,6.615858,1.219130,1
278,6.274333,3.688550,1
279,7.006408,1.305765,1
280,53.730137,-51.229653,1
281,7.115917,3.244196,1
282,-51.604164,55.910139,1
283,11.358607,12.545856,1
284,42.718904,76.826460,1
285,4.670306,-0.769234,1
286,6.179466,4.830813,1
287,6.234485,4.891616,1
288,6.943926,5.090005,1
289,9.757594,3.809315,1
290,10.122154,-52.135867,1
291,8.398590,0.495503,1
292,1.709957,3.802453,1
293,5.029294,2.443159,1
294,4.091455,6.921748,1
295,3.974509,4.293580,1
296,7.572672,29.026751,1
297,11.429610,4.973305,1
298,0.000000,0.000000,0
299,7.788077,3.955459,1
300,3.252633,4.643933,1
301,4.163751,3.243012,1
302,5.848994,1.916706,1
303,-2.892693,-11.362465,1
304,-21.077504,-46.089929,1
305,-29.656184,45.479626,1
306,3.660026,2.530120,1
307,7.986192,-0.346315,1
308,6.473961,6.325927,1
309,3.253123,6.178355,1
310,6.481737,0.214340,1
311,-11.640100,26.019460,1
312,5.383479,1.879024,1
313,6.139398,6.159248,1
314,7.242449,6.769379,1
315,-4.505570,30.081024,1
316,4.355990,6.172125,1
317,-56.828773,46.095023,1
318,9.636031,4.665648,1
319,7.245024,0.681222,1
320,5.938982,2.518849,1
321,4.898563,-0.011394,1
322,1.796073,3.729784,1
323,4.303091,1.850595,1
324,6.515163,-2.334876,1
325,53.444981,24.473143,1
326,3.798223,4.260704,1
327,0.000000,0.000000,0
328,7.447527,5.335847,1
329,7.609365,5.356976,1
330,6.682603,5.134240,1
331,5.870551,0.620494,1
332,6.381338,3.095889,1
333,6.932835,6.053560,1
334,10.237386,5.077494,1
335,5.427387,4.044197,1
336,8.554652,2.887946,1
337,7.198509,6.088845,1
338,5.256996,3.638729,1
339,4.466852,1.285232,1
340,1.895623,4.824743,1
341,0.000000,0.000000,0
342,3.909435,5.058919,1
343,7.525319,6.801251,1
344,-5.838488,69.596686,1
345,42.598872,11.669566,1
346,73.817502,36.474853,1
347,6.697880,3.604268,1
348,0.000000,0.000000,0
349,7.639118,7.051259,1
350,2.288354,20.955727,1
351,9.658814,4.698029,1
352,-12.024571,-51.697491,1
353,-41.905895,-67.839915,1
354,4.915046,4.299218,1
355,8.531369,-0.287731,1
356,7.653965,2.218564,1
357,5.006926,3.689597,1
358,8.410118,0.976613,1
359,2.786262,2.771247,1
360,6.800082,5.263024,1
361,0.000000,0.000000,0
362,8.924006,4.981162,1
363,8.083818,7.428814,1
364,8.564803,-1.246788,1
365,4.344827,2.007535,1
366,8.617533,0.800762,1
367,40.340925,8.249122,1
368,9.038265,2.349886,1
369,11.575518,5.167886,1
370,-44.703676,10.086944,1
371,47.263635,-22.992837,1
372,5.579917,5.110569,1
373,7.375013,6.491034,1
374,7.451934,3.004167,1
375,4.676346,0.989090,1
376,6.046704,4.625967,1
377,10.207314,4.163320,1
378,2.313961,7.087675,1
379,-79.264114,-7.941963,1
380,61.388404,-24.450829,1
381,-41.532506,59.071945,1
382,-24.009404,-55.248208,1
383,5.331237,4.972445,1
384,7.775593,6.020568,1
385,3.257155,3.348497,1
386,8.242815,1.579535,1
387,-48.785327,-58.770305,1
388,10.174694,5.379160,1
389,0.000000,0.000000,0
390,-49.207871,56.446111,1
391,2.555803,2.040395,1
392,5.629167,5.751923,1
393,4.404367,6.204888,1
394,8.618225,4.668029,1
395,6.586816,7.478576,1
396,7.030447,2.539156,1
397,0.000000,0.000000,0
398,10.942618,-32.542408,1
399,6.209832,3.121620,1
400,-26.586289,-32.822833,1
401,0.000000,0.000000,0
402,9.571232,2.099346,1
403,8.821617,3.130126,1
404,11.946203,3.016954,1
405,6.273171,3.658580,1
406,10.118553,6.732340,1
407,14.145898,45.614136,1
408,0.000000,0.000000,0
409,9.919267,3.667650,1
410,8.342762,6.130311,1
411,-39.789841,-73.625045,1
412,10.436138,6.700601,1
413,-21.981109,60.149529,1
414,77.490383,79.418239,1
415,-15.743639,-56.283845,1
416,7.006786,7.133555,1
417,18.313460,53.208731,1
418,31.227069,13.910467,1
419,9.906792,4.668478,1
420,70.570797,-79.789203,1
421,10.118218,6.942478,1
422,3.097044,4.655729,1
423,65.618697,28.321430,1
424,-26.472180,10.040795,1
425,9.356871,0.946800,1
426,7.365425,3.534364,1
427,5.668598,5.546288,1
428,7.766619,4.989400,1
429,-50.576373,20.827111,1
430,4.520578,2.642208,1
431,8.240781,3.420576,1
432,7.720784,4.820383,1
433,6.389848,4.020998,1
434,7.303885,6.396549,1
435,6.424181,5.480814,1
436,-1.289391,12.341355,1
437,7.656464,1.295414,1
438,8.173295,5.431098,1
439,0.000000,0.000000,0
440,10.070065,6.082458,1
441,4.588043,3.675257,1
442,3.200455,6.594030,1
443,-0.087619,-0.608481,1
444,9.752706,1.656922,1
445,10.401766,1.315654,1
446,13.376407,4.327797,1
447,0.000000,0.000000,0
448,9.345712,8.297266,1
449,7.293647,3.879233,1
450,9.271533,8.685770,1
451,70.016633,-21.433327,1
452,9.701683,3.728874,1
453,8.284667,6.044689,1
454,7.122830,2.007900,1
455,10.439873,2.283848,1
456,9.174147,1.993184,1
457,6.706538,3.646338,1
458,12.228111,3.877654,1
459,11.499691,4.215111,1
460,11.421053,3.325825,1
461,7.833505,2.825020,1
462,26.162229,20.238914,1
463,-15.785339,67.518189,1
464,11.545497,2.780209,1
465,11.152946,2.493772,1
466,10.178898,5.443780,1
467,29.293125,-40.694743,1
468,11.848593,6.534449,1
469,9.883317,5.313315,1
470,8.584225,4.545786,1
471,9.950214,2.291716,1
472,0.000000,0.000000,0
473,7.966276,-41.363360,1
474,9.834846,4.859411,1
475,8.470160,2.299074,1
476,12.309365,3.973969,1
477,11.399058,3.946914,1
478,0.000000,0.000000,0
479,9.625431,7.302319,1
480,7.999889,8.397495,1
481,-51.030362,28.883647,1
482,10.943027,5.656825,1
483,9.298396,6.379635,1
484,9.215786,6.567335,1
485,14.024421,4.967709,1
486,5.679626,5.931426,1
487,0.000000,0.000000,0
488,10.038078,3.689689,1
489,0.000000,0.000000,0
490,9.265703,4.350241,1
491,8.671100,4.672154,1
492,7.829940,5.399456,1
493,11.393212,7.099928,1
494,-11.726256,76.149517,1
495,8.146506,4.326754,1
496,11.690046,0.952654,1
497,11.556273,-10.577361,1
498,-65.492986,-25.657958,1
499,77.344999,59.577146,1
500,11.220369,4.346502,1
501,17.165631,62.650401,1
502,9.883444,4.536825,1
503,9.927562,6.717376,1
504,11.388821,3.557013,1
505,-54.722828,58.659572,1
506,-57.213702,-27.714341,1
507,10.814875,4.129361,1
508,10.374237,7.831964,1
509,10.396349,4.999178,1
510,12.567191,3.654398,1
511,0.000000,0.000000,0
512,9.175366,4.106009,1
513,-19.372150,73.781651,1
514,0.000000,0.000000,0
515,7.988110,6.996087,1
516,12.232767,5.122899,1
517,11.599758,3.158350,1
518,0.000000,0.000000,0
519,7.755797,5.127322,1
520,0.000000,0.000000,0
521,40.554422,51.181630,1
522,6.423969,4.406523,1
523,34.803262,-42.103715,1
524,10.534729,7.990985,1
525,11.701331,6.946719,1
526,11.705888,9.162771,1
527,14.174527,5.697558,1
528,-79.985226,-79.820027,1
529,32.337773,21.600930,1
530,-15.470754,55.856755,1
531,11.122253,9.712397,1
532,12.862755,4.454065,1
533,21.109208,17.761179,1
534,5.930291,4.455261,1
535,11.840486,5.721859,1
536,8.631102,7.686939,1
537,11.647374,3.462200,1
538,11.857339,7.866678,1
539,-71.179471,-53.727387,1
540,0.000000,0.000000,0
541,8.286795,4.608163,1
