k,x,y,vx,vy
0,0.000000,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000,0.000000
2,-2.773677,0.040446,-0.066477,0.000969
3,-0.526524,0.645201,0.117266,0.050388
4,0.413047,0.224536,0.293778,-0.029028
5,-1.179182,-12.826761,-0.251685,-4.483477
6,-1.256489,-10.280844,-0.290412,-3.071229
7,-1.066032,-8.344627,-0.140401,-1.544388
8,-0.285241,-7.122876,0.656199,-0.270964
9,7.463023,-13.063175,10.561938,-7.871261
10,6.662810,-11.494431,9.000540,-5.206542
11,6.842820,-11.598562,9.000540,-5.206542
12,5.934994,-10.253178,6.838175,-2.325247
13,5.318604,-9.259790,5.210914,-0.078456
14,4.657319,-8.128057,3.443843,2.537631
15,3.904989,-7.246540,1.448972,4.555720
16,3.933968,-7.155426,1.448972,4.555720
17,10.134072,2.347964,17.310952,28.748608
18,4.874548,-5.460517,2.731578,6.944985
19,4.466166,-5.016116,1.520302,7.744196
20,5.315505,0.567984,3.664359,21.958490
21,4.896631,1.009414,2.380360,21.964388
22,-1.942993,-1.936628,-15.459893,13.195242
23,-1.863835,-1.373150,-14.464079,13.963399
24,-1.889198,-0.815456,-13.795845,14.668367
25,0.143871,-4.834116,-8.034710,3.909456
26,-0.117194,-3.879298,-8.281090,6.061311
27,-0.345838,-3.266266,-8.433082,7.247422
28,-0.605582,-2.924943,-8.648681,7.712251
29,-0.917941,-2.708110,-8.972233,7.857535
30,1.887740,-8.082222,-2.181153,-4.725936
31,1.513495,-7.318552,-2.917957,-2.813430
32,1.592539,-6.455773,-2.618099,-0.807773
33,-1.118375,-3.393032,-8.298335,5.770565
34,-1.194428,-2.850162,-8.110277,6.664615
35,-2.769520,-7.321602,-11.002941,-2.762856
36,-2.682803,-6.756696,-10.388133,-1.519989
37,-2.791125,-6.100614,-10.193041,-0.173186
38,-2.843184,-5.760405,-9.901463,0.486932
39,-2.565660,-5.064018,-9.007049,1.778372
40,-2.366709,-4.745724,-8.308783,2.299138
41,-2.351378,-4.350813,-7.981299,2.928692
42,-2.193905,-3.724718,-7.420762,3.931901
