k,yx,yy,Sx,Sy,NIS,q,r
0,0.000000,0.000000,29.004000,29.004000,0.000000,1.000000,4.000000
1,0.000000,0.000000,29.016000,29.016000,0.000000,1.000000,4.000000
2,-3.216827,0.046908,29.036001,29.036001,0.356460,1.000000,4.000000
3,4.850695,1.304608,7.456262,7.456262,3.383900,1.000000,4.000000
4,2.948217,-1.326451,5.864205,5.864205,1.782246,1.000000,4.000000
5,-6.572188,-53.670934,5.285145,5.285145,553.203920,1.000000,4.000000
6,-0.364319,13.285549,4.989895,4.989895,35.399251,1.000000,4.000000
7,1.160157,11.808351,4.814474,4.814474,29.241642,1.000000,4.000000
8,5.253063,8.397402,4.701290,4.701290,20.868958,1.000000,4.000000
9,57.254809,-43.929442,4.624814,4.624814,1126.079763,1.000000,4.000000
10,-8.085794,13.799415,4.571899,4.571899,55.951353,1.000000,4.000000
11,0.000000,0.000000,4.535005,4.535005,0.000000,1.000000,4.000000
12,-8.627268,11.495608,4.577146,4.577146,45.132658,1.000000,4.000000
13,-6.249538,8.628860,4.548108,4.548108,24.958499,1.000000,4.000000
14,-6.573302,9.731543,4.527225,4.527225,30.462645,1.000000,4.000000
15,-7.234162,7.318358,4.512217,4.512217,23.467722,1.000000,4.000000
16,0.000000,0.000000,4.501435,4.501435,0.000000,1.000000,4.000000
17,50.624988,77.213856,4.555284,4.555284,1871.424448,1.000000,4.000000
18,-47.069054,-70.392315,4.540791,4.540791,1579.146551,1.000000,4.000000
19,-3.965168,2.616254,4.528833,4.528833,4.983036,1.000000,4.000000
20,7.134460,47.298799,4.518679,4.518679,506.359713,1.000000,4.000000
21,-4.353888,0.020002,4.509783,4.509783,4.203470,1.000000,4.000000
22,-61.793582,-30.373837,4.501744,4.501744,1053.151164,1.000000,4.000000
23,3.531252,2.723959,4.494266,4.494266,4.425571,1.000000,4.000000
24,2.431018,2.564655,4.487136,4.487136,2.782911,1.000000,4.000000
25,21.542326,-40.230263,4.480205,4.480205,464.832733,1.000000,4.000000
26,-0.948513,8.284204,4.473369,4.473369,15.542584,1.000000,4.000000
27,-0.603326,4.708230,4.466562,4.466562,5.044469,1.000000,4.000000
28,-0.883550,1.904920,4.459745,4.459745,0.988707,1.000000,4.000000
29,-1.370431,0.615364,4.452898,4.452898,0.506805,1.000000,4.000000
30,29.756605,-55.137234,4.446016,4.446016,882.941123,1.000000,4.000000
31,-3.342433,8.675875,4.439101,4.439101,19.473013,1.000000,4.000000
32,1.409172,9.425512,4.432164,4.432164,20.492483,1.000000,4.000000
33,-27.667335,32.041815,4.425219,4.425219,404.987716,1.000000,4.000000
34,0.949754,4.515227,4.418281,4.418281,4.818458,1.000000,4.000000
35,-15.151336,-49.379660,4.411367,4.411367,604.781637,1.000000,4.000000
36,3.340454,6.752909,4.404493,4.404493,12.886936,1.000000,4.000000
37,1.099667,7.591471,4.397673,4.397673,13.379735,1.000000,4.000000
38,1.705072,3.860199,4.390923,4.390923,4.055733,1.000000,4.000000
39,5.425966,7.834522,4.384253,4.384253,20.715237,1.000000,4.000000
40,4.394088,3.277104,4.377676,4.377676,6.863783,1.000000,4.000000
41,2.137398,4.108931,4.371200,4.371200,4.907526,1.000000,4.000000
42,3.793742,6.789769,4.364834,4.364834,13.859275,1.000000,4.000000
43,-0.594792,4.769637,4.358583,4.358583,5.300625,1.000000,4.000000
44,43.136445,-21.690853,4.352452,4.352452,535.616655,1.000000,4.000000
45,0.524587,3.203692,4.346446,4.346446,2.424701,1.000000,4.000000
46,0.947113,6.906459,4.340567,4.340567,11.195816,1.000000,4.000000
47,2.325005,-0.712349,4.334818,4.334818,1.364092,1.000000,4.000000
48,-1.894680,7.682918,4.329198,4.329198,14.463890,1.000000,4.000000
49,-2.718589,0.787316,4.323708,4.323708,1.852713,1.000000,4.000000
50,-0.885421,1.374319,4.318349,4.318349,0.618922,1.000000,4.000000
51,0.917242,3.438806,4.313119,4.313119,2.936789,1.000000,4.000000
52,2.628543,2.261824,4.308016,4.308016,2.791328,1.000000,4.000000
53,1.723866,0.452330,4.303040,4.303040,0.738156,1.000000,4.000000
54,1.291940,1.495277,4.298188,4.298188,0.908514,1.000000,4.000000
55,-0.474580,3.050802,4.293458,4.293458,2.220266,1.000000,4.000000
56,-0.956594,1.374481,4.288848,4.288848,0.653851,1.000000,4.000000
57,-0.993799,4.893106,4.284355,4.284355,5.818873,1.000000,4.000000
58,41.386093,68.221071,4.279977,4.279977,1487.606939,1.000000,4.000000
59,-2.306275,0.490649,4.275710,4.275710,1.300285,1.000000,4.000000
60,0.000000,0.000000,4.271553,4.271553,0.000000,1.000000,4.000000
61,-6.779349,-32.617140,4.285657,4.285657,258.965529,1.000000,4.000000
62,-2.710902,-0.853913,4.280236,4.280236,1.887316,1.000000,4.000000
63,49.990123,3.664624,4.275050,4.275050,587.698796,1.000000,4.000000
64,-4.063312,-1.377576,4.270082,4.270082,4.310976,1.000000,4.000000
65,-4.566885,-4.968486,4.265317,4.265317,10.677351,1.000000,4.000000
66,-1.205506,1.325340,4.260741,4.260741,0.753336,1.000000,4.000000
67,52.025014,-45.258679,4.256342,4.256342,1117.144742,1.000000,4.000000
68,-10.123078,3.868140,4.252109,4.252109,27.619053,1.000000,4.000000
69,-7.740811,4.301260,4.248032,4.248032,18.460547,1.000000,4.000000
70,-6.626842,-1.375405,4.244101,4.244101,10.793046,1.000000,4.000000
71,-6.579099,-0.907831,4.240308,4.240308,10.402242,1.000000,4.000000
72,17.428067,-0.718424,4.236645,4.236645,71.814771,1.000000,4.000000
73,-4.854196,0.719764,4.233104,4.233104,5.688799,1.000000,4.000000
74,0.000000,0.000000,4.229681,4.229681,0.000000,1.000000,4.000000
75,14.625307,12.420297,4.239363,4.239363,86.844033,1.000000,4.000000
76,-10.111862,-0.947168,4.235241,4.235241,24.354431,1.000000,4.000000
77,-10.138089,-3.273984,4.231292,4.231292,26.823916,1.000000,4.000000
78,-7.455905,-3.919276,4.227505,4.227505,16.783242,1.000000,4.000000
79,63.970250,5.499884,4.223869,4.223869,975.987170,1.000000,4.000000
80,-9.083707,-3.128071,4.220373,4.220373,21.869764,1.000000,4.000000
81,-11.604533,-1.004918,4.217010,4.217010,32.173281,1.000000,4.000000
82,-11.022851,-0.362110,4.213771,4.213771,28.865919,1.000000,4.000000
83,-11.196023,-2.542883,4.210648,4.210648,31.305675,1.000000,4.000000
84,0.000000,0.000000,4.207635,4.207635,0.000000,1.000000,4.000000
85,-37.594956,4.749546,4.215351,4.215351,340.645188,1.000000,4.000000
86,-7.395322,-5.632288,4.211853,4.211853,20.516730,1.000000,4.000000
87,-5.961902,-4.901886,4.208500,4.208500,14.155342,1.000000,4.000000
88,0.000000,0.000000,4.205281,4.205281,0.000000,1.000000,4.000000
89,-7.829012,-5.778600,4.212564,4.212564,22.476963,1.000000,4.000000
90,-45.949264,41.971121,4.208918,4.208918,920.167659,1.000000,4.000000
91,-2.095997,-6.073971,4.205434,4.205434,9.817375,1.000000,4.000000
92,-5.265154,-2.894619,4.202102,4.202102,8.591097,1.000000,4.000000
93,0.000000,0.000000,4.198911,4.198911,0.000000,1.000000,4.000000
94,-8.884665,-3.809150,4.205589,4.205589,22.219693,1.000000,4.000000
95,0.000000,0.000000,4.202034,4.202034,0.000000,1.000000,4.000000
96,-5.891537,-3.758688,4.208674,4.208674,11.604116,1.000000,4.000000
97,-4.126494,-4.446723,4.204776,4.204776,8.752260,1.000000,4.000000
98,-25.759977,-68.215640,4.201073,4.201073,1265.617266,1.000000,4.000000
99,-6.383364,6.555271,4.197547,4.197547,19.944722,1.000000,4.000000
100,-1.556075,-4.380824,4.194187,4.194187,5.153082,1.000000,4.000000
101,-2.956768,1.141364,4.190979,4.190979,2.396860,1.000000,4.000000
102,-4.314880,0.250789,4.187914,4.187914,4.460713,1.000000,4.000000
103,-3.657276,0.731422,4.184980,4.184980,3.323945,1.000000,4.000000
104,-7.443880,-26.869624,4.182170,4.182170,185.881489,1.000000,4.000000
105,-4.244089,2.282970,4.179475,4.179475,5.556736,1.000000,4.000000
106,0.223735,-0.451264,4.176888,4.176888,0.060738,1.000000,4.000000
107,-39.253393,-68.128296,4.174401,4.174401,1481.001256,1.000000,4.000000
108,0.104865,3.324774,4.172010,4.172010,2.652228,1.000000,4.000000
109,3.049559,1.216475,4.169707,4.169707,2.585222,1.000000,4.000000
110,0.000000,0.000000,4.167488,4.167488,0.000000,1.000000,4.000000
111,0.601395,0.848367,4.172271,4.172271,0.259188,1.000000,4.000000
112,0.000000,0.000000,4.169835,4.169835,0.000000,1.000000,4.000000
113,0.597983,2.554477,4.174605,4.174605,1.648763,1.000000,4.000000
114,2.914835,4.169639,4.171962,4.171962,6.203831,1.000000,4.000000
115,1.672507,1.939006,4.169430,4.169430,1.572643,1.000000,4.000000
116,-0.500647,-1.663075,4.167000,4.167000,0.723894,1.000000,4.000000
117,44.982190,-60.304138,4.164667,4.164667,1359.048849,1.000000,4.000000
118,-0.415903,5.294428,4.162425,4.162425,6.775843,1.000000,4.000000
119,-0.690087,4.731879,4.160268,4.160268,5.496497,1.000000,4.000000
120,-0.582997,4.469428,4.158192,4.158192,4.885698,1.000000,4.000000
121,1.681867,7.080592,4.156191,4.156191,12.743269,1.000000,4.000000
122,10.667207,-25.812405,4.154262,4.154262,187.775749,1.000000,4.000000
123,0.658225,4.880916,4.152400,4.152400,5.841587,1.000000,4.000000
124,-33.844618,-35.355967,4.150602,4.150602,577.145819,1.000000,4.000000
125,1.703199,1.441624,4.148865,4.148865,1.200127,1.000000,4.000000
126,1.181374,7.480585,4.147185,4.147185,13.829814,1.000000,4.000000
127,-1.944410,4.322375,4.145560,4.145560,5.418726,1.000000,4.000000
128,-49.083941,0.121248,4.143986,4.143986,581.384174,1.000000,4.000000
129,2.778756,2.210420,4.142462,4.142462,3.043466,1.000000,4.000000
130,-0.338887,1.131665,4.140985,4.140985,0.336999,1.000000,4.000000
131,1.731515,5.480100,4.139553,4.139553,7.979035,1.000000,4.000000
132,3.099984,7.494019,4.138164,4.138164,15.893577,1.000000,4.000000
133,4.422967,4.909668,4.136816,4.136816,10.555818,1.000000,4.000000
134,2.110054,4.101170,4.135507,4.135507,5.143729,1.000000,4.000000
135,-1.043351,1.531086,4.134235,4.134235,0.830336,1.000000,4.000000
136,0.145390,2.506571,4.132999,4.132999,1.525294,1.000000,4.000000
137,0.067222,3.164603,4.131797,4.131797,2.424908,1.000000,4.000000
138,2.952581,4.916452,4.130628,4.130628,7.962283,1.000000,4.000000
139,10.238095,-29.794553,4.129491,4.129491,240.352592,1.000000,4.000000
140,6.279792,8.849635,4.128385,4.128385,28.522494,1.000000,4.000000
141,-0.091214,4.819158,4.127307,4.127307,5.628997,1.000000,4.000000
142,-0.758244,4.026216,4.126258,4.126258,4.067936,1.000000,4.000000
143,-0.093133,5.307839,4.125236,4.125236,6.831567,1.000000,4.000000
144,5.097311,46.194434,4.124239,4.124239,523.710687,1.000000,4.000000
145,2.145627,0.008983,4.123268,4.123268,1.116540,1.000000,4.000000
146,-0.125268,1.369485,4.122321,4.122321,0.458766,1.000000,4.000000
147,-44.476174,66.778747,4.121398,4.121398,1561.977546,1.000000,4.000000
148,1.788246,-4.588121,4.120497,4.120497,5.884890,1.000000,4.000000
149,2.140215,2.062068,4.119618,4.119618,2.144045,1.000000,4.000000
150,4.199899,-0.079012,4.118760,4.118760,4.284153,1.000000,4.000000
151,2.457567,2.494532,4.117922,4.117922,2.977794,1.000000,4.000000
152,8.211862,2.863794,4.117104,4.117104,18.371161,1.000000,4.000000
