k,zx,zy,valid
0,1.348565,-0.090466,1
1,-1.654289,2.619082,1
2,-0.135883,-0.444234,1
3,4.324374,2.629896,1
4,-1.390863,0.837553,1
5,-1.240800,-2.265786,1
6,-1.871169,1.369993,1
7,-0.930214,2.811998,1
8,1.125539,-1.657563,1
9,1.526739,0.652620,1
10,0.027061,4.686428,1
11,2.318400,-3.039299,1
12,4.618247,-2.530459,1
13,0.141335,0.034244,1
14,1.437438,3.147340,1
15,-2.307069,-1.041296,1
16,0.460477,-0.986461,1
17,1.219908,-0.255768,1
18,-4.402608,1.890827,1
19,1.358061,-2.038614,1
20,-0.150681,-1.211160,1
21,1.976425,-2.159398,1
22,-1.766265,-1.630349,1
23,-2.677791,-0.244246,1
24,1.692061,-2.263139,1
25,3.228267,2.842865,1
26,3.658516,0.764457,1
27,-0.898086,2.779626,1
28,-1.907993,-0.960322,1
29,1.525438,-0.072768,1
30,1.565913,4.749745,1
31,2.300170,4.889161,1
32,-3.222412,-2.868754,1
33,-0.141009,-4.587270,1
34,2.120899,-1.744693,1
35,1.962126,-1.228017,1
36,1.701220,0.098821,1
37,2.478104,-3.121323,1
38,5.012018,1.161410,1
39,0.386152,4.214192,1
40,2.609896,0.526345,1
41,1.478217,-0.325376,1
42,-0.180229,1.472388,1
43,-0.143264,-3.919281,1
44,0.366467,4.072522,1
45,0.449246,1.253606,1
46,-0.221115,-0.836012,1
47,2.795279,0.068086,1
48,0.179642,-1.464730,1
49,-2.456174,3.086082,1
50,-2.083887,1.392083,1
51,2.586190,-3.437688,1
52,-1.549965,1.731672,1
53,3.311231,0.273991,1
54,1.940098,0.221737,1
55,-1.301461,-1.332564,1
56,0.235777,-2.432909,1
57,0.576244,1.974809,1
58,-0.534114,-1.407778,1
59,-0.115623,0.746420,1
60,0.616937,-2.577242,1
61,-0.532657,-0.096185,1
62,-0.377503,-0.908672,1
63,4.054894,0.083514,1
64,1.213713,2.733819,1
65,0.935778,-0.503109,1
66,1.788788,1.763585,1
67,0.584001,-0.578499,1
68,1.693885,2.790814,1
69,2.584443,2.795118,1
70,0.513152,-0.505769,1
71,4.317422,4.962501,1
72,-0.321357,0.947314,1
73,2.523764,1.215227,1
74,-0.354268,-0.375540,1
75,2.776023,0.083014,1
76,-1.441887,-0.400094,1
77,1.283176,2.690321,1
78,-2.391017,-1.085665,1
79,0.888898,-0.113689,1
80,1.704277,1.277213,1
81,-0.583872,0.352934,1
82,4.566684,-1.293154,1
83,5.162470,-1.241599,1
84,4.092226,-0.293110,1
85,-1.438841,-3.120729,1
86,1.457020,1.325660,1
87,4.527195,-1.694590,1
88,4.121166,3.261166,1
89,4.452132,0.741606,1
90,3.400139,1.564486,1
91,1.230720,0.403181,1
92,2.964775,-0.124527,1
93,-0.127432,4.836678,1
94,3.285354,0.632028,1
95,1.085567,1.943515,1
96,4.154345,1.122527,1
97,1.738779,1.530110,1
98,2.006940,0.882936,1
99,-1.618420,4.462412,1
100,-1.627557,3.363667,1
101,-0.525513,3.215674,1
102,-0.096265,-2.615405,1
103,-0.460329,2.754197,1
104,4.196892,1.665713,1
105,1.849295,1.062787,1
106,-2.221807,0.671219,1
107,2.345933,-0.033660,1
108,1.798593,0.176619,1
109,1.263427,-1.652346,1
