k,yx,yy,Sx,Sy,NIS,q,r
0,1.348565,-0.090466,29.004000,29.004000,0.062985,1.000000,4.000000
1,-2.817057,2.697084,7.453455,7.453455,2.040674,1.000000,4.000000
2,0.008127,-1.617523,5.862227,5.862227,0.446323,1.000000,4.000000
3,4.467328,1.970581,5.283440,5.283440,4.512252,1.000000,4.000000
4,-2.338665,-0.303435,4.988342,4.988342,1.114885,1.000000,4.000000
5,-1.725965,-3.349012,4.813035,4.813035,2.949248,1.000000,4.000000
6,-2.061114,0.858651,4.699955,4.699955,1.060749,1.000000,4.000000
7,-0.803357,2.176361,4.623583,4.623583,1.164017,1.000000,4.000000
8,1.373348,-2.590617,4.570779,4.570779,1.880945,1.000000,4.000000
9,1.610376,0.049134,4.534005,4.534005,0.572501,1.000000,4.000000
10,-0.078438,4.083011,4.508548,4.508548,3.699002,1.000000,4.000000
11,2.222636,-4.116028,4.491253,4.491253,4.872093,1.000000,4.000000
12,4.269458,-3.149737,4.479879,4.479879,6.283453,1.000000,4.000000
13,-0.696550,-0.224282,4.472769,4.472769,0.119721,1.000000,4.000000
14,0.645131,2.937072,4.468656,4.468656,2.023558,1.000000,4.000000
15,-3.198626,-1.551177,4.466553,4.466553,2.829330,1.000000,4.000000
16,-0.110601,-1.317188,4.465694,4.465694,0.391253,1.000000,4.000000
17,0.647361,-0.424513,4.465482,4.465482,0.134205,1.000000,4.000000
18,-5.059348,1.793387,4.465466,4.465466,6.452460,1.000000,4.000000
19,1.240970,-2.306214,4.465314,4.465314,1.535979,1.000000,4.000000
20,-0.391882,-1.208517,4.464793,4.464793,0.361514,1.000000,4.000000
21,1.783438,-1.994213,4.463751,4.463751,1.603480,1.000000,4.000000
22,-2.147026,-1.210170,4.462101,4.462101,1.361295,1.000000,4.000000
23,-2.826992,0.355664,4.459808,4.459808,1.820343,1.000000,4.000000
24,1.858600,-1.647390,4.456873,4.456873,1.383995,1.000000,4.000000
25,3.218901,3.688556,4.453326,4.453326,5.381768,1.000000,4.000000
26,3.319837,1.277100,4.449213,4.449213,2.843716,1.000000,4.000000
