k,x,y,vx,vy
0,1.162582,-0.077990,0.009299,-0.000624
1,-0.142476,1.171654,-0.076710,0.081723
2,-0.141429,0.659458,-0.076264,-0.007119
3,0.942238,1.138004,0.278189,0.149234
4,0.484441,1.080869,0.036170,0.117833
5,0.193609,0.517499,-0.183200,-0.307826
6,-0.117013,0.639219,-0.492213,-0.179092
7,-0.235206,0.929163,-0.630144,0.194575
8,-0.076311,0.609549,-0.366279,-0.303166
9,0.106030,0.609273,-0.026523,-0.292800
10,0.096652,1.063966,-0.044407,0.638121
11,0.338876,0.626518,0.495678,-0.362043
12,0.806128,0.281881,1.587869,-1.167793
13,0.764261,0.234819,1.402322,-1.227537
14,0.859966,0.518297,1.579516,-0.420832
15,0.557444,0.347853,0.681654,-0.856251
16,0.559544,0.193368,0.650178,-1.231112
17,0.640028,0.124494,0.835628,-1.352723
18,0.129370,0.284377,-0.613956,-0.838889
19,0.246408,0.027277,-0.260372,-1.495989
20,0.200405,-0.128452,-0.370848,-1.836685
21,0.378274,-0.372370,0.124394,-2.390458
22,0.158413,-0.545506,-0.460598,-2.720188
23,-0.142263,-0.563240,-1.213815,-2.625426
24,0.023985,-0.784623,-0.730981,-3.053391
25,0.337033,-0.470214,0.082321,-2.121424
26,0.673866,-0.383701,0.896417,-1.808251
27,0.532758,-0.099819,0.518700,-1.048128
28,0.300459,-0.203900,-0.044642,-1.241079
29,0.419579,-0.213454,0.227585,-1.206447
30,0.534574,0.244838,0.472336,-0.137366
31,0.711740,0.685905,0.835436,0.823458
32,0.356136,0.365845,0.047987,0.111694
33,0.310805,-0.092445,-0.047673,-0.839966
34,0.475761,-0.259068,0.287357,-1.142511
35,0.615163,-0.367322,0.551150,-1.311072
36,0.721779,-0.349762,0.735596,-1.226596
37,0.889002,-0.614849,1.023355,-1.680475
38,1.263196,-0.492410,1.676171,-1.392480
39,1.219430,-0.118398,1.536609,-0.666832
40,1.363769,-0.076751,1.737384,-0.569661
41,1.405071,-0.107654,1.748724,-0.603416
42,1.308903,0.009141,1.526513,-0.385067
43,1.221322,-0.310884,1.330458,-0.903500
44,1.178823,0.016131,1.218044,-0.342174
45,1.145005,0.105307,1.125277,-0.189069
46,1.062038,0.030316,0.960369,-0.300408
47,1.209398,0.027581,1.156904,-0.295388
48,1.155040,-0.087731,1.040293,-0.460010
49,0.912654,0.133724,0.651603,-0.119371
50,0.710951,0.221291,0.340260,0.011054
51,0.849036,-0.035590,0.527184,-0.355025
52,0.692844,0.080092,0.293970,-0.183288
53,0.876789,0.089892,0.538700,-0.164781
54,0.958235,0.095670,0.634167,-0.152524
55,0.820592,-0.001661,0.434521,-0.277737
56,0.790594,-0.165338,0.383991,-0.484254
57,0.784010,-0.036912,0.365666,-0.306819
58,0.707394,-0.129466,0.259574,-0.416056
59,0.660886,-0.082592,0.195258,-0.347391
60,0.661846,-0.242648,0.191651,-0.534895
61,0.592951,-0.243808,0.103953,-0.523394
62,0.536819,-0.293445,0.034821,-0.569911
63,0.745185,-0.281915,0.277774,-0.543086
64,0.777706,-0.116490,0.308859,-0.339875
65,0.792613,-0.145115,0.318776,-0.364673
66,0.855123,-0.043748,0.381640,-0.242986
67,0.847152,-0.078267,0.364412,-0.275735
68,0.900822,0.075044,0.414915,-0.102792
69,1.000504,0.221473,0.513064,0.056685
70,0.983964,0.183377,0.484666,0.015117
71,1.170440,0.437853,0.669503,0.280871
72,1.104761,0.469938,0.587910,0.308183
73,1.189542,0.514456,0.662293,0.347250
74,1.122966,0.475419,0.582017,0.301008
75,1.217749,0.461258,0.664586,0.280965
76,1.097247,0.423481,0.533355,0.238400
77,1.116584,0.540156,0.541756,0.346828
78,0.955369,0.467251,0.377054,0.270397
79,0.959333,0.444314,0.373670,0.243584
80,1.002054,0.488762,0.406624,0.280584
81,0.934849,0.487689,0.337000,0.274406
82,1.111023,0.409685,0.491806,0.198123
83,1.307696,0.337128,0.660600,0.128993
84,1.447637,0.310770,0.773826,0.103138
85,1.331830,0.157500,0.657809,-0.034132
86,1.350001,0.209136,0.662193,0.011606
