k,zx,zy,valid
0,0.337936,-1.935579,1
1,54.296619,-76.370975,1
2,19.290896,43.146639,1
3,-1.523578,5.170516,1
4,0.000000,0.000000,0
5,-3.167189,-0.589009,1
6,-63.293061,-25.848008,1
7,0.348454,2.396364,1
8,-5.005381,-1.171798,1
9,54.590943,32.490164,1
10,38.327712,-15.244693,1
11,-1.491890,0.449027,1
12,2.481455,-1.213140,1
13,-0.598205,-0.412189,1
14,-1.948569,2.787984,1
15,-24.929766,73.526986,1
16,-2.187647,2.016319,1
17,1.881897,-1.758584,1
18,1.278776,0.841662,1
19,4.321722,0.576120,1
20,-3.536502,0.602473,1
21,-74.517137,-22.196002,1
22,0.000000,0.000000,0
23,0.000000,0.000000,0
24,-0.783471,-0.970926,1
25,0.479965,0.874200,1
26,1.585665,-2.341915,1
27,-2.640706,-1.870782,1
28,0.000000,0.000000,0
29,0.223458,2.335492,1
30,0.109360,-0.564257,1
31,-68.509474,31.848472,1
32,-0.394692,-1.323737,1
33,3.715277,1.950421,1
34,-2.755921,-0.877473,1
35,-0.969682,3.573195,1
36,1.780931,3.108845,1
37,-0.496030,0.148141,1
38,3.177824,-1.243152,1
39,2.150340,1.884330,1
40,2.848072,-0.679563,1
41,34.873551,57.025901,1
42,0.000000,0.000000,0
43,2.414837,0.094169,1
44,1.910904,1.668511,1
45,-50.441173,-5.334654,1
46,0.000000,0.000000,0
47,1.089608,1.949221,1
48,23.005167,-28.668743,1
49,-4.981790,-0.822565,1
50,22.131159,66.804340,1
51,-66.599334,-41.210104,1
52,2.242604,-2.290066,1
53,1.362364,1.494124,1
54,3.028918,-3.455545,1
55,-62.935055,-10.486700,1
56,2.093105,3.442809,1
57,-0.011282,-1.394245,1
58,4.221023,-0.037410,1
59,2.799373,1.165471,1
60,2.594895,1.446293,1
61,-0.587964,1.715077,1
62,25.918759,67.722850,1
63,2.941676,4.330427,1
64,3.771344,0.551512,1
65,0.000000,0.000000,0
66,0.007316,0.569210,1
67,1.527123,-1.462128,1
68,-4.378083,2.984189,1
69,1.428361,-1.594694,1
70,-18.322878,-48.317492,1
71,4.386188,0.515372,1
72,2.478372,-0.146533,1
73,32.070983,-47.027142,1
74,-0.676966,3.220587,1
75,1.390418,0.916340,1
76,-1.291143,2.501846,1
77,0.000000,0.000000,0
78,4.058856,3.464471,1
79,0.000000,0.000000,0
80,0.000000,0.000000,0
81,0.000000,0.000000,0
82,0.401578,0.473452,1
83,51.364264,-14.295867,1
84,0.000000,0.000000,0
85,-18.748902,-76.550735,1
86,-72.573445,1.238609,1
87,4.682984,1.568323,1
88,0.707409,0.672700,1
89,1.289232,2.177599,1
90,4.240409,-0.246329,1
91,8.649631,6.802764,1
92,15.892756,73.921697,1
93,1.203819,1.902566,1
94,1.384147,0.169693,1
95,-17.731653,45.877622,1
96,1.494678,1.736673,1
97,1.737826,-0.607234,1
98,3.959670,2.731217,1
99,-71.439979,40.399560,1
100,0.000000,0.000000,0
101,2.897925,-0.046556,1
102,1.781109,1.425965,1
103,1.098181,0.723763,1
104,1.838228,3.185675,1
