k,yx,yy,Sx,Sy,NIS,q,r
0,0.337936,-1.935579,29.004000,29.004000,0.133108,1.000000,4.000000
1,54.005242,-74.702068,7.453455,7.453455,1140.003558,1.000000,4.000000
2,-6.056085,79.473595,5.862227,5.862227,1083.671607,1.000000,4.000000
3,-24.973122,16.210042,5.283440,5.283440,167.773709,1.000000,4.000000
4,0.000000,0.000000,4.988342,4.988342,0.000000,1.000000,4.000000
5,-20.523810,6.378531,5.012968,5.012968,92.143505,1.000000,4.000000
6,-76.430636,-20.254714,4.835038,4.835038,1293.039625,1.000000,4.000000
7,0.725304,11.466717,4.720105,4.720105,27.967949,1.000000,4.000000
8,-4.427302,6.087844,4.642185,4.642185,12.206071,1.000000,4.000000
9,56.110420,38.822843,4.587930,4.587930,1014.747866,1.000000,4.000000
10,32.751265,-14.134073,4.549700,4.549700,279.670607,1.000000,4.000000
11,-11.077741,3.083683,4.522738,4.522738,29.235707,1.000000,4.000000
12,-5.823674,0.866771,4.503877,4.503877,7.697030,1.000000,4.000000
13,-8.222325,1.368084,4.490885,4.490885,15.470959,1.000000,4.000000
14,-8.601653,4.208927,4.482125,4.482125,20.459826,1.000000,4.000000
15,-30.539120,74.262793,4.476361,4.476361,1440.366337,1.000000,4.000000
16,-4.260732,-5.791389,4.472641,4.472641,11.557831,1.000000,4.000000
17,0.569241,-9.562634,4.470227,4.470227,20.528712,1.000000,4.000000
18,0.213214,-6.510936,4.468554,4.468554,9.496977,1.000000,4.000000
19,3.539572,-6.611429,4.467192,4.467192,12.589467,1.000000,4.000000
20,-4.403005,-6.374047,4.465826,4.465826,13.438706,1.000000,4.000000
21,-74.613930,-28.952440,4.464233,4.464233,1434.845077,1.000000,4.000000
22,0.000000,0.000000,4.462263,4.462263,0.000000,1.000000,4.000000
23,0.000000,0.000000,4.512865,4.512865,0.000000,1.000000,4.000000
24,9.045600,-5.571572,4.567767,4.567767,24.709076,1.000000,4.000000
25,9.850462,-3.284100,4.549124,4.549124,23.700588,1.000000,4.000000
26,10.374538,-6.334527,4.532046,4.532046,32.602772,1.000000,4.000000
27,5.479261,-5.314823,4.516283,4.516283,12.902127,1.000000,4.000000
28,0.000000,0.000000,4.501639,4.501639,0.000000,1.000000,4.000000
29,8.756440,-0.834224,4.549092,4.549092,17.008045,1.000000,4.000000
30,8.057944,-3.795409,4.527301,4.527301,17.523818,1.000000,4.000000
31,-61.067714,28.916484,4.507725,4.507725,1012.801097,1.000000,4.000000
32,14.649243,-7.793947,4.489998,4.489998,61.324285,1.000000,4.000000
33,17.818062,-3.915178,4.473834,4.473834,74.390775,1.000000,4.000000
34,10.040771,-6.557553,4.459001,4.459001,32.253546,1.000000,4.000000
35,11.333545,-1.634269,4.445315,4.445315,29.496241,1.000000,4.000000
36,13.444936,-2.130967,4.432625,4.432625,41.805324,1.000000,4.000000
37,10.302144,-5.071869,4.420806,4.420806,29.826695,1.000000,4.000000
38,13.405383,-6.150656,4.409755,4.409755,49.330379,1.000000,4.000000
39,11.497053,-2.601172,4.399385,4.399385,31.583584,1.000000,4.000000
40,11.478719,-5.070043,4.389623,4.389623,35.872404,1.000000,4.000000
41,42.777498,52.960004,4.380407,4.380407,1058.047046,1.000000,4.000000
42,0.000000,0.000000,4.371683,4.371683,0.000000,1.000000,4.000000
43,6.934387,-9.135981,4.397159,4.397159,29.917468,1.000000,4.000000
44,5.948842,-6.991919,4.385535,4.385535,19.216731,1.000000,4.000000
45,-46.798304,-13.616116,4.374763,4.374763,542.996194,1.000000,4.000000
46,0.000000,0.000000,4.364742,4.364742,0.000000,1.000000,4.000000
47,9.250017,-5.563664,4.387778,4.387778,26.554937,1.000000,4.000000
48,30.577589,-35.873946,4.375388,4.375388,507.824394,1.000000,4.000000
49,0.118699,-5.042433,4.364010,4.364010,5.829551,1.000000,4.000000
50,27.372942,62.924859,4.353513,4.353513,1081.612794,1.000000,4.000000
51,-63.492775,-50.425812,4.343788,4.343788,1513.447369,1.000000,4.000000
52,10.603210,-7.629133,4.334744,4.334744,39.363740,1.000000,4.000000
53,9.110436,-3.353805,4.326303,4.326303,21.784890,1.000000,4.000000
54,10.277459,-8.141656,4.318401,4.318401,39.809346,1.000000,4.000000
55,-56.276927,-14.647610,4.310981,4.310981,784.425928,1.000000,4.000000
56,13.084940,0.291212,4.303994,4.303994,39.800347,1.000000,4.000000
57,10.306518,-4.614262,4.297399,4.297399,29.672770,1.000000,4.000000
58,14.057576,-2.977823,4.291160,4.291160,48.118199,1.000000,4.000000
59,11.890212,-1.607554,4.285244,4.285244,33.594677,1.000000,4.000000
60,11.082850,-1.251747,4.279623,4.279623,29.067145,1.000000,4.000000
61,7.346833,-0.931208,4.274274,4.274274,12.830977,1.000000,4.000000
62,33.541808,65.107718,4.269173,4.269173,1256.465241,1.000000,4.000000
63,8.559676,-2.515256,4.264302,4.264302,18.665322,1.000000,4.000000
64,8.956249,-6.260130,4.259643,4.259643,28.031367,1.000000,4.000000
65,0.000000,0.000000,4.255181,4.255181,0.000000,1.000000,4.000000
66,4.816129,-6.087055,4.266904,4.266904,14.119683,1.000000,4.000000
67,6.112873,-7.842247,4.261539,4.261539,23.200081,1.000000,4.000000
68,-0.097545,-3.008664,4.256448,4.256448,2.128905,1.000000,4.000000
69,5.784850,-7.496375,4.251608,4.251608,21.088524,1.000000,4.000000
70,-14.245984,-53.856146,4.246999,4.246999,730.735468,1.000000,4.000000
71,9.371851,-1.905561,4.242602,4.242602,21.558173,1.000000,4.000000
72,6.997205,-2.470698,4.238402,4.238402,12.991978,1.000000,4.000000
73,36.257213,-49.221670,4.234384,4.234384,882.621581,1.000000,4.000000
74,1.522539,3.796619,4.230534,4.230534,3.955161,1.000000,4.000000
75,3.525493,1.327351,4.226842,4.226842,3.357343,1.000000,4.000000
76,0.669515,2.882078,4.223296,4.223296,2.072937,1.000000,4.000000
77,0.000000,0.000000,4.219887,4.219887,0.000000,1.000000,4.000000
78,6.012301,3.767265,4.228511,4.228511,11.904911,1.000000,4.000000
79,0.000000,0.000000,4.224538,4.224538,0.000000,1.000000,4.000000
80,0.000000,0.000000,4.233132,4.233132,0.000000,1.000000,4.000000
81,0.000000,0.000000,4.241945,4.241945,0.000000,1.000000,4.000000
