k,yx,yy,Sx,Sy,NIS,q,r
0,-4.437317,-3.794499,29.004000,29.004000,1.175287,1.000000,4.000000
1,-4.064834,3.673052,7.453455,7.453455,4.026883,1.000000,4.000000
2,4.044298,4.321273,5.862227,5.862227,5.975502,1.000000,4.000000
3,6.394962,-0.193151,5.283440,5.283440,7.747386,1.000000,4.000000
4,5.271159,-4.708488,4.988342,4.988342,10.014345,1.000000,4.000000
5,4.273254,-10.508290,4.813035,4.813035,26.736740,1.000000,4.000000
6,-1.874714,-0.221778,4.699955,4.699955,0.758250,1.000000,4.000000
7,2.858853,6.186082,4.623583,4.623583,10.044301,1.000000,4.000000
8,-8.903264,-6.187401,4.570779,4.570779,25.718158,1.000000,4.000000
9,6.361494,-7.792670,4.534005,4.534005,22.318965,1.000000,4.000000
10,-1.558144,7.029906,4.508548,4.508548,11.499797,1.000000,4.000000
11,0.507970,4.751708,4.491253,4.491253,5.084721,1.000000,4.000000
12,-1.246392,-12.633061,4.479879,4.479879,35.971446,1.000000,4.000000
13,-4.139648,-1.845206,4.472769,4.472769,4.592562,1.000000,4.000000
14,-2.402924,-9.216279,4.468656,4.468656,20.300030,1.000000,4.000000
15,-1.653778,2.109673,4.466553,4.466553,1.608780,1.000000,4.000000
16,12.326326,10.721163,4.465694,4.465694,59.762640,1.000000,4.000000
17,-6.966399,9.498516,4.465482,4.465482,31.072240,1.000000,4.000000
18,-1.577283,1.667647,4.465466,4.465466,1.179915,1.000000,4.000000
19,8.584991,-3.331064,4.465314,4.465314,18.990388,1.000000,4.000000
20,9.919643,9.994479,4.464793,4.464793,44.411668,1.000000,4.000000
21,13.412990,1.108808,4.463751,4.463751,40.579713,1.000000,4.000000
22,-5.686407,3.603992,4.462101,4.462101,10.157542,1.000000,4.000000
23,1.236238,3.473577,4.459808,4.459808,3.048118,1.000000,4.000000
24,-4.554191,-2.800315,4.456873,4.456873,6.413110,1.000000,4.000000
25,5.649929,4.188429,4.453326,4.453326,11.107349,1.000000,4.000000
26,-3.488240,2.327515,4.449213,4.449213,3.952415,1.000000,4.000000
27,-3.599169,-0.782534,4.444595,4.444595,3.052331,1.000000,4.000000
28,3.876572,-5.025332,4.439535,4.439535,9.073422,1.000000,4.000000
29,-3.450654,3.314197,4.434099,4.434099,5.162474,1.000000,4.000000
30,-3.341541,-4.934640,4.428351,4.428351,8.020270,1.000000,4.000000
31,-0.753020,14.216335,4.422353,4.422353,45.828824,1.000000,4.000000
32,-1.348902,7.985650,4.416161,4.416161,14.852299,1.000000,4.000000
33,0.788426,-10.024135,4.409826,4.409826,22.927186,1.000000,4.000000
34,1.166214,-8.055321,4.403395,4.403395,15.044811,1.000000,4.000000
35,-2.136028,3.868390,4.396907,4.396907,4.441090,1.000000,4.000000
36,3.345917,13.642727,4.390396,4.390396,44.943356,1.000000,4.000000
37,9.276602,-0.247101,4.383895,4.383895,19.643811,1.000000,4.000000
38,-0.410181,-4.638591,4.377426,4.377426,4.953772,1.000000,4.000000
39,-9.129863,-6.226512,4.371013,4.371013,27.939486,1.000000,4.000000
40,1.481834,-7.828294,4.364672,4.364672,14.543591,1.000000,4.000000
41,0.373358,-0.408939,4.358419,4.358419,0.070353,1.000000,4.000000
42,8.342998,-8.610068,4.352265,4.352265,33.026229,1.000000,4.000000
43,0.695661,-1.420400,4.346218,4.346218,0.575554,1.000000,4.000000
44,1.374034,-3.178849,4.340287,4.340287,2.763193,1.000000,4.000000
45,-5.231146,15.325217,4.334477,4.334477,60.497990,1.000000,4.000000
46,-10.054547,1.479025,4.328792,4.328792,23.859185,1.000000,4.000000
47,-3.275309,15.446964,4.323233,4.323233,57.673584,1.000000,4.000000
48,-8.541136,-5.089975,4.317803,4.317803,22.895637,1.000000,4.000000
49,3.941124,9.793735,4.312502,4.312502,25.843394,1.000000,4.000000
50,2.682824,3.681923,4.307330,4.307330,4.818322,1.000000,4.000000
51,-7.266277,-6.165719,4.302286,4.302286,21.108512,1.000000,4.000000
52,1.335457,2.000048,4.297369,4.297369,1.345855,1.000000,4.000000
53,-16.930763,-7.386688,4.292577,4.292577,79.489284,1.000000,4.000000
54,-8.660490,-12.160615,4.287908,4.287908,51.979810,1.000000,4.000000
55,3.336457,6.172211,4.283359,4.283359,11.492882,1.000000,4.000000
56,3.808098,-5.206199,4.278929,4.278929,9.723491,1.000000,4.000000
57,-10.571984,-7.549853,4.274613,4.274613,39.481260,1.000000,4.000000
58,-4.588256,7.948176,4.270410,4.270410,19.723070,1.000000,4.000000
59,-15.547118,-6.189404,4.266317,4.266317,65.635440,1.000000,4.000000
60,4.948529,-4.346565,4.262330,4.262330,10.177663,1.000000,4.000000
61,-3.128976,-3.795198,4.258448,4.258448,5.681418,1.000000,4.000000
62,-3.649557,-12.744757,4.254666,4.254666,41.307147,1.000000,4.000000
63,0.531478,-4.602640,4.250982,4.250982,5.049836,1.000000,4.000000
64,-5.607563,9.874736,4.247393,4.247393,30.361017,1.000000,4.000000
65,-0.385797,8.566187,4.243896,4.243896,17.325680,1.000000,4.000000
66,9.783054,-7.851073,4.240489,4.240489,37.105974,1.000000,4.000000
67,3.043400,-5.790743,4.237169,4.237169,10.099903,1.000000,4.000000
68,0.593347,-1.827999,4.233932,4.233932,0.872390,1.000000,4.000000
69,-7.105720,-3.392065,4.230777,4.230777,14.653896,1.000000,4.000000
70,-5.351152,2.247898,4.227701,4.227701,7.968367,1.000000,4.000000
71,-10.746556,-2.602630,4.224702,4.224702,28.939830,1.000000,4.000000
72,3.218157,-14.763586,4.221776,4.221776,54.081505,1.000000,4.000000
73,9.492260,-1.888626,4.218922,4.218922,22.202331,1.000000,4.000000
74,1.298400,-2.982316,4.216138,4.216138,2.509418,1.000000,4.000000
75,0.642230,-5.375362,4.213421,4.213421,6.955624,1.000000,4.000000
76,3.596984,6.407876,4.210770,4.210770,12.824061,1.000000,4.000000
77,6.646842,3.464023,4.208182,4.208182,13.350176,1.000000,4.000000
78,-2.053843,-6.714787,4.205655,4.205655,11.723890,1.000000,4.000000
79,0.391022,-0.939331,4.203187,4.203187,0.246299,1.000000,4.000000
80,0.236538,-5.396650,4.200778,4.200778,6.946281,1.000000,4.000000
81,-5.866760,2.223255,4.198424,4.198424,9.375361,1.000000,4.000000
82,-1.808866,2.594535,4.196124,4.196124,2.384012,1.000000,4.000000
83,-6.275282,2.087340,4.193876,4.193876,10.428576,1.000000,4.000000
84,-0.266818,8.353262,4.191680,4.191680,16.663528,1.000000,4.000000
85,2.174336,7.547655,4.189533,4.189533,14.725944,1.000000,4.000000
86,0.235127,-1.184605,4.187434,4.187434,0.348322,1.000000,4.000000
