k,x,y,vx,vy
0,-1.822971,-2.945910,-0.014582,-0.023564
1,1.798395,-0.877618,0.224069,0.112758
2,2.099108,-2.230009,0.275288,-0.121461
3,0.037308,-3.401532,-0.399950,-0.503319
4,-0.541656,-2.084724,-0.698173,0.189725
5,1.800773,-1.433128,1.074798,0.677137
6,2.392382,-1.555348,1.648728,0.540466
7,2.266409,-1.860825,1.446383,0.137824
8,2.872188,-1.576998,2.333919,0.570275
9,3.239886,-1.130839,2.908974,1.349064
10,2.784062,-0.873298,1.870004,1.815102
11,1.743451,-0.103984,-0.524849,3.443523
12,2.141986,1.170080,0.451977,6.321699
13,1.228952,0.944383,-1.871797,5.434271
14,0.269133,0.154386,-4.287447,3.080690
15,-0.555395,0.939322,-6.272773,5.024481
16,-0.464645,0.379264,-5.682740,3.221815
17,-0.084130,1.442943,-4.324669,5.967921
18,-0.916874,0.840694,-6.375889,3.984438
19,0.366050,0.607415,-2.519396,3.128706
20,-0.363563,0.887559,-4.358766,3.717896
21,-0.082636,1.049506,-3.374884,3.952008
22,0.292144,0.505962,-2.211267,2.314012
23,-0.140859,-0.184597,-3.215967,0.409832
24,-0.285934,1.230292,-3.420619,3.974717
25,0.255864,1.539101,-1.906020,4.543898
26,-0.115175,1.396446,-2.714609,3.976696
27,0.162157,1.613306,-1.926987,4.302851
28,1.026548,1.868644,0.169081,4.695821
29,0.085302,2.244602,-1.973631,5.335579
30,0.463392,2.667611,-1.048280,6.036517
31,0.254327,0.776279,-1.455501,1.680554
32,-0.388405,0.139991,-2.753325,0.263704
33,-0.052042,0.634940,-1.944447,1.275603
34,-0.447544,1.290699,-2.664572,2.548292
35,-0.666978,-0.056786,-2.992486,-0.211815
36,-0.636949,-0.029801,-2.819064,-0.151572
37,-0.214378,-0.053811,-1.915380,-0.191155
38,0.004942,0.022534,-1.439917,-0.043200
39,0.329204,-0.114144,-0.802390,-0.288443
40,0.862541,0.685380,0.168527,1.134737
41,0.619757,0.476268,-0.257371,0.733665
42,0.860840,0.533173,0.159851,0.805224
43,0.217604,0.358925,-0.913178,0.489253
44,0.564287,0.981850,-0.319544,1.486606
45,0.645333,1.281214,-0.180125,1.916538
46,0.003554,0.984180,-1.177925,1.392189
47,0.728568,-0.008029,-0.029912,-0.172169
48,1.677222,0.681766,1.398449,0.870964
