k,yx,yy,Sx,Sy,NIS,q,r
0,-3.809917,-1.361860,29.004000,29.004000,0.564409,1.000000,4.000000
1,2.321839,2.790077,7.453455,7.453455,1.767699,1.000000,4.000000
2,-0.111256,1.106797,5.862227,5.862227,0.211076,1.000000,4.000000
3,1.531029,-0.979961,5.283440,5.283440,0.625421,1.000000,4.000000
4,5.022671,0.609893,4.988342,4.988342,5.131804,1.000000,4.000000
5,0.598069,0.980463,4.813035,4.813035,0.274046,1.000000,4.000000
6,1.094421,-0.391193,4.699955,4.699955,0.287405,1.000000,4.000000
7,3.327894,-1.499147,4.623583,4.623583,2.881385,1.000000,4.000000
8,-0.745530,-1.946097,4.570779,4.570779,0.950190,1.000000,4.000000
9,-0.520524,-4.000513,4.534005,4.534005,3.589552,1.000000,4.000000
10,-1.888584,0.334400,4.508548,4.508548,0.815911,1.000000,4.000000
11,-3.361794,0.425291,4.491253,4.491253,2.556644,1.000000,4.000000
12,-0.282142,2.259181,4.479879,4.479879,1.157063,1.000000,4.000000
13,2.727618,-0.366967,4.472769,4.472769,1.693485,1.000000,4.000000
14,2.418701,-0.849400,4.468656,4.468656,1.470598,1.000000,4.000000
15,1.187957,-0.407683,4.466553,4.466553,0.353169,1.000000,4.000000
16,1.726680,-3.504303,4.465694,4.465694,3.417513,1.000000,4.000000
17,-2.435773,1.619956,4.465482,4.465482,1.916310,1.000000,4.000000
18,-3.277729,2.833836,4.465466,4.465466,4.204294,1.000000,4.000000
19,-0.117878,1.846832,4.465314,4.465314,0.766952,1.000000,4.000000
20,1.793487,0.986261,4.464793,4.464793,0.938298,1.000000,4.000000
21,-1.336459,0.974397,4.463751,4.463751,0.612842,1.000000,4.000000
22,-0.397472,1.208932,4.462101,4.462101,0.362946,1.000000,4.000000
23,0.194282,-0.031552,4.459808,4.459808,0.008687,1.000000,4.000000
24,-0.251164,-3.330609,4.456873,4.456873,2.503109,1.000000,4.000000
25,-4.108926,-1.143142,4.453326,4.453326,4.084598,1.000000,4.000000
26,-0.164933,-1.223351,4.449213,4.449213,0.342485,1.000000,4.000000
27,1.465188,1.537729,4.444595,4.444595,1.015027,1.000000,4.000000
28,2.493886,0.304439,4.439535,4.439535,1.421805,1.000000,4.000000
29,-0.390234,1.311833,4.434099,4.434099,0.422451,1.000000,4.000000
30,-1.062915,-0.053294,4.428351,4.428351,0.255768,1.000000,4.000000
31,2.192960,-0.074696,4.422353,4.422353,1.088708,1.000000,4.000000
32,-1.425059,-0.633800,4.416161,4.416161,0.550816,1.000000,4.000000
33,-2.529858,-3.423205,4.409826,4.409826,4.108668,1.000000,4.000000
34,3.458773,-0.342902,4.403395,4.403395,2.743495,1.000000,4.000000
35,0.490499,2.633907,4.396907,4.396907,1.632524,1.000000,4.000000
36,-2.257026,-2.736573,4.390396,4.390396,2.866028,1.000000,4.000000
37,2.321753,1.685217,4.383895,4.383895,1.877439,1.000000,4.000000
38,-2.334985,-1.247758,4.377426,4.377426,1.601182,1.000000,4.000000
39,0.714075,1.164445,4.371013,4.371013,0.426866,1.000000,4.000000
40,-3.279098,1.254178,4.364672,4.364672,2.823911,1.000000,4.000000
41,3.416890,2.984651,4.358419,4.358419,4.722647,1.000000,4.000000
42,0.149965,-1.549343,4.352265,4.352265,0.556711,1.000000,4.000000
43,1.813902,1.548162,4.346218,4.346218,1.308504,1.000000,4.000000
44,3.991475,-3.523084,4.340287,4.340287,6.530441,1.000000,4.000000
45,-2.825674,-0.392977,4.334477,4.334477,1.877704,1.000000,4.000000
46,3.084640,4.370444,4.328792,4.328792,6.610570,1.000000,4.000000
47,3.379922,0.628234,4.323233,4.323233,2.733729,1.000000,4.000000
48,-0.078528,-0.211579,4.317803,4.317803,0.011796,1.000000,4.000000
49,0.928660,0.569749,4.312502,4.312502,0.275252,1.000000,4.000000
50,1.745483,2.041756,4.307330,4.307330,1.675163,1.000000,4.000000
51,2.044950,0.249848,4.302286,4.302286,0.986510,1.000000,4.000000
52,-1.972943,3.738947,4.297369,4.297369,4.158876,1.000000,4.000000
53,0.629109,-0.548791,4.292577,4.292577,0.162361,1.000000,4.000000
54,3.075586,3.868454,4.287908,4.287908,5.696056,1.000000,4.000000
55,2.601356,-2.505482,4.283359,4.283359,3.045388,1.000000,4.000000
56,2.798871,2.036870,4.278929,4.278929,2.800356,1.000000,4.000000
57,0.019043,0.843312,4.274613,4.274613,0.166457,1.000000,4.000000
58,0.780338,-0.604941,4.270410,4.270410,0.228287,1.000000,4.000000
59,-0.900661,-0.730076,4.266317,4.266317,0.315073,1.000000,4.000000
60,-1.520146,-1.445834,4.262330,4.262330,1.032599,1.000000,4.000000
61,-3.329477,-0.660201,4.258448,4.258448,2.705512,1.000000,4.000000
62,2.296988,-0.247677,4.254666,4.254666,1.254504,1.000000,4.000000
63,0.258588,2.061320,4.250982,4.250982,1.015273,1.000000,4.000000
64,-0.866420,-4.803415,4.247393,4.247393,5.608966,1.000000,4.000000
65,3.137110,-3.407734,4.243896,4.243896,5.055285,1.000000,4.000000
66,-3.501571,-0.118709,4.240489,4.240489,2.894736,1.000000,4.000000
67,-1.087556,-1.567230,4.237169,4.237169,0.858825,1.000000,4.000000
68,-0.134026,0.532506,4.233932,4.233932,0.071217,1.000000,4.000000
69,-0.438502,1.029127,4.230777,4.230777,0.295782,1.000000,4.000000
70,-1.827436,0.508968,4.227701,4.227701,0.851188,1.000000,4.000000
71,-2.178063,2.833180,4.224702,4.224702,3.022904,1.000000,4.000000
72,-2.680203,2.701932,4.221776,4.221776,3.430766,1.000000,4.000000
73,-4.435212,1.816557,4.218922,4.218922,5.444752,1.000000,4.000000
74,-1.773829,1.476353,4.216138,4.216138,1.263262,1.000000,4.000000
75,0.316279,-1.344021,4.213421,4.213421,0.452465,1.000000,4.000000
76,3.070646,-0.391167,4.210770,4.210770,2.275564,1.000000,4.000000
77,-3.847573,2.262945,4.208182,4.208182,4.734761,1.000000,4.000000
78,-1.472232,0.132598,4.205655,4.205655,0.519550,1.000000,4.000000
79,1.466930,0.028009,4.203187,4.203187,0.512152,1.000000,4.000000
80,-4.350881,0.870419,4.200778,4.200778,4.686703,1.000000,4.000000
81,2.959086,-4.184835,4.198424,4.198424,6.256881,1.000000,4.000000
82,-0.421199,-1.032799,4.196124,4.196124,0.296484,1.000000,4.000000
83,-0.992370,1.628126,4.193876,4.193876,0.866881,1.000000,4.000000
84,-0.250151,-1.208156,4.191680,4.191680,0.363152,1.000000,4.000000
85,-0.002522,1.654133,4.189533,4.189533,0.653095,1.000000,4.000000
86,-0.167016,-3.246699,4.187434,4.187434,2.523968,1.000000,4.000000
87,0.072278,3.555790,4.185382,4.185382,3.022154,1.000000,4.000000
88,0.797211,2.370373,4.183374,4.183374,1.495016,1.000000,4.000000
89,-2.536228,-1.246765,4.181411,4.181411,1.910091,1.000000,4.000000
90,0.100717,0.877154,4.179490,4.179490,0.186516,1.000000,4.000000
91,-0.353196,-0.779727,4.177611,4.177611,0.175392,1.000000,4.000000
92,-0.250866,-0.293453,4.175772,4.175772,0.035694,1.000000,4.000000
93,1.016216,-0.078124,4.173972,4.173972,0.248875,1.000000,4.000000
94,2.919104,-0.535088,4.172210,4.172210,2.110988,1.000000,4.000000
95,0.950682,-3.422869,4.170485,4.170485,3.025987,1.000000,4.000000
96,5.103895,0.036967,4.168796,4.168796,6.249073,1.000000,4.000000
97,-0.050243,2.320696,4.167142,4.167142,1.293010,1.000000,4.000000
98,-2.653350,0.772475,4.165521,4.165521,1.833380,1.000000,4.000000
99,1.924382,1.326727,4.163934,4.163934,1.312088,1.000000,4.000000
100,2.361517,1.019486,4.162379,4.162379,1.589503,1.000000,4.000000
101,1.675620,-0.361078,4.160856,4.160856,0.706124,1.000000,4.000000
102,5.265668,-1.524337,4.159363,4.159363,7.224873,1.000000,4.000000
103,-0.837401,0.103862,4.157899,4.157899,0.171247,1.000000,4.000000
104,-1.359814,-0.738419,4.156465,4.156465,0.576056,1.000000,4.000000
105,0.448891,-1.255293,4.155059,4.155059,0.427735,1.000000,4.000000
106,1.871609,2.096201,4.153680,4.153680,1.901200,1.000000,4.000000
107,-0.246003,1.659536,4.152328,4.152328,0.677831,1.000000,4.000000
108,-3.489621,-0.783088,4.151003,4.151003,3.081348,1.000000,4.000000
109,3.727263,-1.435838,4.149703,4.149703,3.844642,1.000000,4.000000
110,-3.848370,-2.545185,4.148427,4.148427,5.131565,1.000000,4.000000
111,-0.560056,-1.204491,4.147176,4.147176,0.425461,1.000000,4.000000
112,-5.330202,-0.546540,4.145949,4.145949,6.924775,1.000000,4.000000
113,1.323252,2.896329,4.144745,4.144745,2.446403,1.000000,4.000000
114,-0.500797,-1.093625,4.143563,4.143563,0.349172,1.000000,4.000000
115,1.335382,0.442356,4.142403,4.142403,0.477723,1.000000,4.000000
116,-0.660383,1.117947,4.141265,4.141265,0.407101,1.000000,4.000000
117,0.227139,1.562830,4.140148,4.140148,0.602401,1.000000,4.000000
118,-3.983780,0.044089,4.139052,4.139052,3.834804,1.000000,4.000000
