k,zx,zy,valid
0,0.558386,-0.987321,1
1,1.364388,1.503297,1
2,1.767923,-2.750178,1
3,-1.282691,0.195889,1
4,-2.215083,11.539769,1
5,-2.847809,0.644236,1
6,54.368236,67.042905,1
7,0.000000,0.000000,0
8,-1.585938,1.061459,1
9,-22.741631,38.351047,1
10,0.000000,0.000000,0
11,4.066201,-0.775891,1
12,-0.894947,3.319701,1
13,-2.155457,0.484141,1
14,-1.323080,1.381643,1
15,-0.269649,-0.064467,1
16,-1.397739,-0.988061,1
17,5.602230,0.961527,1
18,-1.113874,-0.534252,1
19,3.457058,-2.545657,1
20,2.282532,1.329725,1
21,56.259093,-27.094655,1
22,1.581344,2.320035,1
23,2.008035,3.119462,1
24,51.646850,45.682766,1
25,3.024145,-3.303476,1
26,3.993890,1.522165,1
27,-1.409591,-1.996413,1
28,-0.080924,-2.481807,1
29,2.999491,-1.889486,1
30,2.131929,-4.095768,1
31,3.146301,-2.303082,1
32,0.000000,0.000000,0
33,1.032124,1.293841,1
34,1.544416,-1.542814,1
35,15.145908,-2.830937,1
36,1.088552,1.386982,1
37,1.284308,-2.349626,1
38,2.703514,0.687888,1
39,-0.621076,2.303759,1
40,20.234228,58.047254,1
41,0.000000,0.000000,0
42,1.837912,-0.846860,1
43,0.000000,0.000000,0
44,0.212565,-1.262656,1
45,0.000000,0.000000,0
46,0.000000,0.000000,0
47,2.939799,0.842206,1
48,3.325921,0.846356,1
49,5.509913,3.156072,1
50,3.046604,-4.613599,1
51,4.205807,1.049907,1
52,0.000000,0.000000,0
53,-3.706985,0.706301,1
54,-69.828694,54.252381,1
55,2.668535,-0.550798,1
56,5.009429,-61.928919,1
57,0.000000,0.000000,0
58,1.776983,2.609010,1
59,-8.116739,-76.714313,1
60,2.093139,-1.493446,1
61,0.684860,-1.077912,1
62,2.982535,-2.026369,1
63,11.026447,53.344160,1
64,1.983488,-0.814621,1
65,-1.126131,-0.972249,1
66,1.951846,0.202890,1
67,1.478773,2.523198,1
68,43.184101,-53.204863,1
69,4.685910,2.547486,1
70,-10.491115,-68.347063,1
71,-1.843690,-1.112318,1
72,-3.542603,-0.484658,1
73,76.527133,42.273211,1
74,2.328685,3.457034,1
75,0.048039,3.894004,1
76,59.529988,20.461608,1
77,3.501466,0.412750,1
78,47.579921,-50.923037,1
79,-0.179546,1.290543,1
80,2.096897,0.354244,1
81,-2.362271,1.701301,1
82,3.625993,0.309879,1
83,-0.883266,-1.156004,1
84,0.536293,0.035587,1
85,1.315129,-6.145876,1
86,1.263829,-0.916265,1
87,75.241571,32.865933,1
88,2.559731,2.133326,1
89,30.295759,-19.347072,1
90,4.384436,-0.693783,1
91,2.325372,3.281797,1
92,-43.991318,-54.365386,1
93,-0.217152,1.898195,1
94,-75.769880,22.919733,1
95,2.664233,3.727535,1
96,-1.094814,0.341676,1
97,3.486168,2.096532,1
98,2.053351,-0.547891,1
99,5.458119,-0.437985,1
100,-70.597194,-68.900955,1
101,0.414248,0.548345,1
102,0.700609,0.169626,1
103,-33.893273,-64.731751,1
104,73.286502,-7.225461,1
105,5.075925,-0.827347,1
106,1.792980,0.396671,1
107,2.601054,0.246929,1
108,68.633203,-45.660218,1
109,-2.926443,-30.176875,1
110,5.170725,-1.000412,1
111,-1.534058,0.642422,1
112,1.793525,0.716469,1
113,5.396771,2.429495,1
114,0.413147,0.844469,1
115,2.378906,2.085281,1
116,0.746583,2.612215,1
117,2.246537,0.478964,1
118,62.458006,-0.604401,1
119,3.903984,0.174291,1
120,4.472652,3.135986,1
121,5.088693,-1.186978,1
122,6.029836,2.606327,1
123,0.000000,0.000000,0
124,-0.126151,-1.393564,1
125,3.472091,-0.621148,1
126,0.723286,-0.945793,1
127,-2.245371,3.720261,1
128,1.603386,2.411542,1
129,6.362317,-1.425283,1
130,0.000000,0.000000,0
131,31.153784,-48.356946,1
132,2.870694,4.470839,1
133,8.146874,-2.214204,1
134,0.253926,2.238346,1
135,3.808310,0.090360,1
