k,x,y,vx,vy
0,-1.990195,1.927051,-0.015919,0.015414
1,28.861341,-0.692794,2.017081,-0.157242
2,20.628875,-1.628282,0.586705,-0.318445
3,15.408138,8.583506,-1.122362,3.019083
4,12.344693,7.145916,-2.710717,2.236672
5,9.386249,5.965824,-4.895885,1.315102
6,8.235359,5.071313,-5.955907,0.388124
7,12.491951,-6.221358,-0.385503,-13.997653
8,11.352874,-5.304954,-2.126209,-12.156954
9,11.310350,-5.548093,-2.126209,-12.156954
10,9.936653,-5.075832,-4.771419,-10.735364
11,8.501987,-4.954960,-7.666554,-10.009915
12,1.388055,-5.815563,-23.753004,-11.536158
13,0.846689,-5.596678,-23.914333,-10.442225
14,0.161407,-5.165750,-24.437576,-8.825005
15,-0.277618,-5.141380,-24.308450,-8.303400
16,-6.091653,-0.617907,-38.386074,4.087602
17,-6.733465,-4.217392,-38.050232,-5.731453
18,-6.708841,-4.113742,-35.948686,-5.147560
19,-6.017817,-4.980130,-32.186487,-7.184585
20,-6.661547,-5.123822,-32.186487,-7.184585
21,-6.275475,-4.714864,-29.497713,-5.741637
22,-5.304003,-9.033685,-25.487555,-16.538599
23,-5.813754,-9.364457,-25.487555,-16.538599
24,1.390610,-16.813138,-6.456910,-34.098409
25,1.138562,-15.295453,-6.753403,-28.792233
26,1.028024,-14.304423,-6.695544,-25.096460
27,-1.460263,-19.503235,-12.125431,-35.928860
28,7.025115,-14.605904,7.557295,-23.264125
29,6.845723,-13.482953,6.828356,-19.761576
30,13.702413,-18.542855,21.322310,-29.822332
31,12.700484,-17.262096,18.308953,-25.862108
32,11.642051,-16.318553,15.368783,-22.847282
33,11.002207,-14.817525,13.455971,-18.893353
34,10.335480,-13.654525,11.606450,-15.848124
35,9.760881,-12.564059,10.045793,-13.125383
36,8.964213,-11.510676,8.156264,-10.632947
37,11.204555,-16.861273,12.009386,-20.163537
38,10.516472,-15.368082,10.322682,-16.717594
39,15.214531,-18.920761,18.319333,-22.447357
40,14.075334,-17.873853,15.692304,-19.837302
41,14.389180,-18.270599,15.692304,-19.837302
42,13.425708,-17.069818,13.552379,-17.160924
43,12.325821,-16.051237,11.301872,-14.925412
44,15.768344,-15.157872,16.477843,-13.007448
45,14.847227,-15.073258,14.504180,-12.463385
46,14.047873,-14.130831,12.817573,-10.618469
47,16.769716,-13.179211,16.563456,-8.849991
48,20.778693,-7.196168,22.048965,0.338060
49,19.683051,-6.705113,19.798154,1.047444
50,18.681501,-6.064170,17.787216,1.939579
51,18.007636,-5.458543,16.331360,2.741077
52,18.334263,-5.403722,16.331360,2.741077
53,18.660891,-5.348900,16.331360,2.741077
54,17.445643,-4.824076,14.263471,3.371423
55,16.473206,-4.338512,12.606100,3.922430
56,15.732637,-3.878393,11.320237,4.416819
57,15.134582,-3.356571,10.270069,4.968978
58,12.175128,-3.825166,6.304455,4.257297
59,9.165006,-7.651006,2.437409,-0.565069
60,13.107967,-2.414186,7.164060,5.804905
61,12.460868,-2.096142,6.219423,6.046265
