k,yx,yy,Sx,Sy,NIS,q,r
0,-2.308576,2.235330,29.004000,29.004000,0.356027,1.000000,4.000000
1,66.586336,-5.654973,7.453455,7.453455,599.147506,1.000000,4.000000
2,-26.042519,-2.934984,5.862227,5.862227,117.161446,1.000000,4.000000
3,-21.540121,42.064318,5.283440,5.283440,422.713952,1.000000,4.000000
4,-15.348475,-7.560537,4.988342,4.988342,58.684316,1.000000,4.000000
5,-17.192571,-7.250771,4.813035,4.813035,72.336521,1.000000,4.000000
6,-7.070339,-6.182938,4.699955,4.699955,18.770056,1.000000,4.000000
7,32.443898,-83.787579,4.623583,4.623583,1746.040986,1.000000,4.000000
8,-9.059937,9.580377,4.570779,4.570779,38.038608,1.000000,4.000000
9,0.000000,0.000000,4.534005,4.534005,0.000000,1.000000,4.000000
10,-10.574953,5.683198,4.576030,4.576030,31.496381,1.000000,4.000000
11,-11.129196,2.788700,4.547188,4.547188,28.948844,1.000000,4.000000
12,-59.843852,-5.677838,4.526488,4.526488,798.306399,1.000000,4.000000
13,-0.584678,3.964557,4.511653,4.511653,3.559574,1.000000,4.000000
14,-1.859542,5.747398,4.501033,4.501033,8.107134,1.000000,4.000000
15,0.452864,1.829345,4.493395,4.493395,0.790402,1.000000,4.000000
16,-49.016186,43.143616,4.487807,4.487807,950.120673,1.000000,4.000000
17,1.167442,-34.132584,4.483557,4.483557,260.149776,1.000000,4.000000
18,7.331120,2.036878,4.480104,4.480104,12.922511,1.000000,4.000000
19,13.232779,-7.164827,4.477044,4.477044,50.578278,1.000000,4.000000
20,0.000000,0.000000,4.474083,4.474083,0.000000,1.000000,4.000000
21,8.850409,4.749630,4.526712,4.526712,22.287422,1.000000,4.000000
22,13.659716,-36.777464,4.516247,4.516247,340.807268,1.000000,4.000000
23,0.000000,0.000000,4.506265,4.506265,0.000000,1.000000,4.000000
24,62.873113,-58.013796,4.559409,4.559409,1605.170392,1.000000,4.000000
25,-1.031513,18.460446,4.541094,4.541094,75.279681,1.000000,4.000000
26,0.211658,13.519769,4.524350,4.524350,40.409993,1.000000,4.000000
27,-20.859121,-41.613083,4.508924,4.508924,480.547408,1.000000,4.000000
28,79.311173,51.032311,4.494615,4.494615,1978.936787,1.000000,4.000000
29,-3.077782,14.788730,4.481265,4.481265,50.918497,1.000000,4.000000
30,64.065607,-44.470161,4.468746,4.468746,1361.007446,1.000000,4.000000
31,-13.931754,18.309441,4.456957,4.456957,118.764762,1.000000,4.000000
32,-14.206803,14.567533,4.445812,4.445812,93.131764,1.000000,4.000000
33,-9.652435,19.952321,4.435242,4.435242,110.763880,1.000000,4.000000
34,-9.739876,16.036665,4.425190,4.425190,79.553605,1.000000,4.000000
35,-8.571051,14.953167,4.415608,4.415608,67.275025,1.000000,4.000000
36,-10.815025,14.265860,4.406454,4.406454,72.729580,1.000000,4.000000
37,22.969866,-56.815337,4.397693,4.397693,853.992549,1.000000,4.000000
38,-10.466211,21.382520,4.389296,4.389296,129.121781,1.000000,4.000000
39,51.618411,-36.985640,4.381236,4.381236,920.379118,1.000000,4.000000
40,-17.630089,17.516176,4.373489,4.373489,141.222811,1.000000,4.000000
41,0.000000,0.000000,4.366037,4.366037,0.000000,1.000000,4.000000
42,-14.321735,17.912021,4.391683,4.391683,119.761061,1.000000,4.000000
43,-15.755662,15.650680,4.381219,4.381219,112.567910,1.000000,4.000000
44,37.855455,14.027399,4.371430,4.371430,372.830755,1.000000,4.000000
45,-15.061061,4.151756,4.362241,4.362241,55.951201,1.000000,4.000000
46,-13.413652,14.672685,4.353593,4.353593,90.778760,1.000000,4.000000
47,31.015338,14.642725,4.345430,4.345430,270.712149,1.000000,4.000000
48,47.238684,79.123270,4.337707,4.337707,1957.713063,1.000000,4.000000
49,-20.140712,6.347713,4.330384,4.330384,102.979728,1.000000,4.000000
50,-18.681424,8.287842,4.323425,4.323425,96.609489,1.000000,4.000000
51,-14.029672,7.723816,4.316801,4.316801,59.416459,1.000000,4.000000
52,0.000000,0.000000,4.310484,4.310484,0.000000,1.000000,4.000000
53,0.000000,0.000000,4.328075,4.328075,0.000000,1.000000,4.000000
54,-19.350331,5.898473,4.346324,4.346324,94.154804,1.000000,4.000000
55,-16.224327,5.393915,4.336137,4.336137,67.415563,1.000000,4.000000
56,-13.146259,5.054486,4.326716,4.326716,45.848159,1.000000,4.000000
57,-11.195991,5.886643,4.317970,4.317970,37.055088,1.000000,4.000000
58,-44.024974,-7.900851,4.309823,4.309823,464.200401,1.000000,4.000000
59,-44.646617,-55.676180,4.302210,4.302210,1183.846862,1.000000,4.000000
60,56.684041,76.391480,4.295073,4.295073,2106.771810,1.000000,4.000000
61,-11.753982,3.003201,4.288365,4.288365,34.319679,1.000000,4.000000
62,-12.726823,0.954261,4.282044,4.282044,38.038523,1.000000,4.000000
63,-11.569573,0.594895,4.276074,4.276074,31.386012,1.000000,4.000000
64,-8.164227,0.035258,4.270423,4.270423,15.608723,1.000000,4.000000
65,-9.709644,3.093337,4.265062,4.265062,24.348043,1.000000,4.000000
66,-0.420173,-72.220603,4.259968,4.259968,1224.420386,1.000000,4.000000
67,-8.941113,6.037075,4.255119,4.255119,27.352886,1.000000,4.000000
68,-8.252405,8.176607,4.250494,4.250494,31.751385,1.000000,4.000000
69,-3.800997,0.299190,4.246078,4.246078,3.423653,1.000000,4.000000
70,-8.630930,5.577847,4.241853,4.241853,24.896035,1.000000,4.000000
71,-5.846197,7.953059,4.237807,4.237807,22.990470,1.000000,4.000000
72,-8.590063,1.843753,4.233927,4.233927,18.230975,1.000000,4.000000
73,-6.665530,5.679410,4.230201,4.230201,18.127977,1.000000,4.000000
74,-27.710876,18.774139,4.226620,4.226620,265.072563,1.000000,4.000000
75,0.000000,0.000000,4.223173,4.223173,0.000000,1.000000,4.000000
76,-4.282979,0.989456,4.232118,4.232118,4.565782,1.000000,4.000000
77,-5.809409,4.821608,4.228071,4.228071,13.480651,1.000000,4.000000
78,17.331437,-41.111275,4.224203,4.224203,471.216811,1.000000,4.000000
79,-3.972474,0.281239,4.220503,4.220503,3.757761,1.000000,4.000000
80,-14.453759,-16.090747,4.216959,4.216959,110.938547,1.000000,4.000000
81,-2.926166,6.332504,4.213559,4.213559,11.549156,1.000000,4.000000
82,-48.215939,-48.509494,4.210294,4.210294,1111.073803,1.000000,4.000000
83,-0.844653,6.931346,4.207156,4.207156,11.589062,1.000000,4.000000
84,-1.159637,9.480229,4.204136,4.204136,21.697562,1.000000,4.000000
85,1.226211,7.732053,4.201226,4.201226,14.588178,1.000000,4.000000
86,0.000000,0.000000,4.198421,4.198421,0.000000,1.000000,4.000000
87,-2.424643,4.477536,4.205422,4.205422,6.165189,1.000000,4.000000
88,-1.067022,4.926111,4.202206,4.202206,6.045658,1.000000,4.000000
89,-2.081968,5.577523,4.199122,4.199122,8.440658,1.000000,4.000000
90,-2.136660,3.341084,4.196161,4.196161,3.748226,1.000000,4.000000
91,55.283974,33.133254,4.193314,4.193314,990.655626,1.000000,4.000000
92,0.889118,0.975956,4.190575,4.190575,0.415938,1.000000,4.000000
93,-1.292517,2.646196,4.187937,4.187937,2.070937,1.000000,4.000000
94,0.598739,2.238003,4.185394,4.185394,1.282351,1.000000,4.000000
95,-0.866388,5.766095,4.182940,4.182940,8.127889,1.000000,4.000000
96,49.301910,-63.085092,4.180571,4.180571,1533.380846,1.000000,4.000000
97,-0.836904,7.117206,4.178281,4.178281,12.290945,1.000000,4.000000
98,-7.725099,7.210949,4.176067,4.176067,26.741660,1.000000,4.000000
99,-3.309782,3.982948,4.173923,4.173923,6.425256,1.000000,4.000000
100,-64.579299,18.477280,4.171848,4.171848,1081.510087,1.000000,4.000000
101,66.222730,78.324484,4.169837,4.169837,2522.922469,1.000000,4.000000
102,-5.319449,0.504135,4.167886,4.167886,6.850160,1.000000,4.000000
103,0.000000,0.000000,4.165994,4.165994,0.000000,1.000000,4.000000
104,0.000000,0.000000,4.170969,4.170969,0.000000,1.000000,4.000000
105,-2.878039,-1.012581,4.176048,4.176048,2.229004,1.000000,4.000000
106,0.347167,0.553806,4.173593,4.173593,0.102364,1.000000,4.000000
107,-3.166353,-2.316076,4.171231,4.171231,3.689558,1.000000,4.000000
108,3.923769,1.293628,4.168956,4.168956,4.094414,1.000000,4.000000
109,-27.654851,-29.324161,4.166764,4.166764,389.918177,1.000000,4.000000
110,0.404795,2.940546,4.164650,4.164650,2.115585,1.000000,4.000000
111,-2.694736,-71.412118,4.162610,4.162610,1226.863041,1.000000,4.000000
112,1.172667,5.525077,4.160639,4.160639,7.667483,1.000000,4.000000
113,59.176556,-54.161464,4.158734,4.158734,1547.425121,1.000000,4.000000
114,0.059856,4.006348,4.156891,4.156891,3.862119,1.000000,4.000000
115,26.358734,-60.865771,4.155107,4.155107,1058.799414,1.000000,4.000000
116,39.068795,71.079834,4.153380,4.153380,1583.942263,1.000000,4.000000
117,-6.319547,7.715956,4.151706,4.151706,23.959467,1.000000,4.000000
118,-58.540657,-62.880049,4.150082,4.150082,1778.496964,1.000000,4.000000
119,-22.778322,-56.855715,4.148508,4.148508,904.282806,1.000000,4.000000
120,-6.916063,8.475083,4.146979,4.146979,28.854483,1.000000,4.000000
121,-1.688400,7.989259,4.145495,4.145495,16.084679,1.000000,4.000000
122,-1.848935,8.993174,4.144053,4.144053,20.341374,1.000000,4.000000
123,-82.599308,-1.046004,4.142652,4.142652,1647.191309,1.000000,4.000000
