k,zx,zy,valid
0,-2.308576,2.235330,1
1,64.595823,-3.727614,1
2,2.859164,-3.630923,1
3,-0.899512,40.429667,1
4,0.037216,1.083350,1
5,-4.902093,-0.060122,1
6,2.217992,-0.190812,1
7,40.560139,-78.708504,1
8,3.424303,3.079066,1
9,0.000000,0.000000,0
10,0.692873,-0.108034,1
11,-1.287971,-2.501840,1
12,-51.495196,-10.832996,1
13,0.328318,-2.081729,1
14,-1.491140,-0.058125,1
15,0.125520,-3.512906,1
16,-49.779973,37.836168,1
17,-5.691933,-34.668740,1
18,-0.163349,-2.295143,1
19,5.804965,-11.381521,1
20,0.000000,0.000000,0
21,1.545133,-0.517883,1
22,6.794287,-41.607161,1
23,0.000000,0.000000,0
24,56.549608,-67.709025,1
25,0.229959,0.965340,1
26,1.215152,-2.351529,1
27,-19.965008,-56.419436,1
28,77.608401,30.810499,1
29,4.098479,-0.282457,1
30,71.047897,-58.348345,1
31,0.197106,-0.829860,1
32,-1.140141,-3.211806,1
33,2.296992,3.176822,1
34,1.531451,0.841273,1
35,1.996558,0.981680,1
36,-0.853228,1.439294,1
37,32.097204,-68.538672,1
38,0.978531,4.117976,1
39,62.341336,-52.688074,1
40,-2.049172,-1.853532,1
41,0.000000,0.000000,0
42,0.381291,-0.755324,1
43,-2.058907,-1.762356,1
44,50.407314,-2.322346,1
45,1.036839,-11.266264,1
46,1.723659,-0.649840,1
47,45.319563,0.299525,1
48,64.339668,65.767059,1
49,1.078961,-0.841694,1
50,1.397590,1.603678,1
51,5.007573,1.698438,1
52,0.000000,0.000000,0
53,0.000000,0.000000,0
54,-0.362813,0.604395,1
55,1.506586,0.637267,1
56,3.579069,0.794422,1
57,4.763051,2.096586,1
58,-28.684990,-11.158042,1
59,-32.345400,-59.416200,1
60,65.897795,68.729172,1
61,1.497266,0.705113,1
62,-0.141566,-1.020955,1
63,0.282062,-1.195062,1
64,3.027771,-1.592995,1
65,1.040863,1.590663,1
66,9.788813,-73.403355,1
67,1.303569,0.476742,1
68,1.505795,3.015909,1
69,5.509938,-4.331541,1
70,0.494097,1.012920,1
71,2.810745,3.761318,1
72,-0.243987,-1.837262,1
73,1.213400,2.166789,1
74,-20.194564,15.643370,1
75,0.000000,0.000000,0
76,1.688302,-0.948829,1
77,-0.107249,3.031584,1
78,22.679969,-42.542202,1
79,2.273216,-3.274284,1
80,-8.442247,-19.573879,1
81,2.301233,2.063801,1
82,-43.180058,-52.409050,1
83,1.695912,0.612946,1
84,1.251548,3.513357,1
85,3.492295,2.243934,1
86,0.000000,0.000000,0
87,-0.275343,-0.590331,1
88,0.874040,0.105684,1
89,-0.282926,1.026907,1
90,-0.528689,-0.907810,1
91,56.698048,29.080395,1
92,4.799970,-1.484324,1
93,2.607585,0.296146,1
94,4.388714,0.074474,1
95,2.898410,3.771064,1
96,52.976514,-64.754565,1
97,4.948467,2.753321,1
98,-1.994720,3.185903,1
99,2.070576,0.301787,1
100,-59.363297,15.004497,1
101,68.711656,75.666812,1
102,-0.159514,1.138704,1
103,0.000000,0.000000,0
104,0.000000,0.000000,0
105,1.979321,-0.050499,1
106,5.051995,1.574980,1
107,1.521921,-1.169754,1
108,8.449205,2.445624,1
109,-23.000992,-28.018242,1
110,3.905635,3.157785,1
111,0.776130,-70.992051,1
112,4.490825,3.203327,1
113,62.493174,-56.219102,1
114,5.619229,-0.096032,1
115,31.904457,-64.792357,1
116,45.595815,64.875154,1
117,1.666879,4.165260,1
118,-50.771577,-66.115971,1
119,-17.140637,-62.362774,1
120,-2.118821,0.908890,1
