k,yx,yy,Sx,Sy,NIS,q,r
0,50.737109,-3.228308,29.004000,29.004000,89.114472,1.000000,4.000000
1,-44.613418,6.164248,7.453455,7.453455,272.136218,1.000000,4.000000
2,-27.626933,-1.112625,5.862227,5.862227,130.408704,1.000000,4.000000
3,-5.377408,-46.693894,5.283440,5.283440,418.143559,1.000000,4.000000
4,-15.223467,9.442932,4.988342,4.988342,64.334593,1.000000,4.000000
5,-7.077613,7.527940,4.813035,4.813035,22.181949,1.000000,4.000000
6,-6.390183,6.713752,4.699955,4.699955,18.278665,1.000000,4.000000
7,-7.889997,7.922085,4.623583,4.623583,27.037796,1.000000,4.000000
8,-8.097885,6.435736,4.570779,4.570779,23.408358,1.000000,4.000000
9,-0.643058,4.068440,4.534005,4.534005,3.741885,1.000000,4.000000
10,-5.191944,5.969109,4.508548,4.508548,13.881753,1.000000,4.000000
11,-4.325484,0.533958,4.491253,4.491253,4.229315,1.000000,4.000000
12,1.793096,5.138410,4.479879,4.479879,6.611439,1.000000,4.000000
13,-2.804056,6.412900,4.472769,4.472769,10.952502,1.000000,4.000000
14,34.882798,-8.263922,4.468656,4.468656,287.581340,1.000000,4.000000
15,-6.124045,4.955082,4.466553,4.466553,13.893658,1.000000,4.000000
16,-3.778358,0.860874,4.465694,4.465694,3.362768,1.000000,4.000000
17,-7.134501,3.027955,4.465482,4.465482,13.451991,1.000000,4.000000
18,-27.149673,50.776692,4.465466,4.465466,742.448163,1.000000,4.000000
19,0.193557,-5.080769,4.465314,4.465314,5.789441,1.000000,4.000000
20,18.584910,-24.563501,4.464793,4.464793,212.499071,1.000000,4.000000
21,-3.501749,-0.535609,4.463751,4.463751,2.811340,1.000000,4.000000
22,-1.048770,-1.842386,4.462101,4.462101,1.007218,1.000000,4.000000
23,-0.130708,-1.860211,4.459808,4.459808,0.779735,1.000000,4.000000
24,-2.514690,0.806028,4.456873,4.456873,1.564627,1.000000,4.000000
25,-3.082939,-0.681203,4.453326,4.453326,2.238451,1.000000,4.000000
26,21.293715,51.483198,4.449213,4.449213,697.638364,1.000000,4.000000
27,-1.005036,-9.528846,4.444595,4.444595,20.656327,1.000000,4.000000
28,24.569416,60.822867,4.439535,4.439535,969.263105,1.000000,4.000000
29,-6.043619,-12.756451,4.434099,4.434099,44.936386,1.000000,4.000000
30,-2.851970,-12.576953,4.428351,4.428351,37.556529,1.000000,4.000000
31,-2.626865,-10.842807,4.422353,4.422353,28.144948,1.000000,4.000000
32,-76.881929,60.439777,4.416161,4.416161,2165.636159,1.000000,4.000000
33,3.183729,-19.658782,4.409826,4.409826,89.936385,1.000000,4.000000
34,7.510800,-16.383453,4.403395,4.403395,73.768002,1.000000,4.000000
35,-16.944941,-60.009977,4.396907,4.396907,884.332741,1.000000,4.000000
36,0.721814,-8.801140,4.390396,4.390396,17.761742,1.000000,4.000000
37,24.165238,22.391095,4.383895,4.383895,247.569794,1.000000,4.000000
38,5.014473,-12.784106,4.377426,4.377426,43.079720,1.000000,4.000000
39,0.286800,-11.462509,4.371013,4.371013,30.078009,1.000000,4.000000
40,3.551882,-11.944347,4.364672,4.364672,35.577304,1.000000,4.000000
41,59.769910,-36.531181,4.358419,4.358419,1125.859929,1.000000,4.000000
42,2.454860,-7.741836,4.352265,4.352265,15.155873,1.000000,4.000000
43,6.189617,-12.540532,4.346218,4.346218,44.999190,1.000000,4.000000
44,2.830856,-7.967744,4.340287,4.340287,16.473262,1.000000,4.000000
45,29.345877,-70.795495,4.334477,4.334477,1354.992164,1.000000,4.000000
