k,x,y,vx,vy
0,-0.664584,-2.691908,-0.005316,-0.021532
1,-0.664690,-2.692338,-0.005316,-0.021532
2,24.383253,-17.378474,3.084072,-1.832844
3,15.825561,-12.434629,1.108974,-0.691581
4,11.878228,-9.683142,-0.401579,0.360730
5,9.966902,-7.872204,-1.491162,1.393311
6,8.218281,-6.454143,-2.861535,2.501695
7,6.736659,-5.471061,-4.349844,3.476611
8,5.054141,-4.518849,-6.429478,4.627114
9,4.499220,-3.755356,-7.094811,5.674200
10,3.753979,-3.483677,-8.183820,5.959734
11,3.354826,-2.941979,-8.661147,6.816177
12,2.879811,-2.665876,-9.331225,7.126534
13,2.172505,-2.239955,-10.571052,7.801332
14,3.136236,-7.070868,-7.622982,-4.709254
15,2.520224,-6.489551,-8.830140,-2.950150
16,2.121447,1.546085,-9.423415,18.665120
17,1.763926,2.074131,-9.881676,19.084592
18,1.163156,1.960201,-10.981964,17.731885
19,-4.803685,2.254697,-26.670620,17.567711
20,-4.912906,1.999004,-25.518647,15.919157
21,-4.703736,2.129609,-23.582991,15.414010
22,-12.217626,4.751726,-42.285259,21.558937
23,-7.137103,2.072105,-26.789676,13.424986
24,-6.828332,1.874480,-24.620002,12.227519
25,-14.670098,4.425719,-43.139864,18.040203
26,-13.768937,4.335881,-38.785115,16.927687
27,-11.927600,10.635474,-32.461460,31.331584
28,-12.933940,11.821728,-33.305477,32.654226
29,-13.600050,12.474812,-33.305477,32.654226
30,-12.649236,11.543903,-29.661883,29.084838
31,-11.608076,10.395904,-26.069117,25.282584
32,-12.129459,10.901556,-26.069117,25.282584
33,-16.284619,5.555900,-33.663851,13.053130
34,-15.221780,5.070545,-30.125924,11.532050
35,-19.408547,5.005457,-37.252171,10.944078
36,-21.191490,8.658793,-39.266682,17.610183
37,-21.976824,9.010997,-39.266682,17.610183
38,-20.548586,8.543085,-35.171048,16.092774
39,-19.047420,7.828826,-31.187301,14.220487
40,-24.059055,13.053429,-38.936373,22.944936
41,-22.188002,12.309448,-34.360183,20.867555
42,-22.875205,12.726799,-34.360183,20.867555
43,-23.869849,5.732890,-34.868235,8.620270
44,-22.140102,5.310019,-30.943318,7.657639
45,-15.332742,8.034309,-19.184336,11.728880
46,-14.297402,7.676267,-16.982929,10.809519
47,-9.749677,9.646221,-9.550599,13.476497
48,-8.878021,8.840015,-7.965708,11.872117
49,-7.966538,8.352022,-6.398732,10.810535
50,-7.618704,7.695282,-5.715245,9.556563
51,-6.622343,7.309384,-4.148491,8.742581
52,-5.979168,6.953378,-3.142191,8.006912
53,-5.498181,6.837806,-2.401541,7.631418
54,-5.251740,6.349775,-2.007274,6.773644
55,-8.412642,1.784457,-6.116354,0.584144
56,-7.916429,1.818979,-5.315178,0.613726
57,-7.240741,1.706730,-4.318470,0.455011
58,-6.861079,1.808735,-3.733798,0.571567
59,-6.113044,1.676503,-2.717562,0.394110
60,-5.683713,1.871924,-2.129160,0.622252
61,-3.309522,1.987388,0.767021,0.745707
62,-3.125596,2.036207,0.966085,0.785741
63,-3.319661,-0.896946,0.717757,-2.646005
64,-4.332643,1.837979,-0.460824,0.552263
65,-3.943920,1.842427,-0.010685,0.544802
66,-3.492341,1.592529,0.493333,0.253861
67,-3.482474,1.597607,0.493333,0.253861
68,-3.073004,1.688545,0.926994,0.347040
69,-3.054464,1.695485,0.926994,0.347040
70,-2.577630,1.943544,1.410808,0.601584
71,-2.465056,1.874337,1.498657,0.516984
72,-2.268993,1.853121,1.669320,0.484559
73,-1.844957,1.895192,2.065487,0.517397
74,-1.366744,1.966992,2.502880,0.578917
75,-1.132689,1.847016,2.684764,0.448874
76,-1.110005,1.779374,2.654488,0.374072
77,-0.989394,1.598539,2.719606,0.192459
78,-3.688631,-2.623533,0.095768,-3.834274
79,-0.828529,-2.368649,2.787183,-3.522051
80,-0.656501,-2.327471,2.895415,-3.418163
81,-2.920708,-4.472864,0.758741,-5.329323
82,-2.671917,-4.278289,0.971289,-5.055320
83,-2.474175,-4.097737,1.131733,-4.801892
84,0.461723,-0.358686,3.724495,-1.388720
85,2.306794,0.300642,5.283406,-0.783759
86,2.422086,0.094240,5.291791,-0.949913
87,2.371954,0.065633,5.157330,-0.958197
88,2.422727,0.192281,5.112641,-0.833779
89,2.524980,0.175606,5.112641,-0.833779
90,2.782413,0.206895,5.242371,-0.793680
91,2.723467,0.249527,5.106822,-0.745264
92,2.606164,0.232560,4.927025,-0.746953
93,2.704704,0.217621,4.927025,-0.746953
94,5.155497,-1.193446,6.816582,-1.868458
95,8.650326,-0.471695,9.488173,-1.264599
96,8.539894,-0.294031,9.251662,-1.104700
97,8.362567,-0.324389,8.968865,-1.111149
98,7.478373,-0.238088,8.146511,-1.027238
99,8.457327,-0.842217,8.771711,-1.474354
100,9.901084,-3.031745,9.734729,-3.114440
101,9.842698,-2.976154,9.544264,-3.025725
102,9.561735,-2.887784,9.192240,-2.914650
103,8.935105,-5.484586,8.592749,-4.792331
104,10.572783,-2.194309,9.667870,-2.308747
105,10.534904,-2.124024,9.499672,-2.224036
106,10.292878,-4.329885,9.187985,-3.783392
107,11.983885,-3.829524,10.266690,-3.371142
108,11.134877,-4.219399,9.518077,-3.600092
109,12.035731,-1.991836,10.018627,-1.980023
110,11.838647,-4.142898,9.740756,-3.456190
111,11.699988,-4.001400,9.509373,-3.310049
112,14.285705,-5.530213,11.159202,-4.317367
113,14.070412,-5.386687,10.859422,-4.160206
114,12.170855,-5.181425,9.422637,-3.964404
115,11.883266,-5.143676,9.101799,-3.885524
116,11.745274,-5.091637,8.887613,-3.798686
117,11.587776,-5.058474,8.664776,-3.726145
