k,x,y,vx,vy
0,-0.128801,0.010777,-0.001030,0.000086
1,0.538145,-0.379473,0.042920,-0.025630
2,24.225565,5.899349,4.138348,1.060073
3,18.578597,5.187144,2.266860,0.820522
4,17.480613,18.678672,1.669688,7.858760
5,14.250243,16.012500,-0.785997,5.734447
6,12.285940,13.564403,-2.747627,3.154503
7,11.756274,16.615758,-3.351951,6.958649
8,10.118918,14.891696,-5.768020,4.091900
9,1.652222,14.589985,-20.728068,3.404835
10,1.003840,12.895379,-21.200696,-0.158167
11,6.519620,13.771969,-8.005161,1.796248
12,5.516511,12.045432,-10.018380,-2.412766
13,4.605328,11.150881,-11.809750,-4.545566
14,3.537332,10.110388,-13.988173,-7.032450
15,-2.244080,9.073843,-28.772797,-9.439997
16,-2.505912,7.921180,-27.916901,-12.070425
17,-5.046194,5.283394,-33.363655,-18.656120
18,-5.332757,4.592133,-32.317197,-19.530588
19,-5.568525,3.489784,-31.194582,-21.476653
20,-5.521155,2.918682,-29.376774,-21.860027
21,-0.039685,1.537944,-13.155217,-24.381963
22,-0.327282,0.684707,-13.219656,-25.343838
23,-0.196183,0.223913,-12.197607,-25.224749
24,0.997976,3.212621,-8.553099,-16.372166
25,0.382759,2.715120,-9.655536,-16.794265
26,-2.527244,-1.959647,-16.254290,-27.332487
27,-2.389731,-1.830541,-15.155600,-25.727541
28,-2.099195,-1.839567,-13.777501,-24.554014
29,-2.374745,-2.330648,-13.777501,-24.554014
30,-8.654411,-3.129519,-27.055951,-25.234712
31,-7.981332,-3.046933,-24.436917,-23.967944
32,-7.511782,-3.117223,-22.420109,-23.107021
33,-7.075950,-3.177515,-20.603682,-22.281529
34,0.794022,-7.998385,-3.991021,-31.057667
35,0.546395,-8.275227,-4.319820,-30.383025
36,-3.926063,-6.643612,-12.717987,-26.095395
37,-10.105339,-3.318960,-23.808419,-18.895291
38,-9.766472,-3.200562,-22.316430,-17.986767
39,-9.006946,-0.432618,-20.156841,-12.385344
40,-8.388031,-0.485514,-18.365417,-12.043885
41,-6.624997,-0.178734,-14.709604,-11.104068
42,-6.464620,-0.294938,-13.945592,-10.926115
43,-5.906278,-0.416762,-12.566869,-10.766880
44,-5.461363,-0.528296,-11.443151,-10.599345
45,-5.473902,-0.465697,-11.100847,-10.164849
46,-5.695919,-0.668994,-11.100847,-10.164849
47,-5.521184,-0.970805,-10.497300,-10.314711
48,-5.030635,-1.083159,-9.452317,-10.174573
49,-4.932371,-1.037064,-9.031833,-9.809298
50,-4.413972,-0.947868,-8.027766,-9.399388
51,-4.038247,-0.890758,-7.271483,-9.053741
52,-3.949567,-0.796347,-6.947218,-8.672167
53,-3.736677,-0.744714,-6.468417,-8.365866
54,-3.866046,-0.912031,-6.468417,-8.365866
55,-3.783640,-0.664298,-6.190123,-7.820443
56,-3.467682,-0.740619,-5.622121,-7.717001
57,-4.216842,4.355291,-6.430731,-1.049359
58,-4.345456,4.334304,-6.430731,-1.049359
59,-3.932297,4.109042,-5.765272,-1.300268
60,-3.315361,4.077592,-4.880519,-1.306847
61,-3.093905,3.437383,-4.501141,-2.036992
62,-2.888335,3.356783,-4.155159,-2.083647
63,-2.698491,3.115690,-3.840565,-2.313495
64,-2.691342,2.827475,-3.745243,-2.588181
65,-2.603038,2.555945,-3.562670,-2.834021
66,-5.134229,6.552670,-6.274829,1.634986
67,-4.974430,6.211513,-5.964729,1.228625
68,-4.836169,5.996036,-5.688667,0.971327
69,-4.622976,5.782686,-5.342985,0.725226
70,-4.376633,5.626169,-4.974568,0.546838
71,-4.357298,5.238025,-4.852255,0.136048
72,-4.184012,4.889262,-4.577595,-0.221064
73,-5.725263,1.945118,-6.031753,-3.169829
74,-5.377181,1.785354,-5.567484,-3.265281
75,-5.117835,1.847245,-5.204832,-3.140844
76,-4.877122,1.731864,-4.871596,-3.191644
77,-4.737462,1.354281,-4.645199,-3.491242
78,-4.300106,1.149862,-4.144813,-3.618253
79,-7.770615,0.209185,-7.304554,-4.428157
80,-7.316711,0.086380,-6.751302,-4.459732
81,-7.000992,0.091957,-6.340344,-4.373325
82,-6.738363,0.104865,-5.989213,-4.282824
83,-6.589256,-0.115825,-5.749417,-4.403247
84,-6.231672,-0.175478,-5.332508,-4.378182
85,-6.338322,-0.263042,-5.332508,-4.378182
86,-7.462893,-3.534034,-6.211451,-7.126972
87,-7.587122,-3.676573,-6.211451,-7.126972
88,-7.115497,-3.385167,-5.707857,-6.760216
89,-6.796982,-3.284926,-5.346032,-6.563324
90,-8.593720,-0.944516,-6.744509,-4.517788
91,-8.278611,-0.934770,-6.375888,-4.435789
92,-4.689568,-2.133675,-3.361938,-5.336098
93,-4.501618,-2.283593,-3.157031,-5.370783
94,-4.233611,-2.163518,-2.893711,-5.189888
95,-3.201787,0.001665,-2.035476,-3.402862
96,-2.996000,-0.127443,-1.843160,-3.450493
97,-2.885339,-0.023285,-1.729125,-3.316636
98,-2.678439,-0.086424,-1.544158,-3.314190
99,-1.943442,-2.820539,-0.962771,-5.339365
100,-1.835815,-2.714263,-0.867302,-5.179051
101,-1.853161,-2.817844,-0.867302,-5.179051
102,-1.641566,-2.740017,-0.698036,-5.044929
103,-1.651432,-2.567317,-0.695036,-4.844395
104,-1.500472,-2.525593,-0.575228,-4.743663
105,-4.642134,-3.031005,-2.830961,-5.039515
106,-4.453279,-2.896606,-2.655515,-4.871421
107,-4.239651,-2.895977,-2.466414,-4.801904
108,-4.040233,-2.828351,-2.291470,-4.686799
109,-3.965633,-2.668848,-2.207434,-4.510089
110,-3.749957,-2.512638,-2.027524,-4.339467
111,-5.003490,-2.343892,-2.861068,-4.163867
112,-5.060712,-2.427169,-2.861068,-4.163867
113,-4.834834,-2.422751,-2.669435,-4.104504
114,-4.666880,-2.432257,-2.520718,-4.055736
115,-4.337902,-2.304100,-2.267669,-3.916156
116,-5.002376,-3.688028,-2.677652,-4.780729
117,-4.841945,-3.573628,-2.536950,-4.642637
118,-4.631076,-3.515103,-2.366124,-4.543790
119,-4.454352,-3.577057,-2.220820,-4.525033
120,-4.233890,-2.792013,-2.050184,-3.961001
121,-4.071464,-2.774070,-1.919993,-3.898818
122,-4.109863,-2.852047,-1.919993,-3.898818
123,-6.438265,-0.149241,-3.366537,-2.142259
124,-6.220609,-0.250862,-3.187675,-2.179148
125,-6.054867,-0.240835,-3.044551,-2.145713
126,-5.969242,-0.310787,-2.953742,-2.162471
127,-6.393852,1.480682,-3.178918,-1.032254
128,-8.870155,0.841194,-4.656330,-1.411197
129,-8.496686,0.804335,-4.372286,-1.416453
130,-8.139256,0.728776,-4.103020,-1.445040
131,-7.998954,0.643735,-3.969191,-1.478828
132,-7.676692,0.608235,-3.728796,-1.482373
133,-7.502247,0.586618,-3.580559,-1.477593
134,-7.573858,0.557066,-3.580559,-1.477593
135,-7.317238,0.444351,-3.387261,-1.526568
136,-7.131334,0.423362,-3.238678,-1.520979
137,-7.196107,0.392942,-3.238678,-1.520979
