k,yx,yy,Sx,Sy,NIS,q,r
0,-0.149406,0.012500,29.004000,29.004000,0.000775,1.000000,4.000000
1,1.439488,-0.842263,7.453455,7.453455,0.373187,1.000000,4.000000
2,74.564499,19.767132,5.862227,5.862227,1015.075744,1.000000,4.000000
3,-23.587171,-3.019161,5.283440,5.283440,107.026860,1.000000,4.000000
4,-5.770551,68.011391,4.988342,4.988342,933.947346,1.000000,4.000000
5,-19.320955,-16.713762,4.813035,4.813035,135.600335,1.000000,4.000000
6,-13.084063,-17.208220,4.699955,4.699955,99.429790,1.000000,4.000000
7,-3.519783,22.156624,4.623583,4.623583,108.856032,1.000000,4.000000
8,-12.575036,-14.920712,4.570779,4.570779,83.302898,1.000000,4.000000
9,-70.907558,-3.256545,4.534005,4.534005,1111.266252,1.000000,4.000000
10,-2.072941,-15.627287,4.508548,4.508548,55.119553,1.000000,4.000000
11,54.304267,8.043105,4.491253,4.491253,671.003214,1.000000,4.000000
12,-7.869822,-16.453346,4.479879,4.479879,74.253495,1.000000,4.000000
13,-6.724872,-8.006616,4.472769,4.472769,24.443426,1.000000,4.000000
14,-7.931263,-9.054314,4.468656,4.468656,32.422621,1.000000,4.000000
15,-52.670091,-8.576865,4.466553,4.466553,637.561203,1.000000,4.000000
16,3.007450,-9.242808,4.465694,4.465694,21.155563,1.000000,4.000000
17,-19.013274,-22.989035,4.465482,4.465482,199.306663,1.000000,4.000000
18,3.652354,-3.052076,4.465466,4.465466,5.073347,1.000000,4.000000
19,3.940026,-6.830074,4.465314,4.465314,13.923704,1.000000,4.000000
20,6.448128,-1.359903,4.464793,4.464793,9.726695,1.000000,4.000000
21,58.416083,-9.081842,4.463751,4.463751,782.955502,1.000000,4.000000
22,-0.236503,-3.530254,4.462101,4.462101,2.805545,1.000000,4.000000
23,3.835981,0.446966,4.459808,4.459808,3.344209,1.000000,4.000000
24,14.029022,34.076780,4.456873,4.456873,304.706993,1.000000,4.000000
25,-4.363244,-1.670590,4.453326,4.453326,4.901678,1.000000,4.000000
26,-26.909329,-42.974249,4.449213,4.449213,577.832037,1.000000,4.000000
27,4.624581,6.755501,4.444595,4.444595,15.079787,1.000000,4.000000
28,5.996163,5.106062,4.439535,4.439535,13.971246,1.000000,4.000000
29,0.000000,0.000000,4.434099,4.434099,0.000000,1.000000,4.000000
30,-56.587180,-2.900848,4.474793,4.474793,717.468751,1.000000,4.000000
31,11.700206,5.659127,4.463169,4.463169,37.847670,1.000000,4.000000
32,9.438013,4.028845,4.452038,4.452038,23.653818,1.000000,4.000000
33,8.897793,4.043682,4.441369,4.441369,21.507354,1.000000,4.000000
34,85.121613,-44.968051,4.431134,4.431134,2091.521901,1.000000,4.000000
35,-1.760995,3.613275,4.421310,4.421310,3.654316,1.000000,4.000000
36,-46.982379,23.986552,4.411872,4.411872,630.729626,1.000000,4.000000
37,-64.762020,42.044643,4.402801,4.402801,1354.108592,1.000000,4.000000
38,9.087882,5.533923,4.394078,4.394078,25.765113,1.000000,4.000000
39,13.711998,35.565435,4.385684,4.385684,331.286772,1.000000,4.000000
40,11.848787,2.258469,4.377603,4.377603,33.236097,1.000000,4.000000
41,25.172310,6.471168,4.369820,4.369820,154.587897,1.000000,4.000000
42,5.473008,1.274761,4.362319,4.362319,7.238999,1.000000,4.000000
43,10.268742,1.185985,4.355089,4.355089,24.535350,1.000000,4.000000
44,8.696521,1.296563,4.348115,4.348115,17.780246,1.000000,4.000000
45,2.750981,3.491899,4.341385,4.341385,4.551830,1.000000,4.000000
46,0.000000,0.000000,4.334889,4.334889,0.000000,1.000000,4.000000
47,4.853151,-1.205051,4.356118,4.356118,5.740254,1.000000,4.000000
48,8.768007,1.175842,4.347317,4.347317,18.002035,1.000000,4.000000
49,3.677140,3.194334,4.339027,4.339027,5.467847,1.000000,4.000000
50,9.141517,3.732020,4.331199,4.331199,22.510001,1.000000,4.000000
51,7.161257,3.272944,4.323793,4.323793,14.338285,1.000000,4.000000
52,3.190342,3.754179,4.316769,4.316769,5.622757,1.000000,4.000000
53,4.890233,3.128402,4.310095,4.310095,7.819151,1.000000,4.000000
54,0.000000,0.000000,4.303743,4.303743,0.000000,1.000000,4.000000
55,2.856585,5.598554,4.320286,4.320286,9.143815,1.000000,4.000000
56,6.070406,1.105518,4.312405,4.312405,8.828483,1.000000,4.000000
57,-8.986948,74.104666,4.305006,4.305006,1294.369139,1.000000,4.000000
58,0.000000,0.000000,4.298040,4.298040,0.000000,1.000000,4.000000
59,7.461440,-2.813313,4.313179,4.313179,14.742679,1.000000,4.000000
60,10.337177,-0.076862,4.304944,4.304944,24.823351,1.000000,4.000000
61,4.612524,-8.877200,4.297259,4.297259,23.289280,1.000000,4.000000
62,4.371807,-0.589530,4.290066,4.290066,4.536118,1.000000,4.000000
63,4.126548,-3.014935,4.283316,4.283316,6.097667,1.000000,4.000000
64,1.296538,-3.736203,4.276964,4.276964,3.656852,1.000000,4.000000
65,2.572449,-3.463871,4.270973,4.270973,4.358701,1.000000,4.000000
66,-39.547866,65.165685,4.265309,4.265309,1362.292979,1.000000,4.000000
67,4.675408,-6.126753,4.259943,4.259943,13.943035,1.000000,4.000000
68,4.300017,-4.007739,4.254851,4.254851,8.120642,1.000000,4.000000
69,5.558244,-3.957078,4.250008,4.250008,10.953518,1.000000,4.000000
70,6.110468,-2.958693,4.245396,4.245396,10.856862,1.000000,4.000000
71,2.091081,-7.022944,4.240996,4.240996,12.660790,1.000000,4.000000
72,4.836877,-6.288885,4.236793,4.236793,14.856864,1.000000,4.000000
73,-26.361731,-53.456735,4.232771,4.232771,839.299700,1.000000,4.000000
74,8.658847,-1.780234,4.228918,4.228918,18.478690,1.000000,4.000000
75,6.954333,2.386236,4.225222,4.225222,12.793851,1.000000,4.000000
76,6.566738,-1.001064,4.221674,4.221674,10.451822,1.000000,4.000000
77,4.582185,-6.063735,4.218262,4.218262,13.694101,1.000000,4.000000
78,10.396546,-2.638918,4.214978,4.214978,27.295998,1.000000,4.000000
79,-67.360493,-17.265831,4.211816,4.211816,1148.090389,1.000000,4.000000
80,12.096038,-0.690321,4.208766,4.208766,34.877367,1.000000,4.000000
81,9.210611,1.936581,4.205823,4.205823,21.062634,1.000000,4.000000
82,8.063825,2.078399,4.202980,4.202980,16.499013,1.000000,4.000000
83,5.640477,-2.832581,4.200232,4.200232,9.484832,1.000000,4.000000
84,10.040104,0.603625,4.197574,4.197574,24.101555,1.000000,4.000000
85,0.000000,0.000000,4.195000,4.195000,0.000000,1.000000,4.000000
86,-21.185683,-66.255720,4.201891,4.201891,1151.541984,1.000000,4.000000
87,0.000000,0.000000,4.198908,4.198908,0.000000,1.000000,4.000000
88,12.177919,8.868883,4.205785,4.205785,53.963483,1.000000,4.000000
89,8.983104,4.888290,4.202410,4.202410,24.888469,1.000000,4.000000
90,-35.625363,52.108808,4.199180,4.199180,948.874484,1.000000,4.000000
91,9.629679,2.142099,4.196085,4.196085,23.192883,1.000000,4.000000
92,80.697399,-24.105431,4.193116,4.193116,1691.615928,1.000000,4.000000
93,5.620092,-0.951337,4.190265,4.190265,7.753799,1.000000,4.000000
94,7.394675,5.079971,4.187525,4.187525,19.220736,1.000000,4.000000
95,24.664947,51.357609,4.184889,4.184889,775.639207,1.000000,4.000000
96,5.653622,-1.400251,4.182349,4.182349,8.111266,1.000000,4.000000
97,3.427643,4.023453,4.179901,4.179901,6.683629,1.000000,4.000000
98,5.682124,0.075149,4.177540,4.177540,7.729953,1.000000,4.000000
99,18.245800,-63.556545,4.175259,4.175259,1047.202852,1.000000,4.000000
100,3.059626,5.137784,4.173056,4.173056,8.568813,1.000000,4.000000
101,0.000000,0.000000,4.170926,4.170926,0.000000,1.000000,4.000000
102,5.429827,4.302452,4.176079,4.176079,11.492624,1.000000,4.000000
103,0.098378,6.574279,4.173695,4.173695,10.357926,1.000000,4.000000
104,4.012316,3.373469,4.171398,4.171398,6.587473,1.000000,4.000000
105,-77.136904,-10.116949,4.169182,4.169182,1451.712608,1.000000,4.000000
