k,zx,zy,valid
0,-0.722811,4.012449,1
1,-7.544202,15.626723,1
2,-7.209700,-5.080396,1
3,-1.090239,-3.524891,1
4,5.403278,3.791552,1
5,-6.378413,3.912515,1
6,-1.150916,-3.045158,1
7,0.701654,-2.976794,1
8,0.346946,-9.330084,1
9,-1.941125,-3.085743,1
10,-2.789239,2.514889,1
11,2.275893,-7.574112,1
12,-3.644722,-0.277001,1
13,-5.564740,-1.195724,1
14,4.146521,3.361490,1
15,8.815454,-11.947201,1
16,-7.576826,-0.107931,1
17,-8.751965,3.382237,1
18,9.265059,-8.479269,1
19,-5.659980,-9.661268,1
20,6.090329,-3.010860,1
21,-9.495811,8.946568,1
22,2.316194,5.347544,1
23,-4.994493,4.639847,1
24,10.511866,4.707147,1
25,3.324933,1.001342,1
26,-5.736789,0.077906,1
27,-7.232023,-3.287233,1
28,-6.256117,-2.725237,1
29,-0.143252,4.674988,1
30,-4.265098,-2.839114,1
31,4.989006,-1.244429,1
32,7.773643,-0.877465,1
33,-9.449920,1.593886,1
34,0.544800,8.540231,1
35,-2.057452,-2.056130,1
36,-1.574134,2.002451,1
37,-7.116792,-4.518626,1
38,-5.546472,2.493193,1
39,5.146916,-4.020796,1
40,12.986906,1.389225,1
41,7.122092,6.361029,1
42,-1.008295,-2.860737,1
43,1.227949,3.828206,1
44,-11.867936,-1.642146,1
45,-3.958709,10.530173,1
46,4.809394,-1.420792,1
47,-6.876346,-1.798370,1
48,-0.597820,8.872721,1
49,3.953559,-2.168967,1
50,6.615310,4.732863,1
51,3.886975,-0.410253,1
52,1.994843,-1.805180,1
53,-5.965865,15.419447,1
54,-3.745387,4.400148,1
55,-2.624005,-6.294873,1
56,-3.813927,-3.202101,1
57,10.956769,0.442440,1
58,-2.688197,1.619514,1
59,8.371771,-9.353072,1
60,-3.912266,-0.599984,1
61,8.442405,0.330232,1
62,5.183893,3.861288,1
63,-2.409472,-0.192681,1
64,4.082182,-5.568048,1
65,2.865987,-1.244567,1
66,1.518861,-3.770945,1
67,-2.681589,-8.717738,1
68,10.473758,-0.498543,1
69,-2.381810,6.053339,1
70,5.675470,-6.169686,1
71,-0.023144,-1.457837,1
72,1.476974,-10.047931,1
73,-13.203656,-7.592082,1
74,9.395171,3.300500,1
75,12.302040,5.286060,1
76,-2.031306,7.286988,1
77,-6.841482,21.279120,1
78,5.398815,2.541616,1
79,1.529070,0.692784,1
80,2.323844,-3.392025,1
81,-14.093927,8.616038,1
82,-11.831290,3.661546,1
83,6.528638,-9.734122,1
84,8.898740,-2.304799,1
85,2.834255,12.121586,1
86,4.036656,0.809321,1
87,9.320444,-8.085405,1
88,8.421673,2.965852,1
89,6.222718,1.778619,1
90,2.042067,-0.133840,1
91,-0.964319,-7.254903,1
92,-3.910584,7.943532,1
93,4.689224,-0.706809,1
94,-1.260341,4.261515,1
95,2.843609,9.446773,1
96,-6.726833,-9.393867,1
97,-4.083926,2.235698,1
98,2.169182,4.408251,1
99,7.329647,-5.437029,1
100,3.951599,9.092364,1
101,0.494434,-3.465144,1
102,-2.237572,-4.732942,1
103,-1.647279,-5.853661,1
104,0.627665,-1.623982,1
105,2.890921,6.558424,1
106,0.031089,3.282113,1
107,4.841181,5.014074,1
108,3.691859,12.663405,1
109,0.615658,5.370301,1
110,7.190128,6.842718,1
111,5.429929,9.530903,1
112,-5.989568,-11.005503,1
113,-5.232699,4.474183,1
114,2.377854,11.096434,1
115,0.637371,-0.035390,1
116,6.809716,-7.546919,1
117,8.184551,4.993739,1
118,3.321205,1.368086,1
119,-2.082144,-3.337139,1
120,7.568079,2.283247,1
121,3.313310,-0.106389,1
122,5.051221,8.155476,1
123,2.695740,-5.147520,1
124,-2.651479,6.064016,1
125,6.438650,-4.089541,1
126,5.303040,1.071761,1
127,-0.639918,10.214993,1
128,-4.882328,1.399634,1
129,-3.834555,-6.688503,1
130,0.539257,-4.261649,1
131,7.337214,4.130217,1
132,-3.085309,6.019674,1
133,8.104368,-2.063939,1
134,1.234860,6.658900,1
135,2.475222,17.011393,1
136,-2.435591,-2.504772,1
137,3.446731,0.100048,1
138,-0.833192,-1.335259,1
139,-0.386671,-4.155095,1
140,10.498782,3.786566,1
141,7.783663,10.645755,1
142,3.689565,-3.219398,1
143,8.572229,0.311939,1
144,-2.670070,10.884441,1
145,9.676760,10.033593,1
146,4.041291,7.343093,1
147,1.492429,-3.999928,1
148,6.902175,6.564664,1
149,6.223305,3.224175,1
150,9.125827,8.747937,1
151,-9.144307,-1.742163,1
152,2.575725,-1.979098,1
153,0.407586,-1.957288,1
154,3.667256,-0.665825,1
155,4.927947,16.334730,1
156,-0.512371,7.089588,1
157,-5.089055,-2.875903,1
158,12.370133,7.234767,1
159,6.186173,1.316935,1
160,-1.347103,-10.497198,1
161,-6.529205,5.743525,1
162,4.810408,0.864519,1
163,-1.499908,3.914665,1
164,3.688816,5.277577,1
165,-6.048012,6.541205,1
166,17.297881,7.941310,1
167,5.832129,4.677592,1
168,-19.502493,0.352075,1
169,-6.184818,0.612442,1
170,15.655653,-5.909349,1
171,7.820093,4.444243,1
172,3.271376,-5.774249,1
173,2.675158,4.081733,1
174,2.757377,-6.709815,1
175,4.745708,-0.720111,1
176,9.091879,7.718384,1
177,-3.154145,10.084414,1
178,6.111089,5.059803,1
179,17.508067,1.418049,1
180,-7.383355,11.237249,1
181,10.955912,-7.557623,1
182,1.972232,7.703893,1
183,-8.275546,-0.715945,1
184,1.249144,-0.760252,1
185,14.196546,-2.422313,1
186,8.294251,3.071161,1
187,8.412881,-10.728099,1
188,2.580335,-2.382143,1
189,3.582189,-3.238431,1
190,2.436997,0.433856,1
191,-0.287301,1.963836,1
192,-4.124229,-0.098374,1
193,-5.531661,-2.419415,1
194,3.400327,8.086627,1
195,-1.987726,13.689276,1
196,8.664180,1.944149,1
197,2.240024,1.090344,1
198,14.710769,-6.527291,1
199,14.560706,2.388231,1
200,-2.061937,0.600012,1
201,-1.625060,-2.702179,1
202,8.112154,11.382636,1
203,4.769332,3.838673,1
204,7.436619,-2.612754,1
205,10.478614,-5.228533,1
206,12.288560,11.991532,1
207,6.579348,-3.610070,1
208,1.956021,-0.077581,1
209,11.397038,-1.217385,1
210,17.673783,0.248866,1
211,-2.048810,-2.001686,1
212,0.990310,1.721168,1
213,4.497702,0.857317,1
214,12.841689,9.879228,1
215,4.962379,-1.189856,1
216,3.958541,-0.561597,1
217,4.768470,-4.224844,1
218,6.183347,7.600867,1
219,-2.272265,-8.804671,1
220,15.277825,3.675319,1
221,6.183058,4.344150,1
222,5.596463,3.477084,1
223,9.882397,3.064152,1
224,0.239765,4.762602,1
225,11.077799,4.506951,1
226,-0.804734,0.634968,1
227,2.540227,0.408388,1
228,10.973717,-1.838572,1
229,-1.463098,7.095841,1
230,-3.799833,-0.207615,1
231,4.335352,7.220148,1
232,-0.466317,7.776643,1
233,10.507174,-1.952756,1
234,3.693138,6.588041,1
235,8.654357,-4.071402,1
236,9.332241,3.341524,1
237,6.646132,9.602045,1
238,7.489115,4.874766,1
239,-0.895188,2.426833,1
240,5.874878,12.521627,1
241,6.294558,11.054977,1
242,7.271447,2.150662,1
243,6.233819,5.109112,1
244,8.868234,4.232715,1
245,4.461360,-4.691592,1
246,6.007876,5.336279,1
247,-6.171737,2.462885,1
248,-0.379565,2.015154,1
249,5.891816,10.645480,1
250,6.034175,7.288291,1
251,14.037222,2.657679,1
252,2.107349,-7.513615,1
253,3.235242,-3.980110,1
254,10.008547,-7.867021,1
255,0.623956,-8.115543,1
256,5.987825,3.430975,1
257,4.400212,-2.527613,1
258,2.934792,9.909798,1
259,-3.602485,-1.759493,1
260,-1.849719,8.101356,1
261,8.050898,-4.968406,1
262,7.455263,-0.057052,1
263,-0.829403,3.813767,1
264,2.303007,4.767557,1
265,15.857952,7.986346,1
266,13.666592,-0.289681,1
267,0.111614,8.331332,1
268,5.907324,-7.605197,1
269,4.884458,-5.336000,1
270,1.801736,0.813230,1
271,1.162937,0.466054,1
272,7.780935,-2.100803,1
273,12.042615,-1.104363,1
274,6.830907,-11.745635,1
275,-2.033931,10.910729,1
276,8.037639,6.092697,1
277,14.393962,-0.083404,1
278,4.109916,-0.417211,1
279,-4.041295,1.068292,1
280,5.866403,0.014982,1
281,5.440013,-0.827279,1
282,5.137521,0.561216,1
283,8.830459,7.404021,1
284,10.561619,0.148624,1
285,2.464274,-11.141034,1
286,5.484166,3.998066,1
287,7.249799,8.865064,1
288,6.179213,-10.606567,1
289,-1.235958,4.869169,1
290,12.322741,8.229926,1
291,-1.434171,-0.366718,1
292,6.219314,4.779785,1
293,-3.337470,-4.290865,1
294,11.320567,4.037991,1
295,13.861797,7.338189,1
296,12.486761,-4.830477,1
297,14.786455,3.611385,1
298,10.390595,4.122922,1
299,4.489950,-3.239633,1
300,-1.433775,-6.944179,1
301,5.971646,4.628128,1
302,15.429268,5.548883,1
303,16.190990,16.246099,1
304,-1.308077,3.362665,1
305,5.642198,-11.739935,1
306,11.536829,4.350479,1
307,4.934821,8.596409,1
308,3.885068,2.744697,1
309,9.101057,-1.367076,1
310,18.207580,9.429414,1
311,3.394010,3.586763,1
312,0.135706,8.837143,1
313,16.844939,9.227445,1
314,7.878508,9.187051,1
315,11.088612,-5.913970,1
316,-3.938590,-5.625565,1
317,1.838872,5.925022,1
318,9.610528,-5.850035,1
319,7.653535,8.015678,1
320,19.069971,8.398865,1
321,-0.041673,8.964439,1
322,6.924319,0.834130,1
323,10.466003,5.696772,1
324,-4.325233,3.228548,1
325,9.544378,4.868072,1
326,4.819480,1.417559,1
327,0.213708,3.344295,1
328,11.722137,0.737056,1
329,5.294636,7.093524,1
330,6.139959,0.796363,1
331,4.893908,-3.116151,1
332,12.465189,0.009731,1
333,9.560995,5.024395,1
334,5.830985,6.167588,1
335,11.324488,7.009060,1
336,8.948153,8.016175,1
337,1.639507,-2.472991,1
338,3.188327,-4.778404,1
339,-5.235740,2.851131,1
340,14.629650,2.925445,1
341,12.319414,-12.172081,1
342,13.199133,7.857406,1
343,4.807442,-11.483228,1
344,-1.676471,3.679699,1
345,5.061456,7.844018,1
346,8.801463,0.549079,1
347,0.352171,8.469473,1
348,11.922644,10.802444,1
349,10.743689,-3.029471,1
350,11.722984,8.088234,1
351,17.318283,-2.536628,1
352,6.730815,4.119842,1
353,10.517031,0.395369,1
354,2.258800,9.114974,1
355,1.070263,-5.008853,1
356,7.501564,-5.567878,1
357,4.217263,5.715267,1
358,7.046981,-5.022025,1
359,11.958868,7.060202,1
360,2.057323,4.250778,1
361,7.217227,2.422702,1
362,6.368749,4.460000,1
363,8.953830,16.087877,1
364,8.013086,-4.053995,1
365,8.004672,7.020161,1
366,3.870832,3.549431,1
367,2.762581,1.842432,1
368,9.139730,14.642867,1
369,13.616068,2.886524,1
370,19.397690,7.977338,1
371,-5.804529,-4.573574,1
372,-5.531551,3.729593,1
373,-6.445517,14.269927,1
374,3.930695,-0.105092,1
375,16.818067,7.267336,1
376,5.416056,-3.885266,1
377,12.042920,15.193127,1
378,11.232195,11.430859,1
379,10.971739,3.409056,1
380,22.015639,9.880499,1
381,9.722526,12.383843,1
382,2.864701,-3.167919,1
383,9.792815,4.394040,1
384,12.370370,8.567002,1
385,14.967527,8.860100,1
386,6.669457,0.779083,1
387,2.214699,12.709631,1
388,15.964724,9.716953,1
389,-0.649435,4.725292,1
390,17.061829,-1.156629,1
391,-0.982235,3.571657,1
392,18.200962,0.554337,1
393,1.986905,11.833958,1
394,1.256656,8.511867,1
395,2.411668,3.620123,1
396,6.494991,-8.395431,1
397,8.773793,14.463817,1
398,10.804851,14.855045,1
399,3.014506,4.529867,1
400,5.126195,7.207641,1
401,0.224570,-2.764002,1
402,6.850117,0.726925,1
403,9.565603,2.276695,1
404,2.914587,0.860005,1
405,9.180376,14.877466,1
406,14.683182,12.604602,1
407,14.093245,0.285398,1
408,0.738691,16.203887,1
409,10.585186,-3.199020,1
410,0.859752,7.814648,1
411,11.482561,2.811583,1
412,10.731469,-6.771216,1
413,15.480056,-6.918622,1
414,9.863593,0.793234,1
415,14.120482,1.104175,1
416,14.977789,3.234814,1
417,-7.102385,5.246689,1
418,18.928055,8.269911,1
419,19.377807,8.285592,1
420,13.813954,7.354561,1
421,9.975471,2.908478,1
422,9.897188,1.212597,1
423,9.246602,0.983367,1
424,14.196572,7.316299,1
425,5.329389,2.898116,1
426,1.129049,13.149895,1
427,17.723792,13.652655,1
428,9.704310,0.277650,1
429,8.847318,-1.658519,1
430,3.091359,7.380806,1
431,13.089131,2.248030,1
432,17.405710,4.132399,1
433,8.525538,1.761864,1
434,11.711408,-5.157297,1
435,16.479434,-2.189995,1
436,14.634738,3.752705,1
437,2.197048,10.841817,1
438,19.305512,8.335364,1
439,20.720961,10.412651,1
440,11.094755,2.261180,1
441,11.912839,10.810602,1
442,9.498594,-1.948341,1
443,5.929060,4.703567,1
444,9.719328,0.220274,1
445,5.693605,4.191825,1
446,-3.536557,5.322970,1
447,4.330085,12.473067,1
448,10.796880,-0.961155,1
449,12.739514,1.251204,1
450,-1.816504,-1.737770,1
451,3.069095,-1.349462,1
452,10.392711,3.521613,1
453,9.085067,-1.133841,1
454,15.291023,6.343257,1
455,-1.262396,5.537336,1
456,16.834574,9.971463,1
457,4.353545,-2.562080,1
458,11.803505,8.584351,1
459,3.707190,6.013958,1
