k,x,y,vx,vy
0,-1.438608,0.358751,-0.011507,0.002870
1,0.347201,-0.380619,0.106185,-0.045855
2,0.764715,-0.611090,0.178006,-0.085546
3,0.936002,-0.946928,0.232790,-0.194680
4,0.951807,-0.741350,0.238614,-0.085271
5,1.010072,-0.983226,0.278862,-0.265977
6,1.565826,-0.918509,0.832722,-0.195472
7,1.220274,-0.564227,0.371623,0.260517
8,0.876541,-0.890014,-0.168676,-0.248752
9,0.655458,-0.556353,-0.558667,0.357859
10,0.667299,-0.671226,-0.512146,0.111196
11,0.568441,-0.341316,-0.709009,0.839166
12,0.848071,-0.120917,-0.007349,1.325430
13,0.418261,0.378463,-1.090168,2.517140
14,0.458784,0.304722,-0.926940,2.192176
15,0.559137,0.137664,-0.607441,1.625418
16,0.778462,-0.096036,0.024262,0.898923
17,0.853059,0.083362,0.227933,1.342535
18,1.191463,0.050612,1.145575,1.178709
19,0.832059,0.144989,0.100232,1.372302
20,0.698478,0.184142,-0.266940,1.404006
21,0.604522,0.348627,-0.503801,1.768595
22,0.490258,0.441512,-0.777917,1.919911
23,0.227143,0.509246,-1.417664,1.995721
24,0.015433,0.587216,-1.882334,2.092163
25,0.056801,0.646367,-1.686211,2.135122
26,0.302327,0.866393,-1.007972,2.565803
27,0.337944,0.842974,-0.875501,2.388304
28,0.075033,0.702827,-1.445177,1.952082
29,0.109178,0.616318,-1.302162,1.667293
30,0.243522,0.332065,-0.946732,0.963470
31,0.504960,0.609304,-0.339746,1.521955
32,0.406883,0.562809,-0.532810,1.359239
33,0.508636,0.439940,-0.300518,1.049157
34,0.499742,0.403922,-0.306343,0.934052
35,0.599476,0.386646,-0.097406,0.863083
36,0.588570,0.245789,-0.114690,0.557992
37,0.633915,0.330652,-0.024806,0.697056
38,0.507751,0.163496,-0.256730,0.362834
39,0.387403,0.189151,-0.464773,0.396056
40,0.494071,0.192401,-0.259834,0.387801
41,0.498545,0.220819,-0.243101,0.423550
42,0.657897,0.395408,0.035147,0.705024
43,0.524947,0.423233,-0.186705,0.727806
44,0.524745,0.578942,-0.180960,0.957410
45,0.779549,0.626819,0.231098,1.003219
46,0.613385,0.801066,-0.035928,1.244286
47,0.532227,0.642378,-0.159290,0.962756
48,0.435713,0.590958,-0.299724,0.856410
49,0.594743,0.545329,-0.056009,0.763728
50,0.372547,0.529429,-0.376546,0.718528
51,0.521673,0.540406,-0.153489,0.713697
52,0.331080,0.314450,-0.415778,0.377685
53,0.401486,0.394134,-0.307584,0.476819
54,0.367565,0.137299,-0.345097,0.116991
55,0.493114,0.102114,-0.169190,0.067155
56,0.429210,0.325605,-0.248233,0.357293
57,0.333443,0.328392,-0.364889,0.351692
58,0.268294,0.158475,-0.438016,0.128015
