k,zx,zy,valid
0,-1.668748,0.416142,1
1,2.415900,-1.237069,1
2,1.656960,-1.104165,1
3,1.458744,-1.988275,1
4,0.996930,0.106418,1
5,1.273246,-2.164827,1
6,4.709896,-0.518276,1
7,-1.103114,1.733413,1
8,-1.584417,-3.209635,1
9,-0.975311,1.980226,1
10,0.848324,-1.631059,1
11,-0.153104,2.326850,1
12,3.297102,1.576309,1
13,-3.217020,4.379321,1
14,0.990741,-0.754335,1
15,1.578459,-1.670504,1
16,2.766669,-2.382590,1
17,1.489914,1.470483,1
18,4.060377,-0.461573,1
19,-2.454451,0.753637,1
20,-0.468368,0.284894,1
21,-0.159832,1.525157,1
22,-0.411607,0.939356,1
23,-1.926417,0.764444,1
24,-1.589889,0.920401,1
25,0.754005,0.799083,1
26,2.788895,2.445360,1
27,0.839762,0.170585,1
28,-2.158252,-1.007280,1
29,0.690146,-0.540571,1
30,1.741236,-2.633715,1
31,3.160301,3.052470,1
32,-0.470490,-0.176652,1
33,1.605781,-1.024619,1
34,0.471142,-0.161294,1
35,1.666338,0.024270,1
36,0.496788,-1.374298,1
37,1.130287,1.098612,1
38,-0.824086,-1.755787,1
39,-0.854747,0.387508,1
40,1.766042,0.141163,1
41,0.606471,0.451410,1
42,2.522559,2.281689,1
43,-1.019189,0.581798,1
44,0.566264,2.238161,1
45,3.870013,0.970395,1
46,-1.464348,2.676806,1
47,-0.463208,-1.629343,1
48,-0.738957,-0.298582,1
49,2.707046,-0.257960,1
50,-2.504826,0.123678,1
51,2.594625,0.495512,1
52,-2.191342,-2.916959,1
53,1.477741,1.380271,1
54,-0.018246,-3.563486,1
55,2.362837,-0.427601,1
56,-0.438679,3.511343,1
57,-0.989189,0.264896,1
58,-0.587452,-2.459038,1
59,-0.069166,-1.184875,1
60,1.405976,1.643912,1
61,1.998000,0.493733,1
62,1.516949,2.040035,1
63,1.626415,-0.267942,1
64,-0.389540,-1.048005,1
65,-1.279768,-1.226556,1
66,3.679012,-0.320406,1
67,-0.036309,3.012411,1
68,1.676484,1.896618,1
69,0.638812,3.073917,1
70,-0.554165,-2.557570,1
71,2.750446,0.962170,1
72,1.339234,4.029908,1
73,3.421675,0.226680,1
74,1.176312,1.528549,1
75,1.568312,0.762800,1
76,1.334584,2.192908,1
