k,yx,yy,Sx,Sy,NIS,q,r
0,-1.668748,0.416142,29.004000,29.004000,0.101982,1.000000,4.000000
1,3.854739,-1.595878,7.453455,7.453455,2.335271,1.000000,4.000000
2,1.307634,-0.722628,5.862227,5.862227,0.380760,1.000000,4.000000
3,0.690468,-1.375473,5.283440,5.283440,0.448320,1.000000,4.000000
4,0.056272,1.057239,4.988342,4.988342,0.224708,1.000000,4.000000
5,0.316666,-1.421771,4.813035,4.813035,0.440826,1.000000,4.000000
6,3.694247,0.470270,4.699955,4.699955,2.950798,1.000000,4.000000
7,-2.685594,2.655832,4.623583,4.623583,3.085456,1.000000,4.000000
8,-2.812123,-2.650618,4.570779,4.570779,3.267236,1.000000,4.000000
9,-1.848478,2.875215,4.534005,4.534005,2.576912,1.000000,4.000000
10,0.204039,-1.081863,4.508548,4.508548,0.268836,1.000000,4.000000
11,-0.810161,2.995852,4.491253,4.491253,2.144500,1.000000,4.000000
12,2.742841,1.900842,4.479879,4.479879,2.485866,1.000000,4.000000
13,-4.064944,4.473729,4.472769,4.472769,8.168993,1.000000,4.000000
14,0.594283,-1.183140,4.468656,4.468656,0.392286,1.000000,4.000000
15,1.138214,-2.019069,4.466553,4.466553,1.202755,1.000000,4.000000
16,2.219680,-2.552763,4.465694,4.465694,2.562553,1.000000,4.000000
17,0.710966,1.548541,4.465482,4.465482,0.650199,1.000000,4.000000
18,3.202760,-0.571786,4.465466,4.465466,2.370326,1.000000,4.000000
19,-3.668825,0.679451,4.465314,4.465314,3.117795,1.000000,4.000000
20,-1.302432,0.112459,4.464793,4.464793,0.382767,1.000000,4.000000
21,-0.852971,1.312935,4.463751,4.463751,0.549170,1.000000,4.000000
22,-1.006053,0.555358,4.462101,4.462101,0.295951,1.000000,4.000000
23,-2.401116,0.284533,4.459808,4.459808,1.310890,1.000000,4.000000
24,-1.788679,0.371241,4.456873,4.456873,0.748775,1.000000,4.000000
25,0.776219,0.170023,4.453326,4.453326,0.141787,1.000000,4.000000
