k,x,y,vx,vy
0,1.506895,-1.919797,0.012053,-0.015356
1,1.021334,0.082490,-0.019959,0.116606
2,0.676259,0.116325,-0.079553,0.122053
3,0.684673,-0.424287,-0.076286,-0.055323
4,0.358202,-0.389419,-0.246009,-0.036533
5,0.079838,-0.299427,-0.451751,0.031727
6,0.623579,-0.368039,0.104726,-0.037983
7,0.443808,-0.309174,-0.126794,0.037920
8,0.746444,-0.019692,0.342741,0.482147
9,0.990522,0.141021,0.767687,0.752765
10,1.090342,0.221093,0.938420,0.884185
11,1.174569,0.396938,1.083841,1.235547
12,1.108472,0.204572,0.874225,0.717137
13,0.892271,-0.130337,0.285299,-0.163034
14,1.025809,0.342611,0.620081,1.084121
15,0.955858,0.376908,0.398774,1.118021
16,0.476726,0.306094,-0.930565,0.863742
17,0.125901,0.322021,-1.843550,0.860039
18,-0.227683,0.072910,-2.714101,0.128028
19,-0.134407,0.054783,-2.310641,0.071463
20,-0.185744,-0.048788,-2.324517,-0.212882
21,0.117468,-0.359064,-1.389812,-1.030825
22,-0.133239,-0.091745,-1.976283,-0.273278
23,-0.265966,-0.670126,-2.217140,-1.753836
24,-0.336820,-0.564563,-2.284326,-1.397423
25,-0.134421,-0.469704,-1.668553,-1.092603
26,0.144984,-0.402344,-0.908886,-0.875926
27,0.141322,-0.310838,-0.874412,-0.616988
28,0.383606,-0.347014,-0.271375,-0.672323
29,0.188717,-0.247857,-0.701133,-0.416902
30,-0.016527,0.098233,-1.124894,0.368539
31,0.021006,-0.015438,-0.994932,0.106491
32,0.038358,0.200080,-0.916146,0.557811
33,0.355823,0.223923,-0.222250,0.584028
34,0.439272,0.226616,-0.044761,0.565879
35,0.717099,0.549977,0.505349,1.181755
36,0.675527,0.449862,0.405634,0.942980
37,0.448778,0.169171,-0.037501,0.377788
38,0.616664,0.252002,0.273723,0.516712
39,0.817709,0.604026,0.626868,1.133707
40,1.099160,0.493807,1.102114,0.898847
41,0.968388,0.441027,0.837715,0.776423
42,0.760785,0.078368,0.457557,0.135612
43,0.781015,0.105871,0.475947,0.176762
44,0.672993,0.089592,0.284752,0.144532
45,0.775352,0.428353,0.438883,0.680081
46,0.879048,0.403578,0.587289,0.620079
47,0.906330,0.279914,0.611117,0.411409
48,0.955520,0.278354,0.666742,0.396680
49,0.700434,0.157709,0.270329,0.206790
50,0.727792,0.093067,0.302156,0.107069
51,0.687336,-0.014099,0.235948,-0.048569
52,0.837125,-0.064767,0.438858,-0.118080
53,1.086770,0.048215,0.769902,0.040445
54,0.960017,0.328243,0.577877,0.417630
