k,zx,zy,valid
0,1.747960,-2.226915,1
1,0.458650,2.402015,1
2,-0.064093,0.183993,1
3,0.715854,-2.116781,1
4,-0.956910,-0.243822,1
5,-1.265465,0.146915,1
6,3.782503,-0.763759,1
7,-0.722777,0.073286,1
8,2.885080,2.003673,1
9,2.767456,1.272624,1
10,1.754712,0.732482,1
11,1.707566,1.684756,1
12,0.376842,-1.604853,1
13,-1.084894,-3.085284,1
14,2.116860,4.407078,1
15,0.249805,0.485062,1
16,-3.707203,-0.494218,1
17,-2.728891,0.310442,1
18,-2.949371,-2.215647,1
19,1.134051,-0.123053,1
20,-0.229841,-0.952417,1
21,3.133767,-2.998570,1
22,-2.062778,2.400650,1
23,-1.076754,-5.654074,1
24,-0.568932,0.666759,1
25,2.054607,0.613910,1
26,2.930084,0.392038,1
27,0.271917,0.670055,1
28,2.747669,-0.563943,1
29,-1.557075,0.789732,1
30,-1.802174,3.407933,1
31,0.589539,-1.161803,1
32,0.396402,2.251098,1
33,3.633188,0.347748,1
34,1.310819,0.137496,1
35,3.526043,3.694734,1
36,0.146023,-0.818073,1
37,-1.998363,-2.952014,1
38,2.403877,1.049780,1
39,2.926215,4.287888,1
40,4.048806,-0.963870,1
41,-0.737033,-0.348628,1
42,-1.786819,-4.215986,1
43,0.909008,0.392282,1
44,-0.708666,-0.143315,1
45,1.931344,4.445011,1
46,2.033803,-0.063297,1
47,1.098601,-1.403890,1
48,1.420800,0.155153,1
49,-2.735322,-1.488089,1
50,1.013493,-0.802099,1
51,0.072038,-1.460500,1
52,2.788500,-0.733254,1
53,4.379826,1.625140,1
54,-1.014939,4.207538,1
55,1.087657,-2.738295,1
56,3.141865,3.198139,1
57,-0.978204,5.395536,1
58,1.260090,3.593735,1
59,2.679494,-1.902051,1
60,-0.712798,-0.253400,1
61,-0.600976,0.777055,1
62,3.271069,1.243460,1
63,0.095347,-0.227223,1
64,1.027038,0.072635,1
65,2.193737,-1.564500,1
66,-0.058388,-0.801791,1
