k,zx,zy,valid
0,0.295733,-0.120468,1
1,-1.082691,1.069166,1
2,6.574421,-0.063335,1
3,0.015841,-0.988129,1
4,1.768736,-1.426468,1
5,1.993741,4.426203,1
6,2.889593,-0.121789,1
7,-3.005240,-0.411338,1
8,-1.736094,0.106511,1
9,-1.390129,1.986260,1
10,0.578188,0.460325,1
11,-3.516042,-1.916346,1
12,0.686674,0.460673,1
13,0.019410,2.461447,1
14,4.831206,2.442713,1
15,-0.151325,-0.555239,1
16,2.817436,0.859720,1
17,1.509757,1.309447,1
18,-2.705070,0.071414,1
19,5.509802,-0.224831,1
20,-0.508247,5.153552,1
21,3.414820,-1.031722,1
22,-0.931129,0.124282,1
23,2.382562,3.536187,1
24,1.842755,-0.557470,1
25,1.213969,-0.091062,1
26,2.792090,3.894702,1
27,1.964277,-1.739811,1
28,-0.035885,-0.372236,1
29,3.943074,1.466004,1
30,0.790901,-1.348692,1
31,4.385626,1.082411,1
32,1.388966,-1.889019,1
33,-1.365310,-2.194790,1
34,1.698602,2.206501,1
35,3.529738,1.084197,1
36,-1.309313,1.884584,1
37,-0.348489,4.570683,1
38,1.705234,-0.260826,1
39,0.095466,0.736909,1
40,-2.128661,-1.857445,1
41,3.264316,0.752984,1
42,0.333425,2.235917,1
43,3.565866,0.301777,1
44,1.194699,-1.118558,1
45,6.010355,-0.519726,1
46,2.938512,0.392685,1
47,-0.809966,-0.662438,1
48,1.108644,-1.376505,1
49,5.153447,1.578413,1
50,2.631177,-2.147168,1
51,-0.177327,-1.193307,1
52,-0.758184,-0.570130,1
53,1.826456,-1.595609,1
54,-1.110793,0.134347,1
55,2.202682,-0.664179,1
56,-0.159389,0.243172,1
57,-0.350000,-1.275524,1
58,1.417184,1.140134,1
59,0.598999,2.496292,1
60,0.427050,1.426049,1
61,-1.538896,-2.570157,1
62,2.960004,2.175754,1
63,2.361931,2.131666,1
64,3.103436,0.772615,1
65,2.445217,-2.418015,1
66,0.239297,4.508965,1
67,3.430994,-1.201722,1
68,-0.769811,-0.204376,1
69,4.440546,-1.207749,1
70,-1.920802,3.714947,1
71,4.254014,-2.426581,1
72,7.250683,0.167123,1
73,2.726260,2.381859,1
74,-0.584022,2.615676,1
75,-0.365804,1.765504,1
76,0.673815,2.399661,1
