k,yx,yy,Sx,Sy,NIS,q,r
0,2.454177,10.337170,29.004000,29.004000,3.891879,1.000000,4.000000
1,-4.899749,-10.721291,7.453455,7.453455,18.642849,1.000000,4.000000
2,3.185860,-9.714140,5.862227,5.862227,17.828416,1.000000,4.000000
3,9.611434,-5.796554,5.283440,5.283440,23.844259,1.000000,4.000000
4,-11.851753,6.683367,4.988342,4.988342,37.112822,1.000000,4.000000
5,-7.282466,-5.109404,4.813035,4.813035,16.442914,1.000000,4.000000
6,-3.228490,5.152710,4.699955,4.699955,7.866793,1.000000,4.000000
7,-4.027606,-1.584591,4.623583,4.623583,4.051520,1.000000,4.000000
8,-4.656038,-1.563440,4.570779,4.570779,5.277663,1.000000,4.000000
9,14.945391,9.589512,4.534005,4.534005,69.546339,1.000000,4.000000
10,1.098787,1.545923,4.508548,4.508548,0.797864,1.000000,4.000000
11,8.320411,-9.840582,4.491253,4.491253,36.975497,1.000000,4.000000
12,-1.146805,10.190781,4.479879,4.479879,23.475448,1.000000,4.000000
13,9.600523,-0.400967,4.472769,4.472769,20.642876,1.000000,4.000000
14,3.208878,1.383472,4.468656,4.468656,2.732565,1.000000,4.000000
15,3.097198,4.606169,4.466553,4.466553,6.897807,1.000000,4.000000
16,-11.895621,2.025231,4.465694,4.465694,32.605763,1.000000,4.000000
17,-7.175343,-7.947866,4.465482,4.465482,25.675643,1.000000,4.000000
18,-0.520590,-4.190792,4.465466,4.465466,3.993705,1.000000,4.000000
19,7.582826,-6.344649,4.465314,4.465314,21.891812,1.000000,4.000000
20,3.439243,-5.435191,4.464793,4.464793,9.265758,1.000000,4.000000
21,-10.247001,6.358379,4.463751,4.463751,32.580224,1.000000,4.000000
22,3.271283,-9.326701,4.462101,4.462101,21.892966,1.000000,4.000000
23,-1.499705,-4.140860,4.459808,4.459808,4.349030,1.000000,4.000000
24,-13.056864,10.780861,4.456873,4.456873,64.329555,1.000000,4.000000
25,-1.351412,5.122301,4.453326,4.453326,6.301870,1.000000,4.000000
26,5.546829,7.267828,4.449213,4.449213,18.787286,1.000000,4.000000
27,3.865659,-6.502664,4.444595,4.444595,12.875856,1.000000,4.000000
28,-1.406880,4.386427,4.439535,4.439535,4.779793,1.000000,4.000000
29,1.412400,14.078647,4.434099,4.434099,45.150819,1.000000,4.000000
30,4.477055,-9.019288,4.428351,4.428351,22.896013,1.000000,4.000000
31,0.372216,1.635061,4.422353,4.422353,0.635853,1.000000,4.000000
32,3.043499,-2.112188,4.416161,4.416161,3.107727,1.000000,4.000000
