k,zx,zy,valid
0,2.454177,10.337170,1
1,-2.783695,-1.808316,1
2,3.029030,-5.773847,1
3,10.467488,-4.957899,1
4,-8.644816,6.088947,1
5,-6.432151,-4.390805,1
6,-3.635299,4.984066,1
7,-4.951852,-0.994549,1
8,-6.173942,-1.201247,1
9,12.777716,9.736324,1
10,0.686064,2.842486,1
11,8.031355,-8.342275,1
12,-0.485612,10.592271,1
13,10.173169,1.123831,1
14,4.881738,2.895436,1
15,5.209664,6.300374,1
16,-9.339178,4.263580,1
17,-5.806654,-5.423786,1
18,0.111782,-2.466201,1
19,8.169591,-5.051910,1
20,4.868055,-4.834777,1
21,-8.388897,6.331163,1
22,4.079147,-8.719832,1
23,-0.320885,-4.577206,1
24,-12.008480,9.818197,1
25,-1.685138,5.221401,1
26,5.025053,7.870857,1
27,3.880637,-5.147693,1
28,-1.010131,5.078185,1
29,1.658483,15.212097,1
30,4.856306,-6.437596,1
31,1.198618,3.375600,1
32,3.921076,-0.177457,1
33,-1.705849,7.235002,1
34,3.828734,9.021102,1
35,2.463967,4.020361,1
36,-6.315648,9.730359,1
37,6.318262,-10.442081,1
38,5.565799,6.961173,1
39,5.874437,-10.093430,1
40,-4.825080,-4.736401,1
41,-1.975830,-1.440126,1
42,14.992028,5.837392,1
43,-0.101858,-10.209155,1
44,-2.786772,-0.746649,1
45,4.415382,6.908494,1
46,6.165572,5.058327,1
47,1.551889,-10.659178,1
48,10.636480,-5.838647,1
49,6.167662,-4.552061,1
50,4.270817,4.633147,1
51,-0.932079,6.461564,1
52,5.183883,2.846256,1
53,-3.570050,-4.515204,1
54,-1.658271,3.901116,1
55,7.831501,3.964001,1
56,17.581518,-13.406260,1
57,17.390573,-13.203829,1
58,6.027243,12.562840,1
59,0.464601,-13.839634,1
60,1.963758,6.514492,1
61,7.759789,6.358292,1
62,7.205032,5.701898,1
63,1.397776,0.451211,1
64,-9.257531,-3.804080,1
65,1.073867,-2.227859,1
66,-8.952613,-0.023169,1
67,11.086115,2.300272,1
68,12.375962,6.720084,1
69,0.483159,6.071416,1
70,13.399453,5.181645,1
71,-0.886508,-4.526263,1
72,3.406750,-1.955571,1
73,16.212194,7.041290,1
74,1.749776,3.048387,1
75,10.126997,6.215207,1
76,0.083594,-5.173846,1
77,4.211287,-0.659469,1
78,1.457712,-1.186527,1
79,-1.569425,2.024568,1
80,-1.321860,7.380182,1
