k,x,y,vx,vy
0,2.115716,8.911550,0.016923,0.071282
1,-0.154176,3.945414,-0.132675,-0.256058
2,0.855208,0.854447,0.042307,-0.789603
3,3.190839,-0.569430,0.804912,-1.249522
4,0.858746,0.729757,-0.421581,-0.557886
5,-0.379866,-0.144499,-1.347179,-1.207289
6,-0.887622,0.598738,-1.831211,-0.434768
7,-1.467449,0.376329,-2.522724,-0.706832
8,-2.099330,0.166957,-3.417299,-1.007219
9,-0.407441,1.276244,-0.264127,1.015972
10,-0.288784,1.470938,-0.013604,1.368440
11,0.621029,0.421945,2.008194,-1.022748
12,0.538349,1.493114,1.714824,1.584207
13,1.587416,1.482416,4.272208,1.477397
14,2.009395,1.657058,5.153568,1.857386
15,2.435984,2.175342,6.022959,3.150348
16,1.315938,2.449545,2.637563,3.726713
17,0.620731,1.695594,0.582034,1.449879
18,0.578107,1.287756,0.432876,0.249149
19,1.376944,0.631586,2.593420,-1.558605
20,1.786844,0.034600,3.562985,-3.090854
21,0.793515,0.633373,0.717497,-1.325196
22,1.146643,-0.359018,1.608811,-3.866407
23,1.024199,-0.863270,1.209233,-4.969688
24,-0.290072,0.142480,-2.182724,-2.168999
25,-0.471293,0.620524,-2.524178,-0.874775
26,0.038257,1.336822,-1.163974,0.907455
27,0.401661,0.704507,-0.245586,-0.637424
28,0.257462,1.126035,-0.568929,0.370709
29,0.384357,2.511750,-0.255280,3.497127
30,0.812314,1.709264,0.704418,1.563758
31,0.861950,1.896694,0.781377,1.901822
32,1.164385,1.735687,1.387979,1.480840
33,0.922820,2.273629,0.831429,2.531280
34,1.204136,2.937752,1.365924,3.770145
35,1.342712,3.104075,1.585513,3.949593
36,0.690617,3.765256,0.266108,5.072929
37,1.188282,2.613703,1.195058,2.708753
38,1.587557,3.038051,1.887825,3.391922
39,1.985980,1.985527,2.539087,1.368866
40,1.463449,1.448993,1.525881,0.372278
41,1.208624,1.218237,1.032182,-0.039860
42,2.343201,1.591370,2.919662,0.593739
43,2.202170,0.662273,2.588634,-0.968200
44,1.858741,0.533965,1.945785,-1.145412
45,2.091941,1.004726,2.255574,-0.358250
46,2.443037,1.305995,2.733987,0.123992
47,2.427000,0.413695,2.625536,-1.248246
48,3.079888,-0.069623,3.528938,-1.937941
49,3.369106,-0.430390,3.851831,-2.413493
50,3.504983,-0.113930,3.937144,-1.884673
51,3.266437,0.313031,3.485368,-1.223067
52,3.464004,0.465557,3.664206,-0.975515
53,3.052861,0.107893,2.998418,-1.440266
54,2.792477,0.335715,2.565670,-1.093601
55,3.173745,0.555314,3.003879,-0.772906
56,4.169099,-0.369244,4.225403,-1.960240
57,5.097563,-1.230459,5.309653,-3.016299
58,5.255901,-0.413548,5.375567,-1.907414
59,5.057613,-1.287414,4.995138,-2.947087
