k,x,y,vx,vy
0,-3.485505,-1.651333,-0.027880,-0.013209
1,1.629417,-0.659635,0.309207,0.052157
2,0.260594,-0.580143,0.071467,0.065721
3,0.316169,-3.325009,0.089153,-0.831256
4,1.224310,-3.155146,0.562556,-0.733851
5,1.222625,-2.401909,0.552823,-0.156066
6,-0.565138,-1.010424,-1.258041,1.247878
7,-0.443380,-0.865133,-1.071009,1.401067
8,0.049700,-1.725108,-0.279405,0.034806
9,-0.428119,-1.111486,-1.125330,1.132762
10,-0.313592,-1.456032,-0.848339,0.390528
11,-1.211283,-1.279747,-2.804912,0.764802
12,-1.022231,-0.672527,-2.219458,2.178400
13,-0.300442,-0.167049,-0.288564,3.342488
14,-0.700640,-0.777309,-1.321537,1.569189
15,-0.003825,-1.020284,0.622045,0.831903
16,-0.571725,-0.392485,-0.961732,2.499789
17,0.948717,0.286007,3.269590,4.227015
18,0.638845,1.096043,2.238102,6.221185
19,0.727298,0.579866,2.357563,4.469627
20,1.091552,0.381328,3.216290,3.689899
21,1.148099,0.399155,3.195499,3.540296
22,1.403972,-0.145370,3.700547,1.921383
23,0.891991,0.473955,2.186194,3.422569
24,0.798457,-0.488016,1.838352,0.811241
25,0.887951,-0.813263,1.969226,-0.036325
26,0.363579,-0.157529,0.599979,1.558077
27,-0.767414,0.075897,-2.114671,2.038464
28,-0.754218,-0.257523,-1.985857,1.169819
29,-1.085003,-0.188641,-2.646090,1.272995
30,-0.241295,0.645685,-0.659089,3.065503
31,-0.312350,0.248908,-0.784380,2.073780
32,-0.303581,-0.309628,-0.732654,0.804743
33,-1.396293,-0.270345,-2.960431,0.852661
34,-1.955330,-0.728039,-3.969759,-0.106020
35,-1.638069,-0.548865,-3.186883,0.251800
36,-0.716071,-0.688150,-1.284902,-0.026669
37,-0.931576,-0.777211,-1.643029,-0.193703
38,-0.808759,-0.386100,-1.355719,0.535259
39,-1.272107,0.606929,-2.143432,2.309056
40,-1.009748,0.488653,-1.604010,2.018414
41,-1.293165,0.767421,-2.038872,2.430894
42,-1.102835,0.734962,-1.647277,2.293515
43,-0.706285,-0.140767,-0.934349,0.763733
44,0.076964,-0.449390,0.370106,0.236870
45,0.374577,-0.631219,0.832851,-0.060613
46,0.154764,-0.530409,0.463125,0.098901
47,-0.151811,-0.978019,-0.021245,-0.590589
48,0.067508,-1.927832,0.309410,-2.002022
49,0.110754,-1.880612,0.364137,-1.873153
50,0.146754,-2.115443,0.405775,-2.159315
51,0.142772,-1.770985,0.388549,-1.607362
52,0.624038,-1.791898,1.050830,-1.591648
53,0.241455,-1.716440,0.496131,-1.444190
54,0.768389,-1.344718,1.194537,-0.903031
55,0.771366,-1.359883,1.166761,-0.899185
56,1.443253,-1.560084,2.013807,-1.137171
57,1.083642,-1.418578,1.500061,-0.926156
58,0.654905,-1.159022,0.920186,-0.574645
59,0.135700,-1.240258,0.251375,-0.661409
60,0.178741,-1.789074,0.297929,-1.317317
61,0.670246,-1.302742,0.883421,-0.699108
62,0.469202,-1.460378,0.623677,-0.869712
63,-0.192599,-1.783115,-0.165162,-1.226935
64,-0.166005,-1.815859,-0.130698,-1.236392
65,0.277487,-2.075084,0.376107,-1.502796
66,0.111965,-1.928953,0.182320,-1.305488
67,-0.029945,-1.580094,0.021602,-0.891465
68,-0.152088,-1.337726,-0.111867,-0.608142
69,0.231863,-1.042599,0.302911,-0.278103
70,0.709573,-0.925508,0.802671,-0.148141
71,1.213733,-1.410612,1.313015,-0.652248
72,0.931175,-1.040705,0.994344,-0.257078
73,0.759123,-0.849684,0.798831,-0.057263
74,0.465032,-0.923701,0.487000,-0.130549
75,0.601278,-0.954978,0.612634,-0.159018
76,0.773887,-0.458075,0.769919,0.331488
77,1.185802,-0.621985,1.154109,0.166250
78,1.162188,-0.596350,1.109407,0.187608
79,1.200074,-0.647160,1.124257,0.135994
