k,yx,yy,Sx,Sy,NIS,q,r
0,-2.751788,-0.227836,29.004000,29.004000,0.262869,1.000000,4.000000
1,3.842051,0.846555,7.453455,7.453455,2.076622,1.000000,4.000000
2,0.475639,-0.283020,5.862227,5.862227,0.052255,1.000000,4.000000
3,5.877233,2.260842,5.283440,5.283440,7.505200,1.000000,4.000000
4,-0.544631,-2.196650,4.988342,4.988342,1.026773,1.000000,4.000000
5,-1.332875,-0.914708,4.813035,4.813035,0.542952,1.000000,4.000000
6,-1.678082,1.566060,4.699955,4.699955,1.120969,1.000000,4.000000
7,-0.373559,-2.307843,4.623583,4.623583,1.182132,1.000000,4.000000
8,1.054280,0.167515,4.570779,4.570779,0.249316,1.000000,4.000000
9,-2.036335,1.218751,4.534005,4.534005,1.242172,1.000000,4.000000
10,0.256660,4.400561,4.508548,4.508548,4.309771,1.000000,4.000000
11,0.054457,-1.352128,4.491253,4.491253,0.407730,1.000000,4.000000
12,-0.992075,2.523621,4.479879,4.479879,1.641311,1.000000,4.000000
13,1.580745,2.568966,4.472769,4.472769,2.034163,1.000000,4.000000
14,2.915210,0.032951,4.468656,4.468656,1.902034,1.000000,4.000000
15,-0.823148,-1.925549,4.466553,4.466553,0.981811,1.000000,4.000000
16,-2.356051,1.858335,4.465694,4.465694,2.016346,1.000000,4.000000
17,1.253472,-2.382174,4.465482,4.465482,1.622656,1.000000,4.000000
18,2.041660,1.584324,4.465466,4.465466,1.495579,1.000000,4.000000
19,-1.394555,0.167713,4.465314,4.465314,0.441831,1.000000,4.000000
20,-0.333754,1.809145,4.464793,4.464793,0.758019,1.000000,4.000000
21,-1.315111,0.845740,4.463751,4.463751,0.547699,1.000000,4.000000
22,-1.667201,0.337926,4.462101,4.462101,0.648518,1.000000,4.000000
23,0.026889,-0.406264,4.459808,4.459808,0.037171,1.000000,4.000000
24,2.691493,-3.396511,4.456873,4.456873,4.213812,1.000000,4.000000
25,0.628583,-1.095871,4.453326,4.453326,0.358395,1.000000,4.000000
26,0.229085,-0.418311,4.449213,4.449213,0.051125,1.000000,4.000000
27,-1.156223,-0.786141,4.444595,4.444595,0.439831,1.000000,4.000000
28,-0.540472,-2.895712,4.439535,4.439535,1.954542,1.000000,4.000000
29,0.382184,-1.351789,4.434099,4.434099,0.445051,1.000000,4.000000
30,-1.484149,0.069790,4.428351,4.428351,0.498508,1.000000,4.000000
31,1.520295,1.137317,4.422353,4.422353,0.815129,1.000000,4.000000
32,-2.190872,3.420036,4.416161,4.416161,3.735500,1.000000,4.000000
33,1.436374,2.822869,4.409826,4.409826,2.274865,1.000000,4.000000
34,1.719134,-1.586990,4.403395,4.403395,1.243123,1.000000,4.000000
35,-2.226125,-0.704341,4.396907,4.396907,1.239901,1.000000,4.000000
36,-2.496501,-2.524514,4.390396,4.390396,2.871196,1.000000,4.000000
37,1.668513,-1.465493,4.383895,4.383895,1.124937,1.000000,4.000000
38,0.157150,-1.743287,4.377426,4.377426,0.699897,1.000000,4.000000
39,0.812506,-3.256333,4.371013,4.371013,2.576948,1.000000,4.000000
40,-0.248186,-1.586748,4.364672,4.364672,0.590964,1.000000,4.000000
41,-2.984472,1.034801,4.358419,4.358419,2.289336,1.000000,4.000000
42,-0.172253,0.263825,4.352265,4.352265,0.022810,1.000000,4.000000
43,3.394925,-0.216007,4.346218,4.346218,2.662585,1.000000,4.000000
44,-0.139637,0.413216,4.340287,4.340287,0.043833,1.000000,4.000000
45,2.606782,-0.786684,4.334477,4.334477,1.710514,1.000000,4.000000
46,1.799456,-0.080685,4.328792,4.328792,0.749528,1.000000,4.000000
47,-2.042207,-1.306640,4.323233,4.323233,1.359611,1.000000,4.000000
48,-2.151102,-1.973070,4.317803,4.317803,1.973282,1.000000,4.000000
49,2.090456,1.820933,4.312502,4.312502,1.782214,1.000000,4.000000
50,2.404017,3.991479,4.307330,4.307330,5.040524,1.000000,4.000000
51,3.765674,-0.586860,4.302286,4.302286,3.376044,1.000000,4.000000
52,-0.155339,-0.476259,4.297369,4.297369,0.058397,1.000000,4.000000
53,0.382711,-1.780842,4.292577,4.292577,0.772931,1.000000,4.000000
54,2.119010,-0.619522,4.287908,4.287908,1.136687,1.000000,4.000000
55,-2.828545,0.834617,4.283359,4.283359,2.030474,1.000000,4.000000
56,-0.293486,-2.648557,4.278929,4.278929,1.659525,1.000000,4.000000
57,1.655186,0.709271,4.274613,4.274613,0.758596,1.000000,4.000000
58,-0.147387,0.043348,4.270410,4.270410,0.005527,1.000000,4.000000
59,0.281439,2.910637,4.266317,4.266317,2.004308,1.000000,4.000000
60,1.658563,1.471708,4.262330,4.262330,1.153537,1.000000,4.000000
61,5.254244,-0.079383,4.258448,4.258448,6.484377,1.000000,4.000000
62,-0.987345,-1.223433,4.254666,4.254666,0.580924,1.000000,4.000000
63,-5.126382,-1.043423,4.250982,4.250982,6.438164,1.000000,4.000000
64,0.437974,2.501769,4.247393,4.247393,1.518736,1.000000,4.000000
65,3.979119,1.130087,4.243896,4.243896,4.031787,1.000000,4.000000
66,-0.187982,-0.074758,4.240489,4.240489,0.009651,1.000000,4.000000
67,0.484145,3.344698,4.237169,4.237169,2.695527,1.000000,4.000000
68,1.946993,1.415811,4.233932,4.233932,1.368776,1.000000,4.000000
69,-1.812674,1.485213,4.230777,4.230777,1.298023,1.000000,4.000000
70,-2.041570,0.205065,4.227701,4.227701,0.995827,1.000000,4.000000
71,-0.256149,-3.147491,4.224702,4.224702,2.360477,1.000000,4.000000
72,-1.017301,-2.526525,4.221776,4.221776,1.757134,1.000000,4.000000
73,-1.037208,-1.163703,4.218922,4.218922,0.575978,1.000000,4.000000
74,1.432930,0.487149,4.216138,4.216138,0.543294,1.000000,4.000000
75,-2.138892,5.045575,4.213421,4.213421,7.127862,1.000000,4.000000
76,1.383069,0.618481,4.210770,4.210770,0.545125,1.000000,4.000000
77,-5.685507,0.027112,4.208182,4.208182,7.681637,1.000000,4.000000
78,0.535184,-1.985544,4.205655,4.205655,1.005505,1.000000,4.000000
79,2.303343,-0.018309,4.203187,4.203187,1.262309,1.000000,4.000000
80,2.774378,0.492430,4.200778,4.200778,1.890045,1.000000,4.000000
81,-0.567169,0.861715,4.198424,4.198424,0.253484,1.000000,4.000000
82,0.134175,0.931593,4.196124,4.196124,0.211116,1.000000,4.000000
83,-2.242018,-0.953618,4.193876,4.193876,1.415404,1.000000,4.000000
84,0.442282,1.622252,4.191680,4.191680,0.674506,1.000000,4.000000
85,2.666869,-1.784808,4.189533,4.189533,2.457966,1.000000,4.000000
86,0.167421,-2.352176,4.187434,4.187434,1.327964,1.000000,4.000000
87,1.784860,2.100218,4.185382,4.185382,1.815041,1.000000,4.000000
88,-2.222346,0.881691,4.183374,4.183374,1.366409,1.000000,4.000000
89,1.048009,-1.483551,4.181411,4.181411,0.789027,1.000000,4.000000
90,0.941920,3.103159,4.179490,4.179490,2.516289,1.000000,4.000000
91,0.162364,0.788201,4.177611,4.177611,0.155022,1.000000,4.000000
92,-1.935817,1.712638,4.175772,4.175772,1.599828,1.000000,4.000000
93,-0.488176,0.397042,4.173972,4.173972,0.094864,1.000000,4.000000
94,-0.894710,0.926080,4.172210,4.172210,0.397422,1.000000,4.000000
95,-1.299245,-1.123461,4.170485,4.170485,0.707400,1.000000,4.000000
96,-0.050692,1.428838,4.168796,4.168796,0.490345,1.000000,4.000000
97,-1.136177,0.518683,4.167142,4.167142,0.374341,1.000000,4.000000
98,1.254917,-2.270870,4.165521,4.165521,1.616045,1.000000,4.000000
99,-1.972843,-1.240725,4.163934,4.163934,1.304418,1.000000,4.000000
100,1.122303,0.335474,4.162379,4.162379,0.329645,1.000000,4.000000
101,1.306699,0.595787,4.160856,4.160856,0.495673,1.000000,4.000000
102,2.108686,1.508811,4.159363,4.159363,1.616370,1.000000,4.000000
103,1.604264,2.006353,4.157899,4.157899,1.587127,1.000000,4.000000
104,0.748691,0.335595,4.156465,4.156465,0.161955,1.000000,4.000000
105,-0.114437,1.667358,4.155059,4.155059,0.672235,1.000000,4.000000
106,0.894244,2.744040,4.153680,4.153680,2.005313,1.000000,4.000000
107,-1.354951,-1.222814,4.152328,4.152328,0.802241,1.000000,4.000000
108,-1.479111,0.239543,4.151003,4.151003,0.540869,1.000000,4.000000
109,-2.115504,-0.968081,4.149703,4.149703,1.304319,1.000000,4.000000
110,-0.617723,1.541719,4.148427,4.148427,0.664946,1.000000,4.000000
111,-1.523656,1.353004,4.147176,4.147176,1.001199,1.000000,4.000000
112,-0.521434,-1.064053,4.145949,4.145949,0.338668,1.000000,4.000000
113,-2.113127,-1.795789,4.144745,4.144745,1.855401,1.000000,4.000000
