k,x,y,vx,vy
0,-2.372283,-0.196415,-0.018976,-0.001571
1,-0.592502,0.195793,0.098329,0.024276
2,-0.439441,0.106373,0.124453,0.008731
3,0.990730,0.655746,0.590773,0.188114
4,0.894638,0.224285,0.534411,-0.039209
5,0.680172,0.068985,0.365004,-0.155468
6,0.437559,0.299106,0.113417,0.079324
7,0.389445,-0.010566,0.049279,-0.316918
8,0.522085,0.004014,0.251840,-0.284733
9,0.287286,0.141861,-0.177785,-0.027601
10,0.312681,0.637677,-0.119267,0.975721
11,0.316252,0.509295,-0.106034,0.647164
12,0.207861,0.792566,-0.359822,1.292745
13,0.367749,1.089959,0.061257,1.977065
14,0.674710,1.132956,0.861957,1.986115
15,0.605968,0.971546,0.630897,1.445609
16,0.372891,1.194249,-0.039616,1.974476
17,0.502760,0.985421,0.319468,1.292052
18,0.721966,1.176407,0.904436,1.745986
19,0.594733,1.228804,0.507091,1.793772
20,0.570130,1.453014,0.413002,2.303792
21,0.441760,1.586957,0.047809,2.538646
22,0.270059,1.672726,-0.406447,2.630719
23,0.264702,1.683454,-0.399283,2.522475
24,0.532621,1.385728,0.299922,1.640118
25,0.602606,1.306976,0.458743,1.363230
26,0.634910,1.292006,0.514920,1.260651
27,0.529551,1.238581,0.240229,1.073882
28,0.480846,0.973369,0.116012,0.408361
29,0.520582,0.849196,0.200883,0.108172
30,0.381039,0.858111,-0.117258,0.123132
31,0.523889,0.969192,0.197077,0.358282
32,0.321371,1.298647,-0.239588,1.039933
33,0.450069,1.581789,0.036264,1.582056
34,0.608284,1.468046,0.354290,1.288475
35,0.414418,1.430235,-0.042325,1.162987
36,0.191582,1.229013,-0.470656,0.729850
37,0.328279,1.115278,-0.194975,0.487713
38,0.337929,0.974724,-0.169969,0.210313
39,0.403496,0.702532,-0.045436,-0.288784
40,0.381851,0.564182,-0.082083,-0.523080
41,0.134778,0.638819,-0.506728,-0.375843
42,0.110702,0.652655,-0.530351,-0.339661
43,0.370533,0.628655,-0.081445,-0.368224
44,0.357956,0.653687,-0.099253,-0.315526
45,0.557128,0.586671,0.221494,-0.412322
46,0.698235,0.572296,0.435191,-0.421904
47,0.554250,0.466165,0.201027,-0.571726
48,0.399943,0.309507,-0.037212,-0.790248
49,0.550682,0.425655,0.186504,-0.595376
50,0.725940,0.698541,0.435202,-0.182454
51,0.999227,0.653658,0.811932,-0.241165
52,1.004717,0.615879,0.796897,-0.287261
53,1.046740,0.488754,0.832748,-0.454084
54,1.205674,0.438075,1.024946,-0.510275
55,1.039055,0.483082,0.776437,-0.436948
56,1.035452,0.301693,0.751450,-0.662439
57,1.156815,0.334009,0.888060,-0.603900
58,1.165243,0.324676,0.876263,-0.600430
59,1.200337,0.494359,0.898119,-0.374397
60,1.320377,0.577449,1.023129,-0.263471
61,1.659723,0.567362,1.407651,-0.269280
62,1.628778,0.488747,1.337466,-0.356248
63,1.352861,0.420017,0.983375,-0.428319
64,1.398039,0.557168,1.012781,-0.260346
65,1.646974,0.616908,1.272576,-0.186563
66,1.661765,0.608937,1.260637,-0.191311
67,1.714077,0.792324,1.290559,0.015403
68,1.847463,0.870859,1.407695,0.100581
69,1.776740,0.953884,1.301499,0.187593
70,1.692812,0.968681,1.184988,0.199296
71,1.702888,0.805260,1.170744,0.024262
72,1.672863,0.673023,1.115598,-0.112695
73,1.641353,0.610384,1.060775,-0.174204
74,1.736027,0.631873,1.134651,-0.149089
75,1.650380,0.884464,1.027058,0.104721
76,1.740150,0.917516,1.094961,0.135086
77,1.480783,0.921559,0.822439,0.136386
78,1.523402,0.827194,0.847491,0.043441
79,1.651699,0.827178,0.952820,0.042604
80,1.803357,0.851566,1.076793,0.064608
81,1.798088,0.893584,1.052020,0.102245
82,1.825400,0.939171,1.057750,0.142027
83,1.742910,0.897927,0.964114,0.102200
84,1.782417,0.974155,0.982184,0.168479
85,1.922709,0.896780,1.088803,0.097125
86,1.951979,0.793437,1.095354,0.005082
87,2.052942,0.886563,1.163734,0.085543
88,1.978802,0.926922,1.080356,0.118622
89,2.045877,0.864930,1.118871,0.064101
90,2.108706,0.999479,1.152787,0.175838
91,2.138665,1.036506,1.158517,0.203653
92,2.080350,1.112669,1.091552,0.262897
93,2.081834,1.134476,1.074994,0.276364
94,2.066404,1.178228,1.045232,0.307170
95,2.034197,1.138445,1.002835,0.270509
96,2.052201,1.201710,1.001212,0.316258
97,2.026654,1.228839,0.965509,0.332557
98,2.095830,1.145255,1.004219,0.262508
99,2.038243,1.101657,0.944466,0.224929
100,2.100915,1.119243,0.977849,0.234908
101,2.170988,1.146974,1.016029,0.252315
102,2.272101,1.209829,1.076563,0.295629
103,2.354555,1.291935,1.121822,0.352231
104,2.405175,1.311612,1.142582,0.361537
105,2.423757,1.381066,1.139463,0.406992
106,2.479632,1.490731,1.163435,0.480552
107,2.453194,1.455483,1.127710,0.448311
108,2.421942,1.473163,1.089347,0.454524
109,2.367411,1.447330,1.035360,0.429819
110,2.366016,1.511087,1.019846,0.468539
111,2.332341,1.568474,0.982180,0.501986
112,2.333629,1.541056,0.969489,0.476089
113,2.279223,1.487865,0.918848,0.433053
114,2.206919,1.509897,0.857073,0.442162
115,2.161935,1.639929,0.815055,0.524126
116,2.173103,1.508702,0.811609,0.428962
117,2.231568,1.523059,0.839771,0.432815
118,2.265009,1.484902,0.850795,0.401813
119,2.329140,1.507336,0.881786,0.411283
120,2.285721,1.460104,0.841894,0.375048
121,2.249465,1.534340,0.807432,0.418365
122,2.288454,1.473166,0.822162,0.373519
123,2.493293,1.447130,0.942879,0.352049
124,2.470502,1.442196,0.916360,0.344424
125,2.496739,1.468405,0.921365,0.356650
126,2.462447,1.571819,0.888207,0.417207
127,2.492601,1.577517,0.895953,0.415553
128,2.585751,1.521248,0.942709,0.375416
129,2.469730,1.519655,0.859370,0.369792
130,2.574988,1.402380,0.913478,0.293199
131,2.521671,1.339934,0.869744,0.251467
132,2.522638,1.241108,0.859764,0.188370
133,2.663026,1.183671,0.934202,0.151388
134,2.769614,1.187474,0.987034,0.151854
135,2.743431,1.167894,0.959578,0.138332
136,2.764315,1.146302,0.960585,0.123844
137,2.777934,1.182337,0.957275,0.143702
138,2.857818,1.147375,0.993038,0.121424
139,2.796008,1.155083,0.945186,0.124518
140,2.839631,1.280150,0.959599,0.195993
141,2.871962,1.213118,0.967225,0.154816
142,2.809774,1.172763,0.920127,0.129716
143,2.817411,1.265695,0.913936,0.181663
144,2.851768,1.341177,0.923140,0.222793
145,2.917457,1.298403,0.950057,0.195875
146,2.974535,1.266138,0.971665,0.175341
147,3.002659,1.289151,0.976576,0.186364
148,2.969384,1.305892,0.946859,0.193688
149,3.028668,1.377906,0.969472,0.231879
150,2.969274,1.435823,0.925492,0.261622
151,3.027330,1.404950,0.947482,0.241545
152,3.072643,1.428985,0.962086,0.252183
153,3.033910,1.454056,0.930091,0.263235
154,3.033685,1.400835,0.919739,0.231077
155,3.060211,1.454088,0.924194,0.257721
156,3.108335,1.511166,0.940376,0.286069
157,3.169786,1.533805,0.963577,0.295273
158,3.285878,1.554108,1.016078,0.303080
159,3.271647,1.547160,0.997403,0.296049
160,3.382657,1.555672,1.046460,0.297445
161,3.429560,1.494200,1.060409,0.261238
162,3.338462,1.504875,1.000283,0.264156
163,3.335613,1.575918,0.988084,0.299256
164,3.377796,1.597158,1.000017,0.307375
