k,zx,zy,valid
0,-3.527211,5.125678,1
1,5.256571,-3.150066,1
2,-12.543025,2.587915,1
3,4.209425,0.892952,1
4,3.411322,-9.255028,1
5,0.076670,-10.201229,1
6,3.811228,4.493185,1
7,5.752456,-7.345132,1
8,8.223509,-2.118527,1
9,3.177636,12.571138,1
10,7.861400,-4.943826,1
11,0.768777,0.234103,1
12,4.796639,0.348771,1
13,-1.838296,-1.737765,1
14,1.426454,-2.301281,1
15,2.841013,5.132907,1
16,2.214658,-2.529594,1
17,-8.560084,2.302855,1
18,-7.433616,1.936789,1
19,-0.765726,-4.173763,1
20,6.925219,3.758116,1
21,6.251164,-8.261054,1
22,6.413884,-7.167623,1
23,5.156915,-11.232242,1
24,-2.541991,-4.630011,1
25,-0.318955,0.332384,1
26,0.631312,2.978643,1
27,5.000701,1.035197,1
28,3.325336,1.968568,1
29,5.674141,-6.040002,1
30,-0.919351,3.197738,1
31,-8.977500,-6.109257,1
32,-5.355169,-3.750756,1
33,11.005281,-3.851996,1
34,-7.246684,-8.745899,1
35,-0.932596,8.626772,1
36,3.984539,7.595713,1
37,3.076131,-2.010952,1
38,3.947631,-3.087556,1
39,4.613072,5.314160,1
40,-1.739077,-8.834009,1
41,8.074717,-6.938054,1
42,3.116705,-6.893266,1
43,6.767574,0.330088,1
44,-0.959147,4.040505,1
45,-7.168322,0.137809,1
46,-15.364676,-6.567617,1
47,5.367802,4.688491,1
48,11.725895,-9.758576,1
49,-1.380946,2.572524,1
50,8.658896,0.888531,1
51,4.452278,1.920863,1
52,6.125924,-11.097801,1
53,-6.786233,2.641882,1
54,-0.366914,4.879497,1
55,-4.454831,1.597974,1
56,-0.373378,-6.679067,1
57,-7.471316,11.247516,1
58,-2.036884,-4.113173,1
59,-0.934438,3.724752,1
60,0.246685,-8.818657,1
61,-3.720532,1.246877,1
62,0.478186,-1.486546,1
63,-6.166521,8.204748,1
64,3.100600,11.282985,1
65,2.230673,3.552971,1
66,-9.721202,-0.078715,1
67,-3.249897,6.375901,1
68,6.324090,5.306040,1
69,-3.612423,6.789602,1
70,-0.682631,-1.996083,1
71,-5.966206,11.585077,1
72,0.688018,9.140444,1
73,4.940591,13.009161,1
74,-2.600222,-5.494165,1
75,-4.397724,0.077149,1
76,4.084357,-5.147791,1
77,2.516907,-11.630822,1
78,6.181908,9.525713,1
79,-1.621751,0.366758,1
80,-1.658295,-0.753163,1
81,4.761802,-3.303328,1
82,0.209129,3.582840,1
83,12.854131,8.880889,1
84,-2.545554,1.965688,1
85,-5.492990,-1.847419,1
86,1.122543,13.156420,1
87,2.023386,-4.700691,1
88,-4.888975,0.407766,1
89,-0.841630,5.591885,1
90,5.184404,-3.341284,1
91,4.569283,1.156777,1
92,-9.522241,6.004011,1
93,7.582913,14.900421,1
94,3.022981,0.757807,1
95,3.625762,6.152712,1
96,-1.481485,-0.241941,1
97,-0.609193,-12.750519,1
98,2.619736,-6.756815,1
99,-7.082329,-2.148915,1
100,6.082337,9.725446,1
101,6.144424,-4.714347,1
102,11.712140,-1.122109,1
103,-1.121349,7.252787,1
104,8.210464,13.206076,1
105,6.501612,-3.318981,1
106,10.300416,5.769675,1
107,7.106202,-2.451576,1
108,-6.618148,4.277897,1
109,9.549493,2.927164,1
110,3.042271,3.559540,1
111,7.621187,-1.355105,1
112,8.755100,6.121813,1
113,-5.087199,0.927004,1
114,2.901536,2.149676,1
115,-13.151123,4.904198,1
116,-2.677548,1.389756,1
117,5.043554,10.870683,1
118,-0.340065,15.644228,1
119,-8.495206,2.455325,1
120,5.660781,8.635594,1
121,2.246595,1.177275,1
122,0.749289,1.036144,1
123,11.922947,-13.474231,1
124,0.291977,-5.859198,1
125,17.456391,-4.126839,1
126,-3.527806,5.545993,1
127,1.453358,11.242807,1
128,1.252068,-3.065844,1
129,-5.671953,6.351863,1
130,5.399219,-14.607382,1
131,-5.035209,-4.680341,1
132,5.064539,5.196463,1
133,3.239903,-8.323305,1
134,0.906588,-4.139934,1
135,15.650357,6.601221,1
136,10.701146,0.929003,1
