k,x,y,vx,vy
0,-3.040767,4.418785,-0.024323,0.035345
1,0.803429,0.912242,0.229025,-0.195767
2,-3.433152,1.441874,-0.504276,-0.103516
3,-1.584273,1.306964,0.102913,-0.146905
4,-0.592843,-0.788043,0.619675,-1.239621
5,-0.469447,-2.398756,0.703194,-2.432882
6,0.180035,-1.413764,1.342866,-1.392312
7,0.954822,-2.237819,2.295003,-2.405908
8,1.902673,-2.265031,3.682733,-2.373743
9,2.117815,-0.559543,3.936185,0.766402
10,2.835515,-1.040476,5.227766,-0.236704
11,2.702575,-0.905279,4.700158,0.074160
12,3.010822,-0.769622,5.211804,0.394585
13,2.591491,-0.864897,3.892331,0.134590
14,2.538989,-1.013130,3.550957,-0.260671
15,2.634138,-0.375815,3.615800,1.466000
16,2.655168,-0.574154,3.475839,0.844708
17,1.548360,-0.259122,0.243079,1.664048
18,0.616462,-0.000415,-2.331794,2.283676
19,0.430653,-0.394390,-2.712327,1.081568
20,1.058150,0.057273,-0.866135,2.246113
21,1.582143,-0.766686,0.580723,-0.076277
22,2.092937,-1.430943,1.894045,-1.819901
23,2.442810,-2.474107,2.700311,-4.421638
24,1.980289,-2.774475,1.391312,-4.958733
25,1.771231,-2.547292,0.803344,-4.148681
26,1.670584,-2.063964,0.519871,-2.773255
27,2.013055,-1.803870,1.308557,-2.023791
28,2.166557,-1.466850,1.604144,-1.147468
29,2.538892,-1.935264,2.375942,-2.157923
30,2.247301,-1.477737,1.624449,-1.048364
31,1.204673,-1.939031,-0.703099,-2.001639
32,0.573763,-2.146021,-2.007743,-2.354756
33,1.506791,-2.347283,0.003310,-2.673339
34,0.704946,-2.982029,-1.616028,-3.847143
35,0.527723,-2.004106,-1.902020,-1.765167
36,0.800447,-1.182649,-1.302398,-0.112043
37,0.975960,-1.257227,-0.922094,-0.248530
38,1.215329,-1.419582,-0.446294,-0.538989
39,1.495562,-0.857885,0.075845,0.494741
40,1.226695,-1.515229,-0.401999,-0.684458
41,1.782471,-1.973744,0.573514,-1.454096
42,1.901003,-2.398650,0.754924,-2.124791
43,2.302568,-2.220390,1.396428,-1.758354
44,2.072582,-1.761933,0.976896,-0.955409
45,1.377522,-1.632970,-0.162539,-0.719308
46,0.102872,-2.021072,-2.150396,-1.303620
47,0.456720,-1.543545,-1.541776,-0.531298
48,1.257599,-2.158039,-0.290276,-1.439953
49,1.061014,-1.841955,-0.572026,-0.930617
50,1.592502,-1.664417,0.215165,-0.646220
51,1.797436,-1.424525,0.500836,-0.286244
52,2.106283,-2.099225,0.918810,-1.221943
53,1.517303,-1.798850,0.084072,-0.775525
54,1.392357,-1.364907,-0.086982,-0.168380
55,1.003920,-1.172047,-0.600550,0.092228
56,0.902911,-1.529306,-0.716787,-0.376782
57,0.351513,-0.715539,-1.406765,0.678367
58,0.173921,-0.917975,-1.595687,0.405324
59,0.074812,-0.620561,-1.679281,0.765237
60,0.053872,-1.110760,-1.663795,0.146172
61,-0.206455,-0.964928,-1.937583,0.318497
62,-0.201908,-0.990161,-1.886161,0.280965
63,-0.589560,-0.441998,-2.295545,0.915692
64,-0.417860,0.258181,-2.044698,1.701701
65,-0.304193,0.479611,-1.869106,1.914595
66,-0.873518,0.484067,-2.464818,1.876703
67,-1.053069,0.849286,-2.608639,2.238518
68,-0.694758,1.137826,-2.161672,2.503954
69,-0.894784,1.493462,-2.330072,2.832131
70,-0.927449,1.359109,-2.315305,2.629753
71,-1.239292,1.952802,-2.592939,3.195502
72,-1.187182,2.390932,-2.485653,3.581661
73,-0.916341,3.009834,-2.159131,4.139119
74,-1.043634,2.652419,-2.243720,3.696418
75,-1.256129,2.592158,-2.410185,3.563154
76,-1.034602,2.272431,-2.145620,3.179652
77,-0.899696,1.645074,-1.973329,2.510182
78,-0.590945,2.078183,-1.639985,2.876731
79,-0.671989,2.050204,-1.685623,2.795839
80,-0.751231,1.969461,-1.728189,2.668073
81,-0.523608,1.771101,-1.485887,2.435443
82,-0.517689,1.902212,-1.453327,2.510731
83,0.072747,2.272719,-0.893650,2.800093
84,-0.064040,2.312120,-0.999894,2.785261
85,-0.328737,2.177129,-1.216139,2.616740
86,-0.287011,2.718566,-1.158397,3.044321
87,-0.206819,2.448137,-1.068996,2.757751
88,-0.432500,2.411436,-1.243857,2.679132
89,-0.474048,2.600679,-1.257979,2.794045
90,-0.255122,2.398979,-1.053326,2.578077
91,-0.070183,2.395536,-0.882337,2.532422
92,-0.484955,2.595945,-1.208695,2.655496
93,-0.171851,3.159694,-0.934228,3.071040
94,-0.057896,3.119441,-0.827331,2.989098
95,0.076817,3.300776,-0.706586,3.086129
96,0.000162,3.216554,-0.756028,2.970720
97,-0.038793,2.633155,-0.774701,2.467107
98,0.051968,2.307416,-0.692215,2.175932
99,-0.242209,2.173776,-0.907877,2.039642
100,-0.012930,2.507577,-0.719213,2.263053
101,0.211281,2.271894,-0.538885,2.050718
102,0.641562,2.181298,-0.208417,1.952108
103,0.570604,2.411451,-0.258033,2.094079
104,0.853231,2.858106,-0.046041,2.392246
105,1.063131,2.673649,0.107968,2.222545
106,1.406977,2.831004,0.355536,2.304349
