k,yx,yy,Sx,Sy,NIS,q,r
0,-3.527211,5.125678,29.004000,29.004000,1.334774,1.000000,4.000000
1,8.297824,-7.569558,7.453455,7.453455,16.925318,1.000000,4.000000
2,-13.351034,1.679588,5.862227,5.862227,30.887773,1.000000,4.000000
3,7.652663,-0.546851,5.283440,5.283440,11.140905,1.000000,4.000000
4,4.993536,-10.559054,4.988342,4.988342,27.349575,1.000000,4.000000
5,0.657120,-9.388394,4.813035,4.813035,18.402890,1.000000,4.000000
6,4.266611,6.940599,4.699955,4.699955,14.122663,1.000000,4.000000
7,5.545564,-5.903522,4.623583,4.623583,14.189180,1.000000,4.000000
8,7.222786,0.167410,4.570779,4.570779,11.419642,1.000000,4.000000
9,1.201309,14.883644,4.534005,4.534005,49.176387,1.000000,4.000000
10,5.664861,-4.399610,4.508548,4.508548,11.411040,1.000000,4.000000
11,-2.171294,1.279313,4.491253,4.491253,1.414118,1.000000,4.000000
12,2.000061,1.252567,4.479879,4.479879,1.243151,1.000000,4.000000
13,-4.953354,-0.976035,4.472769,4.472769,5.698563,1.000000,4.000000
14,-1.242884,-1.439076,4.468656,4.468656,0.809125,1.000000,4.000000
15,0.231005,6.151250,4.466553,4.466553,8.483328,1.000000,4.000000
16,-0.491795,-2.183099,4.465694,4.465694,1.121390,1.000000,4.000000
17,-11.284769,2.860116,4.465482,4.465482,30.349751,1.000000,4.000000
18,-8.986837,2.162629,4.465466,4.465466,19.133547,1.000000,4.000000
19,-1.335552,-4.219021,4.465314,4.465314,4.385769,1.000000,4.000000
20,6.548813,4.130875,4.464793,4.464793,13.427515,1.000000,4.000000
21,5.210337,-8.363249,4.463751,4.463751,21.751109,1.000000,4.000000
22,4.820127,-6.399412,4.462101,4.462101,14.384723,1.000000,4.000000
23,3.026097,-9.764901,4.459808,4.459808,23.433868,1.000000,4.000000
24,-5.038807,-2.067472,4.456873,4.456873,6.655790,1.000000,4.000000
25,-2.327070,3.206034,4.453326,4.453326,3.524087,1.000000,4.000000
26,-1.155987,5.608909,4.449213,4.449213,7.371226,1.000000,4.000000
27,3.319719,3.154626,4.444595,4.444595,4.718586,1.000000,4.000000
28,1.286110,3.812915,4.439535,4.439535,3.647318,1.000000,4.000000
29,3.475501,-4.550203,4.434099,4.434099,7.393489,1.000000,4.000000
30,-3.505762,5.176161,4.428351,4.428351,8.825636,1.000000,4.000000
31,-11.257290,-4.610553,4.422353,4.422353,33.462680,1.000000,4.000000
32,-6.545780,-1.771692,4.416161,4.416161,10.413145,1.000000,4.000000
33,10.471673,-1.658881,4.409826,4.409826,25.490305,1.000000,4.000000
34,-8.753541,-6.345148,4.403395,4.403395,26.544381,1.000000,4.000000
35,-1.605222,11.685744,4.396907,4.396907,31.643465,1.000000,4.000000
