k,zx,zy,valid
0,57.817148,45.747052,1
1,1.411249,1.449039,1
2,2.297754,1.683729,1
3,1.025020,-0.022386,1
4,-35.639987,-42.828340,1
5,0.000000,0.000000,0
6,0.000000,0.000000,0
7,0.796572,0.867313,1
8,-1.160705,2.633089,1
9,-2.038157,-0.060571,1
10,4.211647,2.038834,1
11,2.890920,0.976889,1
12,2.641332,-4.339558,1
13,0.506233,1.748967,1
14,2.181231,2.304097,1
15,0.000000,0.000000,0
16,-1.464240,-2.098797,1
17,58.129521,-77.478257,1
18,1.575992,3.323409,1
19,0.614053,2.311126,1
20,-1.418403,2.978745,1
21,3.458851,1.043258,1
22,-1.929861,2.799948,1
23,-70.530873,49.653911,1
24,58.938843,68.781743,1
25,-2.565675,-2.076648,1
26,4.133708,0.554346,1
27,1.881516,2.040011,1
28,-1.019757,0.498145,1
29,-2.763743,1.483098,1
30,1.164974,-1.628336,1
31,0.000000,0.000000,0
32,-2.062783,-3.503833,1
33,-3.767261,4.632123,1
34,-63.406187,-73.106513,1
35,-2.221240,0.352168,1
36,3.815632,-0.380840,1
37,3.549903,0.458503,1
38,0.000000,0.000000,0
39,-3.558982,0.708668,1
40,-1.983797,-0.069149,1
41,-2.399822,-0.199387,1
42,0.757517,-0.342648,1
43,4.877735,-1.034941,1
44,-3.309097,0.730253,1
45,2.526606,-1.471422,1
46,26.620360,-2.430221,1
47,-0.112202,2.355365,1
48,-3.547952,-0.724519,1
49,2.693333,1.469720,1
50,0.769936,-2.705477,1
51,16.086371,26.391006,1
52,2.982845,2.562821,1
53,-1.715489,-1.386415,1
54,43.056749,55.407994,1
55,71.563012,66.828106,1
56,2.775084,-1.124360,1
57,-79.087880,-14.341049,1
58,0.524569,1.528813,1
59,1.067079,-0.522638,1
60,0.627522,2.221160,1
61,2.291470,-2.894545,1
62,72.257198,-37.921778,1
63,1.989280,1.302224,1
64,1.593576,2.365897,1
65,0.000000,0.000000,0
66,1.286643,-1.618346,1
67,0.000000,0.000000,0
68,-33.141637,54.417388,1
69,1.794920,0.127729,1
70,2.649722,0.989290,1
71,37.965039,-28.877805,1
72,0.000000,0.000000,0
73,-1.497650,0.341502,1
74,0.000000,0.000000,0
75,0.823685,-1.523063,1
76,77.101184,-30.582545,1
77,0.175813,-0.326778,1
78,1.793112,0.799520,1
79,1.451626,2.434975,1
80,1.696980,1.831328,1
81,1.127387,5.101601,1
82,3.624381,-2.524920,1
83,0.000000,0.000000,0
84,4.249368,-0.435818,1
85,-1.209769,-2.820739,1
86,3.701771,0.178594,1
87,1.150839,2.257251,1
88,-0.419958,2.113858,1
89,0.000000,0.000000,0
90,2.878261,3.891907,1
91,-0.353927,-0.714301,1
92,23.800662,0.599455,1
93,0.000000,0.000000,0
94,1.308182,6.046590,1
95,4.286813,-1.678805,1
96,2.077788,3.474362,1
97,0.347550,0.971042,1
98,1.273821,2.313285,1
99,4.015458,-0.149123,1
100,0.000000,0.000000,0
101,3.882592,2.746089,1
102,-0.087845,3.367974,1
103,-1.291080,4.808539,1
104,0.000000,0.000000,0
105,2.526201,0.328169,1
106,-71.765668,38.845759,1
107,-77.409837,51.807155,1
108,-24.124016,-1.811622,1
109,71.467421,79.179082,1
110,-62.530452,55.466182,1
111,0.944897,5.032770,1
112,2.214481,2.566653,1
113,-17.868120,18.510460,1
114,1.771641,2.904767,1
115,6.430630,0.465525,1
116,4.583646,0.266492,1
117,21.641682,-27.425313,1
118,-5.439612,-2.524319,1
119,5.928464,3.788612,1
120,2.773484,0.383578,1
121,1.591395,-2.677121,1
122,1.727835,-0.526199,1
123,-64.688369,-64.833330,1
124,5.406675,0.896718,1
125,1.894151,-2.227495,1
126,2.218602,1.406846,1
127,4.770479,0.309245,1
128,-0.065690,-0.623908,1
129,3.238741,2.894553,1
130,64.721607,0.774823,1
131,56.304969,14.726694,1
132,29.818320,19.873138,1
133,0.000000,0.000000,0
134,50.162573,6.765714,1
135,0.423932,0.344624,1
136,4.416578,0.067127,1
137,1.350961,-0.236621,1
138,-54.171349,23.647316,1
139,3.146598,1.708244,1
140,-20.566485,64.902595,1
141,3.253382,2.116263,1
142,5.322624,3.250323,1
143,64.125357,13.967138,1
144,0.000000,0.000000,0
145,-0.898771,3.738324,1
146,1.392674,5.540359,1
147,-19.971771,29.239337,1
148,-49.876200,-69.877726,1
149,25.422290,64.178507,1
150,0.000000,0.000000,0
151,-45.883160,-17.155780,1
