k,x,y,vx,vy
0,49.843469,39.437984,0.398692,0.315460
1,27.407351,21.839720,-1.080274,-0.844604
2,19.416158,15.425332,-2.458223,-1.950736
3,14.911409,11.643275,-3.913538,-3.173316
4,4.832882,0.799905,-9.136808,-8.803806
5,4.650145,0.623829,-9.136808,-8.803806
6,4.467409,0.447752,-9.136808,-8.803806
7,3.656962,0.378866,-9.857153,-8.680798
8,2.724744,0.591493,-10.847665,-8.160337
9,1.851889,0.357752,-11.865669,-8.269810
10,1.961470,0.438993,-11.257921,-7.837711
11,1.881497,0.369587,-10.976390,-7.668332
12,1.779496,-0.330489,-10.728729,-8.820397
13,1.442330,-0.245678,-11.004841,-8.232056
14,1.330330,-0.104352,-10.748422,-7.506270
15,1.115362,-0.254478,-10.748422,-7.506270
16,0.615063,-0.609035,-11.466308,-8.020615
17,7.188708,-9.806746,5.875743,-31.058386
18,6.644650,-8.840283,4.177098,-26.982003
19,6.034549,-8.053585,2.392398,-23.569419
20,5.244576,-7.240036,0.241643,-20.270881
21,5.052231,-6.688646,-0.261518,-17.829285
22,4.288894,-5.975453,-2.178639,-15.123999
23,-3.776131,-0.277968,-22.229304,-0.126302
24,2.469637,7.035118,-5.733859,17.910750
25,1.840245,6.402741,-6.983461,15.505837
26,1.951882,6.076775,-6.383544,13.987387
27,1.830054,5.916395,-6.369844,12.955429
28,1.428690,5.604169,-7.000213,11.640848
29,0.886306,5.404673,-7.908134,10.665388
30,0.770928,4.908258,-7.813514,9.095787
31,0.614657,5.090173,-7.813514,9.095787
32,0.195369,4.356553,-8.370590,7.156665
33,-0.358712,4.513180,-9.171314,7.184606
34,-6.801588,-3.086123,-21.847936,-8.496487
35,-6.749991,-2.904705,-20.880060,-7.800434
36,-6.121103,-2.805374,-18.851459,-7.305462
37,-5.560833,-2.633393,-17.073116,-6.701948
38,-5.902296,-2.767432,-17.073116,-6.701948
39,-5.981573,-2.548919,-16.596853,-6.061531
40,-5.902324,-2.423137,-15.866033,-5.622504
41,-5.866432,-2.319563,-15.251495,-5.246653
42,-5.546932,-2.236852,-14.187335,-4.926920
43,-4.888935,-2.221024,-12.615113,-4.735987
44,-4.983882,-2.054135,-12.357619,-4.307894
45,-4.579818,-2.084144,-11.312697,-4.217800
46,-2.225649,-2.189990,-7.251235,-4.251624
47,-2.189160,-1.902877,-6.970893,-3.676858
48,-2.424564,-1.877867,-7.116413,-3.527457
49,-2.161095,-1.684726,-6.512330,-3.134919
50,-2.059774,-1.819896,-6.173738,-3.240884
51,-0.827448,0.213647,-4.225975,-0.226349
52,-0.628273,0.380561,-3.825422,0.015712
53,-0.777072,0.254471,-3.925763,-0.159742
54,2.229831,4.126760,0.285616,5.130022
55,7.022684,8.551875,6.712663,10.933278
56,6.859474,8.098823,6.319742,10.046002
57,1.239378,6.788189,-1.150249,8.081100
58,1.170935,6.593760,-1.208391,7.625503
59,1.141616,6.276440,-1.214880,7.033583
60,1.086155,6.150136,-1.253546,6.702339
61,1.138170,5.709118,-1.159335,5.999519
62,5.505081,3.129295,4.126929,2.748583
63,5.368856,3.069847,3.867338,2.612809
64,5.215387,3.076798,3.597371,2.559819
65,5.287334,3.127994,3.597371,2.559819
66,5.108202,2.883421,3.312033,2.223693
67,5.174443,2.927895,3.312033,2.223693
68,2.816030,6.222208,0.634889,5.811952
69,2.764718,5.953902,0.565215,5.393378
70,2.768353,5.753738,0.556983,5.062749
71,4.876371,3.785096,2.776969,2.871328
72,4.931910,3.842523,2.776969,2.871328
73,4.592854,3.683430,2.370413,2.648246
74,4.640262,3.736395,2.370413,2.648246
75,4.448431,3.460441,2.130489,2.318386
76,8.886282,1.443310,6.480056,0.276331
77,8.492278,1.343665,5.968600,0.173600
78,8.216147,1.315373,5.587178,0.142967
79,7.937011,1.381714,5.214907,0.203426
80,7.687631,1.410620,4.882181,0.226793
81,7.421049,1.616826,4.543639,0.414242
82,7.303097,1.402186,4.351825,0.209476
83,7.390133,1.406376,4.351825,0.209476
84,7.300903,1.309736,4.193662,0.119003
85,6.924439,1.090754,3.785346,-0.077344
86,6.826756,1.041338,3.633283,-0.119326
87,6.602655,1.101845,3.375898,-0.064778
88,6.310519,1.151951,3.067359,-0.020682
89,6.371866,1.151537,3.067359,-0.020682
90,6.250154,1.292258,2.913670,0.097809
91,5.971633,1.192680,2.633907,0.013468
92,6.907016,1.163479,3.359515,-0.010758
93,6.974206,1.163264,3.359515,-0.010758
94,6.752852,1.408830,3.127167,0.187156
95,6.690482,1.259858,3.027600,0.065428
96,6.524295,1.368548,2.848663,0.150170
97,6.284046,1.352455,2.616388,0.135247
98,6.099039,1.400077,2.432689,0.170013
99,6.049358,1.331875,2.357293,0.115113
100,6.096504,1.334177,2.357293,0.115113
101,6.038018,1.402334,2.277797,0.164673
102,5.800132,1.495754,2.066438,0.231880
103,5.519248,1.649837,1.828327,0.342318
104,5.555815,1.656684,1.828327,0.342318
105,5.452221,1.602489,1.726578,0.298006
106,2.015181,3.281820,-0.771564,1.502163
107,-1.510201,5.455384,-3.275672,3.031417
108,-2.556490,5.197284,-3.969504,2.805939
109,0.537514,8.419190,-1.743066,5.027040
110,-2.156098,10.499943,-3.593331,6.405100
111,-2.096089,10.395485,-3.502286,6.244543
112,-1.986650,10.194493,-3.379339,6.021313
113,-2.693194,10.646059,-3.813677,6.246408
114,-2.588461,10.457443,-3.691560,6.034875
115,-2.304621,10.180359,-3.452035,5.768489
116,-2.103506,9.906289,-3.272428,5.509578
117,-1.255954,8.580803,-2.669753,4.561883
118,-1.465785,8.247973,-2.772296,4.283908
119,-1.242438,8.163561,-2.590801,4.173178
120,-1.143802,7.956181,-2.493515,3.985112
121,-1.091837,7.644164,-2.428101,3.733490
122,-1.036692,7.420718,-2.361917,3.543237
123,-3.358585,4.905062,-3.804319,1.903074
124,-3.121859,4.799959,-3.607200,1.812859
125,-3.015863,4.588911,-3.495633,1.657975
126,-2.901967,4.510656,-3.381211,1.588619
127,-2.704070,4.397210,-3.216900,1.498754
128,-2.676603,4.255611,-3.160419,1.393198
129,-2.538691,4.236752,-3.037390,1.364616
130,-0.356126,4.147774,-1.672800,1.293890
131,1.482128,4.522049,-0.540511,1.504652
132,2.398660,5.053353,0.017458,1.806223
133,2.399010,5.089477,0.017458,1.806223
134,3.984128,5.180020,0.960811,1.838617
135,3.885722,5.056690,0.891166,1.743819
136,3.920245,4.928017,0.901003,1.647484
137,3.854824,4.793343,0.852104,1.549252
138,2.016916,5.425875,-0.229524,1.900016
139,2.048253,5.344919,-0.208677,1.830991
140,1.334142,7.250407,-0.618646,2.910212
141,1.381901,7.146973,-0.584085,2.817308
142,1.492227,7.081293,-0.514281,2.747494
143,3.399789,7.345373,0.578023,2.866603
144,3.411349,7.402705,0.578023,2.866603
145,3.288758,7.344509,0.502298,2.801391
146,3.240148,7.343296,0.469335,2.769223
147,2.541058,8.065034,0.072909,3.142079
148,0.956589,5.767818,-0.810741,1.827098
149,1.675007,7.556001,-0.403108,2.799049
150,1.666944,7.611982,-0.403108,2.799049
151,0.213140,6.913079,-1.198767,2.383601
152,0.457722,5.507040,-1.051566,1.586797
153,0.459622,5.336012,-1.039047,1.476097
154,0.675794,4.364166,-0.910181,0.931508
155,-1.421027,3.961127,-2.036379,0.703047
156,-1.331030,3.911696,-1.965811,0.668773
157,-2.215014,4.572474,-2.420146,1.017002
158,-2.112014,4.606792,-2.338992,1.024494
159,-1.991712,4.514294,-2.249738,0.964137
160,-3.922620,2.501712,-3.253854,-0.117689
161,-2.873357,4.452682,-2.662455,0.918973
162,-3.198380,6.523712,-2.806239,2.004938
163,-3.074979,6.440021,-2.711549,1.939646
164,-2.906364,6.362878,-2.594359,1.878678
165,-4.114378,6.910338,-3.200589,2.146043
166,-3.980556,6.776464,-3.097143,2.053598
167,-3.820162,6.803796,-2.981202,2.046433
168,-1.947638,7.034167,-1.976313,2.144960
169,-1.881508,6.944329,-1.921503,2.076102
170,-1.723736,6.816416,-1.819977,1.988427
171,-1.603185,6.804053,-1.738958,1.961516
172,-1.461210,6.752201,-1.647931,1.914609
173,-1.257647,6.683467,-1.526401,1.859617
174,-1.253255,6.645783,-1.508498,1.821229
175,-1.218305,6.632924,-1.475183,1.796016
176,-1.098032,6.560656,-1.398718,1.740782
177,-0.975263,6.415582,-1.321913,1.649127
178,-0.920522,6.309089,-1.280631,1.578201
179,-0.946134,6.340653,-1.280631,1.578201
180,-1.180868,7.206570,-1.386560,2.000837
181,-1.052571,7.190368,-1.307679,1.972415
182,-0.963723,7.118374,-1.249649,1.916181
183,-0.935156,7.049410,-1.222671,1.862141
184,-0.959610,7.086653,-1.222671,1.862141
185,-0.917661,7.104807,-1.189347,1.852561
186,-0.941448,7.141859,-1.189347,1.852561
187,-1.744855,5.007782,-1.579130,0.767073
188,-1.776437,5.023124,-1.579130,0.767073
189,-2.969091,6.160917,-2.157364,1.326074
190,-4.789843,7.498671,-3.040930,1.977829
191,-4.709713,7.463420,-2.971001,1.940714
192,-4.604815,7.387788,-2.889623,1.884035
193,-4.662607,7.425469,-2.889623,1.884035
194,-5.336917,7.446154,-3.193872,1.875648
195,-5.210556,7.326307,-3.100155,1.798127
196,-5.058575,7.303989,-2.994917,1.769465
197,-5.118473,7.339378,-2.994917,1.769465
198,-5.015669,7.269469,-2.915167,1.717851
199,-4.752772,7.196548,-2.757987,1.665355
200,-4.518079,7.119148,-2.616371,1.611266
201,-6.359319,5.493522,-3.489085,0.802490
202,-5.418941,5.460809,-2.996984,0.778735
203,-5.169767,5.384496,-2.846603,0.734032
204,-4.895037,5.352935,-2.685457,0.711565
205,-5.494467,5.561490,-2.950288,0.805868
206,-5.553473,5.577607,-2.950288,0.805868
207,-5.376406,5.422395,-2.836002,0.722925
208,-5.144792,5.395239,-2.696585,0.702803
209,-4.918615,5.356882,-2.561299,0.677488
210,-4.661343,5.236045,-2.412460,0.612652
211,-4.440529,5.104279,-2.282777,0.543238
212,-5.072855,3.865394,-2.565276,-0.058553
213,-4.917779,3.893746,-2.465984,-0.044349
214,-5.915830,4.173831,-2.922060,0.090721
215,-5.638912,4.088799,-2.760965,0.049003
216,-5.694131,4.089780,-2.760965,0.049003
217,-5.522859,4.082002,-2.652333,0.044803
218,-5.575905,4.082898,-2.652333,0.044803
219,-5.401461,4.020898,-2.543408,0.014688
220,-5.128153,3.952783,-2.388324,-0.018039
221,-4.958833,3.890503,-2.284553,-0.047637
222,-4.718538,3.858500,-2.147948,-0.062469
223,-5.233112,1.957736,-2.373071,-0.969195
224,-5.120989,1.963497,-2.296940,-0.957200
225,-3.365845,0.515144,-1.438194,-1.638638
226,-3.191008,-0.518613,-1.341166,-2.115668
227,-3.080586,-0.407957,-1.275789,-2.042800
228,-2.950443,-0.429477,-1.201669,-2.033593
229,-4.624668,0.818008,-1.987184,-1.420411
230,-5.129748,1.329130,-2.208629,-1.163659
231,-3.286498,-0.243044,-1.310644,-1.900584
232,-3.169667,-0.189526,-1.242600,-1.857045
233,-1.854511,0.392784,-0.605263,-1.562420
234,-1.729209,0.396874,-0.539915,-1.545614
235,-1.616337,0.448244,-0.481103,-1.506484
236,-1.625959,0.418114,-0.481103,-1.506484
237,-1.489635,0.463593,-0.411711,-1.470535
238,-1.453431,0.472540,-0.390585,-1.452300
239,-1.298668,0.521089,-0.313305,-1.415415
240,-1.226969,0.548488,-0.276246,-1.388936
241,-1.021642,0.522281,-0.176023,-1.388189
242,-1.025162,0.494518,-0.176023,-1.388189
243,-0.847776,0.543479,-0.090043,-1.351723
244,-0.722265,0.552937,-0.029542,-1.334382
245,-0.555812,0.552016,0.049836,-1.322137
246,-0.496045,0.581618,0.077763,-1.295506
247,-0.494490,0.555708,0.077763,-1.295506
248,-0.318094,0.630345,0.160834,-1.247733
249,-1.874488,-0.706890,-0.580095,-1.871162
250,-1.123645,0.555684,-0.217901,-1.253608
251,-0.962998,0.633702,-0.139518,-1.204636
252,-0.793061,0.670386,-0.057466,-1.175765
253,-0.795475,0.708649,-0.058066,-1.146416
254,-0.636839,0.716352,0.017856,-1.131863
255,-1.071382,-0.484024,-0.188800,-1.691500
256,-2.065532,1.150720,-0.659485,-0.898494
257,-2.078722,1.132750,-0.659485,-0.898494
