k,yx,yy,Sx,Sy,NIS,q,r
0,57.817148,45.747052,29.004000,29.004000,187.409163,1.000000,4.000000
1,-48.440193,-37.995254,7.453455,7.453455,508.501320,1.000000,4.000000
2,-25.087991,-20.139099,5.862227,5.862227,176.552474,1.000000,4.000000
3,-18.341974,-15.408704,5.283440,5.283440,108.614122,1.000000,4.000000
4,-50.473125,-54.408149,4.988342,4.988342,1104.131045,1.000000,4.000000
5,0.000000,0.000000,4.813035,4.813035,0.000000,1.000000,4.000000
6,0.000000,0.000000,4.841460,4.841460,0.000000,1.000000,4.000000
7,-3.488101,0.595637,4.877798,4.877798,2.567066,1.000000,4.000000
8,-4.620524,2.427839,4.756746,4.756746,5.727370,1.000000,4.000000
9,-4.545948,-0.488857,4.674442,4.674442,4.472112,1.000000,4.000000
10,2.597071,1.846478,4.616653,4.616653,2.199485,1.000000,4.000000
11,1.154608,0.694650,4.575319,4.575319,0.396838,1.000000,4.000000
12,0.979363,-4.555778,4.545472,4.545472,4.777121,1.000000,4.000000
13,-1.058688,2.255863,4.523841,4.523841,1.372670,1.000000,4.000000
14,0.958998,2.714416,4.508155,4.508155,1.838387,1.000000,4.000000
15,0.000000,0.000000,4.496772,4.496772,0.000000,1.000000,4.000000
16,-2.364633,-1.694193,4.548897,4.548897,1.860183,1.000000,4.000000
17,57.743785,-76.708809,4.534186,4.534186,2033.129109,1.000000,4.000000
18,-5.730231,13.751322,4.522089,4.522089,49.077855,1.000000,4.000000
19,-6.114139,11.691049,4.511867,4.511867,38.579002,1.000000,4.000000
20,-7.500801,11.503718,4.502971,4.502971,41.882912,1.000000,4.000000
21,-1.790558,8.688711,4.494992,4.494992,17.508330,1.000000,4.000000
22,-6.976862,9.845180,4.487626,4.487626,32.445701,1.000000,4.000000
23,-74.776195,55.931845,4.480652,4.480652,1946.111942,1.000000,4.000000
24,63.159559,69.062237,4.473912,4.473912,1957.732541,1.000000,4.000000
25,-4.920635,-9.469981,4.467294,4.467294,25.494893,1.000000,4.000000
26,2.433133,-6.158511,4.460727,4.460727,9.829652,1.000000,4.000000
27,0.057305,-4.316511,4.454163,4.454163,4.183851,1.000000,4.000000
28,-2.722414,-5.677359,4.447577,4.447577,8.913604,1.000000,4.000000
29,-4.052429,-4.353889,4.440959,4.440959,7.966417,1.000000,4.000000
30,0.436831,-7.246317,4.434308,4.434308,11.884591,1.000000,4.000000
31,0.000000,0.000000,4.427631,4.427631,0.000000,1.000000,4.000000
32,-2.521170,-8.775922,4.465899,4.465899,18.668829,1.000000,4.000000
33,-3.795218,0.132436,4.453764,4.453764,3.237985,1.000000,4.000000
34,-62.864048,-77.763384,4.442328,4.442328,2250.854187,1.000000,4.000000
35,5.017306,3.608221,4.431514,4.431514,8.618413,1.000000,4.000000
36,10.983224,2.679874,4.421261,4.421261,28.908709,1.000000,4.000000
37,10.048036,3.409987,4.411514,4.411514,25.522083,1.000000,4.000000
