k,x,y,vx,vy
0,0.774884,2.283205,0.006198,0.018263
1,-0.243053,0.606525,-0.060887,-0.092247
2,0.286026,-0.492217,0.030801,-0.281901
3,-0.755869,0.072001,-0.309711,-0.095771
4,-0.309307,0.428203,-0.073230,0.091279
5,0.619688,0.201587,0.626856,-0.080603
6,1.223606,1.160288,1.222197,0.886140
7,0.782993,1.303176,0.630166,1.045479
8,0.211274,1.430313,-0.268866,1.208919
9,0.129225,1.783103,-0.406211,1.797573
10,0.088458,1.264691,-0.472192,0.677022
11,0.226987,1.257524,-0.143463,0.631019
12,0.216123,0.810095,-0.162556,-0.467643
13,0.103248,0.739545,-0.438826,-0.621871
14,-0.029908,0.695431,-0.764565,-0.704828
15,0.150937,0.373022,-0.237489,-1.533360
16,0.133832,0.796268,-0.271205,-0.294609
17,0.033742,0.854296,-0.531366,-0.118944
18,-0.066639,0.967206,-0.778070,0.197948
19,0.092641,1.020268,-0.300012,0.332210
20,0.208873,1.180830,0.030998,0.749027
21,0.698281,1.261083,1.337456,0.923489
22,0.480324,1.038474,0.693645,0.289221
23,0.601373,1.093459,0.970614,0.416366
24,0.627584,1.145315,0.987843,0.526677
25,0.676433,1.254970,1.060054,0.772706
26,0.562637,0.792071,0.732173,-0.389112
27,0.423232,0.685760,0.366304,-0.623119
28,0.791800,0.674480,1.204893,-0.620375
29,0.661402,0.236132,0.854446,-1.586542
30,0.711249,0.210447,0.927042,-1.573144
31,0.632560,0.108992,0.716546,-1.724671
32,0.592470,-0.158995,0.601445,-2.218515
33,0.914776,-0.249330,1.242624,-2.313500
34,0.682216,0.163527,0.722819,-1.386364
35,0.260461,-0.238581,-0.138127,-2.125274
36,0.505895,-0.449459,0.340770,-2.450150
37,0.337689,-0.326261,0.010540,-2.125241
38,0.473633,-0.430325,0.261041,-2.238851
39,0.457404,-0.408322,0.222309,-2.118265
40,0.714266,-0.498604,0.668398,-2.202948
41,0.902603,-0.391478,0.971129,-1.941367
42,1.105931,-0.420865,1.282745,-1.925371
43,0.912623,-0.028338,0.919284,-1.209888
44,1.130009,-0.165744,1.242984,-1.394036
45,1.353112,-0.313585,1.559086,-1.585314
46,1.530555,-0.280961,1.787767,-1.484733
47,1.527167,-0.005876,1.727737,-1.017322
48,1.569790,0.137440,1.739878,-0.771056
49,1.638117,0.206546,1.789395,-0.646222
50,1.680618,0.401305,1.799128,-0.345103
51,1.490443,0.481555,1.477111,-0.221010
52,1.140007,0.381110,0.945632,-0.355321
53,0.977878,0.232255,0.696813,-0.550137
54,1.155505,0.157902,0.917934,-0.635713
55,1.245152,0.029507,1.012612,-0.789349
56,1.168809,0.081418,0.886453,-0.700930
57,1.128896,0.284729,0.812399,-0.421722
58,1.071410,-0.039083,0.719195,-0.820380
59,0.787139,0.136588,0.347653,-0.581424
60,0.643181,0.087807,0.162840,-0.626924
61,0.709663,0.234649,0.239080,-0.434736
62,0.790895,0.345740,0.329872,-0.292478
63,1.012799,0.405346,0.581760,-0.215901
64,0.810486,0.593054,0.335135,0.005454
65,0.757073,0.710960,0.266840,0.139279
66,0.986195,0.480787,0.517452,-0.121606
67,1.033553,0.588878,0.558315,0.000429
68,1.229122,0.543699,0.759107,-0.048775
69,1.338705,0.433036,0.860497,-0.166583
70,1.245837,0.190047,0.743859,-0.420522
71,1.260269,0.266038,0.743394,-0.332277
72,1.392559,0.159887,0.864562,-0.434956
73,1.389639,0.409867,0.843974,-0.171461
