k,yx,yy,Sx,Sy,NIS,q,r
0,-1.554557,-3.573668,29.004000,29.004000,0.523643,1.000000,4.000000
1,0.604546,3.186726,7.453455,7.453455,1.411520,1.000000,4.000000
2,2.745175,-1.769060,5.862227,5.862227,1.819370,1.000000,4.000000
3,1.585890,1.344914,5.283440,5.283440,0.818376,1.000000,4.000000
4,3.272177,4.436424,4.988342,4.988342,6.092005,1.000000,4.000000
5,-2.948818,-2.157360,4.813035,4.813035,2.773661,1.000000,4.000000
6,-3.824533,0.562752,4.699955,4.699955,3.179550,1.000000,4.000000
7,-0.168800,2.300165,4.623583,4.623583,1.150461,1.000000,4.000000
8,1.714914,-0.932498,4.570779,4.570779,0.833661,1.000000,4.000000
9,-1.398060,-2.510211,4.534005,4.534005,1.820847,1.000000,4.000000
10,-1.761255,0.329205,4.508548,4.508548,0.712068,1.000000,4.000000
11,-3.282774,6.708275,4.491253,4.491253,12.419153,1.000000,4.000000
12,0.838403,-0.736347,4.479879,4.479879,0.277937,1.000000,4.000000
13,0.328853,-2.369396,4.472769,4.472769,1.279337,1.000000,4.000000
14,1.340357,0.717907,4.468656,4.468656,0.517369,1.000000,4.000000
15,2.671109,1.336635,4.466553,4.466553,1.997383,1.000000,4.000000
16,1.828457,-0.134021,4.465694,4.465694,0.752675,1.000000,4.000000
17,0.904792,4.440969,4.465482,4.465482,4.599919,1.000000,4.000000
18,-0.192255,1.905042,4.465466,4.465466,0.821000,1.000000,4.000000
19,1.368294,-1.202651,4.465314,4.465314,0.743195,1.000000,4.000000
20,2.192947,-0.356934,4.464793,4.464793,1.105632,1.000000,4.000000
21,2.983938,0.312200,4.463751,4.463751,2.016545,1.000000,4.000000
22,1.160662,-0.377738,4.462101,4.462101,0.333883,1.000000,4.000000
23,4.433276,0.580543,4.459808,4.459808,4.482473,1.000000,4.000000
24,-0.677570,1.944525,4.456873,4.456873,0.951402,1.000000,4.000000
25,-1.146242,0.504858,4.453326,4.453326,0.352265,1.000000,4.000000
26,-0.198532,1.529249,4.449213,4.449213,0.534481,1.000000,4.000000
27,-1.817451,-1.256132,4.444595,4.444595,1.098187,1.000000,4.000000
28,-2.629895,-0.552465,4.439535,4.439535,1.626649,1.000000,4.000000
29,-4.269194,-3.037637,4.434099,4.434099,6.191395,1.000000,4.000000
30,-0.249679,0.560632,4.428351,4.428351,0.085054,1.000000,4.000000
31,-0.202879,1.960585,4.422353,4.422353,0.878504,1.000000,4.000000
32,-3.411271,-1.729228,4.416161,4.416161,3.312152,1.000000,4.000000
33,0.725268,-1.792933,4.409826,4.409826,0.848247,1.000000,4.000000
34,3.200022,1.912816,4.403395,4.403395,3.156429,1.000000,4.000000
35,-0.347837,-1.204335,4.396907,4.396907,0.357390,1.000000,4.000000
36,-2.830759,-3.579621,4.390396,4.390396,4.743737,1.000000,4.000000
37,-1.735391,0.045724,4.383895,4.383895,0.687442,1.000000,4.000000
38,0.382437,-0.326414,4.377426,4.377426,0.057752,1.000000,4.000000
39,-0.484568,-0.261326,4.371013,4.371013,0.069343,1.000000,4.000000
40,-1.566695,-0.000370,4.364672,4.364672,0.562364,1.000000,4.000000
41,-0.987659,0.308522,4.358419,4.358419,0.245652,1.000000,4.000000
42,-0.570952,-1.060979,4.352265,4.352265,0.333542,1.000000,4.000000
43,-0.512706,-3.349943,4.346218,4.346218,2.642524,1.000000,4.000000
44,1.162784,1.264093,4.340287,4.340287,0.679678,1.000000,4.000000
45,0.140049,3.297055,4.334477,4.334477,2.512456,1.000000,4.000000
46,-0.213188,-0.673535,4.328792,4.328792,0.115297,1.000000,4.000000
47,0.219112,2.215214,4.323233,4.323233,1.146176,1.000000,4.000000
48,0.592948,1.102304,4.317803,4.317803,0.362837,1.000000,4.000000
49,1.502279,0.659859,4.312502,4.312502,0.624291,1.000000,4.000000
50,0.505646,-1.822007,4.307330,4.307330,0.830070,1.000000,4.000000
51,1.800739,-1.323117,4.302286,4.302286,1.160615,1.000000,4.000000
52,0.663512,-1.923756,4.297369,4.297369,0.963633,1.000000,4.000000
53,4.072680,-2.733469,4.292577,4.292577,5.604692,1.000000,4.000000
54,-2.244733,-3.553171,4.287908,4.287908,4.119457,1.000000,4.000000
55,0.720066,-2.614351,4.283359,4.283359,1.716720,1.000000,4.000000
56,-1.858335,-0.056088,4.278929,4.278929,0.807808,1.000000,4.000000
57,3.137667,-0.674699,4.274613,4.274613,2.409615,1.000000,4.000000
58,-1.563895,-4.972459,4.270410,4.270410,6.362649,1.000000,4.000000
59,-0.278254,-3.769599,4.266317,4.266317,3.348860,1.000000,4.000000
60,0.357068,-0.833232,4.262330,4.262330,0.192799,1.000000,4.000000
61,-2.627295,0.707381,4.258448,4.258448,1.738443,1.000000,4.000000
62,-0.548063,-0.839193,4.254666,4.254666,0.236121,1.000000,4.000000
63,-2.789357,-0.848695,4.250982,4.250982,1.999726,1.000000,4.000000
64,2.228759,-0.349568,4.247393,4.247393,1.198280,1.000000,4.000000
65,3.273448,0.223759,4.243896,4.243896,2.536708,1.000000,4.000000
66,-1.051182,-2.717288,4.240489,4.240489,2.001806,1.000000,4.000000
67,-1.182249,0.468742,4.237169,4.237169,0.381725,1.000000,4.000000
68,1.018910,0.647389,4.233932,4.233932,0.344193,1.000000,4.000000
69,2.138237,-0.922571,4.230777,4.230777,1.281844,1.000000,4.000000
70,-0.344720,1.004083,4.227701,4.227701,0.266579,1.000000,4.000000
71,0.330980,-1.253266,4.224702,4.224702,0.397714,1.000000,4.000000
72,-0.806615,-2.089379,4.221776,4.221776,1.188157,1.000000,4.000000
73,1.978256,1.094134,4.218922,4.218922,1.211358,1.000000,4.000000
74,-4.729428,1.179095,4.216138,4.216138,5.634956,1.000000,4.000000
75,0.985879,-1.558779,4.213421,4.213421,0.807361,1.000000,4.000000
76,0.672706,2.046234,4.210770,4.210770,1.101843,1.000000,4.000000
77,0.921472,1.869878,4.208182,4.208182,1.032644,1.000000,4.000000
78,1.994053,5.059432,4.205655,4.205655,7.031984,1.000000,4.000000
79,0.890994,4.457905,4.203187,4.203187,4.916933,1.000000,4.000000
80,-1.020448,-0.716514,4.200778,4.200778,0.370100,1.000000,4.000000
81,0.461965,1.910185,4.198424,4.198424,0.919921,1.000000,4.000000
82,-0.157289,-1.841212,4.196124,4.196124,0.813799,1.000000,4.000000
83,-0.506220,0.719403,4.193876,4.193876,0.184507,1.000000,4.000000
84,2.934686,0.208755,4.191680,4.191680,2.065033,1.000000,4.000000
85,-1.668732,-1.500528,4.189533,4.189533,1.202103,1.000000,4.000000
86,1.476518,0.024557,4.187434,4.187434,0.520774,1.000000,4.000000
87,1.902272,2.573934,4.185382,4.185382,2.447513,1.000000,4.000000
88,1.375943,-2.260557,4.183374,4.183374,1.674088,1.000000,4.000000
89,0.154176,-0.904305,4.181411,4.181411,0.201257,1.000000,4.000000
90,-0.862275,-0.463944,4.179490,4.179490,0.229397,1.000000,4.000000
91,2.578597,2.237521,4.177611,4.177611,2.790031,1.000000,4.000000
92,-1.566614,1.147172,4.175772,4.175772,0.902895,1.000000,4.000000
93,-1.560036,-0.775193,4.173972,4.173972,0.727038,1.000000,4.000000
94,0.119294,-2.423626,4.172210,4.172210,1.411289,1.000000,4.000000
95,-1.272833,-0.266550,4.170485,4.170485,0.405505,1.000000,4.000000
96,-5.210879,-0.315916,4.168796,4.168796,6.537394,1.000000,4.000000
97,-2.077578,0.800357,4.167142,4.167142,1.189520,1.000000,4.000000
98,0.213610,0.237990,4.165521,4.165521,0.024551,1.000000,4.000000
99,-3.749253,1.731578,4.163934,4.163934,4.095949,1.000000,4.000000
100,1.552522,0.201072,4.162379,4.162379,0.588787,1.000000,4.000000
101,-0.742903,1.616390,4.160856,4.160856,0.760570,1.000000,4.000000
102,-1.357891,-0.456100,4.159363,4.159363,0.493320,1.000000,4.000000
103,3.370663,0.671038,4.157899,4.157899,2.840776,1.000000,4.000000
104,0.684561,1.018219,4.156465,4.156465,0.362181,1.000000,4.000000
105,-2.659480,2.841633,4.155059,4.155059,3.645607,1.000000,4.000000
106,-1.253857,3.999828,4.153680,4.153680,4.230172,1.000000,4.000000
107,-1.256770,0.381392,4.152328,4.152328,0.415413,1.000000,4.000000
108,-0.382872,-0.616634,4.151003,4.151003,0.126916,1.000000,4.000000
109,-0.028258,-0.837658,4.149703,4.149703,0.169282,1.000000,4.000000
110,1.742576,-3.553137,4.148427,4.148427,3.775251,1.000000,4.000000
111,7.127327,-0.689518,4.147176,4.147176,12.363647,1.000000,4.000000
112,-1.011683,1.481737,4.145949,4.145949,0.776432,1.000000,4.000000
113,0.654683,-1.284197,4.144745,4.144745,0.501303,1.000000,4.000000
114,-1.864264,-0.047293,4.143563,4.143563,0.839306,1.000000,4.000000
115,-0.638828,-2.497224,4.142403,4.142403,1.603955,1.000000,4.000000
116,-5.375603,-0.119714,4.141265,4.141265,6.981307,1.000000,4.000000
117,2.669536,-0.255907,4.140148,4.140148,1.737115,1.000000,4.000000
118,2.706323,2.757606,4.139052,4.139052,3.606762,1.000000,4.000000
119,-0.657431,0.275255,4.137975,4.137975,0.122761,1.000000,4.000000
120,0.417027,-1.724041,4.136918,4.136918,0.760525,1.000000,4.000000
121,-1.180109,0.254576,4.135881,4.135881,0.352396,1.000000,4.000000
122,1.230167,-4.526843,4.134862,4.134862,5.321972,1.000000,4.000000
123,-1.694947,-1.091504,4.133861,4.133861,0.983155,1.000000,4.000000
124,-1.944772,1.811868,4.132879,4.132879,1.709463,1.000000,4.000000
125,-0.172505,0.575005,4.131914,4.131914,0.087221,1.000000,4.000000
126,-0.726848,2.283049,4.130966,4.130966,1.389656,1.000000,4.000000
127,1.430473,1.322009,4.130035,4.130035,0.918627,1.000000,4.000000
128,-1.911901,-0.193094,4.129120,4.129120,0.894294,1.000000,4.000000
129,-0.678306,-0.539292,4.128222,4.128222,0.181903,1.000000,4.000000
130,0.801898,-2.050194,4.127339,4.127339,1.174203,1.000000,4.000000
131,-4.337681,-0.538543,4.126472,4.126472,4.629985,1.000000,4.000000
132,2.984832,-6.546368,4.125620,4.125620,12.547000,1.000000,4.000000
133,1.752609,1.153273,4.124783,4.124783,1.067130,1.000000,4.000000
134,2.915262,1.793175,4.123961,4.123961,2.840529,1.000000,4.000000
135,-3.798168,-0.491821,4.123152,4.123152,3.557465,1.000000,4.000000
136,0.474735,-0.815977,4.122358,4.122358,0.216185,1.000000,4.000000
137,2.694620,-1.005413,4.121577,4.121577,2.006957,1.000000,4.000000
138,0.241473,0.142000,4.120810,4.120810,0.019043,1.000000,4.000000
139,0.486681,2.481043,4.120056,4.120056,1.551540,1.000000,4.000000
140,1.985103,1.632421,4.119315,4.119315,1.603527,1.000000,4.000000
141,1.749987,-1.476954,4.118587,4.118587,1.273215,1.000000,4.000000
142,1.721955,0.611436,4.117871,4.117871,0.810852,1.000000,4.000000
143,-1.275434,-1.109745,4.117167,4.117167,0.694231,1.000000,4.000000
144,0.983649,2.255287,4.116475,4.116475,1.470647,1.000000,4.000000
145,-2.254462,0.297653,4.115795,4.115795,1.256427,1.000000,4.000000
146,0.428310,0.716063,4.115127,4.115127,0.169179,1.000000,4.000000
147,3.854464,-1.949253,4.114470,4.114470,4.534358,1.000000,4.000000
148,2.315800,-4.271677,4.113824,4.113824,5.739222,1.000000,4.000000
149,0.961938,-0.676689,4.113189,4.113189,0.336292,1.000000,4.000000
150,-0.423706,3.508389,4.112565,4.112565,3.036626,1.000000,4.000000
151,0.803694,-0.577285,4.111951,4.111951,0.238130,1.000000,4.000000
152,-1.692187,1.329946,4.111348,4.111348,1.126699,1.000000,4.000000
153,2.319245,-2.478502,4.110755,4.110755,2.802859,1.000000,4.000000
154,-0.107494,1.548909,4.110172,4.110172,0.586514,1.000000,4.000000
155,-1.395433,2.225764,4.109599,4.109599,1.679303,1.000000,4.000000
156,2.018216,-1.376065,4.109036,4.109036,1.452105,1.000000,4.000000
157,-1.619832,0.086479,4.108482,4.108482,0.640464,1.000000,4.000000
158,0.181309,-0.430051,4.107937,4.107937,0.053023,1.000000,4.000000
159,2.421765,-3.236270,4.107402,4.107402,3.977791,1.000000,4.000000
160,1.128471,0.934327,4.106875,4.106875,0.522639,1.000000,4.000000
161,-0.831591,-4.078596,4.106358,4.106358,4.219430,1.000000,4.000000
162,-1.125612,3.131722,4.105849,4.105849,2.697294,1.000000,4.000000
163,-1.012805,-1.802886,4.105349,4.105349,1.041609,1.000000,4.000000
164,-1.294535,2.236924,4.104858,4.104858,1.627255,1.000000,4.000000
165,1.672790,2.232352,4.104374,4.104374,1.895934,1.000000,4.000000
166,1.169706,1.734319,4.103899,4.103899,1.066321,1.000000,4.000000
167,2.415764,-1.396632,4.103432,4.103432,1.897557,1.000000,4.000000
168,-0.533515,-0.860389,4.102973,4.102973,0.249796,1.000000,4.000000
169,1.711834,-1.356252,4.102522,4.102522,1.162649,1.000000,4.000000
170,-0.702392,-2.595576,4.102079,4.102079,1.762612,1.000000,4.000000
171,0.541367,-0.866989,4.101643,4.101643,0.254714,1.000000,4.000000
172,0.857351,-2.050103,4.101214,4.101214,1.204027,1.000000,4.000000
173,1.869752,-1.448423,4.100793,4.100793,1.364102,1.000000,4.000000
174,3.804684,-0.477693,4.100379,4.100379,3.585963,1.000000,4.000000
175,2.245901,2.520265,4.099973,4.099973,2.779483,1.000000,4.000000
176,3.145083,-1.413042,4.099573,4.099573,2.899871,1.000000,4.000000
177,-1.894843,-0.291784,4.099180,4.099180,0.896659,1.000000,4.000000
178,2.348028,0.482993,4.098794,4.098794,1.402002,1.000000,4.000000
179,2.763555,-0.207140,4.098415,4.098415,1.873930,1.000000,4.000000
180,2.893224,1.346488,4.098042,4.098042,2.485035,1.000000,4.000000
181,1.429402,-1.900528,4.097676,4.097676,1.380099,1.000000,4.000000
182,-0.374723,1.720379,4.097316,4.097316,0.756623,1.000000,4.000000
183,-0.292655,-3.256883,4.096963,4.096963,2.609966,1.000000,4.000000
184,-1.916913,3.986175,4.096615,4.096615,4.775686,1.000000,4.000000
185,0.812232,-0.212391,4.096274,4.096274,0.172066,1.000000,4.000000
186,-2.099357,-0.809270,4.095939,4.095939,1.235911,1.000000,4.000000
187,-0.423466,0.723547,4.095610,4.095610,0.171609,1.000000,4.000000
188,-2.129211,-2.280667,4.095286,4.095286,2.377119,1.000000,4.000000
189,-4.710672,-0.357614,4.094969,4.094969,5.450181,1.000000,4.000000
190,-0.955773,2.312226,4.094657,4.094657,1.528795,1.000000,4.000000
191,0.940950,-3.138684,4.094351,4.094351,2.622327,1.000000,4.000000
192,-0.232491,-1.342753,4.094050,4.094050,0.453594,1.000000,4.000000
193,-2.787070,3.523125,4.093755,4.093755,4.929502,1.000000,4.000000
194,1.420527,0.757152,4.093465,4.093465,0.633003,1.000000,4.000000
195,-1.318045,0.948535,4.093180,4.093180,0.644233,1.000000,4.000000
196,-0.719646,2.375831,4.092900,4.092900,1.505648,1.000000,4.000000
197,0.221838,-1.079942,4.092626,4.092626,0.296994,1.000000,4.000000
198,1.915953,0.814961,4.092357,4.092357,1.059301,1.000000,4.000000
199,-0.910327,-1.413049,4.092092,4.092092,0.690454,1.000000,4.000000
200,-0.133274,-3.451100,4.091833,4.091833,2.915039,1.000000,4.000000
201,0.714207,0.155674,4.091578,4.091578,0.130592,1.000000,4.000000
202,-2.527270,2.006435,4.091328,4.091328,2.545109,1.000000,4.000000
203,-3.613019,-0.277644,4.091083,4.091083,3.209661,1.000000,4.000000
204,-1.110183,-2.347435,4.090842,4.090842,1.648305,1.000000,4.000000
205,2.735869,-2.968439,4.090606,4.090606,3.983910,1.000000,4.000000
206,-3.201299,-0.350913,4.090375,4.090375,2.535575,1.000000,4.000000
207,-2.362880,2.735930,4.090148,4.090148,3.195121,1.000000,4.000000
208,1.032172,-6.833424,4.089925,4.089925,11.677737,1.000000,4.000000
209,3.517328,0.060859,4.089707,4.089707,3.025963,1.000000,4.000000
210,1.583611,-0.260283,4.089492,4.089492,0.629802,1.000000,4.000000
211,2.690734,-2.133976,4.089282,4.089282,2.884102,1.000000,4.000000
212,-2.108667,-2.507198,4.089076,4.089076,2.624680,1.000000,4.000000
213,-0.210121,-2.009938,4.088874,4.088874,0.998808,1.000000,4.000000
214,1.680793,-0.632448,4.088676,4.088676,0.788777,1.000000,4.000000
215,-2.838424,6.013725,4.088482,4.088482,10.816124,1.000000,4.000000
216,0.139464,-1.097993,4.088292,4.088292,0.299646,1.000000,4.000000
217,1.983156,-1.631776,4.088106,4.088106,1.613363,1.000000,4.000000
218,0.635956,2.615454,4.087923,4.087923,1.772303,1.000000,4.000000
219,1.728802,2.984555,4.087744,4.087744,2.910242,1.000000,4.000000
220,-0.607491,-3.499982,4.087569,4.087569,3.087146,1.000000,4.000000
221,2.216429,-1.365696,4.087397,4.087397,1.658191,1.000000,4.000000
222,-1.359632,0.765382,4.087229,4.087229,0.595613,1.000000,4.000000
223,-2.278435,-0.049672,4.087064,4.087064,1.270774,1.000000,4.000000
224,-1.979852,1.509084,4.086903,4.086903,1.516343,1.000000,4.000000
225,-4.602637,2.148077,4.086745,4.086745,6.312725,1.000000,4.000000
226,1.026523,0.105436,4.086590,4.086590,0.260576,1.000000,4.000000
227,-0.293819,-0.401073,4.086439,4.086439,0.060490,1.000000,4.000000
228,-4.377317,-0.277865,4.086291,4.086291,4.707964,1.000000,4.000000
229,-2.070996,0.453297,4.086146,4.086146,1.099937,1.000000,4.000000
