k,x,y,vx,vy
0,0.222514,-2.808258,0.001780,-0.022463
1,0.222550,-2.808707,0.001780,-0.022463
2,1.050460,-0.349649,0.103889,0.280889
3,1.052538,-0.344031,0.103889,0.280889
4,0.301374,0.136152,-0.146243,0.438480
5,0.533888,0.509567,-0.033569,0.612988
6,0.269268,0.815205,-0.208601,0.807536
7,11.242974,-1.445804,9.429405,-1.191692
8,11.431562,-1.469637,9.429405,-1.191692
9,10.293878,-0.841299,7.682724,-0.332790
10,19.876058,-9.446898,22.070113,-13.454284
11,17.739511,-8.484753,17.608967,-11.323637
12,16.087243,-7.604462,13.755721,-9.196051
13,16.362358,-7.788383,13.755721,-9.196051
14,16.637472,-7.972304,13.755721,-9.196051
15,16.912587,-8.156225,13.755721,-9.196051
16,8.275605,-13.285212,-7.068685,-20.750918
17,8.134232,-13.700231,-7.068685,-20.750918
18,7.098081,-11.509665,-9.198100,-14.550075
19,5.321254,-9.933973,-12.996182,-10.099067
20,-1.746246,-7.575971,-29.231071,-3.993951
21,2.938780,-17.037475,-16.686075,-26.327979
22,1.727984,-20.457623,-18.766267,-33.190816
23,1.459225,-18.362627,-18.514942,-26.684486
24,1.049914,-16.739018,-18.606266,-21.634528
25,0.404980,-14.834589,-19.239081,-16.213267
26,0.146081,-13.602197,-18.950164,-12.640521
27,6.028924,-19.067591,-4.749110,-24.461981
28,5.111273,-17.363502,-6.590483,-19.552672
29,0.307166,-21.269670,-16.901524,-27.309989
30,-4.365806,-16.233648,-26.325415,-15.174589
31,-4.118107,-15.062285,-24.668666,-12.018507
32,-3.973256,-13.787218,-23.325115,-8.828301
33,-3.923078,-12.786238,-22.255665,-6.390956
34,-3.664573,-11.658516,-20.824292,-3.836806
35,-3.447927,-10.545176,-19.558853,-1.458204
36,-10.234014,-12.906692,-32.113420,-6.037106
37,-9.495421,-12.093331,-29.451137,-4.236167
38,-8.967102,-11.087881,-27.335854,-2.172317
39,-8.712678,-10.306462,-25.846722,-0.639087
40,-9.229613,-10.319244,-25.846722,-0.639087
41,-8.939273,-9.582215,-24.402461,0.702370
42,-8.478986,-8.774126,-22.738720,2.095419
43,-8.008507,-7.617153,-21.146509,4.014263
44,-8.431437,-7.536868,-21.146509,4.014263
45,-8.177313,-6.572002,-20.026028,5.478188
46,-8.577834,-6.462438,-20.026028,5.478188
47,-8.276251,-5.683020,-18.909487,6.543444
48,-7.794316,-5.016344,-17.568376,7.378877
49,-7.756643,-4.581389,-16.973334,7.818424
50,-7.560834,-3.780228,-16.169837,8.786314
51,-7.281104,-3.212897,-15.280929,9.363475
52,-7.227264,-2.608260,-14.760555,9.967681
53,-6.525737,-2.123884,-13.342700,10.373124
54,-6.250857,-2.065880,-12.585212,10.164142
55,-6.502561,-1.862597,-12.585212,10.164142
56,-6.061887,-1.603198,-11.649602,10.239972
57,-5.409405,-1.509793,-10.473141,10.091971
58,-0.418647,-2.264871,-3.677399,8.841454
59,-0.210031,-1.994315,-3.314586,8.961970
60,-0.415188,-1.650565,-3.490332,9.170172
61,-0.576516,-1.187177,-3.604373,9.519049
62,-0.566611,-0.622160,-3.503752,9.978800
63,-0.456264,-0.261754,-3.285629,10.173238
64,-0.242029,-0.066669,-2.952123,10.163254
65,-0.169512,-0.021755,-2.797643,9.977314
66,0.055041,0.150601,-2.472910,9.945837
67,-0.097042,0.369201,-2.590068,9.968307
68,-3.902057,-4.363494,-6.816320,4.414630
69,-5.815253,-7.515753,-8.790263,0.814667
70,-8.758991,-9.888693,-11.824521,-1.804453
71,-8.273715,-9.390382,-11.043614,-1.226265
72,-3.843505,-9.704833,-6.076011,-1.535921
73,-3.626823,-9.226944,-5.719362,-0.999572
74,-1.309988,-8.310743,-3.187488,-0.024621
75,-2.481682,-4.181469,-4.327120,4.223264
76,-2.415864,-3.883234,-4.172301,4.440482
77,-2.300155,-3.568996,-3.972352,4.666811
78,-2.042111,-3.374474,-3.637508,4.767202
79,-0.774622,0.894313,-2.323249,8.859745
80,-0.701048,1.005226,-2.206887,8.795494
81,-0.597964,1.277743,-2.065792,8.888082
82,0.201210,1.459105,-1.269283,8.891494
83,0.319788,1.632717,-1.134358,8.887540
84,0.260452,1.863174,-1.168332,8.936399
85,0.411354,1.928392,-1.008519,8.832305
86,-2.420004,0.674353,-3.559154,7.534222
87,-2.299410,0.936284,-3.386975,7.634101
88,-1.199062,-1.296173,-2.349105,5.514856
89,-1.229357,-1.174635,-2.334430,5.524742
90,-1.747562,-3.786753,-2.744919,3.154510
91,-1.562936,-3.532016,-2.538473,3.319691
92,-1.643771,-3.471996,-2.564132,3.314252
93,-1.543472,-3.172254,-2.436025,3.511553
94,-1.597434,-2.796395,-2.440412,3.767371
95,-1.397829,-2.736053,-2.234455,3.754929
96,-1.295191,-2.518451,-2.113450,3.871973
97,-1.337460,-2.441011,-2.113450,3.871973
98,-1.988481,-4.874387,-2.604154,1.848050
99,-1.830664,-4.586771,-2.436529,2.048223
100,-1.633392,-4.230491,-2.241868,2.297729
101,-1.536843,-3.928882,-2.131000,2.498201
102,-1.392122,-3.293159,-1.985403,2.953439
103,-1.252193,-3.191421,-1.847018,2.986309
104,-1.289133,-3.131695,-1.847018,2.986309
105,-0.975408,-2.714574,-1.581573,3.256849
106,-1.007040,-2.649437,-1.581573,3.256849
107,-0.834168,-2.397155,-1.429457,3.396053
108,-0.885847,-2.085730,-1.446484,3.575613
109,-0.890927,-1.932733,-1.429047,3.635189
110,1.555767,-4.585772,0.365591,1.658957
111,1.614982,-4.228829,0.402913,1.891764
112,1.619869,-3.981251,0.400650,2.041363
113,1.661413,-3.801620,0.424376,2.139576
114,1.690278,-3.495959,0.438682,2.324118
115,1.699052,-3.449477,0.438682,2.324118
116,1.707826,-3.402995,0.438682,2.324118
117,3.255519,-1.255749,1.493928,3.764624
118,3.313245,-1.186278,1.512875,3.760663
119,5.039016,-1.461345,2.657659,3.524159
120,5.207236,-0.957826,2.734768,3.814348
121,3.481261,-0.465569,1.550273,4.091049
122,3.426443,-0.399078,1.493596,4.080926
123,3.474125,-0.253134,1.505274,4.123104
124,3.455859,-0.086643,1.473778,4.177819
125,3.430947,0.027656,1.438606,4.197700
126,3.494262,0.192646,1.460794,4.249753
127,3.523478,0.277641,1.460794,4.249753
128,3.979474,3.127349,1.731305,6.002137
129,4.001331,3.123918,1.723264,5.924388
130,3.952927,3.208153,1.671419,5.902959
131,3.967062,3.247132,1.659425,5.853797
132,4.762579,3.541114,2.130406,5.963093
133,4.773006,3.542958,2.110645,5.890990
134,4.718545,3.471273,2.051634,5.775315
135,4.207923,2.298645,1.716868,4.993624
136,4.212959,2.322874,1.699189,4.947983
137,4.223312,2.558858,1.685011,5.030194
138,4.257012,2.659462,1.685011,5.030194
139,4.224821,2.639161,1.645916,4.958459
140,4.366603,2.666883,1.710152,4.916300
141,4.330287,2.812176,1.668766,4.943865
142,2.165433,0.211721,0.385443,3.367999
143,0.672296,-0.647155,-0.486230,2.830053
144,0.761073,-0.511352,-0.429310,2.875820
145,0.818889,-0.413052,-0.391129,2.899271
146,1.854469,0.928974,0.205930,3.634028
147,1.905516,1.067232,0.232657,3.671376
148,1.990914,1.037322,0.278429,3.612795
149,1.962145,1.049679,0.259052,3.578994
150,2.022307,1.113555,0.289942,3.574665
151,0.966839,2.220312,-0.303717,4.153778
152,1.074941,2.218573,-0.240118,4.106534
153,1.070139,2.300703,-0.240118,4.106534
154,1.141959,2.353187,-0.197795,4.090158
155,1.211319,2.344059,-0.157466,4.040140
156,1.287388,2.338395,-0.114067,3.992770
157,1.368734,2.355546,-0.068434,3.958554
158,1.374202,2.298198,-0.064717,3.884345
159,1.430629,2.410656,-0.033459,3.903175
160,1.510435,2.550472,0.009961,3.936493
161,1.498416,2.686975,0.003392,3.967553
162,1.541731,2.720482,0.026562,3.942993
163,1.514354,2.786837,0.011661,3.936315
164,1.525902,2.830191,0.017682,3.917492
165,1.526256,2.908541,0.017682,3.917492
166,1.526609,2.986891,0.017682,3.917492
167,1.581868,3.043474,0.046609,3.906024
168,1.637638,3.052383,0.075404,3.869681
169,1.346047,1.389318,-0.077999,2.958751
170,1.391848,1.507883,-0.053289,2.989737
171,1.452883,1.619760,-0.020989,3.016826
172,1.441881,1.726169,-0.026477,3.040719
173,1.531755,1.742897,0.020270,3.017923
174,1.545311,1.826753,0.027051,3.030039
175,1.558184,1.989292,0.033393,3.082460
176,1.649609,1.923527,0.079941,3.017110
177,1.750861,1.917677,0.130923,2.983246
178,1.711651,1.887041,0.109576,2.937163
179,0.604255,2.580743,-0.455341,3.260435
180,0.667650,2.635377,-0.418513,3.255063
181,0.040453,0.924835,-0.732152,2.355117
182,0.064916,0.947675,-0.712375,2.342846
183,0.146203,0.940431,-0.664159,2.315541
184,0.193131,0.956896,-0.633830,2.300508
185,1.939366,1.716684,0.250424,2.659345
186,3.340150,-0.165080,0.950823,1.688388
187,3.298290,-0.135836,0.920329,1.686121
188,3.253196,-0.072909,0.888576,1.700725
189,3.227458,-0.000464,0.866855,1.719911
190,3.308215,0.110073,0.898466,1.757862
191,3.345233,0.175608,0.907946,1.772980
192,3.363392,0.211067,0.907946,1.772980
193,3.397167,0.278702,0.915694,1.788945
194,3.354305,0.353806,0.885387,1.808427
195,3.446673,0.454868,0.922320,1.840529
196,3.453805,0.545205,0.916731,1.866970
197,3.482245,0.553014,0.921717,1.852402
198,3.575835,0.629300,0.958747,1.871735
199,3.575666,0.730490,0.949227,1.903109
200,3.535529,0.850779,0.920166,1.943528
201,1.761992,0.213377,0.040314,1.611474
202,0.044052,0.766516,-0.802724,1.866978
203,0.103578,0.818113,-0.765689,1.873964
204,0.221073,0.956164,-0.700671,1.923200
205,0.379630,1.047173,-0.616262,1.948901
206,0.389756,1.099916,-0.605289,1.955629
207,0.441163,1.222987,-0.574273,1.996630
208,0.429677,1.262920,-0.574273,1.996630
209,0.199008,3.143071,-0.681138,2.893841
210,-1.496956,3.131535,-1.500689,2.860026
211,-1.379437,3.187733,-1.428874,2.859538
212,-2.994741,4.510751,-2.200675,3.475250
213,-1.488702,5.833159,-1.447228,4.084258
214,-1.431548,5.822571,-1.405404,4.039435
215,-1.249346,5.839801,-1.303302,4.008578
216,-1.209444,5.838860,-1.271293,3.969220
217,-1.078542,5.785260,-1.195477,3.904726
218,-0.978798,5.750494,-1.135535,3.850016
219,-0.883519,5.781781,-1.078362,3.827865
220,-0.785880,5.693108,-1.020621,3.747831
221,-0.706329,5.731263,-0.972217,3.730011
222,-0.640395,5.676596,-0.930888,3.667436
223,-0.550844,5.613997,-0.878539,3.601644
224,-0.420948,5.643038,-0.807189,3.580843
225,-1.833799,6.272687,-1.482848,3.850792
226,-1.678591,6.251973,-1.393433,3.803522
227,-1.556400,6.232996,-1.320861,3.757555
228,-1.582817,6.308147,-1.320861,3.757555
229,-1.442612,6.305293,-1.240309,3.719844
230,-2.492958,5.686043,-1.735981,3.384586
231,-2.322370,5.697352,-1.636770,3.357340
232,-2.155118,5.577656,-1.540146,3.267066
233,-3.757596,5.009664,-2.299402,2.961112
234,-5.210068,4.577140,-2.978788,2.723579
235,-5.036855,4.565899,-2.866350,2.691839
236,-4.836006,4.606893,-2.741654,2.685637
237,-4.641846,4.578312,-2.621395,2.645890
238,-4.438437,4.608832,-2.497828,2.635072
239,-4.488394,4.661533,-2.497828,2.635072
240,-4.362217,4.511035,-2.412766,2.536938
241,-4.222966,4.490147,-2.322221,2.502350
242,-5.940757,3.321868,-3.129236,1.914078
243,-5.728813,3.332577,-2.996685,1.900765
244,-5.618250,3.312966,-2.914366,1.872941
245,-5.441396,3.291046,-2.800833,1.844272
246,-5.219301,3.288663,-2.666548,1.825311
247,-5.049588,3.326944,-2.558845,1.826168
248,-4.843896,3.311186,-2.434798,1.800920
249,-4.660578,3.348911,-2.322741,1.801745
250,-4.520386,3.310508,-2.232583,1.765788
251,-4.355647,3.369282,-2.131423,1.777121
252,-4.508989,2.947241,-2.184920,1.556015
253,-4.372083,2.887704,-2.097634,1.512200
254,-4.203089,2.972449,-1.995661,1.538547
255,-4.039230,2.983609,-1.897133,1.529064
256,-3.897162,2.998332,-1.810072,1.521395
257,-3.715370,2.973911,-1.704613,1.494860
258,-3.567884,2.915858,-1.616745,1.452300
259,-3.478243,2.866083,-1.557702,1.414146
260,-3.299889,2.897600,-1.456255,1.415712
261,-3.127022,2.914462,-1.358417,1.410165
262,-2.950398,2.992682,-1.259672,1.434400
263,-2.841736,3.060886,-1.194792,1.453554
264,-3.759047,4.136969,-1.627992,1.961231
265,-3.697939,4.205293,-1.582558,1.975346
266,-3.515699,4.148330,-1.478767,1.928534
267,-3.400152,4.175594,-1.408319,1.923045
268,-2.093154,5.777960,-0.759918,2.682531
269,-3.143443,4.355172,-1.262798,1.965229
270,-2.933057,4.297412,-1.148268,1.918052
271,-2.956022,4.335773,-1.148268,1.918052
272,-2.807612,4.441336,-1.064920,1.950736
273,-2.637441,4.429895,-0.971778,1.926191
274,-2.658206,4.763661,-0.972426,2.069849
275,-2.539419,4.762997,-0.905146,2.049378
276,-2.419394,4.793192,-0.837901,2.044124
277,-2.306515,4.843633,-0.774772,2.048778
278,-2.182323,4.828691,-0.706729,2.021541
279,-2.085010,4.820202,-0.652426,1.997704
280,-1.964896,4.862068,-0.587522,1.998636
281,-1.860916,4.938237,-0.531097,2.016284
