k,yx,yy,Sx,Sy,NIS,q,r
0,-2.442072,-1.863799,29.004000,29.004000,0.325385,1.000000,4.000000
1,1.459760,0.797283,7.453455,7.453455,0.371178,1.000000,4.000000
2,3.117242,2.261246,5.862227,5.862227,2.529829,1.000000,4.000000
3,1.562462,0.346311,5.283440,5.283440,0.484764,1.000000,4.000000
4,2.229886,-0.445075,4.988342,4.988342,1.036514,1.000000,4.000000
5,1.551210,5.681543,4.813035,4.813035,7.206718,1.000000,4.000000
6,0.304616,2.786418,4.699955,4.699955,1.671701,1.000000,4.000000
7,0.127270,1.642797,4.623583,4.623583,0.587203,1.000000,4.000000
8,1.129518,-2.195575,4.570779,4.570779,1.333768,1.000000,4.000000
9,-3.565569,-3.122597,4.534005,4.534005,4.954537,1.000000,4.000000
10,0.277237,0.181600,4.508548,4.508548,0.024362,1.000000,4.000000
11,1.788127,0.196119,4.491253,4.491253,0.720481,1.000000,4.000000
12,-1.468563,-1.422349,4.479879,4.479879,0.933006,1.000000,4.000000
13,-2.098401,4.761981,4.472769,4.472769,6.054358,1.000000,4.000000
14,-3.393255,-1.891104,4.468656,4.468656,3.376956,1.000000,4.000000
15,-2.550594,-1.675070,4.466553,4.466553,2.084692,1.000000,4.000000
16,2.814215,-0.521242,4.465694,4.465694,1.834318,1.000000,4.000000
17,-1.983410,-1.733599,4.465482,4.465482,1.553982,1.000000,4.000000
18,-0.293859,-0.007231,4.465466,4.465466,0.019350,1.000000,4.000000
19,0.537408,-0.188545,4.465314,4.465314,0.072639,1.000000,4.000000
20,-2.244295,-0.030068,4.464793,4.464793,1.128330,1.000000,4.000000
21,4.236260,-1.114136,4.463751,4.463751,4.298448,1.000000,4.000000
22,-0.907169,-0.638160,4.462101,4.462101,0.275701,1.000000,4.000000
23,1.301226,-4.906296,4.459808,4.459808,5.777139,1.000000,4.000000
24,-1.604714,0.420623,4.456873,4.456873,0.617480,1.000000,4.000000
25,0.752823,-0.616671,4.453326,4.453326,0.212656,1.000000,4.000000
26,-0.455268,5.431628,4.449213,4.449213,6.677551,1.000000,4.000000
27,1.784217,0.356803,4.444595,4.444595,0.744891,1.000000,4.000000
28,-2.010659,4.378137,4.439535,4.439535,5.228213,1.000000,4.000000
29,3.296290,0.445768,4.434099,4.434099,2.495262,1.000000,4.000000
30,0.103604,-3.009439,4.428351,4.428351,2.047592,1.000000,4.000000
31,-0.471475,0.013259,4.422353,4.422353,0.050305,1.000000,4.000000
32,4.984099,-2.429445,4.416161,4.416161,6.961578,1.000000,4.000000
33,0.833664,-1.462953,4.409826,4.409826,0.642934,1.000000,4.000000
34,-2.403453,-2.869073,4.403395,4.403395,3.181219,1.000000,4.000000
35,2.732841,1.020680,4.396907,4.396907,1.935498,1.000000,4.000000
36,0.399529,-0.611020,4.390396,4.390396,0.121394,1.000000,4.000000
37,-3.198075,-2.842113,4.383895,4.383895,4.175576,1.000000,4.000000
38,0.975147,1.360080,4.377426,4.377426,0.639812,1.000000,4.000000
39,0.085331,2.619633,4.371013,4.371013,1.571662,1.000000,4.000000
40,3.454137,2.193226,4.364672,4.364672,3.835637,1.000000,4.000000
41,-0.458282,-0.846576,4.358419,4.358419,0.212626,1.000000,4.000000
42,-0.196656,-0.396014,4.352265,4.352265,0.044919,1.000000,4.000000
43,1.436511,5.687852,4.346218,4.346218,7.918430,1.000000,4.000000
44,-0.470962,-1.245856,4.340287,4.340287,0.408720,1.000000,4.000000
45,-2.412207,0.040457,4.334477,4.334477,1.342810,1.000000,4.000000
46,-0.079077,3.256397,4.328792,4.328792,2.451118,1.000000,4.000000
47,-2.946318,-2.311554,4.323233,4.323233,3.243885,1.000000,4.000000
48,-2.422815,1.168043,4.317803,4.317803,1.675472,1.000000,4.000000
49,1.692638,-0.538858,4.312502,4.312502,0.731684,1.000000,4.000000
50,2.203706,0.041776,4.307330,4.307330,1.127860,1.000000,4.000000
51,-1.570265,-1.047838,4.302286,4.302286,0.828326,1.000000,4.000000
52,2.355543,-0.879449,4.297369,4.297369,1.471136,1.000000,4.000000
53,-0.265445,0.823263,4.292577,4.292577,0.174306,1.000000,4.000000
54,0.522044,-2.342036,4.287908,4.287908,1.342767,1.000000,4.000000
55,-1.063236,-0.291620,4.283359,4.283359,0.283776,1.000000,4.000000
56,3.141079,-0.452423,4.278929,4.278929,2.353641,1.000000,4.000000
57,-3.559711,0.555408,4.274613,4.274613,3.036538,1.000000,4.000000
58,-0.025866,-0.834090,4.270410,4.270410,0.163070,1.000000,4.000000
