k,yx,yy,Sx,Sy,NIS,q,r
0,2.784742,-1.744364,29.004000,29.004000,0.372279,1.000000,4.000000
1,-4.113628,-2.434023,7.453455,7.453455,3.065210,1.000000,4.000000
2,-1.527857,0.720469,5.862227,5.862227,0.486747,1.000000,4.000000
3,-0.685153,3.098802,5.283440,5.283440,1.906335,1.000000,4.000000
4,-1.382457,-0.195834,4.988342,4.988342,0.390819,1.000000,4.000000
5,-1.742969,2.651511,4.813035,4.813035,2.091913,1.000000,4.000000
6,0.895179,5.022333,4.699955,4.699955,5.537323,1.000000,4.000000
7,1.337521,0.033454,4.623583,4.623583,0.387163,1.000000,4.000000
8,2.539216,1.892243,4.570779,4.570779,2.193980,1.000000,4.000000
9,-0.066044,-1.363808,4.534005,4.534005,0.411189,1.000000,4.000000
10,2.858544,1.787732,4.508548,4.508548,2.521268,1.000000,4.000000
11,-0.075255,-3.420097,4.491253,4.491253,2.605671,1.000000,4.000000
12,-0.896178,2.304086,4.479879,4.479879,1.364311,1.000000,4.000000
13,-2.165462,0.454456,4.472769,4.472769,1.094569,1.000000,4.000000
14,2.250173,4.665127,4.468656,4.468656,6.003302,1.000000,4.000000
15,-3.081027,-1.148914,4.466553,4.466553,2.420823,1.000000,4.000000
16,1.777917,-0.406918,4.465694,4.465694,0.744917,1.000000,4.000000
17,1.999558,1.242294,4.465482,4.465482,1.240970,1.000000,4.000000
18,-3.015303,0.555961,4.465466,4.465466,2.105299,1.000000,4.000000
19,-2.287623,-1.752820,4.465314,4.465314,1.860024,1.000000,4.000000
20,0.818294,-0.300629,4.464793,4.464793,0.170217,1.000000,4.000000
21,0.481080,2.716045,4.463751,4.463751,1.704472,1.000000,4.000000
22,-0.768537,2.270568,4.462101,4.462101,1.287763,1.000000,4.000000
23,-0.585073,-3.708058,4.459808,4.459808,3.159778,1.000000,4.000000
24,0.026670,2.303052,4.456873,4.456873,1.190242,1.000000,4.000000
25,-0.809731,-1.225555,4.453326,4.453326,0.484503,1.000000,4.000000
26,-0.176587,-2.096599,4.449213,4.449213,0.994988,1.000000,4.000000
27,-0.215539,0.726841,4.444595,4.444595,0.129315,1.000000,4.000000
28,-1.196855,2.091190,4.439535,4.439535,1.307690,1.000000,4.000000
29,-0.787345,-1.998311,4.434099,4.434099,1.040383,1.000000,4.000000
30,-1.072769,-3.722185,4.428351,4.428351,3.388507,1.000000,4.000000
31,1.894222,-1.986683,4.422353,4.422353,1.703841,1.000000,4.000000
32,0.847044,1.835446,4.416161,4.416161,0.925316,1.000000,4.000000
33,1.177112,-2.922948,4.409826,4.409826,2.251612,1.000000,4.000000
34,0.605967,-1.326096,4.403395,4.403395,0.482747,1.000000,4.000000
35,1.483045,-2.020369,4.396907,4.396907,1.428576,1.000000,4.000000
36,4.159201,2.761425,4.390396,4.390396,5.677032,1.000000,4.000000
37,1.510986,0.478639,4.383895,4.383895,0.573046,1.000000,4.000000
38,1.394113,-3.532705,4.377426,4.377426,3.294985,1.000000,4.000000
39,-0.963911,-2.500381,4.371013,4.371013,1.642876,1.000000,4.000000
40,2.616008,7.057671,4.364672,4.364672,12.980175,1.000000,4.000000
41,-1.624871,-2.098733,4.358419,4.358419,1.616385,1.000000,4.000000
42,-0.148025,1.516912,4.352265,4.352265,0.533730,1.000000,4.000000
43,4.065683,0.667025,4.346218,4.346218,3.905626,1.000000,4.000000
44,-2.287324,-1.381045,4.340287,4.340287,1.644854,1.000000,4.000000
45,-0.464703,-1.198851,4.334477,4.334477,0.381405,1.000000,4.000000
46,0.923257,-0.343410,4.328792,4.328792,0.224158,1.000000,4.000000
47,2.764345,1.449256,4.323233,4.323233,2.253395,1.000000,4.000000
48,2.969886,-5.651663,4.317803,4.317803,9.440337,1.000000,4.000000
49,0.513284,0.469189,4.312502,4.312502,0.112139,1.000000,4.000000
50,-1.285095,0.514126,4.307330,4.307330,0.444775,1.000000,4.000000
51,-2.913844,0.872465,4.302286,4.302286,2.150410,1.000000,4.000000
52,0.385169,-2.877457,4.297369,4.297369,1.961227,1.000000,4.000000
53,-0.416905,-1.136557,4.292577,4.292577,0.341420,1.000000,4.000000
54,-2.875949,-1.683698,4.287908,4.287908,2.590056,1.000000,4.000000
55,-0.298222,-0.395111,4.283359,4.283359,0.057210,1.000000,4.000000
56,0.509748,-3.032306,4.278929,4.278929,2.209600,1.000000,4.000000
57,2.337021,0.133024,4.274613,4.274613,1.281838,1.000000,4.000000
58,-1.335186,-0.112910,4.270410,4.270410,0.420445,1.000000,4.000000
59,0.542385,2.312737,4.266317,4.266317,1.322672,1.000000,4.000000
60,0.233002,4.393511,4.262330,4.262330,4.541466,1.000000,4.000000
