k,x,y,vx,vy
0,2.400693,-1.503795,0.019203,-0.012029
1,0.495084,-2.631807,-0.106394,-0.086344
2,0.007609,-2.404665,-0.190311,-0.046772
3,-0.162633,-1.652848,-0.244673,0.199097
4,-0.441433,-1.687667,-0.387738,0.178831
5,-0.743616,-1.236187,-0.609269,0.515837
6,-0.622484,-0.477905,-0.475059,1.268811
7,-0.451594,-0.448017,-0.245415,1.274555
8,-0.139415,-0.186230,0.242450,1.638116
9,-0.142345,-0.314094,0.228516,1.350380
10,0.184659,-0.085437,0.880261,1.757981
11,0.194033,-0.424367,0.861974,0.926923
12,0.115275,-0.159018,0.632718,1.516342
13,-0.100959,-0.080655,0.055883,1.637400
14,0.136148,0.441354,0.673922,2.918738
15,-0.172202,0.379719,-0.190930,2.596235
16,0.009385,0.389209,0.315051,2.480429
17,0.224120,0.568315,0.887867,2.836310
18,-0.072428,0.682992,0.023934,2.995602
19,-0.310334,0.560249,-0.627869,2.496178
20,-0.237706,0.578877,-0.397182,2.411427
21,-0.195669,0.909283,-0.263590,3.165645
22,-0.280531,1.207739,-0.472991,3.784299
23,-0.350312,0.901123,-0.628876,2.796333
24,-0.360156,1.193134,-0.621948,3.394627
25,-0.455021,1.136272,-0.826538,3.084973
26,-0.489381,0.986289,-0.869841,2.570841
27,-0.528339,1.110412,-0.921048,2.743521
28,-0.665254,1.372320,-1.196122,3.224139
29,-0.766257,1.241168,-1.370966,2.780378
30,-0.897445,0.936731,-1.600924,1.982493
31,-0.748557,0.786645,-1.209276,1.571728
32,-0.692921,0.991044,-1.040451,1.937552
33,-0.604335,0.758152,-0.814390,1.376208
34,-0.565111,0.664192,-0.702291,1.130891
35,-0.445283,0.504432,-0.438066,0.770934
36,-0.084206,0.765399,0.275539,1.244719
37,0.053621,0.832207,0.525192,1.323803
38,0.184327,0.554089,0.747030,0.761663
39,0.117451,0.357090,0.599291,0.378430
40,0.348006,0.954333,0.985566,1.420551
41,0.234095,0.810153,0.754371,1.121934
42,0.237201,0.955368,0.734071,1.329969
43,0.575754,1.035102,1.271671,1.418169
44,0.421856,0.955188,0.979966,1.242043
45,0.405596,0.887518,0.922787,1.094532
46,0.494177,0.883325,1.032430,1.053750
47,0.721506,1.012756,1.349396,1.219925
48,0.967087,0.621175,1.678317,0.593991
49,1.037848,0.667055,1.733247,0.644203
50,0.980820,0.716622,1.600303,0.697390
51,0.808094,0.791871,1.308793,0.784674
52,0.860923,0.608450,1.346072,0.506172
53,0.859429,0.541107,1.307018,0.399703
54,0.692466,0.436050,1.046164,0.246989
55,0.693661,0.414852,1.019963,0.212275
56,0.747289,0.221432,1.063362,-0.045887
57,0.918693,0.229060,1.256246,-0.034908
58,0.859271,0.221212,1.149374,-0.043946
59,0.916116,0.364702,1.191494,0.135656
60,0.954287,0.637819,1.209056,0.466806
61,1.003011,0.675498,1.238652,0.500983
62,1.059931,0.605721,1.276829,0.406216
63,1.115046,0.466439,1.311433,0.233765
64,1.189610,0.655761,1.367151,0.446614
65,1.141772,1.041611,1.281740,0.874816
66,1.151076,0.860550,1.263452,0.652456
67,1.326753,1.066909,1.429526,0.865900
68,1.403348,1.133564,1.481797,0.919622
69,1.553114,1.035206,1.610820,0.794229
70,1.527898,1.077662,1.549965,0.822383
71,1.469172,1.070586,1.456152,0.797789
72,1.521404,0.869970,1.479998,0.574307
73,1.549693,0.824019,1.478663,0.515800
74,1.709197,0.909606,1.609333,0.591501
75,1.602428,1.076971,1.471335,0.745962
76,1.564404,1.036655,1.405177,0.691785
77,1.808498,1.097406,1.614452,0.737242
78,2.003260,1.242422,1.769986,0.861949
79,1.959252,1.147242,1.694870,0.755605
80,1.855822,1.113745,1.566479,0.710160
81,1.815688,1.188817,1.500436,0.766412
82,1.749137,1.346353,1.412214,0.896342
83,1.730172,1.266799,1.369563,0.808275
84,1.686010,1.188120,1.305633,0.723536
85,1.746531,1.196577,1.336041,0.718221
86,1.765851,1.359115,1.329571,0.847757
87,1.713397,1.308087,1.261201,0.788955
88,1.877874,1.205863,1.380387,0.687956
89,1.941567,1.127727,1.410954,0.610115
90,2.005204,1.185012,1.440650,0.647914
91,2.085033,1.124843,1.482995,0.587217
92,2.173810,1.336658,1.531577,0.751636
93,2.264229,1.283028,1.580231,0.695760
94,2.233875,1.427962,1.530297,0.801351
95,2.217117,1.367690,1.492488,0.740445
96,2.201415,1.345469,1.456467,0.711162
97,2.249053,1.417563,1.470967,0.756502
98,2.200129,1.401427,1.410149,0.732230
99,2.146115,1.479992,1.346900,0.781404
100,2.062015,1.565790,1.262236,0.834907
101,1.997971,1.731836,1.194752,0.947783
102,2.019677,1.769810,1.193112,0.962032
103,2.030270,1.779083,1.183255,0.954628
104,2.118746,1.627747,1.230996,0.829085
105,2.069788,1.644690,1.177246,0.829349
106,2.128257,1.551481,1.202550,0.749797
107,2.062533,1.609854,1.138028,0.780972
108,2.151277,1.671201,1.185074,0.813576
109,2.180956,1.711900,1.189303,0.830856
110,2.237328,1.737842,1.212176,0.837401
111,2.297365,1.794733,1.237109,0.865364
112,2.386439,1.831228,1.281585,0.878630
113,2.196992,1.788938,1.133990,0.837550
114,2.289439,1.975331,1.181518,0.953115
115,2.357254,2.015788,1.211401,0.967585
116,2.426711,1.994661,1.241774,0.940402
117,2.385236,2.041334,1.197555,0.958984
118,2.463891,2.036600,1.233783,0.943146
119,2.463188,2.126992,1.217090,0.990196
120,2.392867,2.139752,1.155239,0.985594
121,2.423014,2.192918,1.159810,1.007309
122,2.498885,2.264362,1.193779,1.040389
123,2.530576,2.259944,1.198787,1.024226
124,2.513208,2.175339,1.172462,0.957311
125,2.493282,2.065319,1.145014,0.875574
126,2.470464,2.188252,1.116259,0.941879
127,2.585593,2.154181,1.174278,0.908801
128,2.588624,1.983762,1.161566,0.791589
129,2.598506,1.887291,1.153317,0.722198
130,2.651592,1.970475,1.171761,0.764430
131,2.724430,1.927058,1.201942,0.728566
132,2.722536,1.895044,1.186186,0.700263
133,2.713431,1.863409,1.166349,0.672685
134,2.735353,1.906079,1.165505,0.690245
135,2.730886,1.900052,1.148899,0.678388
136,2.696006,1.941632,1.114486,0.695049
137,2.753941,1.915993,1.135579,0.671651
138,2.675665,1.876448,1.076117,0.640457
139,2.680507,1.862559,1.066343,0.624814
140,2.708824,1.873969,1.070420,0.624180
141,2.688451,1.894667,1.046172,0.628948
142,2.668056,1.832700,1.022303,0.585885
143,2.712598,1.839128,1.036159,0.582843
144,2.801636,1.914186,1.075267,0.619138
145,2.780250,1.977534,1.050821,0.648186
146,2.778769,1.972737,1.038053,0.638107
147,2.774859,1.942931,1.024112,0.614051
148,2.828812,2.070813,1.042948,0.679107
149,2.869710,2.031279,1.054180,0.649337
150,2.857095,2.067249,1.035368,0.662167
151,2.819252,2.102742,1.002809,0.674539
152,2.820994,2.168667,0.992664,0.703586
153,2.785884,2.154659,0.962332,0.688089
154,2.819384,2.206753,0.970168,0.709166
155,2.812189,2.179970,0.955596,0.686722
156,2.829801,2.226378,0.954777,0.704560
157,2.826232,2.264731,0.942446,0.717760
158,2.843925,2.352105,0.941819,0.757354
159,2.943848,2.315399,0.985643,0.729329
160,2.969699,2.325343,0.988950,0.726828
161,3.117270,2.331413,1.057577,0.722281
162,3.126893,2.345538,1.051405,0.722110
163,3.104048,2.381463,1.027987,0.733577
164,3.103804,2.406628,1.016916,0.739161
165,3.142492,2.401777,1.026653,0.728742
166,3.125693,2.397596,1.006897,0.718817
167,3.164406,2.311149,1.016700,0.665608
168,3.139469,2.412195,0.992872,0.711785
169,3.159484,2.411415,0.992955,0.703902
170,3.190719,2.463090,0.998912,0.723590
171,3.167512,2.401757,0.976354,0.683993
172,3.124246,2.296456,0.943633,0.621992
173,3.224042,2.304094,0.985703,0.619496
174,3.211043,2.252973,0.968735,0.586553
175,3.208207,2.272320,0.957240,0.590494
176,3.141378,2.310230,0.912840,0.603973
177,3.174528,2.296927,0.920515,0.590893
178,3.296657,2.364567,0.973858,0.619602
179,3.351039,2.404438,0.991774,0.633706
180,3.344675,2.464986,0.978352,0.658232
181,3.331241,2.426962,0.961477,0.632057
182,3.352987,2.494627,0.962762,0.660142
183,3.319371,2.486748,0.935823,0.649400
184,3.380586,2.470517,0.957440,0.634538
185,3.433184,2.398533,0.974426,0.591539
186,3.543068,2.336255,1.020256,0.553966
187,3.569875,2.371034,1.023497,0.565964
