k,x,y,vx,vy
0,1.639760,1.076675,0.013116,0.008612
1,1.201201,1.550853,-0.015800,0.039847
2,1.086051,0.682546,-0.035655,-0.110422
3,0.518379,1.203017,-0.220839,0.060299
4,0.024992,1.335184,-0.476235,0.128702
5,0.086812,0.759458,-0.422555,-0.306416
6,-0.003943,0.804473,-0.505409,-0.254930
7,0.230246,0.839096,-0.194412,-0.204364
8,0.453831,0.930037,0.155576,-0.058154
9,0.504158,0.676201,0.240154,-0.510776
10,0.642050,0.738573,0.509170,-0.364053
11,0.627367,0.480728,0.453928,-0.920692
12,0.507047,0.215227,0.144907,-1.510772
13,0.618509,0.492406,0.418505,-0.736089
14,0.712403,0.306728,0.642485,-1.183810
15,0.863682,0.405626,1.014487,-0.854416
16,0.685478,0.322699,0.472789,-1.034094
17,0.836968,-0.087460,0.863126,-2.104450
18,1.413137,-0.157087,2.399391,-2.180142
19,1.545227,-0.374036,2.629349,-2.654113
20,1.574213,-0.400367,2.565436,-2.581670
21,1.367511,-0.243204,1.875811,-2.023587
22,1.112094,-0.038207,1.105115,-1.377768
23,0.902564,0.143467,0.506517,-0.837068
24,0.768299,0.120590,0.140586,-0.852615
25,0.789746,0.040253,0.186841,-1.009694
26,1.110583,-0.071525,0.957009,-1.232134
27,1.063398,-0.074515,0.799484,-1.180708
28,1.132388,0.058416,0.922520,-0.817303
29,1.123087,0.013557,0.859571,-0.881979
30,1.220000,-0.246836,1.036240,-1.419939
31,1.099782,-0.282124,0.731111,-1.434854
32,1.572945,-0.197585,1.700933,-1.195356
33,1.588684,-0.110601,1.663159,-0.966204
34,1.411859,-0.199674,1.238918,-1.107052
35,1.157799,0.033062,0.688577,-0.604004
36,1.257600,0.083765,0.854571,-0.482863
37,1.351066,0.056756,0.998675,-0.515602
38,1.379499,-0.004665,1.014288,-0.609927
39,1.367472,-0.032463,0.955940,-0.638095
40,1.210631,0.109619,0.644969,-0.364442
41,1.186695,0.000743,0.581236,-0.540208
42,1.040677,-0.162278,0.314122,-0.798128
43,1.016071,-0.128254,0.262850,-0.715155
44,1.187195,0.083497,0.532655,-0.347448
45,1.118298,-0.047841,0.405812,-0.545787
46,1.069067,-0.042098,0.316148,-0.519742
47,1.387552,-0.450789,0.794880,-1.130570
48,1.664794,-0.442952,1.188132,-1.084753
49,1.579044,-0.368943,1.026400,-0.943414
50,1.803698,-0.333500,1.322361,-0.864669
51,1.766462,-0.345278,1.231684,-0.856816
52,1.917457,-0.139700,1.408427,-0.545304
53,2.231596,-0.083399,1.801458,-0.452935
54,2.258304,-0.094038,1.788867,-0.455071
55,2.065592,-0.210497,1.485413,-0.597650
56,1.865109,-0.091938,1.184771,-0.427195
57,1.551113,0.101253,0.750931,-0.168021
58,1.559152,0.211984,0.742108,-0.023802
59,1.386714,0.324710,0.509122,0.117027
60,1.238114,-0.014168,0.314669,-0.300847
61,1.196504,-0.114341,0.256905,-0.414383
62,1.334340,0.084848,0.414497,-0.167984
63,1.206174,0.108181,0.254857,-0.136756
64,0.896780,0.138659,-0.107668,-0.098469
65,0.832645,0.367526,-0.178084,0.163775
66,0.778982,0.392076,-0.234191,0.187600
67,0.905296,0.282995,-0.089549,0.063016
68,0.964954,0.286676,-0.022639,0.065651
69,1.068892,0.377780,0.089480,0.162089
70,1.113964,0.388357,0.135342,0.169862
71,1.157692,0.426971,0.178232,0.206682
72,1.229728,0.482890,0.248888,0.260120
73,1.382094,0.669382,0.399020,0.444785
74,1.391751,0.657879,0.400706,0.424271
75,1.303923,0.616319,0.305525,0.374570
76,1.240439,0.521914,0.237263,0.274625
77,1.412267,0.509369,0.399153,0.257148
78,1.404699,0.501025,0.384265,0.244238
79,1.273937,0.581589,0.253300,0.315826
80,1.177714,0.598902,0.158604,0.326108
81,1.368368,0.657029,0.331865,0.373799
82,1.280420,0.649467,0.245446,0.360059
83,1.353271,0.628790,0.306828,0.334873
84,1.353805,0.683151,0.301822,0.377458
85,1.350667,0.822697,0.293715,0.494106
86,1.260526,0.806677,0.209776,0.471462
87,1.379541,0.871424,0.309089,0.519308
88,1.439706,1.121421,0.355293,0.724392
89,1.547812,1.044216,0.440847,0.646721
90,1.790408,1.045450,0.636858,0.636911
91,1.701207,1.097828,0.552247,0.669813
92,1.783485,1.233878,0.610786,0.770610
93,1.880261,1.235177,0.679599,0.759125
94,2.056632,1.340965,0.810787,0.832147
95,2.142609,1.259893,0.866474,0.754145
96,2.238415,1.326255,0.928531,0.794695
97,2.238418,1.403819,0.913985,0.843010
98,2.238694,1.610907,0.900008,0.990684
99,2.258151,1.648685,0.901129,1.004504
100,2.306404,1.699888,0.924179,1.028227
101,2.314923,1.581118,0.916648,0.922919
102,2.261597,1.696636,0.862957,0.995642
103,2.289787,1.552652,0.871077,0.873887
104,2.369941,1.586918,0.917287,0.886253
105,2.419006,1.663636,0.939728,0.929349
106,2.319136,1.624609,0.853750,0.887605
107,2.305960,1.688422,0.832009,0.920709
108,2.368995,1.698601,0.865088,0.914838
109,2.312364,1.558418,0.812787,0.802729
110,2.338896,1.569273,0.820001,0.799079
111,2.483406,1.349287,0.909241,0.634707
112,2.506507,1.328786,0.912639,0.611757
113,2.570167,1.391178,0.943800,0.646176
114,2.577962,1.433245,0.936251,0.666030
115,2.684767,1.329849,0.995822,0.587091
116,2.625472,1.372161,0.942629,0.607620
117,2.520861,1.216408,0.860297,0.495652
118,2.663366,1.232604,0.943278,0.499813
119,2.559899,1.248501,0.862811,0.503695
120,2.547645,1.206726,0.843530,0.469818
121,2.528683,1.115172,0.820271,0.404292
122,2.604513,1.009252,0.858593,0.330772
123,2.671222,1.071564,0.890335,0.366461
124,2.629202,1.051012,0.852240,0.348708
125,2.660951,0.980574,0.861545,0.299721
126,2.712268,0.942224,0.882984,0.271830
127,2.725883,0.892062,0.880455,0.237071
128,2.698777,1.026814,0.852665,0.317872
129,2.724958,1.027221,0.858305,0.314195
130,2.823872,1.097059,0.908528,0.353241
131,2.881368,1.116670,0.932553,0.360906
132,2.858772,1.115852,0.907493,0.356024
133,2.923783,1.093952,0.935809,0.338488
134,3.047425,1.046151,0.998871,0.305690
135,3.006285,1.085092,0.962331,0.325316
136,2.995221,1.154997,0.944303,0.363024
137,3.040218,1.211329,0.959755,0.392062
138,2.947518,1.174610,0.893870,0.365825
139,2.888604,1.180951,0.848875,0.365254
140,2.811157,1.227061,0.793816,0.387881
141,2.845548,1.257776,0.804561,0.401205
142,2.900385,1.299333,0.826943,0.420575
143,2.947535,1.359760,0.844545,0.450486
144,2.920937,1.419111,0.819649,0.479304
145,2.987176,1.339274,0.848059,0.428338
146,3.067336,1.304774,0.883924,0.403897
147,3.020839,1.363601,0.847659,0.432576
148,3.029847,1.404345,0.843188,0.450636
149,3.152715,1.420583,0.902601,0.454686
150,3.182572,1.428146,0.909191,0.453831
151,3.213350,1.463461,0.916194,0.468422
152,3.319123,1.579259,0.964636,0.527378
153,3.349751,1.660626,0.970892,0.566461
154,3.338422,1.696739,0.953985,0.580088
155,3.360235,1.706663,0.955483,0.579169
156,3.285022,1.734640,0.903988,0.588120
157,3.260882,1.639048,0.881017,0.529710
158,3.255482,1.706618,0.868535,0.560605
159,3.288880,1.664014,0.877197,0.531520
160,3.264423,1.556653,0.854570,0.467956
161,3.278989,1.631095,0.853213,0.502907
162,3.264896,1.603046,0.836533,0.482505
163,3.344299,1.704916,0.869985,0.531729
164,3.292876,1.744199,0.833358,0.546976
165,3.272662,1.760599,0.813786,0.549874
166,3.379737,1.740171,0.861836,0.533244
167,3.348787,1.692876,0.836406,0.502655
168,3.319648,1.757160,0.812264,0.531199
169,3.299568,1.809025,0.793194,0.552850
170,3.284860,1.789741,0.777185,0.536962
171,3.248734,1.742719,0.750195,0.506790
172,3.233264,1.746593,0.734315,0.503527
173,3.245326,1.780984,0.732951,0.516171
174,3.224981,1.866954,0.714795,0.555409
175,3.320743,1.911550,0.756957,0.572740
176,3.342809,1.906502,0.760534,0.564217
177,3.454906,1.935989,0.810464,0.573598
178,3.471289,1.974998,0.810554,0.587760
179,3.449033,1.963144,0.790810,0.575642
180,3.430314,2.032935,0.773117,0.605498
181,3.399635,1.990218,0.749524,0.577462
182,3.337002,1.965458,0.709904,0.558930
183,3.266353,1.946837,0.666673,0.543746
184,3.279419,2.060064,0.666537,0.595808
185,3.300811,2.104912,0.670630,0.612531
186,3.345790,2.116311,0.686634,0.612099
