k,yx,yy,Sx,Sy,NIS,q,r
0,1.902080,1.248916,29.004000,29.004000,0.178517,1.000000,4.000000
1,-0.947092,1.023028,7.453455,7.453455,0.260761,1.000000,4.000000
2,-0.361492,-2.735911,5.862227,5.862227,1.299145,1.000000,4.000000
3,-2.333959,2.151672,5.283440,5.283440,1.907291,1.000000,4.000000
4,-2.467923,0.660986,4.988342,4.988342,1.308561,1.000000,4.000000
5,0.422350,-3.423442,4.813035,4.813035,2.472107,1.000000,4.000000
6,-0.552639,0.343410,4.699955,4.699955,0.090073,1.000000,4.000000
7,1.811351,0.294515,4.623583,4.623583,0.728381,1.000000,4.000000
8,1.821599,0.760986,4.570779,4.570779,0.852661,1.000000,4.000000
9,0.400882,-2.145336,4.534005,4.534005,1.050545,1.000000,4.000000
10,1.179903,0.643525,4.508548,4.508548,0.400638,1.000000,4.000000
11,-0.227340,-2.290764,4.491253,4.491253,1.179912,1.000000,4.000000
12,-1.207987,-2.306667,4.479879,4.479879,1.513421,1.000000,4.000000
13,1.027096,2.908192,4.472769,4.472769,2.126760,1.000000,4.000000
14,0.815474,-1.630075,4.468656,4.468656,0.743432,1.000000,4.000000
15,1.325254,1.173464,4.466553,4.466553,0.701506,1.000000,4.000000
16,-1.903420,-0.631353,4.465694,4.465694,0.900558,1.000000,4.000000
17,1.362571,-3.736350,4.465482,4.465482,3.542038,1.000000,4.000000
18,5.361882,-0.264180,4.465466,4.465466,6.453876,1.000000,4.000000
19,0.807080,-1.663489,4.465314,4.465314,0.765584,1.000000,4.000000
20,-0.226713,0.256969,4.464793,4.464793,0.026302,1.000000,4.000000
21,-2.483434,2.009735,4.463751,4.463751,2.286525,1.000000,4.000000
22,-2.828593,2.370270,4.462101,4.462101,3.052175,1.000000,4.000000
23,-2.246672,2.029370,4.459808,4.459808,2.055218,1.000000,4.000000
24,-1.408601,-0.059847,4.456873,4.456873,0.445994,1.000000,4.000000
25,0.183071,-0.621691,4.453326,4.453326,0.094315,1.000000,4.000000
26,3.140699,-0.907095,4.449213,4.449213,2.401956,1.000000,4.000000
27,-0.663051,0.216461,4.444595,4.444595,0.109457,1.000000,4.000000
28,0.535332,1.581192,4.439535,4.439535,0.627712,1.000000,4.000000
29,-0.283466,-0.291245,4.434099,4.434099,0.037252,1.000000,4.000000
30,0.824173,-2.509620,4.428351,4.428351,1.575632,1.000000,4.000000
31,-1.475772,-0.072137,4.422353,4.422353,0.493653,1.000000,4.000000
32,4.865882,1.201630,4.416161,4.416161,5.688362,1.000000,4.000000
33,-0.196691,1.193211,4.409826,4.409826,0.331632,1.000000,4.000000
