k,zx,zy,valid
0,1.902080,1.248916,1
1,0.692931,2.099876,1
2,0.839393,-1.184260,1
3,-1.248621,2.832010,1
4,-1.953961,1.865209,1
5,0.437817,-2.085684,1
6,-0.474278,1.096740,1
7,1.797300,1.093890,1
8,2.047957,1.595994,1
9,0.857825,-1.216462,1
10,1.688864,1.309510,1
11,0.424894,-1.559473,1
12,-0.571542,-1.844352,1
13,1.537042,3.093204,1
14,1.442353,-1.152391,1
15,2.050506,1.456516,1
16,-1.019449,-0.242815,1
17,2.057505,-3.434333,1
18,6.216112,-0.393729,1
19,2.268204,-1.864178,1
20,1.371101,-0.170149,1
21,-0.857912,1.557735,1
22,-1.423566,2.086594,1
23,-1.112476,1.963608,1
24,-0.495907,0.066879,1
25,0.954181,-0.518153,1
26,3.934182,-0.887036,1
27,0.466672,0.120293,1
28,1.614719,1.483062,1
29,0.867372,-0.249176,1
30,1.964451,-2.513702,1
31,-0.235047,-0.347372,1
32,5.980286,0.890808,1
33,1.410273,0.971719,1
34,-0.671344,-0.891298,1
35,-1.652321,2.601701,1
36,2.139054,0.727040,1
37,2.146856,-0.124038,1
38,1.469156,-0.546328,1
39,1.019097,-0.200645,1
40,-0.719427,1.808064,1
41,0.775605,-1.132986,1
42,-0.749369,-1.890711,1
43,0.659205,0.449261,1
44,3.136928,2.740708,1
45,0.166962,-1.535399,1
46,0.371393,0.160562,1
47,5.250544,-5.379691,1
48,4.954189,-0.059711,1
49,0.177290,0.856060,1
50,4.460462,0.373377,1
51,0.923769,-0.272300,1
52,3.617181,2.856089,1
53,6.141266,0.835444,1
54,2.128802,-0.116004,1
55,-1.159839,-1.725987,1
56,-1.435968,1.779676,1
57,-3.367680,3.039718,1
58,1.455911,1.899653,1
59,-1.426184,2.024976,1
60,-1.182991,-5.217055,1
61,0.455103,-1.571589,1
62,3.418606,3.343654,1
63,-0.968575,0.533588,1
64,-4.188108,0.675680,1
65,-0.183881,4.153322,1
66,-0.054347,0.745932,1
67,3.114667,-1.619991,1
68,2.015665,0.328058,1
69,2.878263,1.934106,1
70,1.874308,0.517219,1
71,1.887927,1.053868,1
72,2.464683,1.416897,1
73,4.075071,3.981785,1
