k,yx,yy,Sx,Sy,NIS,q,r
0,1.311770,-0.006267,29.004000,29.004000,0.059329,1.000000,4.000000
1,1.013699,1.406425,7.453455,7.453455,0.403252,1.000000,4.000000
2,-1.192066,-1.393024,5.862227,5.862227,0.573423,1.000000,4.000000
3,-3.965607,-1.636362,5.283440,5.283440,3.483284,1.000000,4.000000
4,-4.000110,-0.849000,4.988342,4.988342,3.352152,1.000000,4.000000
5,1.231692,-0.071553,4.813035,4.813035,0.316263,1.000000,4.000000
6,-1.482883,-2.459920,4.699955,4.699955,1.755368,1.000000,4.000000
7,8.426572,1.083646,4.623583,4.623583,15.611573,1.000000,4.000000
8,-3.535906,-1.411074,4.570779,4.570779,3.170960,1.000000,4.000000
9,2.523465,4.860284,4.534005,4.534005,6.614513,1.000000,4.000000
10,1.239393,3.978972,4.508548,4.508548,3.852308,1.000000,4.000000
11,2.668501,2.976740,4.491253,4.491253,3.558446,1.000000,4.000000
12,-4.158231,0.262258,4.479879,4.479879,3.875029,1.000000,4.000000
13,0.944960,-2.162350,4.472769,4.472769,1.245025,1.000000,4.000000
14,2.914374,-3.470118,4.468656,4.468656,4.595408,1.000000,4.000000
15,-1.871720,1.664694,4.466553,4.466553,1.404784,1.000000,4.000000
16,-1.610300,-1.568990,4.465694,4.465694,1.131917,1.000000,4.000000
17,0.929873,0.572368,4.465482,4.465482,0.266997,1.000000,4.000000
18,-2.147549,-0.888861,4.465466,4.465466,1.209737,1.000000,4.000000
19,-0.200385,-0.375156,4.465314,4.465314,0.040511,1.000000,4.000000
20,1.324282,4.383574,4.464793,4.464793,4.696621,1.000000,4.000000
21,-2.457782,-3.070990,4.463751,4.463751,3.466069,1.000000,4.000000
22,1.312962,-1.716094,4.462101,4.462101,1.046334,1.000000,4.000000
23,-1.036139,-3.648935,4.459808,4.459808,3.226217,1.000000,4.000000
24,2.217136,2.902687,4.456873,4.456873,2.993417,1.000000,4.000000
25,-0.613216,-0.116098,4.453326,4.453326,0.087466,1.000000,4.000000
26,-0.015965,0.776279,4.449213,4.449213,0.135499,1.000000,4.000000
27,2.963601,0.756708,4.444595,4.444595,2.104925,1.000000,4.000000
28,-3.063564,-1.127643,4.439535,4.439535,2.400478,1.000000,4.000000
29,-0.741577,1.088129,4.434099,4.434099,0.391052,1.000000,4.000000
30,-0.542006,-2.237738,4.428351,4.428351,1.197114,1.000000,4.000000
31,0.354381,-3.061616,4.422353,4.422353,2.147969,1.000000,4.000000
32,-4.831149,2.849078,4.416161,4.416161,7.123213,1.000000,4.000000
33,-0.822796,4.504732,4.409826,4.409826,4.755199,1.000000,4.000000
34,2.425326,1.167021,4.403395,4.403395,1.645128,1.000000,4.000000
35,-4.175171,-2.232008,4.396907,4.396907,5.097655,1.000000,4.000000
36,1.325380,-3.052634,4.390396,4.390396,2.522599,1.000000,4.000000
37,-0.698051,-0.430588,4.383895,4.383895,0.153444,1.000000,4.000000
38,0.798479,-0.494719,4.377426,4.377426,0.201561,1.000000,4.000000
39,1.850229,0.005927,4.371013,4.371013,0.783201,1.000000,4.000000
40,-1.398458,-0.135138,4.364672,4.364672,0.452255,1.000000,4.000000
41,1.054644,-1.519036,4.358419,4.358419,0.784630,1.000000,4.000000
42,0.278992,2.687837,4.352265,4.352265,1.677817,1.000000,4.000000
43,-2.541955,1.525218,4.346218,4.346218,2.021947,1.000000,4.000000
