k,zx,zy,valid
0,1.311770,-0.006267,1
1,2.144741,1.401021,1
2,0.409459,-0.745922,1
3,-2.743269,-1.432448,1
4,-3.747890,-1.045856,1
5,0.676288,-0.441647,1
6,-1.842176,-2.847310,1
7,7.830039,0.317322,1
8,-2.983408,-2.040110,1
9,2.633365,4.040753,1
10,1.656101,3.738099,1
11,3.240259,3.209047,1
12,-3.266373,0.858994,1
13,1.398338,-1.497346,1
14,3.479613,-3.005017,1
15,-0.972844,1.775455,1
16,-0.889453,-1.265405,1
17,1.491108,0.722344,1
18,-1.475741,-0.665934,1
19,0.248906,-0.236687,1
20,1.752886,4.489005,1
21,-1.883656,-2.478448,1
22,1.625753,-1.428889,1
23,-0.586209,-3.535086,1
24,2.555884,2.625249,1
25,-0.040026,-0.095980,1
26,0.498869,0.783995,1
27,3.480810,0.846023,1
28,-2.231836,-0.955816,1
29,-0.209169,1.149948,1
30,-0.081505,-2.062923,1
31,0.760823,-3.106382,1
32,-4.391027,2.496129,1
33,-0.857365,4.415838,1
34,2.291708,1.509647,1
35,-4.100216,-1.765280,1
36,0.994958,-2.778151,1
37,-0.934559,-0.428785,1
38,0.474597,-0.533283,1
39,1.571488,-0.079526,1
40,-1.538184,-0.224305,1
41,0.775912,-1.624109,1
42,0.067828,2.448906,1
43,-2.748935,1.502269,1
44,2.671413,-1.142905,1
45,-0.648810,-0.066989,1
46,0.698491,1.553643,1
47,-0.592231,3.500811,1
48,0.202420,0.920338,1
49,1.009836,-0.629721,1
50,0.250107,0.480925,1
51,1.844882,1.047214,1
52,2.262339,0.199882,1
53,0.470039,-0.543588,1
54,1.654361,-0.906024,1
55,-1.759534,-2.382734,1
56,-0.007711,-1.564489,1
57,0.388484,3.945978,1
58,-0.046674,0.142074,1
59,1.387365,-2.624647,1
60,3.211362,-2.019495,1
61,4.364635,2.452078,1
62,4.856740,-0.673084,1
63,0.975095,-0.615180,1
64,2.048701,2.919963,1
65,0.240744,0.115119,1
66,0.492591,-1.213609,1
67,2.936293,3.095456,1
68,0.490685,0.651369,1
69,-1.403147,1.375073,1
70,1.889443,0.697659,1
71,1.362482,-0.118682,1
72,2.354244,-0.206866,1
73,2.408666,-1.412236,1
74,0.103330,-0.781898,1
75,1.374778,1.016310,1
76,2.778064,3.726997,1
77,-0.831467,1.193422,1
78,1.855919,2.814258,1
79,4.159811,4.531233,1
80,2.251045,6.527237,1
81,-0.786209,-2.485208,1
82,1.284612,3.096777,1
83,2.647112,1.586655,1
84,0.851051,1.157560,1
85,1.963644,1.140341,1
86,0.302168,-1.210579,1
87,0.647456,-1.041026,1
88,1.389676,-2.241626,1
89,1.872217,-0.590017,1
90,1.076073,0.851027,1
91,1.701682,0.528446,1
92,-0.038957,4.038011,1
93,3.584366,1.312402,1
94,3.288341,0.085739,1
95,2.797054,-0.164502,1
96,0.479122,1.536163,1
97,-1.258713,1.097847,1
98,1.926550,1.847142,1
99,1.175751,6.857825,1
100,5.481469,3.483772,1
101,0.728708,-2.727610,1
102,2.311838,0.710294,1
103,2.902857,-0.031968,1
104,1.256155,0.849327,1
105,-1.486692,2.509012,1
106,3.366252,3.787554,1
107,-1.409049,-2.389589,1
108,5.013054,2.193799,1
109,6.012018,5.393518,1
110,1.128167,1.512695,1
111,3.066147,3.656229,1
112,3.542760,3.363143,1
113,6.303516,1.004545,1
114,5.061866,-2.853449,1
115,0.005719,3.007867,1
116,2.571544,0.798770,1
117,1.136242,2.376552,1
118,-1.613086,1.116980,1
119,4.609538,-1.169779,1
120,4.244861,-0.106969,1
121,3.676810,2.016369,1
122,1.254894,-0.043940,1
123,5.554208,3.608330,1
124,1.598338,4.728217,1
125,3.010597,2.449676,1
126,5.450297,-0.439731,1
127,-0.640688,-0.216198,1
128,5.989373,1.274317,1
129,3.180005,0.457140,1
130,5.009439,0.423226,1
131,4.133482,2.132320,1
132,3.357762,1.033025,1
133,-0.492336,2.934086,1
134,0.043240,-0.240104,1
135,-0.443996,0.897359,1
136,1.151174,1.546572,1
137,-1.163402,2.373178,1
138,1.874246,1.863047,1
139,4.873619,2.106800,1
140,1.280940,0.662756,1
141,-0.584564,1.600185,1
142,-0.534035,1.059768,1
143,3.357699,2.403529,1
144,5.311545,5.251358,1
145,-1.628639,1.830685,1
146,0.622675,0.771965,1
147,-0.667550,3.043848,1
148,4.758364,0.627110,1
149,3.948744,1.886135,1
150,1.697150,2.624656,1
151,4.362035,-1.018076,1
152,4.405434,1.863981,1
153,0.656101,-1.819597,1
154,0.113849,2.950053,1
155,1.099881,2.162427,1
156,5.450934,-0.239685,1
157,8.906215,1.282975,1
158,2.363489,0.312429,1
159,4.267776,1.596411,1
160,6.245303,3.363483,1
161,-0.348017,4.614879,1
162,4.181307,-1.695746,1
163,0.106053,0.397442,1
164,3.778812,4.018382,1
165,0.994687,0.820061,1
