k,zx,zy,valid
0,6.435369,1.272794,1
1,9.795173,4.888102,1
2,0.882991,-3.890962,1
3,0.398656,14.322508,1
4,2.905476,-0.791809,1
5,10.366627,-9.304033,1
6,4.956404,-0.261611,1
7,5.146481,-3.873170,1
8,2.946722,3.343922,1
9,-6.645821,5.551590,1
10,-6.871991,7.750484,1
11,-6.369850,-6.558410,1
12,-2.604608,6.353777,1
13,-5.153614,-1.248945,1
14,3.071742,1.418642,1
15,-15.223530,-1.213545,1
16,8.722461,2.821501,1
17,10.323661,2.572978,1
18,-3.908153,-3.983109,1
19,-4.391453,-0.436892,1
20,-18.348183,-4.055714,1
21,-3.009432,4.104512,1
22,-1.706956,-10.150923,1
23,-2.625014,-0.409652,1
24,0.804618,8.340909,1
25,-0.869170,-9.253940,1
26,6.931485,0.907506,1
27,4.722969,-1.663266,1
28,6.760519,-1.593005,1
29,-3.383602,-4.697252,1
30,-5.173803,-1.950620,1
31,-8.337653,-3.506408,1
32,-5.242656,4.007847,1
33,-1.102677,-8.896814,1
34,3.517471,-8.807347,1
35,0.561052,-4.701755,1
36,-2.272431,-2.493500,1
37,-2.064257,5.049786,1
38,-2.221902,-1.845814,1
39,4.706761,-11.959992,1
40,-5.572033,-3.685911,1
41,1.632756,-6.520193,1
42,10.923139,1.065067,1
43,7.499226,2.991636,1
44,-2.902440,1.218533,1
45,-2.319814,0.197746,1
46,-8.375898,2.829086,1
47,-1.989760,1.192734,1
48,-5.707766,-9.268848,1
49,-2.828038,3.106450,1
50,6.167523,-6.494190,1
51,-14.112915,-0.153544,1
52,7.376686,-2.594907,1
53,5.426428,2.497262,1
54,0.592912,-4.281610,1
55,-9.323860,1.194455,1
56,-9.729522,-15.042233,1
57,-4.037419,12.311818,1
58,-0.549380,6.315363,1
59,-13.095689,13.763535,1
60,4.504307,4.202388,1
61,-10.502852,4.382684,1
62,-14.790317,-4.417385,1
63,7.212244,18.836184,1
64,-4.615211,4.881037,1
65,9.950178,9.524644,1
66,-1.797839,6.644828,1
67,-0.219013,6.170421,1
68,-1.406116,-4.934069,1
69,-5.678723,7.756490,1
70,-10.223318,7.454951,1
71,-0.171742,-0.700461,1
72,6.903394,10.180934,1
73,-4.118561,0.404742,1
74,2.838752,0.171317,1
75,1.168451,-4.653319,1
76,-3.614765,9.338712,1
77,7.608000,0.032413,1
78,0.181116,-1.533761,1
79,-6.784320,-3.181141,1
80,3.668183,-5.474193,1
81,12.020968,-2.444815,1
82,5.794221,3.626262,1
83,-3.583233,1.638106,1
84,4.143889,5.529478,1
