k,x,y,vx,vy
0,5.547854,1.097260,0.044377,0.008777
1,7.516267,2.853788,0.174028,0.124513
2,5.411479,0.712914,-0.190494,-0.246077
3,4.190893,4.015195,-0.587926,0.834146
4,3.926784,3.076160,-0.719732,0.334961
5,5.002662,0.990421,0.100599,-1.239408
6,4.997485,0.782862,0.093362,-1.423403
7,5.019196,0.130274,0.118623,-2.217925
8,4.762470,0.492762,-0.280022,-1.591957
9,3.413886,1.060490,-2.685757,-0.517931
10,2.206019,1.805908,-5.018677,1.009742
11,1.178597,0.909006,-7.078160,-1.027633
12,0.646946,1.473892,-8.009747,0.370480
13,-0.109433,1.192716,-9.512225,-0.356803
14,0.053904,1.210023,-8.586221,-0.292789
15,-1.695685,0.951625,-12.826431,-0.971447
16,-0.839032,1.129217,-9.788506,-0.433766
17,0.149204,1.271944,-6.534634,-0.017685
18,-0.390792,0.723857,-7.659686,-1.523241
19,-0.944916,0.575609,-8.755929,-1.845288
20,-2.913517,0.060416,-13.612759,-3.140512
21,-3.167452,0.424283,-13.563791,-2.000065
22,-3.259383,-0.706758,-13.091942,-4.870553
23,-3.428823,-0.763495,-12.853158,-4.765439
24,-3.225565,0.084257,-11.686600,-2.375506
25,-3.195636,-0.908997,-11.032166,-4.722933
26,-2.371520,-0.810516,-8.494669,-4.254324
27,-1.814754,-0.972392,-6.768824,-4.436702
28,-1.087735,-1.113785,-4.766855,-4.558944
29,-1.398504,-1.546859,-5.255523,-5.334469
30,-1.858629,-1.682284,-6.042262,-5.398150
31,-2.586706,-1.954147,-7.356874,-5.752982
32,-2.970264,-1.496530,-7.856908,-4.541759
33,-2.939235,-2.266668,-7.468065,-5.945517
34,-2.483415,-2.973876,-6.245994,-7.133495
35,-2.322236,-3.259642,-5.681324,-7.415922
36,-2.421330,-3.326646,-5.653283,-7.259026
37,-2.493226,-2.725595,-5.575605,-5.851039
38,-2.571729,-2.756670,-5.514686,-5.692424
39,-2.054861,-3.642036,-4.382210,-7.085564
40,-2.429045,-3.775573,-4.888607,-7.071118
41,-2.184750,-4.131072,-4.296763,-7.441513
42,-1.202801,-3.847290,-2.487308,-6.708482
43,-0.555384,-3.425985,-1.330072,-5.786438
44,-0.763914,-3.168501,-1.626003,-5.179358
45,-0.913988,-3.004333,-1.813444,-4.752419
46,-1.514268,-2.649087,-2.695287,-4.048375
47,-1.599694,-2.436761,-2.743627,-3.598580
48,-1.952894,-3.006297,-3.192527,-4.347277
49,-2.075535,-2.643987,-3.279350,-3.683800
50,-1.548295,-2.987120,-2.419814,-4.074485
51,-2.476104,-2.863792,-3.671979,-3.782851
52,-1.862669,-2.915607,-2.711242,-3.749504
53,-1.416381,-2.616551,-2.023348,-3.235422
54,-1.319219,-2.788714,-1.837431,-3.380577
55,-1.883071,-2.588352,-2.537472,-3.024685
