k,x,y,vx,vy
0,-2.880596,-2.402063,-0.023042,-0.019214
1,-1.951357,-0.986945,0.038222,0.074061
2,-0.844143,-1.445571,0.229528,-0.005491
3,-1.270793,-1.125917,0.088673,0.098952
4,-1.188779,-0.809482,0.130583,0.263197
5,-0.605113,-0.664926,0.567774,0.368001
6,-0.200545,-0.021697,0.963620,1.008128
7,0.112393,0.254387,1.337464,1.333923
8,0.278548,0.674907,1.551952,1.939882
9,0.282833,0.553612,1.504026,1.653102
10,0.171919,0.641808,1.219030,1.764546
11,-0.193167,0.757874,0.353812,1.943993
12,-0.046920,0.962442,0.686171,2.339679
13,-0.019903,0.538330,0.719672,1.152920
14,-0.168408,0.158140,0.293056,0.096845
15,-0.079042,0.379347,0.517457,0.686091
16,0.008982,0.533711,0.729435,1.069910
17,0.248795,0.669710,1.348395,1.384856
18,0.333943,0.873210,1.508314,1.868085
19,0.329677,0.649654,1.414168,1.154671
20,0.430741,0.758004,1.611262,1.385549
21,0.401070,0.654592,1.445823,1.035078
22,0.310124,0.359989,1.130469,0.205522
23,0.212678,0.316595,0.820214,0.082759
24,0.265032,0.210029,0.911321,-0.191499
25,0.274836,0.406587,0.890414,0.305885
26,0.208270,0.291438,0.685487,0.011353
27,0.044083,0.421035,0.262976,0.318610
28,-0.051167,0.775769,0.029652,1.127300
29,-0.100300,0.927477,-0.083142,1.420280
30,0.034233,0.855585,0.218679,1.198012
31,0.051044,0.807297,0.245605,1.041600
32,-0.031244,0.727438,0.061174,0.828637
33,-0.241723,0.916167,-0.376303,1.184393
34,-0.054078,0.666739,0.017817,0.632877
35,-0.172080,0.787144,-0.215787,0.845537
36,-0.239406,0.261728,-0.337365,-0.200885
37,-0.354959,0.140713,-0.542660,-0.421635
38,-0.233309,0.170696,-0.298118,-0.350738
39,-0.348542,0.127234,-0.495432,-0.416551
40,-0.310543,0.269100,-0.410765,-0.151110
41,-0.025973,0.183541,0.095813,-0.293915
42,0.009606,0.306795,0.152852,-0.075110
43,0.180643,0.219200,0.431686,-0.218016
44,0.198831,0.415335,0.447227,0.108115
45,0.489588,0.624798,0.896581,0.438658
46,0.617503,0.572897,1.068542,0.343794
47,0.747309,0.450034,1.234838,0.144825
48,0.865522,0.505088,1.375554,0.223308
49,0.706824,0.598973,1.100554,0.355365
50,0.863865,0.557668,1.296333,0.285172
51,1.150089,0.627630,1.666961,0.376668
52,0.892033,0.845653,1.259385,0.671081
53,0.841487,0.759276,1.155299,0.533919
54,0.956152,0.775802,1.278982,0.541818
55,1.046304,0.671154,1.364739,0.388445
56,1.034744,0.890760,1.313992,0.665116
57,1.030454,0.898486,1.274718,0.657952
58,0.755167,0.752775,0.894511,0.457131
59,0.912394,0.805284,1.067854,0.511080
60,0.889496,1.042796,1.013657,0.789431
61,0.956358,1.018501,1.069835,0.741097
62,0.999883,0.957080,1.096115,0.650551
63,0.966650,0.935328,1.031588,0.609881
64,0.907631,1.275468,0.939772,0.987911
65,0.892206,1.152671,0.900895,0.825959
66,0.751094,1.102219,0.722689,0.750960
67,0.744344,1.175455,0.699277,0.815240
68,0.813353,1.044834,0.759191,0.655256
69,0.850854,1.159257,0.783160,0.764074
70,0.944534,1.210902,0.865827,0.802605
71,0.992671,1.072451,0.898051,0.641063
72,1.008575,0.995017,0.895928,0.547928
73,1.085571,0.842097,0.956106,0.380998
74,1.209878,0.894665,1.061889,0.426203
75,1.331745,0.900902,1.161824,0.423932
76,1.451366,0.883266,1.256362,0.398316
77,1.467030,0.994840,1.247193,0.498703
78,1.438103,0.991512,1.195624,0.485970
79,1.217144,0.984383,0.963986,0.470032
