k,yx,yy,Sx,Sy,NIS,q,r
0,-3.341418,-2.786332,29.004000,29.004000,0.652624,1.000000,4.000000
1,2.006535,3.055022,7.453455,7.453455,1.792369,1.000000,4.000000
2,3.483065,-1.448401,5.862227,5.862227,2.427338,1.000000,4.000000
3,-1.775254,1.316350,5.283440,5.283440,0.924456,1.000000,4.000000
4,0.404988,1.587117,4.988342,4.988342,0.537845,1.000000,4.000000
5,3.439750,0.824585,4.813035,4.813035,2.599570,1.000000,4.000000
6,2.640286,4.269641,4.699955,4.699955,5.361954,1.000000,4.000000
7,2.177394,1.897543,4.623583,4.623583,1.804167,1.000000,4.000000
8,1.116358,3.153862,4.570779,4.570779,2.448839,1.000000,4.000000
9,-0.227160,-1.359278,4.534005,4.534005,0.418887,1.000000,4.000000
10,-1.249989,0.488792,4.508548,4.508548,0.399550,1.000000,4.000000
11,-3.560675,0.738488,4.491253,4.491253,2.944339,1.000000,4.000000
12,1.299213,1.546764,4.479879,4.479879,0.910836,1.000000,4.000000
13,0.125765,-4.455138,4.472769,4.472769,4.441113,1.000000,4.000000
14,-1.553236,-3.844986,4.468656,4.468656,3.848240,1.000000,4.000000
15,0.799428,2.099182,4.466553,4.466553,1.129652,1.000000,4.000000
16,0.744849,1.348664,4.465694,4.465694,0.531540,1.000000,4.000000
17,2.160637,1.099399,4.465482,4.465482,1.316102,1.000000,4.000000
18,0.558150,1.686571,4.465466,4.465466,0.706769,1.000000,4.000000
19,-0.330422,-2.503860,4.465314,4.465314,1.428453,1.000000,4.000000
20,0.699131,0.818970,4.464793,4.464793,0.259697,1.000000,4.000000
21,-0.595770,-1.262093,4.463751,4.463751,0.436364,1.000000,4.000000
22,-1.157407,-3.044620,4.462101,4.462101,2.377647,1.000000,4.000000
23,-1.164455,-0.460756,4.459808,4.459808,0.351641,1.000000,4.000000
24,0.350702,-1.055719,4.456873,4.456873,0.277669,1.000000,4.000000
25,-0.082746,1.968554,4.453326,4.453326,0.871720,1.000000,4.000000
26,-0.835678,-1.201082,4.449213,4.449213,0.481199,1.000000,4.000000
27,-1.778424,1.293297,4.444595,4.444595,1.087930,1.000000,4.000000
28,-1.015202,3.518644,4.439535,4.439535,3.020922,1.000000,4.000000
29,-0.507927,1.319323,4.434099,4.434099,0.450735,1.000000,4.000000
30,1.408015,-1.036890,4.428351,4.428351,0.690471,1.000000,4.000000
31,0.130231,-0.756497,4.422353,4.422353,0.133243,1.000000,4.000000
32,-0.925345,-1.068493,4.416161,4.416161,0.452416,1.000000,4.000000
33,-2.277969,1.852441,4.409826,4.409826,1.954880,1.000000,4.000000
34,2.130464,-2.981293,4.403395,4.403395,3.049235,1.000000,4.000000
35,-1.311176,1.193619,4.396907,4.396907,0.715027,1.000000,4.000000
36,-0.708609,-6.099002,4.390396,4.390396,8.586913,1.000000,4.000000
