k,x,y,vx,vy
0,-1.372248,-4.731708,-0.010976,-0.037848
1,-1.013303,-0.990838,0.012691,0.208708
2,-0.537757,0.260344,0.094869,0.424317
3,-0.027809,0.446892,0.260812,0.482477
4,-0.017029,0.311905,0.263719,0.406931
5,-0.033316,0.084805,0.247496,0.229936
6,0.530577,-0.477808,0.810180,-0.341074
7,0.363113,-0.210636,0.576367,0.007728
8,0.216521,-0.519908,0.333087,-0.468352
9,0.053278,-0.386803,0.028729,-0.213137
10,-0.006466,-0.135217,-0.093194,0.304017
11,0.593009,-0.066519,1.242709,0.443126
12,0.747361,0.269323,1.551968,1.224000
13,0.659941,0.044498,1.253432,0.595711
14,0.662538,-0.125219,1.194580,0.120032
15,0.522827,-0.039253,0.754930,0.344600
16,0.461381,0.191260,0.546037,0.954870
17,0.428693,0.130143,0.426190,0.734427
18,0.528682,0.050827,0.677601,0.476037
19,0.278802,-0.160990,-0.042686,-0.129157
20,0.058190,-0.118697,-0.637801,-0.007629
21,0.299292,-0.084987,0.040723,0.082881
22,0.244978,0.205821,-0.104317,0.843626
23,0.150475,0.317428,-0.343146,1.088442
24,0.283655,0.222955,0.011757,0.793859
25,0.122823,0.300415,-0.388029,0.946713
26,0.090123,0.206120,-0.448601,0.671703
27,-0.314227,-0.088831,-1.387638,-0.060723
28,-0.488574,-0.070629,-1.727942,-0.015649
29,-0.329139,-0.022353,-1.287903,0.094567
30,-0.281177,-0.125051,-1.124535,-0.137213
31,0.023333,-0.090823,-0.416602,-0.057170
32,0.099707,-0.217983,-0.237448,-0.323697
33,0.193538,-0.167344,-0.033736,-0.205674
34,0.371190,-0.006396,0.326369,0.127641
35,0.299714,-0.026385,0.172414,0.083151
36,0.214127,-0.102325,0.000620,-0.066585
37,0.296213,0.113030,0.155477,0.342259
38,0.330227,-0.021023,0.212511,0.082226
39,0.156127,-0.044777,-0.109538,0.036363
40,0.384301,0.303343,0.297581,0.650304
41,0.183981,0.329691,-0.059310,0.673389
42,-0.050109,0.135268,-0.453949,0.321131
43,0.086797,0.007278,-0.211625,0.098018
44,0.189868,0.169294,-0.037082,0.358369
45,0.078245,0.252287,-0.213883,0.479274
46,0.311414,0.216073,0.157368,0.407665
47,0.543099,0.205884,0.507856,0.379536
48,0.602015,0.410067,0.581224,0.675352
49,0.758729,0.286463,0.795496,0.472862
50,0.814244,0.062499,0.852919,0.134426
51,0.619393,0.106000,0.551189,0.192538
52,0.698956,0.213149,0.647056,0.337021
53,0.854513,0.127471,0.843064,0.210003
54,0.925478,-0.010015,0.916151,0.018606
55,0.942905,0.010541,0.914960,0.045413
56,0.879364,0.045108,0.808073,0.089372
57,0.835433,0.195052,0.730870,0.279713
58,0.641711,0.151212,0.467516,0.217224
59,0.536650,0.175719,0.325183,0.242308
60,0.554477,0.165074,0.339049,0.223337
61,0.669518,0.293893,0.469594,0.373286
62,0.605066,0.312014,0.381896,0.385940
63,0.639330,0.382584,0.413047,0.459471
64,0.690035,0.389790,0.461973,0.457184
65,0.645277,0.331534,0.400629,0.380613
66,0.559964,0.402427,0.296116,0.451480
67,0.743327,0.422596,0.492038,0.463780
68,0.675547,0.321388,0.407519,0.343476
69,0.829498,0.275783,0.564113,0.287117
70,0.908492,0.300013,0.635860,0.306707
71,0.943668,0.234821,0.659342,0.232131
72,0.821021,0.315969,0.519174,0.311078
73,0.868328,0.204251,0.556785,0.190942
74,0.864603,0.148295,0.541839,0.130827
75,0.942755,0.241047,0.608691,0.220341
76,1.269583,0.321687,0.917319,0.295114
77,1.387857,0.312071,1.014140,0.280078
78,1.236557,0.219270,0.849886,0.185878
79,1.214361,0.175315,0.812810,0.140782
80,1.297528,0.068164,0.875366,0.037973
81,1.352856,-0.090697,0.910319,-0.109541
82,1.400002,0.026101,0.936760,-0.000826
83,1.525473,0.113851,1.033188,0.078465
84,1.568037,0.193495,1.052755,0.148221
85,1.589664,0.228394,1.053260,0.176443
86,1.576844,0.243069,1.023637,0.186187
87,1.614003,0.273026,1.038070,0.208877
88,1.670188,0.408478,1.068389,0.321235
89,1.885077,0.316050,1.232315,0.237500
90,1.985803,0.270404,1.296103,0.195245
91,2.071155,0.181924,1.345432,0.118563
92,2.040099,0.296570,1.297797,0.210831
93,1.965765,0.142152,1.216183,0.081739
94,2.034647,0.193236,1.252094,0.121592
95,2.046854,0.275484,1.241849,0.185305
96,2.053047,0.434397,1.227105,0.308038
97,1.999513,0.521416,1.165936,0.371387
98,1.984614,0.609207,1.136268,0.433773
99,1.964593,0.513141,1.103382,0.353195
100,2.045361,0.545948,1.148141,0.372823
101,2.129566,0.459680,1.194426,0.301987
102,2.055341,0.512153,1.120914,0.336777
103,2.154764,0.502411,1.178118,0.324536
104,2.323786,0.687338,1.285268,0.455977
105,2.280612,0.789537,1.234951,0.523974
106,2.294451,0.735771,1.227082,0.477425
107,2.415859,0.806481,1.296701,0.521382
108,2.628118,0.802123,1.429549,0.510841
109,2.673949,0.941795,1.441744,0.602417
110,2.741498,1.002391,1.468919,0.636495
111,2.758834,0.926813,1.460530,0.574981
112,2.727134,0.943420,1.418420,0.578512
113,2.705349,0.878552,1.384002,0.526057
114,2.631180,0.928890,1.314620,0.553181
115,2.787845,0.984412,1.402795,0.583250
116,2.713392,1.044831,1.333956,0.615990
117,2.860401,1.065043,1.414198,0.621253
118,2.865821,1.167399,1.399056,0.680810
119,2.936958,1.077885,1.427443,0.612974
120,2.980974,1.088980,1.437549,0.612213
121,2.970842,1.159301,1.412311,0.649910
122,2.992522,1.119093,1.408076,0.615598
123,3.081119,1.166910,1.446801,0.638349
124,3.036684,1.056901,1.400083,0.560172
125,3.198441,1.170827,1.484724,0.625176
126,3.176810,1.181160,1.452442,0.623811
127,3.286038,1.205487,1.502570,0.631219
128,3.324142,1.333090,1.507574,0.702679
129,3.287722,1.216029,1.466440,0.621664
130,3.380928,1.340918,1.505684,0.690753
131,3.392099,1.457316,1.494112,0.753423
132,3.383230,1.458782,1.470569,0.745159
133,3.428201,1.512303,1.479970,0.768493
134,3.443795,1.442037,1.471553,0.717025
135,3.423004,1.496892,1.441527,0.741246
136,3.363810,1.571332,1.389172,0.776704
137,3.401379,1.510258,1.394963,0.731370
138,3.509526,1.464860,1.442214,0.696027
139,3.466181,1.480660,1.399916,0.697128
140,3.415413,1.455344,1.353987,0.674237
141,3.516579,1.446402,1.396983,0.661221
142,3.538331,1.416706,1.393408,0.636427
143,3.557645,1.555300,1.388489,0.708804
144,3.568942,1.590943,1.379059,0.721093
145,3.598125,1.652608,1.379972,0.748020
146,3.642325,1.739688,1.389393,0.788947
147,3.692299,1.799068,1.401930,0.813586
148,3.633458,1.891353,1.353038,0.856364
149,3.605484,1.845170,1.322192,0.820880
150,3.582136,1.843048,1.294396,0.810530
151,3.572492,1.823423,1.274638,0.790603
152,3.708801,1.886733,1.336024,0.816914
153,3.722782,1.814929,1.328993,0.768271
154,3.720069,1.800571,1.312887,0.751927
155,3.802561,1.788155,1.343696,0.736886
156,3.892616,1.734915,1.378190,0.699773
157,3.846283,1.749356,1.337985,0.700016
158,3.821059,1.676530,1.309797,0.652935
159,3.874879,1.658708,1.324726,0.636245
160,3.888240,1.637161,1.317651,0.617782
161,3.847978,1.714480,1.281878,0.652669
162,3.860114,1.761687,1.274649,0.670954
163,3.888173,1.817666,1.276019,0.693671
164,3.851182,1.746634,1.242750,0.648484
165,3.928310,1.764433,1.270490,0.651047
166,3.920957,1.671158,1.253153,0.594797
167,4.000378,1.591972,1.281840,0.546728
168,3.990338,1.663608,1.263061,0.578678
169,3.929865,1.720829,1.218053,0.602641
170,4.010746,1.700425,1.247649,0.585646
171,4.047010,1.712686,1.253558,0.585932
172,3.961492,1.729857,1.195930,0.588773
173,3.859244,1.751163,1.130339,0.593728
174,3.930738,1.820595,1.155696,0.623583
175,3.927520,1.773547,1.142068,0.592778
176,3.909369,1.820643,1.120898,0.610978
177,3.903245,1.785124,1.106190,0.586376
178,3.988894,1.834064,1.138860,0.605514
179,4.007088,1.911139,1.136508,0.638859
180,3.959458,1.935459,1.100463,0.644772
181,4.001650,2.011143,1.110783,0.676879
182,4.065908,1.995413,1.132242,0.661940
183,4.071922,1.981432,1.123768,0.648071
184,4.177842,2.045606,1.166212,0.674120
185,4.156412,2.050207,1.143485,0.669610
186,4.139081,2.114364,1.123104,0.695348
187,4.212591,2.134619,1.148945,0.698562
188,4.208168,2.169041,1.135095,0.708898
189,4.280715,2.154460,1.160253,0.694383
190,4.361237,2.277007,1.189142,0.749150
191,4.395525,2.247567,1.194430,0.726790
192,4.368780,2.316738,1.168977,0.754254
193,4.394283,2.309680,1.170043,0.743137
194,4.413457,2.278963,1.167923,0.720281
195,4.440178,2.251912,1.169607,0.699517
196,4.382704,2.239423,1.129150,0.686270
197,4.448713,2.211981,1.150853,0.665696
198,4.528467,2.207533,1.179178,0.656828
199,4.563972,2.163657,1.185124,0.628393
200,4.604441,2.227448,1.193478,0.653916
201,4.549569,2.289159,1.154280,0.678126
202,4.579108,2.339893,1.157489,0.696614
203,4.539039,2.281242,1.126072,0.660543
204,4.587278,2.232813,1.138842,0.629935
205,4.600775,2.299338,1.134238,0.656692
206,4.744164,2.364951,1.194085,0.682713
207,4.742070,2.338972,1.181215,0.663075
208,4.766225,2.318237,1.181478,0.646242
209,4.656347,2.345749,1.115413,0.653460
210,4.722986,2.328346,1.137337,0.638390
211,4.721229,2.246571,1.125226,0.591661
212,4.721325,2.172384,1.114155,0.549167
213,4.759246,2.178691,1.121877,0.546858
214,4.774891,2.147562,1.118525,0.526098
215,4.798544,2.061772,1.119157,0.478587
216,4.870648,2.100991,1.143674,0.493206
217,4.954230,2.162597,1.173597,0.518710
218,5.024333,2.129826,1.196573,0.497451
219,5.111389,2.149341,1.227666,0.502163
220,5.148781,2.154560,1.233988,0.499787
221,5.133368,2.206330,1.214251,0.520351
222,5.153053,2.183847,1.211988,0.504165
223,5.177360,2.136961,1.212021,0.476136
224,5.169651,2.113372,1.196305,0.459849
225,5.138621,2.121053,1.169278,0.459103
226,5.146941,2.147888,1.161870,0.467783
227,5.052966,2.157275,1.104245,0.467798
228,5.087038,2.158462,1.110137,0.463783
229,5.138795,2.194209,1.124664,0.476793
230,5.184865,2.221045,1.136250,0.485296
231,5.215713,2.254358,1.140242,0.496896
232,5.314686,2.282303,1.177669,0.505745
233,5.351230,2.299696,1.184052,0.509320
234,5.378548,2.300943,1.185838,0.504928
235,5.387621,2.314682,1.178644,0.506717
236,5.393650,2.363373,1.170024,0.525660
237,5.407118,2.385392,1.165144,0.531313
238,5.429403,2.412405,1.164644,0.539365
239,5.494007,2.445119,1.184942,0.550138
240,5.494141,2.425641,1.173363,0.535161
241,5.602241,2.434022,1.214951,0.534020
242,5.580584,2.457063,1.192367,0.540094
243,5.570622,2.462900,1.175751,0.537654
244,5.561107,2.562174,1.159516,0.581163
245,5.599204,2.530115,1.166844,0.559690
246,5.546852,2.570714,1.129634,0.574146
247,5.452101,2.583733,1.071940,0.574901
248,5.426513,2.664079,1.048816,0.608756
249,5.499424,2.627005,1.074357,0.584536
250,5.462549,2.644362,1.045650,0.587322
251,5.515610,2.697293,1.061465,0.607583
252,5.503929,2.638096,1.045273,0.572478
253,5.529528,2.682440,1.047583,0.588666
254,5.566626,2.642249,1.055529,0.563089
255,5.601607,2.668894,1.062358,0.570662
256,5.545618,2.642323,1.024329,0.551960
257,5.524399,2.609030,1.003791,0.530129
258,5.548758,2.653121,1.005901,0.546624
259,5.583610,2.714369,1.013159,0.571411
260,5.586038,2.720869,1.004372,0.568982
261,5.568355,2.642112,0.985756,0.524560
262,5.566578,2.680292,0.975162,0.538208
263,5.624828,2.711898,0.994266,0.548484
264,5.634535,2.711750,0.989247,0.543002
265,5.615730,2.731952,0.970212,0.547610
266,5.629817,2.729801,0.967589,0.541145
267,5.641919,2.696252,0.964011,0.519249
268,5.697933,2.735091,0.982142,0.533294
269,5.699156,2.769349,0.973048,0.544940
270,5.688264,2.743230,0.958060,0.526661
271,5.754820,2.839014,0.981469,0.568768
272,5.796435,2.820123,0.992331,0.553815
273,5.800533,2.881066,0.984549,0.578456
274,5.817039,2.949755,0.982974,0.606688
275,5.824641,2.977032,0.977013,0.614174
276,5.765013,3.007153,0.937867,0.622994
277,5.728271,3.065772,0.910418,0.645823
278,5.763620,3.055102,0.918898,0.634155
279,5.798077,3.054086,0.926853,0.627377
280,5.894393,3.023423,0.965348,0.605991
281,5.945612,2.983796,0.981145,0.580375
282,5.955942,3.008875,0.976544,0.587045
283,5.928697,3.044502,0.953378,0.598875
284,5.931756,3.093257,0.945448,0.617093
285,5.992600,3.114913,0.966226,0.621708
286,5.987433,3.152390,0.954088,0.634119
287,6.022661,3.119807,0.962092,0.611681
288,5.961499,3.177674,0.922228,0.634306
289,6.030962,3.187561,0.947528,0.632918
290,6.070408,3.255288,0.957694,0.660232
291,6.104468,3.275034,0.965089,0.663478
292,6.094524,3.238592,0.950577,0.638810
293,6.113691,3.235022,0.950654,0.630697
294,6.090799,3.287569,0.929852,0.650520
295,6.081205,3.383750,0.915854,0.691816
296,6.110276,3.375945,0.921195,0.681069
297,6.123397,3.443747,0.918561,0.707981
298,6.109940,3.484100,0.902748,0.720994
299,6.148272,3.494985,0.912824,0.719237
300,6.187674,3.473463,0.923333,0.701392
301,6.197895,3.514114,0.919234,0.714626
302,6.225656,3.465074,0.923896,0.683139
303,6.140982,3.534840,0.872601,0.711037
304,6.093768,3.555074,0.840439,0.714028
305,6.036951,3.585718,0.803814,0.722168
306,6.102207,3.623128,0.828283,0.733594
307,6.156409,3.622098,0.847011,0.725781
308,6.226919,3.608384,0.873673,0.711731
309,6.214395,3.584521,0.858741,0.692767
310,6.210127,3.590125,0.848065,0.688658
311,6.247165,3.547156,0.858062,0.660404
312,6.249897,3.626747,0.850876,0.693464
313,6.270290,3.681154,0.852558,0.713656
314,6.334107,3.668066,0.875855,0.700025
315,6.339357,3.660678,0.869743,0.689369
316,6.386459,3.617615,0.884546,0.661040
317,6.364547,3.661564,0.864809,0.676354
318,6.394498,3.640624,0.871117,0.659174
319,6.411166,3.710091,0.870740,0.687232
320,6.391204,3.726575,0.852105,0.688598
321,6.472902,3.738671,0.884346,0.687762
322,6.526656,3.673869,0.902333,0.648585
323,6.521512,3.636106,0.890765,0.623280
324,6.517829,3.635663,0.880042,0.616841
325,6.508429,3.706194,0.866572,0.645873
326,6.519474,3.687797,0.863435,0.630249
327,6.512520,3.707208,0.851348,0.633645
328,6.485976,3.754907,0.829604,0.651125
329,6.479589,3.759466,0.818135,0.646901
330,6.484761,3.768382,0.812548,0.644893
331,6.515883,3.720452,0.819972,0.614528
332,6.456577,3.731560,0.782176,0.613937
333,6.447235,3.726207,0.769701,0.605134
334,6.482229,3.745140,0.779488,0.608545
335,6.565009,3.794549,0.813042,0.627141
336,6.622636,3.888209,0.833702,0.667654
337,6.607949,3.834040,0.818038,0.633928
338,6.595209,3.889453,0.803501,0.655275
339,6.605620,3.900045,0.800674,0.654019
340,6.627905,3.916514,0.803808,0.655712
341,6.649827,3.904714,0.806729,0.643264
342,6.728303,3.959885,0.837879,0.664403
343,6.789547,3.984438,0.860109,0.670032
344,6.848263,3.978106,0.880855,0.660171
345,6.871875,4.019222,0.883851,0.674121
346,6.929639,4.048552,0.903886,0.682041
347,6.880547,4.010875,0.870313,0.656391
348,6.864930,3.968356,0.853806,0.628575
349,6.835193,4.012943,0.830404,0.644579
350,6.839909,4.093056,0.824459,0.678185
351,6.805236,4.074624,0.798881,0.662189
352,6.833060,4.084061,0.804804,0.660285
353,6.845797,4.118665,0.803124,0.670984
354,6.909729,4.110604,0.827060,0.660244
355,6.903524,4.059898,0.815686,0.628285
356,6.875753,4.082333,0.793641,0.633221
357,6.913491,4.076983,0.804575,0.624212
358,6.917536,4.097966,0.798551,0.628462
359,6.931263,4.101696,0.797428,0.624042
360,6.931007,4.188186,0.789324,0.661057
361,6.906480,4.234738,0.769160,0.677727
362,6.932699,4.211227,0.774580,0.659188
363,7.003352,4.229205,0.802172,0.661586
364,6.996925,4.249664,0.790932,0.665201
365,6.975952,4.230300,0.772528,0.648860
366,7.025076,4.256445,0.789373,0.655447
367,7.032210,4.228698,0.785044,0.635009
368,6.993022,4.221501,0.757585,0.625056
369,6.988133,4.320120,0.747559,0.668138
370,7.037361,4.290303,0.764708,0.646536
371,7.097807,4.323628,0.787296,0.656739
372,7.101559,4.310374,0.781296,0.643536
373,7.135640,4.280960,0.790529,0.622381
374,7.146091,4.276380,0.787848,0.613862
375,7.193094,4.276993,0.803480,0.608026
376,7.202549,4.313158,0.800171,0.620036
377,7.178195,4.299687,0.779979,0.607092
378,7.154183,4.290988,0.760159,0.596664
379,7.142076,4.274460,0.746495,0.582424
380,7.228388,4.315004,0.782211,0.596882
381,7.217033,4.324784,0.768702,0.595802
382,7.219380,4.345863,0.762184,0.600386
383,7.220603,4.352132,0.755168,0.597515
384,7.317978,4.352155,0.796334,0.591547
385,7.285489,4.369353,0.772109,0.594233
386,7.318090,4.358002,0.780694,0.582606
387,7.266980,4.362401,0.747307,0.578977
388,7.225879,4.414456,0.719262,0.599230
389,7.243796,4.380888,0.721030,0.576436
390,7.327487,4.373424,0.755691,0.566933
391,7.322430,4.360667,0.745598,0.554876
392,7.371842,4.367900,0.762861,0.552942
393,7.440471,4.413605,0.789568,0.570279
394,7.458049,4.431813,0.790461,0.573682
395,7.552088,4.474636,0.829606,0.589369
396,7.619545,4.480940,0.855058,0.586625
397,7.697525,4.433280,0.885520,0.556906
398,7.706411,4.378777,0.881104,0.524061
399,7.756570,4.400722,0.897385,0.529797
400,7.751921,4.460716,0.886078,0.554515
401,7.778089,4.440562,0.890304,0.538881
402,7.807184,4.439854,0.895953,0.533134
403,7.877131,4.489798,0.921986,0.552789
404,7.947339,4.494478,0.947889,0.549599
405,8.005238,4.470181,0.967373,0.531942
406,8.007562,4.556392,0.958856,0.569754
407,7.986371,4.605694,0.938657,0.588721
408,8.025491,4.612953,0.948838,0.586462
409,8.042720,4.567392,0.947964,0.557797
410,8.026241,4.622216,0.930232,0.579646
411,8.038611,4.739551,0.927113,0.632553
412,8.089479,4.786589,0.943286,0.649758
413,8.055723,4.753858,0.916958,0.626880
414,8.126996,4.796510,0.943442,0.641947
415,8.134282,4.857893,0.937647,0.666234
416,8.095426,4.894490,0.908825,0.677878
417,8.106299,4.910632,0.905171,0.679171
418,8.160606,4.880356,0.923283,0.657228
419,8.163436,4.875191,0.915461,0.648067
420,8.197500,4.939396,0.923343,0.673704
421,8.210987,4.951188,0.920852,0.672863
422,8.244166,4.923891,0.928237,0.652474
423,8.309952,5.024784,0.951861,0.696421
424,8.277131,4.999978,0.925917,0.677043
425,8.260816,5.079805,0.908491,0.710204
426,8.239500,5.083516,0.888737,0.704955
427,8.192442,5.090895,0.856304,0.701592
428,8.253677,5.134360,0.878370,0.716317
429,8.233394,5.135726,0.859435,0.709833
430,8.206856,5.185350,0.837561,0.727556
431,8.255365,5.219320,0.853448,0.737270
432,8.265289,5.175127,0.849873,0.707787
433,8.286486,5.178082,0.851974,0.702184
434,8.329772,5.224536,0.865103,0.718396
435,8.311493,5.208076,0.847305,0.702976
436,8.373372,5.183069,0.869781,0.683434
437,8.349472,5.142250,0.849125,0.656178
438,8.382693,5.173616,0.857247,0.665303
439,8.372808,5.240564,0.843727,0.692135
440,8.373355,5.286511,0.835560,0.708194
441,8.366465,5.270722,0.823755,0.693211
442,8.378233,5.248474,0.821400,0.675148
443,8.399193,5.259918,0.823667,0.674119
444,8.430116,5.233006,0.830894,0.653914
