k,yx,yy,Sx,Sy,NIS,q,r
0,2.657055,-2.209921,29.004000,29.004000,0.411795,1.000000,4.000000
1,-4.775954,0.968068,7.453455,7.453455,3.186025,1.000000,4.000000
2,-4.739441,1.818387,5.862227,5.862227,4.395742,1.000000,4.000000
3,5.759912,1.670906,5.283440,5.283440,6.807783,1.000000,4.000000
4,1.032788,-2.474466,4.988342,4.988342,1.441287,1.000000,4.000000
5,-0.913613,1.746199,4.813035,4.813035,0.806955,1.000000,4.000000
6,-1.130526,1.802386,4.699955,4.699955,0.963133,1.000000,4.000000
7,0.653432,0.463952,4.623583,4.623583,0.138902,1.000000,4.000000
8,0.890789,1.669801,4.570779,4.570779,0.783617,1.000000,4.000000
9,4.513465,-1.644491,4.534005,4.534005,5.089478,1.000000,4.000000
10,-0.355095,1.830342,4.508548,4.508548,0.771034,1.000000,4.000000
11,0.447075,-1.055652,4.491253,4.491253,0.292630,1.000000,4.000000
12,-2.589496,1.942447,4.479879,4.479879,2.339034,1.000000,4.000000
13,0.679873,1.894243,4.472769,4.472769,0.905565,1.000000,4.000000
14,-1.169522,-2.038259,4.468656,4.468656,1.235781,1.000000,4.000000
15,-0.239124,-2.028690,4.466553,4.466553,0.934224,1.000000,4.000000
16,3.743263,-1.820262,4.465694,4.465694,3.879660,1.000000,4.000000
17,-0.222867,0.518355,4.465482,4.465482,0.071294,1.000000,4.000000
18,3.228098,2.819556,4.465466,4.465466,4.113907,1.000000,4.000000
19,-1.176383,-0.403902,4.465314,4.465314,0.346451,1.000000,4.000000
20,0.711003,-1.359705,4.464793,4.464793,0.527309,1.000000,4.000000
21,1.765621,1.709700,4.463751,4.463751,1.353232,1.000000,4.000000
22,-1.201186,1.434298,4.462101,4.462101,0.784397,1.000000,4.000000
23,2.611433,-3.338177,4.459808,4.459808,4.027754,1.000000,4.000000
24,0.740375,1.321961,4.456873,4.456873,0.515100,1.000000,4.000000
25,-1.210543,-1.048438,4.453326,4.453326,0.575893,1.000000,4.000000
26,-3.201897,1.395518,4.449213,4.449213,2.741971,1.000000,4.000000
27,-0.588491,-1.130826,4.444595,4.444595,0.365633,1.000000,4.000000
28,-2.213725,1.277622,4.439535,4.439535,1.471527,1.000000,4.000000
29,-1.283838,-0.376915,4.434099,4.434099,0.403759,1.000000,4.000000
30,-3.423884,-1.979243,4.428351,4.428351,3.531875,1.000000,4.000000
31,1.848662,0.179512,4.422353,4.422353,0.780077,1.000000,4.000000
32,-0.370031,-2.848134,4.416161,4.416161,1.867864,1.000000,4.000000
33,2.522307,-1.693858,4.409826,4.409826,2.093323,1.000000,4.000000
34,1.193598,3.758421,4.403395,4.403395,3.531457,1.000000,4.000000
35,-0.101736,5.032310,4.396907,4.396907,5.761892,1.000000,4.000000
36,-0.576873,0.086400,4.390396,4.390396,0.077498,1.000000,4.000000
37,-0.635020,0.282620,4.383895,4.383895,0.110204,1.000000,4.000000
38,-4.481119,-0.568972,4.377426,4.377426,4.661222,1.000000,4.000000
39,-1.450876,-1.902772,4.371013,4.371013,1.309899,1.000000,4.000000
40,-0.552659,1.023335,4.364672,4.364672,0.309908,1.000000,4.000000
41,0.697395,4.023100,4.358419,4.358419,3.825169,1.000000,4.000000
42,1.637650,-0.337238,4.352265,4.352265,0.642339,1.000000,4.000000
43,-1.646401,-0.773693,4.346218,4.346218,0.761406,1.000000,4.000000
44,1.160600,2.134537,4.340287,4.340287,1.360104,1.000000,4.000000
45,-0.181671,1.576851,4.334477,4.334477,0.581261,1.000000,4.000000
46,-1.229590,0.592506,4.328792,4.328792,0.430364,1.000000,4.000000
47,2.136862,0.736888,4.323233,4.323233,1.181797,1.000000,4.000000
48,1.071361,-2.823767,4.317803,4.317803,2.112526,1.000000,4.000000
49,-1.133538,-3.386085,4.312502,4.312502,2.956632,1.000000,4.000000
50,-1.120791,0.703465,4.307330,4.307330,0.406524,1.000000,4.000000
51,2.054417,-2.061852,4.302286,4.302286,1.969153,1.000000,4.000000
52,1.456724,0.576577,4.297369,4.297369,0.571160,1.000000,4.000000
53,1.568501,-1.087605,4.292577,4.292577,0.848693,1.000000,4.000000
54,-0.118007,3.718815,4.287908,4.287908,3.228500,1.000000,4.000000
55,-1.125608,-0.863169,4.283359,4.283359,0.469737,1.000000,4.000000
56,2.049770,-4.332275,4.278929,4.278929,5.368205,1.000000,4.000000
57,0.234007,0.000824,4.274613,4.274613,0.012811,1.000000,4.000000
58,-1.801990,1.166023,4.270410,4.270410,1.078767,1.000000,4.000000
59,-0.205491,-2.504400,4.266317,4.266317,1.480022,1.000000,4.000000
60,0.195998,3.384742,4.262330,4.262330,2.696857,1.000000,4.000000
61,0.212069,-4.658399,4.258448,4.258448,5.106475,1.000000,4.000000
62,-0.296834,-2.904952,4.254666,4.254666,2.004119,1.000000,4.000000
63,-1.943371,-0.015510,4.250982,4.250982,0.888485,1.000000,4.000000
64,0.437700,-0.120835,4.247393,4.247393,0.048543,1.000000,4.000000
65,-0.695978,-0.729706,4.243896,4.243896,0.239604,1.000000,4.000000
66,-4.199966,2.050004,4.240489,4.240489,5.150876,1.000000,4.000000
67,1.913851,1.499387,4.237169,4.237169,1.395032,1.000000,4.000000
68,1.066000,-2.826362,4.233932,4.233932,2.155130,1.000000,4.000000
69,-0.615672,1.166539,4.230777,4.230777,0.411240,1.000000,4.000000
70,3.608295,-0.722835,4.227701,4.227701,3.203225,1.000000,4.000000
71,-1.934192,0.082096,4.224702,4.224702,0.887125,1.000000,4.000000
72,4.834162,-2.262936,4.221776,4.221776,6.748345,1.000000,4.000000
73,4.416517,-1.972364,4.218922,4.218922,5.545455,1.000000,4.000000
74,-4.243481,0.555593,4.216138,4.216138,4.344217,1.000000,4.000000
75,0.419299,3.162701,4.213421,4.213421,2.415731,1.000000,4.000000
76,-2.143081,-0.363653,4.210770,4.210770,1.122132,1.000000,4.000000
77,0.318195,-0.420671,4.208182,4.208182,0.066112,1.000000,4.000000
78,2.163658,-0.551547,4.205655,4.205655,1.185456,1.000000,4.000000
79,-1.296234,-0.315162,4.203187,4.203187,0.423381,1.000000,4.000000
80,0.195661,-0.052803,4.200778,4.200778,0.009777,1.000000,4.000000
81,2.217545,-2.211312,4.198424,4.198424,2.335973,1.000000,4.000000
82,0.126138,-1.955980,4.196124,4.196124,0.915552,1.000000,4.000000
83,1.533178,0.189933,4.193876,4.193876,0.569094,1.000000,4.000000
84,-0.517986,-1.817328,4.191680,4.191680,0.851923,1.000000,4.000000
85,1.136801,0.070473,4.189533,4.189533,0.309649,1.000000,4.000000
86,-1.649446,-0.265272,4.187434,4.187434,0.666528,1.000000,4.000000
87,1.071233,2.968069,4.185382,4.185382,2.378989,1.000000,4.000000
88,2.367478,2.128768,4.183374,4.183374,2.423069,1.000000,4.000000
89,-1.043448,-2.328110,4.181411,4.181411,1.556622,1.000000,4.000000
90,2.063375,-0.034833,4.179490,4.179490,1.018959,1.000000,4.000000
91,1.765219,1.366969,4.177611,4.177611,1.193171,1.000000,4.000000
92,0.499264,1.609107,4.175772,4.175772,0.679753,1.000000,4.000000
93,0.423377,-0.059441,4.173972,4.173972,0.043791,1.000000,4.000000
94,1.731557,-1.831428,4.172210,4.172210,1.522555,1.000000,4.000000
95,1.553810,-1.290104,4.170485,4.170485,0.977990,1.000000,4.000000
96,0.024820,-0.017983,4.168796,4.168796,0.000225,1.000000,4.000000
97,-0.181052,-0.551654,4.167142,4.167142,0.080895,1.000000,4.000000
98,0.928022,1.900123,4.165521,4.165521,1.073501,1.000000,4.000000
99,-1.654393,2.932421,4.163934,4.163934,2.722451,1.000000,4.000000
100,-3.232050,-3.679262,4.162379,4.162379,5.761876,1.000000,4.000000
101,4.649188,-1.414344,4.160856,4.160856,5.675591,1.000000,4.000000
102,-3.344431,-0.016247,4.159363,4.159363,2.689229,1.000000,4.000000
103,-0.022443,1.994919,4.157899,4.157899,0.957263,1.000000,4.000000
104,-1.875365,0.686022,4.156465,4.156465,0.959378,1.000000,4.000000
105,-2.313843,-1.839157,4.155059,4.155059,2.102586,1.000000,4.000000
106,-2.358933,2.880490,4.153680,4.153680,3.337230,1.000000,4.000000
107,-2.164836,4.313164,4.152328,4.152328,5.608876,1.000000,4.000000
108,1.539169,3.288024,4.151003,4.151003,3.175171,1.000000,4.000000
109,-0.658493,-1.727738,4.149703,4.149703,0.823840,1.000000,4.000000
110,-0.666906,1.640341,4.148427,4.148427,0.755825,1.000000,4.000000
111,1.091216,-1.418585,4.147176,4.147176,0.772365,1.000000,4.000000
112,1.489566,-3.165389,4.145949,4.145949,2.951916,1.000000,4.000000
113,0.116611,1.109889,4.144745,4.144745,0.300489,1.000000,4.000000
114,0.838067,0.594573,4.143563,4.143563,0.254823,1.000000,4.000000
115,-2.069404,-4.082188,4.142403,4.142403,5.056652,1.000000,4.000000
116,-3.290430,-1.127836,4.141265,4.141265,2.921557,1.000000,4.000000
117,-0.189723,0.841282,4.140148,4.140148,0.179644,1.000000,4.000000
118,4.937985,2.975764,4.139052,4.139052,8.030552,1.000000,4.000000
119,-0.104943,2.023856,4.137975,4.137975,0.992516,1.000000,4.000000
120,1.145728,2.024021,4.136918,4.136918,1.307580,1.000000,4.000000
121,-3.086731,-4.213120,4.135881,4.135881,6.595521,1.000000,4.000000
122,-1.318814,0.481339,4.134862,4.134862,0.476668,1.000000,4.000000
